era,lightgbm_None_1_6360_20-baseline
2018-12-28,0.08030348443468094
2019-01-04,0.051461329241319416
2019-01-11,0.04446973793084983
2019-01-18,-0.007691566820224687
2019-01-25,-0.004646141032313636
2019-02-01,-0.020791601869994607
2019-02-08,-0.0053712292344435236
2019-02-15,-0.011261452652524017
2019-02-22,-0.00010357370011463358
2019-03-01,0.01016899373397737
2019-03-08,-0.020679761950465357
2019-03-15,-0.011500891873656494
2019-03-22,-0.021120595333089544
2019-03-29,0.01430108985330073
2019-04-05,0.02618149917209185
2019-04-12,0.023310949993028372
2019-04-19,0.02106276864452966
2019-04-26,-0.0018157906847048647
2019-05-03,0.000903585369162767
2019-05-10,-0.054955505445770145
2019-05-17,-0.04782846527086454
2019-05-24,-0.023144311883247188
2019-05-31,-0.04053347699566401
2019-06-07,-0.04644548442314402
2019-06-14,-0.04181463081675191
2019-06-21,-0.04050861774214217
2019-06-28,-0.012305561492518213
2019-07-05,0.007016464604798569
2019-07-12,-0.023489988274424473
2019-07-19,-0.025507276020261038
2019-07-26,-0.04836420496306375
2019-08-02,-0.013516029769437823
2019-08-09,0.050403456163101275
2019-08-16,0.025475567797387348
2019-08-23,0.05668484524728563
2019-08-30,0.039252291353369974
2019-09-06,-0.00021545954319707308
2019-09-13,0.014009975003234653
2019-09-20,-0.005253916384445901
2019-09-27,-0.021772208592285375
2019-10-04,0.04527675053875053
2019-10-11,0.025072365726782144
2019-10-18,0.017206936829644654
2019-10-25,0.03520728377454834
2019-11-01,0.020241325448601577
2019-11-08,0.05060077875698458
2019-11-15,0.045735790167687015
2019-11-22,0.04042187944363371
2019-11-29,0.007606014916167004
2019-12-06,0.023926198625267885
2019-12-13,0.018078646548602716
2019-12-20,0.06090741794195673
2019-12-27,0.006289118716942018
2020-01-03,-0.00115654135092107
2020-01-10,-0.004982493750061221
2020-01-17,-0.03172022347972205
2020-01-24,0.016266137039056987
2020-01-31,0.02832643632022146
2020-02-07,0.017546514780080045
2020-02-14,0.010831897529754421
2020-02-21,0.01945474676717694
2020-02-28,0.013810171398627965
2020-03-06,-0.003978889608272428
2020-03-13,0.01796452588956084
2020-03-20,0.0025558865462797843
2020-03-27,0.021404115826928968
2020-04-03,0.019236647781988768
2020-04-10,0.05408464438215185
2020-04-17,0.049346972887354255
2020-04-24,0.02260948474302511
2020-05-01,-0.019190991452420075
2020-05-08,0.027908897452407308
2020-05-15,0.05164741016534953
2020-05-22,0.04988739002381256
2020-05-29,0.09635909252114933
2020-06-05,0.016168073912090818
2020-06-12,0.0061741925353406574
2020-06-19,0.00902783831143353
2020-06-26,0.014207917365760001
2020-07-03,0.029329692672813417
2020-07-10,-0.0203118809510243
2020-07-17,-0.005023377896960709
2020-07-24,-0.03554368539298532
2020-07-31,-0.02265032644099267
2020-08-07,-0.007698817142862761
2020-08-14,-0.029831971019604518
2020-08-21,0.006919157767871613
2020-08-28,0.03856447449842287
2020-09-04,-0.027694476672683002
2020-09-11,-0.01565060427289927
2020-09-18,-0.031096841799927
2020-09-25,-0.04331690901525237
2020-10-02,0.011314419399474938
2020-10-09,-0.022226214249368742
2020-10-16,0.028813420329448818
2020-10-23,0.04887966484229111
2020-10-30,-0.006710341048499966
2020-11-06,0.054548572980184167
2020-11-13,0.02108669240090921
2020-11-20,0.037380539154904704
2020-11-27,0.038344352528347635
2020-12-04,0.06649313587028656
2020-12-11,0.029837286211066263
2020-12-18,0.03647051900586287
2020-12-25,0.05128941540734668
2021-01-01,-0.019452340648338062
2021-01-08,0.027677280356723895
2021-01-15,0.04210826201297846
2021-01-22,-0.024364586490795894
2021-01-29,-0.022240853357597404
2021-02-05,-0.008730095546140898
2021-02-12,0.00402271275702843
2021-02-19,0.01550627986972118
2021-02-26,0.0196858496797647
2021-03-05,0.03810013254404544
2021-03-12,0.031784470845820575
2021-03-19,0.05126281724957549
2021-03-26,0.022976083203491288
2021-04-02,0.03752889098165848
2021-04-09,-0.008307885313446096
2021-04-16,-0.018311270177576857
2021-04-23,-0.006477087992152363
2021-04-30,-0.01172113728462335
2021-05-07,-0.015426593967735045
2021-05-14,-0.012230547951366893
2021-05-21,0.024780297359644227
2021-05-28,0.027464745938340918
2021-06-04,0.01713271738700878
2021-06-11,-0.00305552002846155
2021-06-18,-0.0025487962220853725
2021-06-25,0.0005373917044011935
2021-07-02,-0.006773791756517124
2021-07-09,-0.03037387370479342
2021-07-16,-0.008598950996001881
2021-07-23,0.002565779525241396
2021-07-30,0.02476754990568214
2021-08-06,0.03579722808171016
2021-08-13,0.05716636030218729
2021-08-20,0.07710501017304318
2021-08-27,0.09399611441472176
2021-09-03,0.11257124557127231
2021-09-10,0.058348332160603256
2021-09-17,-0.0008003814176015809
2021-09-24,-0.052919904224677836
2021-10-01,-0.04278274247156933
2021-10-08,-0.035614947193804466
2021-10-15,-0.04010757445432881
2021-10-22,-0.020247805017047902
2021-10-29,-0.023224000215811405
2021-11-05,0.0063304651574014655
2021-11-12,0.036402984506589436
2021-11-19,0.08216239592919902
2021-11-26,0.04603263547643787
2021-12-03,0.025744108408642958
2021-12-10,0.021009180408786726
2021-12-17,-0.011588710911601395
2021-12-24,-0.013137660940416572
2021-12-31,0.006364049639289229
