era,lightgbm_None_1_120_20-baseline
2016-12-30,0.01494737858716693
2017-01-06,0.012691777900005908
2017-01-13,-0.0010598676821097046
2017-01-20,-0.02517502687684496
2017-01-27,-0.00043215239528011907
2017-02-03,0.013772559554077631
2017-02-10,0.03021112252592094
2017-02-17,0.06773716397246092
2017-02-24,0.04100700793891087
2017-03-03,0.02400277977376692
2017-03-10,0.043989001733366846
2017-03-17,-0.008183874230939503
2017-03-24,0.01722713926084505
2017-03-31,-0.013409087037148694
2017-04-07,-0.005721769339044889
2017-04-14,-0.004016552576517017
2017-04-21,0.005923325763803876
2017-04-28,-0.0027951919714676006
2017-05-05,0.007559102759842131
2017-05-12,-0.001544328274988252
2017-05-19,0.0037249203618384638
2017-05-26,0.003737201374161032
2017-06-02,0.033475386252391874
2017-06-09,0.015669794587634164
2017-06-16,0.029852082676912688
2017-06-23,0.023671477888519504
2017-06-30,0.024540555413894823
2017-07-07,0.006219151634880813
2017-07-14,0.019600760408307934
2017-07-21,0.025870175104696684
2017-07-28,0.02266686106258812
2017-08-04,0.025022921647050916
2017-08-11,-0.004425748869497186
2017-08-18,-0.005902821441820999
2017-08-25,0.01809133845774253
2017-09-01,0.034697668509393514
2017-09-08,0.0547521208265232
2017-09-15,0.07170413606700868
2017-09-22,0.06239600364464587
2017-09-29,0.062978099068703
2017-10-06,0.029584506076841294
2017-10-13,0.001571898154221532
2017-10-20,-0.014904044267487435
2017-10-27,-0.016686201466058488
2017-11-03,-0.03892703160241986
2017-11-10,-0.044384050124909126
2017-11-17,-0.030510480669607924
2017-11-24,-0.07521272787356956
2017-12-01,-0.03189918483164669
2017-12-08,-0.03791169822065051
2017-12-15,-0.036470494866935224
2017-12-22,0.0016983881863551688
2017-12-29,0.0062435274509533316
2018-01-05,0.025117566409569327
2018-01-12,-0.007978007947897794
2018-01-19,0.019187826432245637
2018-01-26,0.023568000790251186
2018-02-02,-0.01222755032772349
2018-02-09,0.04162384930873966
2018-02-16,0.04247577990999872
2018-02-23,0.043237969793035576
2018-03-02,0.04288859538332816
2018-03-09,0.002752953509239038
2018-03-16,-0.025244908872962876
2018-03-23,0.00830308000558698
2018-03-30,0.006956389403112307
2018-04-06,0.007712390654773883
2018-04-13,-0.016015886534920944
2018-04-20,-0.009536325843465494
2018-04-27,-0.008317119991625294
2018-05-04,0.00473134414530254
2018-05-11,0.01872942580839558
2018-05-18,-0.012644108841535183
2018-05-25,-0.004249733191212382
2018-06-01,0.025087146914325897
2018-06-08,0.00982369042075689
2018-06-15,0.029449981740019397
2018-06-22,0.019807608878064396
2018-06-29,0.030312222173483318
2018-07-06,0.032961736403698275
2018-07-13,0.04607013306747346
2018-07-20,0.013462066708920542
2018-07-27,0.01940965872804655
2018-08-03,0.0021634972822847575
2018-08-10,-0.005829963793720085
2018-08-17,0.00462391362081382
2018-08-24,-0.009355641278736636
2018-08-31,0.0008503896878113154
2018-09-07,-0.014862800438145545
2018-09-14,-0.013559732559463793
2018-09-21,0.02141842039981791
2018-09-28,0.029019541406887197
2018-10-05,0.02299271390461099
2018-10-12,0.02043620394422926
2018-10-19,0.037625986323726164
2018-10-26,0.004189258657562988
2018-11-02,0.03301708858677666
2018-11-09,0.044485662360011176
2018-11-16,0.08083440544039781
2018-11-23,0.10760137846605419
2018-11-30,0.1250071685647919
2018-12-07,0.0758686413147336
2018-12-14,0.021538285806301863
2018-12-21,-0.016682387688914176
2018-12-28,0.022255090376889875
2019-01-04,0.03681031432176872
2019-01-11,0.03703866380735219
2019-01-18,0.008455284473795515
2019-01-25,-0.007588637926601474
2019-02-01,-0.0354315686469944
2019-02-08,-0.004175707894110917
2019-02-15,-0.0010376066019367218
2019-02-22,-0.007042352105682551
2019-03-01,-0.011261803212940917
2019-03-08,-0.02679641887720116
2019-03-15,-0.00448669321950416
2019-03-22,0.0005754347775596341
2019-03-29,0.018509178595021113
2019-04-05,0.027817011195164047
2019-04-12,0.022386730742822682
2019-04-19,0.009940434995101883
2019-04-26,-0.00664938856056216
2019-05-03,-0.022597270181690894
2019-05-10,0.01113612145088309
2019-05-17,0.018596221083086048
2019-05-24,0.016309381467181333
2019-05-31,0.016158391712635712
2019-06-07,0.03313637056378182
2019-06-14,0.006588452190960314
2019-06-21,0.011871304287309314
2019-06-28,0.0519824373941647
2019-07-05,0.03122840379213962
2019-07-12,0.021394363080416805
2019-07-19,0.022274472175946254
2019-07-26,0.006275000440878558
2019-08-02,0.006558763352670673
2019-08-09,-0.03440883696349879
2019-08-16,-0.018008694226295106
2019-08-23,-0.00964809530194372
2019-08-30,0.008734229067434984
2019-09-06,0.06098786676292668
2019-09-13,0.013794152798293036
2019-09-20,-0.0029065028521489985
2019-09-27,-0.02281666939442958
2019-10-04,-0.05077603170642596
2019-10-11,-0.03491804034806709
2019-10-18,-0.00939670824969318
2019-10-25,-0.04204719510112489
2019-11-01,0.00529941724327312
2019-11-08,0.012012933498881414
2019-11-15,0.00623571649600699
2019-11-22,0.015469288728957337
2019-11-29,0.00442308647410019
2019-12-06,0.020693434941809516
2019-12-13,0.029266047030920835
2019-12-20,0.030151780504339348
2019-12-27,0.029262482359731192
2020-01-03,0.019321664249456545
2020-01-10,-0.033182027506858815
2020-01-17,-0.05476744146619618
2020-01-24,-0.029572904485631657
2020-01-31,0.014265758407335885
2020-02-07,0.033418089250002204
2020-02-14,0.05269654002381201
2020-02-21,0.028135320329528538
2020-02-28,0.042850116610648345
2020-03-06,0.0298334580533569
2020-03-13,0.002806123992277527
2020-03-20,0.00108235931854379
2020-03-27,-0.08268281965645218
2020-04-03,-0.05547099303240411
2020-04-10,-0.07790976359614603
2020-04-17,-0.030093852481744992
2020-04-24,-0.030695141721326702
2020-05-01,-0.03970733506645865
2020-05-08,0.03366710058349622
2020-05-15,0.006161061493272861
2020-05-22,0.004146214022960484
2020-05-29,0.06834549213860983
2020-06-05,0.0006215109891052218
2020-06-12,-0.029187484152759163
2020-06-19,-0.019205195933739757
2020-06-26,-0.05793676662744478
2020-07-03,-0.010375614621988763
2020-07-10,0.0033272829351945663
2020-07-17,0.0032384541809937165
2020-07-24,0.024716443572418024
2020-07-31,0.00865641711859558
2020-08-07,5.699973963011342e-05
2020-08-14,0.02053291695615695
2020-08-21,-0.01590806495243071
2020-08-28,0.025146586557394445
2020-09-04,0.0017315967982343434
2020-09-11,-0.004971121052570013
2020-09-18,0.021540265839653128
2020-09-25,0.006340118510538406
2020-10-02,0.053889729127801295
2020-10-09,0.090877407518496
2020-10-16,0.07740070162534987
2020-10-23,0.07759274462005378
2020-10-30,0.022324568223726523
2020-11-06,0.024456665983895627
2020-11-13,0.025223217049105844
2020-11-20,-0.0045645213659103985
2020-11-27,0.002927740697694927
2020-12-04,0.011816844203078861
2020-12-11,0.006008891477128932
2020-12-18,0.024601637769962933
2020-12-25,-0.014700054361900054
2021-01-01,-0.02391967476112644
2021-01-08,-0.05102977606711127
2021-01-15,-0.011972146324491263
2021-01-22,0.04987860712905456
2021-01-29,0.05735904932695637
2021-02-05,0.08478036662778836
2021-02-12,0.05643111566114997
2021-02-19,0.03744629434015106
2021-02-26,0.019717752489145327
2021-03-05,0.008813390181635081
2021-03-12,0.03981024220173639
2021-03-19,0.055635550912770164
2021-03-26,0.034617616371319
2021-04-02,0.03952819261990688
2021-04-09,0.059896765924738346
2021-04-16,0.06626952292530701
2021-04-23,0.06152494008079297
2021-04-30,0.024278668301979094
2021-05-07,0.017133989130606167
2021-05-14,0.017639154419522976
2021-05-21,-0.02998959166999747
2021-05-28,-0.03459290060751897
2021-06-04,-0.0111733296356709
2021-06-11,-0.008645510250007019
2021-06-18,0.029766013513633047
2021-06-25,0.026779293517031243
2021-07-02,0.07477377981342083
2021-07-09,0.07806483411755437
2021-07-16,0.07411041918079413
2021-07-23,0.09812778310661117
2021-07-30,0.04816615384927673
2021-08-06,0.02984359755816955
2021-08-13,0.007408662851199049
2021-08-20,0.021025778729602713
2021-08-27,0.033974202851857524
2021-09-03,0.08028755171110079
2021-09-10,0.06069459161234447
2021-09-17,0.07254542601698583
2021-09-24,0.05450828578371375
2021-10-01,0.03260293685516701
2021-10-08,0.11895046067826236
2021-10-15,0.1340893398871412
2021-10-22,0.15306710706479226
2021-10-29,0.14329710305891116
2021-11-05,0.12778828024911695
2021-11-12,0.08891590773955474
2021-11-19,0.04358711266166479
2021-11-26,0.09310181867342256
2021-12-03,0.09793561301860532
2021-12-10,0.05339825376347094
2021-12-17,0.13775914093016653
2021-12-24,0.1445562171598383
2021-12-31,0.09235766767224857
