era,lightgbm_None_1_6420_20-baseline
2016-12-30,0.048975659928461215
2017-01-06,0.01983402976074761
2017-01-13,-0.012481044940403677
2017-01-20,-0.01330486629072442
2017-01-27,0.006243220010261103
2017-02-03,-0.024986246200995568
2017-02-10,-0.019097157102648126
2017-02-17,0.016354928936533855
2017-02-24,-0.0004282797540971779
2017-03-03,0.007566183086678375
2017-03-10,-0.0021768559501854365
2017-03-17,0.005449172695925986
2017-03-24,0.0014482750385333347
2017-03-31,0.005345184321626159
2017-04-07,0.04174172586386965
2017-04-14,0.033826372875056965
2017-04-21,0.027701541004131205
2017-04-28,0.015770146152922878
2017-05-05,0.005216728289380721
2017-05-12,0.02727250793230572
2017-05-19,0.01732557919406394
2017-05-26,0.04947817263018469
2017-06-02,0.015281919498064553
2017-06-09,0.003276245114741806
2017-06-16,-0.007158022461356109
2017-06-23,-0.02665750999403729
2017-06-30,-0.06874548731869763
2017-07-07,-0.007778857923594624
2017-07-14,-0.012931746149315974
2017-07-21,-0.05060226843139043
2017-07-28,-0.032097592771881574
2017-08-04,-0.04561339616179917
2017-08-11,0.0051042021450943805
2017-08-18,0.03549143094149096
2017-08-25,0.09306885891406756
2017-09-01,0.07091611878439417
2017-09-08,0.04002828171601957
2017-09-15,0.0027711439737874047
2017-09-22,-0.016600821365557513
2017-09-29,-0.029047134511964293
2017-10-06,-0.017382656321529504
2017-10-13,-0.001111848254199012
2017-10-20,0.019826144702507886
2017-10-27,0.03498603450308298
2017-11-03,0.04320798689786329
2017-11-10,0.02287848056089732
2017-11-17,0.046885669509124865
2017-11-24,3.350790244478584e-05
2017-12-01,-0.011337688527103304
2017-12-08,0.018141386201955847
2017-12-15,0.000323719286896963
2017-12-22,-0.020431079881083267
2017-12-29,-0.025488036868326694
2018-01-05,-0.03104312004374848
2018-01-12,-0.012095042008589733
2018-01-19,0.004502048350196072
2018-01-26,0.03967335185894319
2018-02-02,0.04582884965895646
2018-02-09,0.026763489051730108
2018-02-16,-0.008349695935037277
2018-02-23,0.02206802596507714
2018-03-02,0.02175637077424483
2018-03-09,-0.012780098345295
2018-03-16,-0.04183579730807985
2018-03-23,-0.05814983727806684
2018-03-30,-0.04442721193042907
2018-04-06,0.01806194983832676
2018-04-13,0.01026888890145554
2018-04-20,-0.0021379043403891994
2018-04-27,0.018793220957716742
2018-05-04,-0.018425285992436907
2018-05-11,0.03175988112628309
2018-05-18,0.042826266293708656
2018-05-25,0.07166806630340414
2018-06-01,0.05832405931780428
2018-06-08,0.06810395109272584
2018-06-15,0.04399970475754601
2018-06-22,-0.014456685130231678
2018-06-29,0.03232818583746736
2018-07-06,-0.008766017174281679
2018-07-13,-0.002715242569275824
2018-07-20,-0.0020907709633216807
2018-07-27,-0.017938084634417335
2018-08-03,-0.010595785976954715
2018-08-10,-0.0010676475370612155
2018-08-17,0.002730005880925496
2018-08-24,-0.04792649029254031
2018-08-31,-0.037554363787971674
2018-09-07,-0.03051775203200146
2018-09-14,0.00210218799517133
2018-09-21,0.03028803074037406
2018-09-28,-0.0005079355122025862
2018-10-05,-0.017922205946878426
2018-10-12,-0.04830146564994579
2018-10-19,-0.021007877631417374
2018-10-26,-0.02430293215294204
2018-11-02,-0.022318777527345256
2018-11-09,0.027747795631868105
2018-11-16,0.032035519287300994
2018-11-23,0.02359930450533097
2018-11-30,0.03256805133869887
2018-12-07,0.06505332627543943
2018-12-14,0.043249078110617144
2018-12-21,0.01482013562510517
2018-12-28,0.04862843536487981
