era,lightgbm_None_1_5280_20-baseline
2019-12-27,0.04645363550220606
2020-01-03,0.016610285737797242
2020-01-10,0.01709055004065654
2020-01-17,-0.008165722958735706
2020-01-24,-0.011028421451774496
2020-01-31,0.033628742871287726
2020-02-07,0.07025029808059106
2020-02-14,0.026886020365827552
2020-02-21,0.033777993654663295
2020-02-28,-0.008943924845146
2020-03-06,-0.01868642118727821
2020-03-13,0.01898454150909628
2020-03-20,0.010692279902831546
2020-03-27,-0.02877138676008833
2020-04-03,-0.023925144218054563
2020-04-10,-0.012293882209870325
2020-04-17,0.006748245063844672
2020-04-24,-0.002951764332916525
2020-05-01,0.0223544179985508
2020-05-08,-0.014620145686013771
2020-05-15,-0.012745228147841979
2020-05-22,0.043550081774924476
2020-05-29,0.02958699979688186
2020-06-05,0.059636560419368774
2020-06-12,0.032559073671544675
2020-06-19,0.01900443884816913
2020-06-26,0.03402176894160175
2020-07-03,0.030875226383081027
2020-07-10,0.015987077422485407
2020-07-17,0.01816976155540872
2020-07-24,0.0035840343818933614
2020-07-31,0.01120503588098564
2020-08-07,0.05637815053128546
2020-08-14,0.02929035047469605
2020-08-21,0.0391818433057075
2020-08-28,0.023908171913044556
2020-09-04,0.02363670035694302
2020-09-11,-0.009153615387496011
2020-09-18,-0.01643414584451486
2020-09-25,0.02582204921734429
2020-10-02,0.011071527552356575
2020-10-09,0.031227509794069214
2020-10-16,0.042096926409639024
2020-10-23,0.05034181775513347
2020-10-30,0.042908539532011084
2020-11-06,0.059488186413971085
2020-11-13,0.03192336701884852
2020-11-20,0.044477040996273975
2020-11-27,0.00711831997251612
2020-12-04,0.02291665137888913
2020-12-11,0.0026124335832021076
2020-12-18,-0.015992303087029803
2020-12-25,-0.028800698026693723
2021-01-01,-0.01035201978536945
2021-01-08,-0.028884554214715003
2021-01-15,-0.008666048929664003
2021-01-22,0.027808149958297276
2021-01-29,0.05607857647185417
2021-02-05,0.08180867973364124
2021-02-12,0.07345166045732286
2021-02-19,0.03853184004762036
2021-02-26,0.012192146905349421
2021-03-05,0.029089205243187786
2021-03-12,0.028651134879448793
2021-03-19,0.021975931406082214
2021-03-26,0.05577342038924038
2021-04-02,0.046040053065788754
2021-04-09,0.04205026530472506
2021-04-16,0.04568272178139649
2021-04-23,0.038620854759290384
2021-04-30,0.03326791967735835
2021-05-07,0.02378922228978429
2021-05-14,0.04790409935511632
2021-05-21,0.03274044763494416
2021-05-28,0.04341307829544777
2021-06-04,0.07750903950899857
2021-06-11,0.054571356766872844
2021-06-18,0.060450184594513144
2021-06-25,0.05400644513775456
2021-07-02,0.08946730631231957
2021-07-09,0.08780692874295153
2021-07-16,0.10064841001493446
2021-07-23,0.07691994027726473
2021-07-30,0.03930957216926813
2021-08-06,0.021424165580471694
2021-08-13,0.012367528583859904
2021-08-20,0.006556016465870109
2021-08-27,0.02267385621809553
2021-09-03,0.016427294681703113
2021-09-10,0.02250215391078148
2021-09-17,0.04704804693698703
2021-09-24,0.07982236196920613
2021-10-01,0.10456961675752603
2021-10-08,0.17338516760769743
2021-10-15,0.17161593960900498
2021-10-22,0.12613116188013493
2021-10-29,0.10104123990450209
2021-11-05,0.04578231754380824
2021-11-12,0.03060919729320677
2021-11-19,0.012931847437003543
2021-11-26,0.0017422623209543458
2021-12-03,0.02093618468632436
2021-12-10,0.0006454141325516454
2021-12-17,0.05022676361667129
2021-12-24,0.04539726838865709
2021-12-31,0.05730972311571223
