era,lightgbm_None_1_1300_20-baseline
2015-12-25,0.029315389413971403
2016-01-01,0.02961182567186615
2016-01-08,-0.029912120869351078
2016-01-15,0.009944793926420543
2016-01-22,-0.024714715048115826
2016-01-29,-0.007940938199765348
2016-02-05,-0.01808788251433598
2016-02-12,-0.030956446808215455
2016-02-19,0.027934542564138118
2016-02-26,0.037696637676820785
2016-03-04,0.051254978882049725
2016-03-11,0.05225053144044816
2016-03-18,0.06305802271914288
2016-03-25,0.0720799432971242
2016-04-01,0.03692499615049037
2016-04-08,0.03081442135158691
2016-04-15,0.031940055498486886
2016-04-22,0.017838018522269662
2016-04-29,0.04647508068737345
2016-05-06,0.08116416341409445
2016-05-13,0.037829643265855
2016-05-20,0.06569109835498503
2016-05-27,0.062167268523732486
2016-06-03,0.016437524345086548
2016-06-10,-0.02201010306806361
2016-06-17,0.006633711679402841
2016-06-24,-0.0009566622560771596
2016-07-01,0.008265876970219299
2016-07-08,0.020586660010054946
2016-07-15,0.023805239685012605
2016-07-22,0.011599336895221468
2016-07-29,-0.015237647859908972
2016-08-05,-0.0288289219272027
2016-08-12,-0.023845562307186468
2016-08-19,0.0028279944201115314
2016-08-26,-0.008150709673274187
2016-09-02,0.028826480472237796
2016-09-09,-0.017396495849629275
2016-09-16,-0.01840446103825754
2016-09-23,0.013991186780672498
2016-09-30,0.00756434825788846
2016-10-07,-0.017996228041127656
2016-10-14,0.010489359324725472
2016-10-21,-0.01726505947506961
2016-10-28,0.011994859313816868
2016-11-04,0.011844127694752992
2016-11-11,-0.006221296025913134
2016-11-18,0.006748067013418001
2016-11-25,-0.03994231053359038
2016-12-02,-0.006927966952843205
2016-12-09,-0.008383371549198904
2016-12-16,0.038381573872857046
2016-12-23,0.054406356050213496
2016-12-30,0.047776332331863666
2017-01-06,0.00862864851147689
2017-01-13,0.0022275395600155896
2017-01-20,0.021234130092530886
2017-01-27,0.018252416712744392
2017-02-03,-0.008209031721287346
2017-02-10,-0.021163741832183443
2017-02-17,-0.005642186139049601
2017-02-24,-0.031221641495893696
2017-03-03,-0.002033941622734116
2017-03-10,-0.028714500801834814
2017-03-17,-0.01683242323679621
2017-03-24,0.0030210801521006487
2017-03-31,-0.00890061889815347
2017-04-07,0.02062681204750201
2017-04-14,0.029535202879882913
2017-04-21,0.0167236134844827
2017-04-28,0.012447302461296654
2017-05-05,0.017017193709342703
2017-05-12,0.027937678428601835
2017-05-19,0.0016204315962574933
2017-05-26,0.03864851448672392
2017-06-02,0.030805261038142018
2017-06-09,-0.01923082548734849
2017-06-16,-0.022598062927783106
2017-06-23,-0.025094457913963978
2017-06-30,-0.052316198492043
2017-07-07,-0.016998090956277342
2017-07-14,-0.009982295117588547
2017-07-21,-0.04105749293503695
2017-07-28,-0.021067398261987003
2017-08-04,0.021190197530475692
2017-08-11,0.05953198935809541
2017-08-18,0.03570811067037994
2017-08-25,0.08665219046882568
2017-09-01,0.05581661318568489
2017-09-08,0.02568860438507194
2017-09-15,-0.025251237844289835
2017-09-22,-0.021517735232007493
2017-09-29,-0.01245882346235575
2017-10-06,-0.014730726275273436
2017-10-13,0.00656783331070273
2017-10-20,0.024332569296873694
2017-10-27,0.008100392041913962
2017-11-03,0.012255800022441192
2017-11-10,0.004365126085240822
2017-11-17,0.03581073683754076
2017-11-24,-0.008895390644204932
2017-12-01,-0.0007060812049295994
2017-12-08,-0.00871980337932276
2017-12-15,0.009011021997005821
2017-12-22,-0.005965005293788509
2017-12-29,-0.017832011392787537
2018-01-05,-0.030315249597731273
2018-01-12,-0.0320778079039869
2018-01-19,-0.03200431971900512
2018-01-26,0.044186999240131246
2018-02-02,0.039674159170901
2018-02-09,0.048025547767812204
2018-02-16,0.012592261665124747
2018-02-23,0.02013274639224691
2018-03-02,0.03342387082594829
2018-03-09,0.007084414288629129
2018-03-16,-0.015232636378678836
2018-03-23,-0.04911650214541579
