,Numerai-MLP_numerai_1_0_10-all,Numerai-MLP_numerai_1_0_10-baseline,Numerai-MLP_numerai_1_0_10-high_autocorrelation_small,Numerai-MLP_numerai_1_0_10-high_autocorrelation_standard,Numerai-MLP_numerai_1_0_10-high_calmar_small,Numerai-MLP_numerai_1_0_10-high_calmar_standard,Numerai-MLP_numerai_1_0_10-high_drawdown_small,Numerai-MLP_numerai_1_0_10-high_drawdown_standard,Numerai-MLP_numerai_1_0_10-high_kurt_small,Numerai-MLP_numerai_1_0_10-high_kurt_standard,Numerai-MLP_numerai_1_0_10-high_mean_small,Numerai-MLP_numerai_1_0_10-high_mean_standard,Numerai-MLP_numerai_1_0_10-high_sharpe_small,Numerai-MLP_numerai_1_0_10-high_sharpe_standard,Numerai-MLP_numerai_1_0_10-high_skew_small,Numerai-MLP_numerai_1_0_10-high_skew_standard,Numerai-MLP_numerai_1_0_10-high_volatility_small,Numerai-MLP_numerai_1_0_10-high_volatility_standard,Numerai-MLP_numerai_1_0_10-low_autocorrelation_small,Numerai-MLP_numerai_1_0_10-low_autocorrelation_standard,Numerai-MLP_numerai_1_0_10-low_calmar_small,Numerai-MLP_numerai_1_0_10-low_calmar_standard,Numerai-MLP_numerai_1_0_10-low_drawdown_small,Numerai-MLP_numerai_1_0_10-low_drawdown_standard,Numerai-MLP_numerai_1_0_10-low_kurt_small,Numerai-MLP_numerai_1_0_10-low_kurt_standard,Numerai-MLP_numerai_1_0_10-low_mean_small,Numerai-MLP_numerai_1_0_10-low_mean_standard,Numerai-MLP_numerai_1_0_10-low_sharpe_small,Numerai-MLP_numerai_1_0_10-low_sharpe_standard,Numerai-MLP_numerai_1_0_10-low_skew_small,Numerai-MLP_numerai_1_0_10-low_skew_standard,Numerai-MLP_numerai_1_0_10-low_volatility_small,Numerai-MLP_numerai_1_0_10-low_volatility_standard,Numerai-MLP_numerai_1_0_10-optimizer
2013-04-19,0.0267456468103693,0.0700956180282896,0.0458456655208433,0.0234436234577964,0.0367323143763188,0.0256559897089555,0.0459077043923107,0.0405575145367075,0.0398434488936075,0.0369820606024822,0.0345669633382945,0.0368145026248439,0.0596851060789448,0.0334375377295299,0.0376980704837194,0.0108592769916883,0.0418081899056618,0.0353321094197252,0.0686353179688701,0.0479077951886769,0.062900345711032,0.0431299183410831,0.0559078048762988,0.0439431401291779,0.0535437880504417,0.0445884504417913,0.0506504082045142,0.0441069863794634,0.0499754040730789,0.0419651429480066,0.0419913017883974,0.0266231598077286,0.0695567100969592,0.0614025753497376,0.043407944394696
2013-04-26,0.0109727160965365,0.0412162674012587,0.0334040417989079,0.0032297092340248,0.0174763397771506,0.0142539071213256,0.0247982146763432,0.0171678128614749,0.0216936625873566,0.0059831664248663,0.0128267882218706,0.0152147792726222,0.0429885686893588,0.0087691863031523,0.0173097061363729,0.0035380542352455,0.0164983676670842,0.0135813693812,0.0331187999334718,0.0050925132531987,0.0443576568776697,0.0297113602769145,0.0358355104044039,0.0164736273012046,0.0276937470565377,0.0305869145488172,0.0380861560416324,0.0160381240959407,0.0358102242951592,0.0173850187207418,0.0239674113603698,0.0190273424204589,0.0438513889494118,0.0291561573602622,0.021876668529084
2013-05-03,0.026794448985911,0.0264165962741955,0.036136232252313,0.013866301882264,0.0073895432687043,0.0107067318952069,0.0331682876659515,0.0245820302751562,0.0088012736854725,0.0138008073791155,0.0040664169537295,0.0174420498522405,0.013608462258605,0.0181245241666429,0.013057336810407,0.0147817854867143,0.0131789694591115,0.0316050562281638,0.0241980597539501,0.0095756922062182,0.0256734853743298,0.026064113303823,0.0173727768200641,-0.0024650403657564,0.0254658462077544,0.0288308962019425,0.0278497381643899,0.0310499723209843,0.0233374547853798,0.0280829273843914,0.0222254876714838,0.008936940870566,0.0250282565603442,0.0148751691326871,0.0174609424973795
2013-05-10,0.0192080886090076,0.0208606887682092,0.0361746869579484,0.0279956358650567,0.0196996622522379,0.0257808809372903,0.0137296625495552,0.007926491320427,0.0162745097134573,0.0302364131829288,0.0170471608169393,0.0296206093622759,0.013378716754225,0.0272402736097956,0.035483133029111,0.0246114775024701,0.0231932572417074,0.0412226741673641,0.0196244468506994,0.0236807314673183,0.0299050732979523,0.0215937714279479,0.0178727478783762,0.0082480282502267,0.0346575459676741,0.0158148402334389,0.0264072006553147,0.0207792349705286,0.0249756127284018,0.0204610845161537,0.029434531449465,0.0340962822249141,0.0104018266203481,0.0213941476134382,0.0251304994201955
2013-05-17,0.0333107025796995,0.0583972605873493,0.0580061245189517,0.0417617896568954,0.0458698238561717,0.0345571536079724,0.0445594704681469,0.0352677123471031,0.0693274925883395,0.0562367391800421,0.0481688887548031,0.0499830057455391,0.0514525825132791,0.0483389400343652,0.0609724365573264,0.0412031765287304,0.0318704143935124,0.0627993340200128,0.0400777849708766,0.041139806688643,0.0565979650191955,0.0275965890719908,0.0534814824354037,0.0499989813354771,0.0544600760723829,0.0337273104639713,0.0387260725555679,0.0307680986877912,0.0470266340742369,0.0283399865237719,0.0581172436222982,0.0464277269581172,0.0515399157382735,0.041703745013454,0.0267614207313438
2013-05-24,0.0155968511268115,0.0657532560849476,0.0595766620701715,0.0409310143078108,0.0568113009091333,0.0335781942527218,0.0517185912900019,0.0436031551300659,0.0589587042688222,0.0368210682602572,0.0475587872834758,0.0486124755572538,0.0369857399698212,0.0458774856177024,0.0651853313421908,0.0425928292360985,0.0624854526413524,0.0452918301559691,0.0421353297956677,0.0294471814619403,0.0597162292440558,0.0288538015276901,0.054073853182872,0.0450414870239451,0.0641597320593833,0.0354968478921952,0.0468147801351467,0.0325949040125634,0.0528890244325008,0.0340571115487675,0.0502983416840599,0.0261052937612341,0.0571302865128412,0.0499993694864185,0.027774306493458
2013-05-31,0.0130225881048196,0.054565649469263,0.0511558079323599,0.0438536607821947,0.0447527117785628,0.0236153253143803,0.0461928843777608,0.0397073517297826,0.0258194446555941,0.0175197806965665,0.0421649456759678,0.0317051989644983,0.0380931465317579,0.0326285581578686,0.0486434324697425,0.0292287573583187,0.065540271581541,0.031185038777924,0.0229250077487912,0.0209740107198385,0.0514570181995601,0.0505676552527218,0.0314684582632603,0.0249392413192203,0.0488003788721257,0.0251696407516752,0.0534758315752215,0.0417502971560911,0.0527511654703903,0.0438582405874269,0.0318304390229657,0.0147470609211292,0.0540317494718787,0.0197066376949817,0.0197334119409551
2013-06-07,0.0361035851279918,0.0528671115343867,0.0497557860609981,0.0555352472058112,0.0465671543602135,0.0348492064333457,0.0557864053432084,0.0574274934398482,0.0369419555795986,0.0413148958551792,0.034060961709793,0.0362610222738514,0.0367839889366116,0.0376903115195591,0.0707270492860524,0.052321729140042,0.0610001870569899,0.0448671155833975,0.0337533238788139,0.0100073192075051,0.0568584605270103,0.0547935982294635,0.0414557420910491,0.0464001862660619,0.0479004281268319,0.0409050650786254,0.0600033204652689,0.0551963690443197,0.0531761610045111,0.0584398919473042,0.0423606526816571,0.0376502462369244,0.0516923335546884,0.0291742327216592,0.0381393250835354
2013-06-14,0.0265423748550424,0.0420727528400054,0.0280363555056811,0.0360882091039304,0.0311814469551043,0.0191323730271033,0.0300630500183026,0.0422941389595403,0.0232549064274917,0.0036262580908603,0.018671647524848,0.0122381989026923,0.0333478522103078,0.0137769723104947,0.0424059431034132,0.0290226849084645,0.0459490146452552,0.0227426337046909,0.0246850751740758,0.0036061724497512,0.0408627259697017,0.0360233307056576,0.036512496053731,0.026660400215188,0.0278609172067899,0.0264910053835332,0.0264321704524968,0.0353434406415655,0.0323865854216517,0.0341987368473819,0.0258848811695322,0.0153633824600427,0.0395146772779177,0.0215604248638344,0.0272119554750253
2013-06-21,0.0327887791044242,0.0493804682877947,0.0367041219946461,0.0376637385069414,0.0409690842715137,0.0337120179972991,0.02730041777444,0.0220964469962789,0.0424523234633471,0.0327452334811772,0.0400144853618972,0.0212095857228243,0.0441559787728505,0.0264183949035685,0.0436845033211514,0.0265977741993309,0.0339688117343895,0.0180906080577453,0.0341295542202025,0.0217711988226438,0.0516096275520114,0.057098347282187,0.05273948415519,0.0349347002500331,0.0209336175754976,0.0317800617659164,0.0259505034537827,0.0455510515176158,0.0328000687104512,0.0481754369186547,0.0433658855510559,0.0355432637749172,0.0444794349455289,0.0423324385993461,0.0143824204781141
2013-06-28,0.0305163027099546,0.0440438168614517,0.0322998565292715,0.0380779256264602,0.0337120212966583,0.0325088625876131,0.0322675926593663,0.0378937379295841,0.0439666137061809,0.0235779752142538,0.0412062800891862,0.0263565680543267,0.0388269083206868,0.0308628734004192,0.0417320748042338,0.0343535759405414,0.0353938198339667,0.0221014599810672,0.0356469671209147,0.0308545415219272,0.0467581475490179,0.0536838885899754,0.0293712898763428,0.029053437575574,0.036612933203954,0.0367061793334601,0.0379187335650601,0.0479770836449948,0.041253966798002,0.0478505100015207,0.0444041259640155,0.0343089028899035,0.0381568125611184,0.0325177262881365,0.0430135886259058
2013-07-05,0.0361726707159221,0.0412978834903323,0.0344036186699792,0.0379272022595102,0.0398435586787408,0.0424589985607471,0.0359599366091315,0.0333514945595854,0.0294411057808158,0.0241516191699489,0.0352774729984488,0.0398293880680089,0.0403551002315827,0.0442528929119238,0.0310290889118507,0.0334583864504152,0.0318828244719973,0.0279769842843268,0.0275756585927333,0.0391840129693653,0.0446171300914782,0.0482955407241916,0.0325283745164523,0.0277124662173306,0.0460359406227873,0.038740875228822,0.0412560711608357,0.0469237906161774,0.0412020129050805,0.0461302364151888,0.0377088698867514,0.0413906044898834,0.0305053011522034,0.0358540943931708,0.0503717976151381
2013-07-12,0.0512296955820711,0.0217634203247611,0.0178460239067179,0.0598028096434436,0.0350293704081503,0.046521466732837,0.0392927064625961,0.0450346205875027,0.0407980238390307,0.048157138225894,0.0323786607870078,0.044332010139743,0.039589125742635,0.0468404033231696,0.0272126972394585,0.0442134424277275,0.0408082269952576,0.0447540337912642,0.025961051436802,0.0346787688502171,0.0164508302509387,0.0456522633722009,0.0173420231724086,0.0293446291414114,0.0359337570661204,0.0420716592025211,0.0463872424535078,0.0413792519109882,0.0492043690710402,0.0423964010369138,0.0435104801469944,0.0450036592858488,0.0064981791011006,0.0355451575470666,0.0604135916851616
2013-07-19,0.0539682524847178,0.0091220491005275,0.0077813537878207,0.0417952172999521,0.0316548264471897,0.0445963817284516,0.0282835943237115,0.035359739599768,0.0252901242494937,0.0338945286388294,0.0313778711930364,0.0471349918735274,0.0297147346953631,0.0406852888242081,0.0152951480767813,0.0465731783934792,0.0378484732120731,0.0500822734684539,0.0160886064396629,0.0329493332185044,0.0097335634296514,0.0386254231450939,0.0084680342213902,0.040027585953692,0.0343650188898608,0.0484862244197892,0.0302324671552513,0.0358226781222461,0.0262744832853395,0.0361442412613422,0.0243285960209022,0.0408995471692093,-0.0031173711089705,0.0131418517095191,0.0678787121015302
2013-07-26,0.0276610015230991,0.0006528323352621,0.0077949656756162,0.0253801312167175,0.0173643907950459,0.021242538264967,0.0217139696892668,0.0237116647441394,0.0024009253633527,0.0275175682485918,0.0166004679874369,0.0199013668378946,0.001524857421999,0.0202156544540945,0.0072203536972283,0.0300276505524704,0.0263203574242418,0.0246483754302297,0.0036079796477179,0.0218602153809214,-0.0050029385527305,0.022240946352224,-0.0026775969002088,0.0181348173173077,0.0092013500252894,0.0301185267815394,0.0155011644350239,0.0197658434866137,0.013459701138298,0.0206181816582879,0.0179623809909699,0.0197380708672851,-0.0055568089546578,0.0181103844433414,0.0423180892618188
2013-08-02,0.0185247051918874,-0.0240981731903373,-0.0160587438645055,0.0054810119257147,0.0024804296179403,0.0137845756083074,-0.008234751081156,-0.0010290130553299,-0.0210229555091741,-0.0159706990231802,-0.0019346927557771,0.0072018562893348,-0.0275989700105709,0.0111345846827245,-0.0126350522791795,0.0046575544618559,0.0001028660170194,0.015331624042658,-0.0251008961358519,-0.0044223565189967,-0.0352276408713809,-0.0063367583794784,-0.0249701521931222,0.0090818518490982,-0.0146103268255475,0.0140183620106243,-0.0132979470063527,-0.0057911979598831,-0.0174203511601127,-0.0064315080383797,-0.0187059117090039,0.0057560858888936,-0.0282260468964835,-0.0034692137678149,0.015448958350236
2013-08-09,0.0381368023968736,0.017025948200206,0.0202439150574878,0.0222585742532992,0.0295448421329317,0.0193214767761899,0.0234015878802598,0.0225120050248456,0.0129457481857785,0.0146512111844893,0.0211194677580652,0.0178170534645081,0.0215689655035341,0.0209992346590204,0.0147552829659373,0.0204671543566006,0.0179022999749092,0.0265722252764886,0.0082198947654206,0.0369390889257389,0.0116585258787227,0.026575777214422,0.0196599764612407,0.0195335274708125,0.0102310020232986,0.0186792863978353,0.0211235524866886,0.0161149648068339,0.0116869413821897,0.0154216265222388,0.0214654265127761,0.033868793776128,0.0187695056213431,0.0296798157744,0.0405563825170899
2013-08-16,0.0093687168836849,0.0503880193785079,0.0487139323341606,0.0256511079064187,0.0383040888875531,0.0217774380001466,0.0459534758722701,0.0315613433219269,0.0329332162299903,0.0146843021919658,0.0416431959022162,0.0177894601659381,0.0403280325260528,0.024441363816828,0.0377499709849441,0.0104364204842847,0.0331947200589084,0.0217228617421739,0.0360646845823989,0.0263385554294822,0.0420806948301343,0.0425740144258161,0.0381359157929531,0.0273532827275548,0.0345870368421082,0.0164227426698656,0.0582222897736682,0.0299295665403907,0.0513606141865965,0.0333118723520811,0.0305291942867816,0.0204981847350922,0.0564834937501139,0.0520701055402419,0.0290885232945636
2013-08-23,0.0185505653852361,0.0807643176801675,0.0730118432766985,0.0523497878031677,0.0613770070744352,0.0429124680090762,0.0626924407182949,0.0417799967877412,0.0838016184365095,0.04094745516814,0.0709033936196677,0.0408049125965348,0.0802899203267631,0.0471279365319548,0.0698176019606776,0.0276981499647725,0.0618201946433658,0.0302737529430489,0.067477006434207,0.0355866383032794,0.0755892347439536,0.0570581638885857,0.058970774002445,0.0597854307322588,0.0625216400208256,0.0288821296686951,0.0831917436947608,0.0388195109812409,0.0799023547650712,0.040220613247182,0.0619725739043539,0.0431440773318224,0.0838112762769946,0.0609661911560198,0.0448504746664335
2013-08-30,0.0097372878726356,0.0690964336161746,0.0629918755765307,0.0368264093427549,0.055521198565024,0.0358243954235477,0.0615821431527228,0.0322235153505144,0.0612810141728491,0.0477975297783588,0.0631788144204067,0.028872731581679,0.0662335362835489,0.0313481782858213,0.0571759602188493,0.0184649612147932,0.054307815265713,0.0204288143936332,0.0568760980075207,0.0406487929442531,0.0619355715768174,0.0391044211207901,0.0580730133157448,0.0501609579497235,0.0530681917608242,0.0272040354738571,0.0772540606924133,0.0288794273582747,0.0737952396633708,0.0303830816213582,0.0573476978401836,0.0427606770759396,0.0741455916495701,0.0536561533327051,0.0226802240322204
