,lightgbm-goss_numerai_1_0_10-all,lightgbm-goss_numerai_1_0_10-baseline,lightgbm-goss_numerai_1_0_10-high_autocorrelation_small,lightgbm-goss_numerai_1_0_10-high_autocorrelation_standard,lightgbm-goss_numerai_1_0_10-high_calmar_small,lightgbm-goss_numerai_1_0_10-high_calmar_standard,lightgbm-goss_numerai_1_0_10-high_drawdown_small,lightgbm-goss_numerai_1_0_10-high_drawdown_standard,lightgbm-goss_numerai_1_0_10-high_kurt_small,lightgbm-goss_numerai_1_0_10-high_kurt_standard,lightgbm-goss_numerai_1_0_10-high_mean_small,lightgbm-goss_numerai_1_0_10-high_mean_standard,lightgbm-goss_numerai_1_0_10-high_sharpe_small,lightgbm-goss_numerai_1_0_10-high_sharpe_standard,lightgbm-goss_numerai_1_0_10-high_skew_small,lightgbm-goss_numerai_1_0_10-high_skew_standard,lightgbm-goss_numerai_1_0_10-high_volatility_small,lightgbm-goss_numerai_1_0_10-high_volatility_standard,lightgbm-goss_numerai_1_0_10-low_autocorrelation_small,lightgbm-goss_numerai_1_0_10-low_autocorrelation_standard,lightgbm-goss_numerai_1_0_10-low_calmar_small,lightgbm-goss_numerai_1_0_10-low_calmar_standard,lightgbm-goss_numerai_1_0_10-low_drawdown_small,lightgbm-goss_numerai_1_0_10-low_drawdown_standard,lightgbm-goss_numerai_1_0_10-low_kurt_small,lightgbm-goss_numerai_1_0_10-low_kurt_standard,lightgbm-goss_numerai_1_0_10-low_mean_small,lightgbm-goss_numerai_1_0_10-low_mean_standard,lightgbm-goss_numerai_1_0_10-low_sharpe_small,lightgbm-goss_numerai_1_0_10-low_sharpe_standard,lightgbm-goss_numerai_1_0_10-low_skew_small,lightgbm-goss_numerai_1_0_10-low_skew_standard,lightgbm-goss_numerai_1_0_10-low_volatility_small,lightgbm-goss_numerai_1_0_10-low_volatility_standard,lightgbm-goss_numerai_1_0_10-optimizer
2013-03-01,0.02849545893533845,0.021686792332871907,0.04086034248647105,0.026453832186082497,0.03195990283709958,0.024280768647103254,0.036134550323388026,0.03423678104779254,0.0233888893870769,0.022327198985461625,0.028448000799697892,0.02861466042446692,0.030761770295517705,0.02668203908051035,0.025448869087225105,0.03354437426413042,0.03749211253938748,0.039496662620174205,0.018731503677319565,0.029899737753609046,0.02426278646289572,0.02730140482728818,0.017513535118106664,0.014943009693137712,0.033307083585927606,0.025403635551692696,0.03277392109334066,0.03150682594840608,0.028549034721276442,0.03134146400703349,0.029709534444362078,0.030799773880698635,0.020297622153458157,0.009344432754290002,0.03169424850751784
2013-03-08,0.017864690698442067,0.009362742340243571,0.022695946985670113,0.029098768032134972,0.02988712433625376,0.02715012333359133,0.01905641774212166,0.015999514694411,0.009926707539245887,0.01588093031564315,0.02394448422010825,0.02923500217890549,0.025818668959890687,0.02652447582824704,0.01736443008661669,0.022961980467960198,0.03163757684826756,0.035633778486869744,0.015797829324630617,0.01906891966112355,0.012006254683809258,0.009934980867997123,0.012239194851094355,0.009429204703670912,0.027067206194328838,0.01476329552722472,0.01206986738931884,0.011592220542746858,0.015471860171831492,0.011615385863250343,0.014934277654750487,0.025419342958830495,0.005217528814036241,-0.0035477872202846175,0.021787903192283273
2013-03-15,0.0025580754143008084,0.022744039637357143,0.025951575434078233,0.008954219440496042,-0.001792773068803678,0.010737255606687573,0.009029020692338933,0.009106005922337807,0.01392913968167653,0.012286424112007793,0.0009506674914873274,0.010414754832318738,0.027694572000743174,0.00888815410127715,0.012194515031276276,0.002484366151535924,0.007637280612430114,0.016163349335261014,0.02165878437028735,0.008255710426936482,0.02641130283591554,0.007427436711274789,0.016148425484528363,0.009735173629444488,0.03391308580358402,0.009053226450234557,0.008606056922794267,0.00720812890477679,0.010683930140045312,0.00639186706897309,0.0048139428512655675,0.008089910085260402,0.015390585064397565,0.012195971016713608,0.01786885427691466
2013-03-22,0.02126148398945549,0.04998701846400752,0.03985243191124908,0.02265053657937363,0.01724807491665902,0.02680889823774076,0.031170303467298995,0.03135758733892121,0.04085775414189434,0.02133863321641533,0.021231980365843776,0.026683553650471075,0.05067824600122328,0.026085051571490485,0.033311606833155656,0.026038138977424678,0.021434840684714396,0.03226706860590851,0.04273444115684838,0.031106165155099594,0.04751531094819067,0.03549469172810221,0.04721935845047064,0.026991051044386975,0.05032475227484435,0.0346268087378842,0.023352209714834926,0.032809312222474164,0.02860587049324696,0.03474372371840767,0.021110850581947206,0.012899130844899477,0.0426298040818031,0.032099392732587245,0.038915096291535216
2013-03-29,0.036955747611774635,0.058564717489754045,0.04617067444688219,0.040389598913499844,0.03767998272463652,0.040578752514585766,0.04453359942162307,0.0479881222484186,0.05365486412543859,0.048666075097184965,0.04158159588127148,0.040703513400408384,0.05723323316880582,0.04125231495094784,0.04058424053009118,0.03859739598328824,0.03360897282273503,0.0371454500144111,0.05044620439328471,0.04526076147608785,0.05643527571432152,0.0420797247553111,0.06270350409073268,0.04856820548733879,0.0612647293590685,0.04253559590995919,0.036730921909903666,0.046240189309950525,0.036132179418265145,0.045475159948498566,0.037232160659396336,0.023437301951187057,0.05508595563539523,0.030585076279262755,0.05397408369400237
2013-04-05,0.028971589459560486,0.07553201360010213,0.04668933807708098,0.034929847700683206,0.040729260298231165,0.04074891130568372,0.042296974003890285,0.03932676061819164,0.05276677603932798,0.03784438323193293,0.035131452480844566,0.04081204926481366,0.06660781757551455,0.040038927684573934,0.044724601239371234,0.05033423605198388,0.03900342876408806,0.03184081850140572,0.053230940113508166,0.038120589058904926,0.061643026933381924,0.04023743925059923,0.07069468126432715,0.05019831658377039,0.05144943072491619,0.03581596257377513,0.038691923905210604,0.04048726178052843,0.02961534190740425,0.04174983900935486,0.036440791829257205,0.024044463248378577,0.0653021173025561,0.03500990736067509,0.05943610962419672
2013-04-12,0.00595270472261956,0.06043909693111839,0.01961446538125133,0.00024683364002075467,0.019536364965350744,0.01724402694423091,0.01985457875292716,0.012766511937761831,0.03748202425056779,0.013454158855435532,0.017234582242773154,0.01653131524191933,0.05475329552592681,0.019243215962412196,0.01937889273143022,0.0065765999054534586,0.004159664476641033,0.003957329910796222,0.06046170941276423,0.028025698544872284,0.05039729023628915,0.006603844236581573,0.05609171869981415,0.04684590085930187,0.014030830530980693,0.007244086018092352,0.016888215979697682,0.013689368247508289,0.018924638917087396,0.012973205596587165,0.021880830473362374,-0.002843400025404566,0.05564182397845183,0.03432150021083191,0.01768011787115498
2013-04-19,0.016088393836023358,0.055724604837504736,0.018074874965429526,0.00962362528106653,0.007814600068906007,0.010577008963957978,0.014687481883743515,0.01269658203129837,0.02507642999516229,0.02701748665172766,0.009522524897934568,0.008870498126301904,0.040214975126725394,0.009634937212046323,0.01278442624531338,-0.00267049945584107,0.002140959686849082,0.006835587792388468,0.05181429985298299,0.030075773241470056,0.04440003609140899,0.014212734280434947,0.04843574421737492,0.043698873119582836,0.02499088351712751,0.01598623295936203,0.018275661740321015,0.014316309148468773,0.020581174673141914,0.013259350597543509,0.011763524474386267,0.007880527416647664,0.05241701367550055,0.03465887277750545,0.027021728625845107
2013-04-26,0.0009774263667013318,0.04264575112178164,0.024896084653131863,0.012067295372256258,0.013025620721182856,0.00488203822876673,0.01746033130511085,0.008411906313537375,0.02244333205640117,0.005873108179592875,0.0017669351013903033,0.0030268746167026665,0.041740999356986316,0.0008384437230832719,0.01409364048647292,0.00013716349906808096,0.003228253918384861,0.00047461481308835917,0.026928796773273443,-0.0006572569259058065,0.03813036125419679,0.028265504188594755,0.040565831977702776,0.020570704656657352,0.01799115768479342,0.013935374910625138,0.02559900210724204,0.01579508638406414,0.028026286680273092,0.015163115567402978,0.011632337910357334,0.0018087754260397062,0.03873213427132839,0.028599681042425096,0.017802694309416063
2013-05-03,0.02085478128416034,0.030766852687490305,0.03959862435145538,0.018447678363496894,0.009158074783669328,0.0004766344473641356,0.03435330634105169,0.026375931913593578,0.00510821138568061,0.022926494771117942,0.005685786537073176,-0.002666921773813252,0.015466958750422373,-0.005843585106472326,0.018762195922572954,0.01735460389473995,0.015009576808104661,0.024928575365991777,0.020203434851748782,0.01195886444303898,0.026348222700723026,0.027751496409667148,0.023886421074133305,0.007129364555647166,0.03346805096882383,0.027155028613135557,0.028050180132817164,0.032064057540064896,0.02875568548129388,0.029954558762829278,0.026495225472899894,0.013965263356801734,0.019701250350958554,0.015201202208800314,0.01771464373210333
2013-05-10,0.013873498637331437,0.008300251304324085,0.01853097175961244,0.018392660973844947,0.008376892551914749,0.008849751462534767,0.008496310369523271,0.009147761299910052,0.002736093907624495,0.021439062971702914,0.0055798420866453105,0.004116706467617919,0.005982832662186908,0.002756056289075468,0.01947455075426842,0.014743644585935628,0.012563289119062428,0.02044450861012748,0.010655277570556135,0.02022028828990133,0.009145266002228683,0.013898273378596494,0.007087180121742731,-0.0034182013523824176,0.020304593704421964,0.0061796047079179664,0.022150401046442628,0.00923563142540408,0.023504991216330352,0.007508350723248595,0.02400993252571085,0.01695483480272861,-0.002287296796074854,0.004940689409116715,0.016372361029676912
2013-05-17,0.005695475319447726,0.010516020877939902,0.016497459209296,0.0009785936369792211,0.0074385896882371355,0.0013623628086006823,0.008506291615759358,0.010670274026137322,0.009429325701065345,0.014312708531998668,0.008814798008117405,0.009242766311900626,0.008976683986155677,0.006954706819670949,0.012160441554241895,0.011000081205079344,-0.005985698536654517,0.008583329460571422,0.0006976007606254911,0.01035111724048727,0.00508112513305464,0.002300129937960588,0.008546053084049456,0.00492704944343048,0.007348593864919789,-0.005654471305273561,0.010815829401127878,0.005765057888955411,0.013195659782223541,0.004001707772911221,0.012373804433191474,0.0023420214849090987,0.006163205091521047,0.0011697681965704872,0.00791590481427325
2013-05-24,0.011320126695371031,0.031243823679767278,0.03309207915273989,0.024729810984651233,0.03646346029396496,0.023322903649420145,0.0368194882545151,0.02877603013394074,0.020563511398963157,0.0294789571329756,0.030061101470837615,0.028324850716478323,0.02632315899744852,0.030830564267233667,0.034834474373873985,0.028931046252858784,0.03173924312512689,0.026649517961286118,0.02403583735148821,0.03081722199652271,0.029854120718624318,0.032417065588481904,0.022617869976062514,0.009638298361016921,0.02905253113880586,0.02424457366563717,0.034435610702093965,0.035722437600926506,0.04287003246573789,0.03696361988943207,0.026674622496965936,0.029889758625918035,0.028010429573803137,0.02491554943744316,0.0320735021176749
2013-05-31,0.020450503752517606,0.029968484102877602,0.032536962053223026,0.01852663326224852,0.03185369034183738,0.008637248448553392,0.025675004644422152,0.03080139201654279,0.01172368488240206,0.013988398569766086,0.026514518172770674,0.014846055172688645,0.02335304339165461,0.013985756374439773,0.02876919151789469,0.027710375777461833,0.03478036203162142,0.019396267817317046,0.01647470437183057,0.031159145263726137,0.02856979384393528,0.03961188040532506,0.01687684650049605,0.0015137137024471162,0.02506148688965131,0.009994103821794812,0.038322841378792424,0.03239516423737732,0.04056113311289327,0.03290475564264638,0.02361814365606177,0.016301376358424154,0.031223967122398468,0.008798774656168925,0.026752491898494307
2013-06-07,0.010256359356392974,0.03535408211134416,0.03376797329933677,0.03120203022029287,0.038435313977713215,0.020611911174639196,0.035108836524780196,0.037230355014951304,0.024890600961555015,0.02392832818215296,0.03116108244244598,0.020509894728106857,0.03083014673786436,0.020253088621351525,0.05716150938288588,0.029928413130020416,0.0317257028792228,0.024972673016291268,0.01897417655980577,-0.0007351185117772613,0.0378638100782811,0.03539758895821779,0.0246532097494685,0.01919991883509105,0.026215932271263422,0.014468509004307585,0.04277824941607849,0.03599715620539844,0.04132336780921657,0.034892095700659584,0.031407122107612255,0.02611762230462239,0.031357172878600736,0.02603272626520705,0.020902958095628556
2013-06-14,0.03288126098985258,0.04564604163086852,0.03949228089933588,0.041670950838048434,0.03967500690871796,0.026116665912950834,0.03423126492103655,0.044914159755544525,0.03884580765408028,0.02561967960727732,0.03571706911600256,0.02202488309585338,0.04278597054315929,0.024592467926130224,0.051978972954864915,0.03912131866044436,0.04605744155743727,0.0337136597271448,0.022143441703108124,0.013308959097748554,0.044158548601961486,0.04116880981032035,0.04293687947503228,0.03263632281774308,0.0302201801664483,0.029428663707519762,0.039480549462935846,0.03570924815840253,0.04497157269429007,0.033242624780780425,0.035957919060275664,0.032800740676379704,0.044169035795106976,0.027981253304408378,0.03098947799583135
2013-06-21,0.018314249777137404,0.040714261933617844,0.0334675890668098,0.026333454058222527,0.024709721991386508,0.025671668104925372,0.03376344842475552,0.031125981416732895,0.036596601937246134,0.018913853297238208,0.031075088589563572,0.02198355093600889,0.031366647145213304,0.021032536028305675,0.03590058876567666,0.011785990291999289,0.03698618294522556,0.019213475857192953,0.024168000102186046,0.019408983161565314,0.042810544454584855,0.044710244668747595,0.037916410641831426,0.019090544591565575,0.01867945957210617,0.027444673851451763,0.03651649949448313,0.0331815857141257,0.03583858553257597,0.035058169115947474,0.031097488601521922,0.03051222108907445,0.041270678032520866,0.029070914719627142,0.010561157638117356
2013-06-28,0.014698320029919873,0.02966157619492735,0.023726885383046875,0.034290111844793976,0.02419754788083901,0.030992106154050295,0.027905056535763355,0.02876696277465799,0.028095448823005815,0.012621732271299618,0.03654840546414375,0.02079955964819146,0.03110857517892767,0.025938733211654096,0.021219167230968842,0.015227128403145433,0.03439434896294905,0.016294495220172282,0.017562536217048737,0.01953967325579655,0.02987421624404012,0.04377551232289659,0.023111567292713003,0.021874371973657977,0.029632946315793378,0.024722101677813323,0.037047254529600254,0.03453279996512443,0.03193644480781248,0.03731192462722872,0.03517790008921689,0.021929149642892526,0.03061858981399456,0.01903603779205741,0.023985528164319456
2013-07-05,0.014941072085810555,0.025704350816892145,0.02121637834451067,0.02832547634084571,0.012171329998056422,0.01463876572352915,0.021637647858615765,0.022884661603026542,0.0030592774057956198,0.010804653318575956,0.015436518623993948,0.013523311229370453,0.010023870161827167,0.02008797786030059,0.006117855028345226,0.01319511288698626,0.022773396066909087,0.008763735481553478,0.003942228916463569,0.018731273092075913,0.024608227737978126,0.033979550022890014,0.01192588102451432,0.005654423573667307,0.033171825211169396,0.0327801215392087,0.028543283876169976,0.032533098053363026,0.030916248863429755,0.036039711899178054,0.023866282551383552,0.018438413803615786,0.019144320153040226,0.016493366271298316,0.023863308472587982
2013-07-12,0.02458274576374308,0.008253561801450685,0.0038925041005456055,0.03868667416601825,0.024960086627650088,0.029805882169460028,0.030121300430059245,0.031642978039754154,0.013403604868842194,0.024237069867436647,0.023133545746556173,0.026183761708926116,0.024831667592381028,0.028584669918997378,0.010166565597628772,0.023998878944485557,0.03662581252467998,0.02356207830808412,0.008552179999458781,0.02473192294443918,0.005072024143667502,0.03502708349382364,0.0065250943235611435,0.02361819566733183,0.03624987899266636,0.03134163309808855,0.03587025121443264,0.02976876379077269,0.03966529758136309,0.0293690815330586,0.031215325060659552,0.03646273794153697,0.004207570528171446,0.01967537945159862,0.04474910812963748
2013-07-19,0.012340841618084308,-0.005889031137953515,-0.009088856557110956,0.023046031517997445,0.01163730151146556,0.008290656411184297,0.00965576306339285,0.01035649322450339,-0.005178817382433049,0.0006809727317559091,0.006145438637258193,0.008473829734000914,0.004367621238530909,0.006720248115281951,-0.01537944644202778,0.0029935578850149255,0.01264097892268027,0.008400244286004587,-0.004488097652195525,0.0007807257972974607,-0.009795733474020685,0.013223515750851612,-0.0067128720083228935,0.014214899650467884,0.010493302446434481,0.014389291893571332,0.010484345745127058,0.01293479384988276,0.010117472234711034,0.01275425485098009,0.017205032914394663,0.014396316757341867,-0.010766218403919645,-0.009505606600297737,0.028821698888534298
2013-07-26,0.013820745189570214,-0.02592046700491221,-0.015966971025029447,0.006097496151207631,-0.0042729405269597304,0.005242521338457929,-0.0012397486337013834,0.00426432749944642,-0.023640299659029203,0.0023253416525217153,-0.004306689532726167,0.003964453521125906,-0.029987222055979368,0.00554257109285014,-0.027113634835824803,0.003854593476313291,-0.002043924161729722,-0.006266768508254896,-0.024798488195461696,0.0005876194076937133,-0.030801768372238022,-0.002195267359463575,-0.021092425499735053,0.007024363377282685,-0.013609110799243204,0.005072721653195559,-0.013319607609153003,-0.0009600889036263926,-0.007120161336359282,-0.0009861037622380204,-0.006968466586482012,-0.004768101720939138,-0.02404335419143771,-0.007332850383116497,0.023476827912348033
2013-08-02,0.007251789536018407,-0.036917343287541364,-0.029812618466018265,-0.01106665429412678,-0.0013683121131830408,0.011930693548576472,-0.013040164414816945,-0.010181618374110527,-0.021927576554214685,-0.006791627319231643,0.0007294135752287153,0.007082933998646887,-0.03525181350316766,0.009929658387311637,-0.028234163254601707,0.002420086259757378,-0.007453816276133768,-0.007135690326414999,-0.023326060346489194,0.004300787589791938,-0.03784287261111,-0.015163121390422135,-0.026731049019629898,0.002553476841003858,-0.018980809229615096,0.004001364552258533,-0.019458086375477156,-0.014126697747245206,-0.02054197306938859,-0.012273168572649743,-0.00681068311655257,-0.0005422080108074118,-0.029485846830477974,-0.010094279303056284,0.0038132767749982964
2013-08-09,0.03257109325216882,0.010388974511879482,0.019478294835948498,0.03088676428416154,0.012249923544629997,0.019505111967345508,0.008931703127269375,0.010934285734107235,0.012919286248174865,0.021775865888153313,0.01691255246977376,0.017884007494552327,0.017138100528543174,0.019041406470143147,0.015277950632833732,0.018627605700904763,0.010302395975759491,0.013238960662178775,0.011941615332012885,0.02792000812530855,0.008897071732418944,0.021033510860077553,0.012105359670741563,0.023226477340144398,0.001932431832653667,0.01336718562157367,0.012467302146152664,0.011352348828865676,0.01184109548849833,0.010742836279498217,0.022497974870008833,0.0271057263540819,0.018794013993083468,0.0324686198427909,0.031375688540690845
2013-08-16,0.007570900281476099,0.03942263569697424,0.034564104147390085,0.009341162095457642,0.01756831076881091,0.019738916989810572,0.029751971485945373,0.020676135335192237,0.03524977394218088,0.022639102893937387,0.023144333269046396,0.01944168082261062,0.03337267065900846,0.018208292946992614,0.022923006099091883,0.004946617805276505,0.02278274333837373,0.01569422962370211,0.02751754481995482,0.027056402106009427,0.03445832931516283,0.02191787853369205,0.027025291861236707,0.01586364712809297,0.022581148952246482,0.005622865640221847,0.04111503283238908,0.014501551725529568,0.03583322436128987,0.01397232201873873,0.026334999972936812,0.010055275542612069,0.038893050264307595,0.04102223541655269,0.02576612692566418
2013-08-23,0.014180750263492694,0.053384428922191925,0.0437804217104564,0.024054997915089166,0.0348299286163766,0.011705481516923332,0.040839966980518026,0.023373404765293208,0.04994051429991368,0.008381753598842027,0.02848168698635639,0.017222433469627475,0.044680747062351645,0.019728285377733218,0.03318201487137009,0.01150731693807948,0.029919989823055156,0.018134205150986623,0.041671256657834096,0.015739954955153956,0.05300848829403588,0.04009452477418123,0.032624006310004734,0.017846437274308145,0.037002406178846106,0.010386292046208319,0.04826237509116656,0.02855340539440367,0.05208598567880432,0.02952705879442706,0.026646876143072054,0.017979858552121777,0.05114059040464493,0.03387380240834483,0.00836386870905467
