,Numerai-MLP_None_1_3000_10-baseline,Numerai-MLP_None_1_3000_10-high_mean_standard,Numerai-MLP_None_1_3000_10-high_volatility_standard,Numerai-MLP_None_1_3000_10-low_mean_standard,Numerai-MLP_None_1_3000_10-low_volatility_standard,Numerai-MLP_None_1_3000_10-optimizer
2013-10-18,0.037466062098581505,0.015398675778923905,0.025052847199728907,0.034774891763398236,0.02743536854796716,0.028457120398625056
2013-10-25,0.04492940148367488,0.03844046176860415,0.03465813555917792,0.04181820223832833,0.04194962379663293,0.041451116367357065
2013-11-01,0.04335380946160061,0.03066401642679603,0.024920464282607985,0.03997350632400079,0.03928679401599536,0.024030992031291235
2013-11-08,0.0420602592989133,0.028276129971244835,0.014441705614054348,0.03418956094532883,0.031029455512996976,0.008472032307563566
2013-11-15,0.03572777390948287,0.022297905099275785,0.01194928207673709,0.018558237801541776,0.024299338956352123,-0.0008482491681319564
2013-11-22,0.046522032185846794,0.0284572499992996,0.03732419037337732,0.037002291579647184,0.03772769968198422,0.011613176266954413
2013-11-29,0.022302909003161574,-0.001121264175722279,0.006769467741936514,0.008936288309377672,0.017350763655175336,0.0027965716798331467
2013-12-06,0.03626193047027822,0.00841207298587042,0.005067124712816964,0.023089481092555722,0.027227658043529595,0.0023937432508383317
2013-12-13,0.05474430827230998,0.023619843607364015,0.022937942599003044,0.03559239981326268,0.043595968399279886,0.01784982120254103
2013-12-20,0.08217314935043298,0.05633922698840434,0.05290672605038636,0.05194339441775958,0.06394240110917522,0.03981411212242148
2013-12-27,0.07330693631730395,0.0395721577833971,0.04841288732573856,0.0439133611139386,0.06055556395791103,0.029475926113748174
2014-01-03,0.07471822653425561,0.06475890758373572,0.0554065370498658,0.04702746583532958,0.05222069013174322,0.03669491220222384
2014-01-10,0.053303640418957174,0.03242757568423053,0.04581551012938506,0.036798598096421574,0.03324317073881954,0.03682194846608264
2014-01-17,0.012961823489169603,0.0012220339583163063,-0.008653366120813417,-0.004217823239582213,-0.0038805227341487,-0.015869122850253537
2014-01-24,0.003871027552993805,-0.00630175685884949,0.006157036327630322,0.002888490239015438,-0.01429213918878818,-0.009819452498370115
2014-01-31,0.009788409617623796,-0.007314258498850621,0.015645250803215223,0.0114971283822415,-0.0027814437925382718,-0.0025793815347854875
2014-02-07,0.017758114253912077,0.006604889043007873,0.019529840143555483,0.032305047039481595,0.010473857568574873,0.003157148164544476
2014-02-14,0.026953839876481374,0.027837145561791503,0.03349518620973652,0.03797436130251265,0.036709237292087506,0.01930366244170072
2014-02-21,0.04148097635175583,0.030903661974153205,0.04060716266004812,0.058777222144046314,0.04113456740984275,0.021327751356999016
2014-02-28,0.04006557843568109,0.021416676297611223,0.04095702733215044,0.05285712722632447,0.020763011808487764,0.011170039381631905
2014-03-07,0.01638198294581986,0.02178476215597459,0.011071072377478052,0.03258189683750215,0.03349581720403265,0.007478491152314778
2014-03-14,-0.0011811721427277845,0.00859425073476811,0.012805284039698252,0.02683136057209205,0.020371519596697172,0.014647082578161755
2014-03-21,0.030006008751266303,0.020804908906394637,0.028032960232845707,0.027121807700167457,0.03464013908699517,0.03652532519492118
2014-03-28,0.0009063030821079656,0.020245973345357098,0.0242494916443749,0.019697080095699364,0.029595491282281037,0.037679587334556765
2014-04-04,0.006212929067204657,0.003948671251667575,0.013960950727061138,0.014921960149982759,0.018297793801694297,0.006384671319977492
2014-04-11,0.016119966487523646,0.001245707800936079,0.00867672914099338,0.0046133787644172105,0.021774515047466355,0.0007909007285299588
2014-04-18,0.03264791739603322,0.024190169815696837,0.040536642851392836,0.0388092718078514,0.03663223247668306,0.03281369463949317
2014-04-25,0.056670253756611194,0.03028488417112797,0.037616003395655004,0.042673235471666474,0.045124981582116856,0.022337249454749915
2014-05-02,0.042300878857599804,0.029002533752802047,0.02464074400680076,0.02755890370935362,0.029428330456541762,0.018804888095929888
2014-05-09,0.058296914599990424,0.03517650385659585,0.025459619671965045,0.01995212032640281,0.038390270309372046,0.015868030666204545
2014-05-16,0.06549794690714277,0.051131752115983406,0.04277122164561113,0.03801622691062892,0.056998173436297254,0.04382795699060124
2014-05-23,0.050794983414876475,0.05426955391888385,0.05242709951711724,0.04290315764603358,0.05453298543059515,0.05545624866575448
2014-05-30,0.06735187075539596,0.05828561117924801,0.05633510688819885,0.0608341563875236,0.06337669907206578,0.057827049958247376
2014-06-06,0.055798103185968034,0.04989783941431706,0.04097538637339378,0.04526808551918435,0.048788400237045976,0.038907845130340006
2014-06-13,0.03533031379958024,0.009394155393398934,0.007315272632003178,0.01463187217723544,0.00985576508968543,-0.005296335127074771
2014-06-20,0.036809671756028804,-0.008481719472063526,0.003276226652704528,0.020689791460366314,0.010489734366396447,-0.00558230625791498
2014-06-27,0.025605568696964315,0.0035803879041350424,0.0010778972460221306,0.0053859295789868275,0.008826139037742195,-0.004754701323013459
2014-07-04,0.03493706616474025,0.016163770645957892,0.01464674443720231,0.0328831596284728,0.015523139248092196,0.0003968044153406985
2014-07-11,0.045653048767348804,0.03630069411072625,0.02927826805028228,0.03549095053618428,0.03566718163208194,0.02807177464332372
2014-07-18,0.04687402981091881,0.02558279468024728,0.026184941274459826,0.03101622444249214,0.024730801727916512,0.011621613317184523
2014-07-25,0.043082031177254794,0.022027853770926087,0.026712265534804307,0.04695699874656644,0.046281716818988905,0.014122320996945206
2014-08-01,0.04098693909989114,0.02841355085098609,0.032054168848767765,0.043401790818642066,0.044882770014355734,0.02491965333366594
2014-08-08,0.016768538982310694,0.015190910343696561,0.019782869449694065,0.01710464235025636,0.018249514283799464,0.005702222982725984
2014-08-15,0.030666045391766383,0.018558628004277714,0.02426238404763499,0.02430867822121092,0.02146778525766893,0.012059710681228245
2014-08-22,0.026895736707857255,0.021665207374063078,0.019564586911294594,0.021320037954693626,0.014953772235858035,0.011794810683864137
2014-08-29,0.03146700114896798,0.018323377594161448,0.015595163521382627,0.022750003205850095,0.024083132825966462,0.013319974505876141
2014-09-05,0.038982009806182875,0.02606810876254661,0.014039100013886066,0.01136677150695383,0.026503219263968897,0.02054237799511516
2014-09-12,0.04134793358094351,0.04056212828314706,0.019098733820410756,0.034892959529452025,0.04151898656611032,0.04040729837497373
2014-09-19,0.0756162302837984,0.04759122592171957,0.0319734959087458,0.05145112177686311,0.06435100283954066,0.046266419700205105
2014-09-26,0.08767061101300869,0.05444866875689565,0.029506683068524366,0.04798022190224328,0.05829360545706645,0.05036890973660673
2014-10-03,0.06338699597360853,0.054914305044037985,0.04638394777905357,0.05264111292439413,0.040484316620820714,0.04704983881149381
2014-10-10,0.058981752584409616,0.049863652372902065,0.04470107796287473,0.044660488647034015,0.031193211361023664,0.03469838870755473
2014-10-17,0.04569192432939241,0.048747180587212564,0.052930972616483586,0.05549222897080558,0.033631016706133256,0.04532425313048395
2014-10-24,0.03837213372483001,0.04911768884731853,0.045215600846830246,0.04737947727556693,0.04581149961765095,0.044922055443198335
2014-10-31,0.03610946752934134,0.022354207852769335,0.036895188702243,0.03295380148308709,0.03148287715286975,0.026002037465724104
2014-11-07,0.029982594489355363,0.021399164290803203,0.031782463272684996,0.03131156322833607,0.022140918020008872,0.02331425179651372
2014-11-14,0.029354106719757064,0.02431551355475691,0.02963989059615579,0.01808510679975443,0.01280077093287356,0.01577653680852385
