,lightgbm-gbdt_None_1_2000_10-all,lightgbm-gbdt_None_1_2000_10-baseline,lightgbm-gbdt_None_1_2000_10-high_autocorrelation_small,lightgbm-gbdt_None_1_2000_10-high_autocorrelation_standard,lightgbm-gbdt_None_1_2000_10-high_calmar_small,lightgbm-gbdt_None_1_2000_10-high_calmar_standard,lightgbm-gbdt_None_1_2000_10-high_drawdown_small,lightgbm-gbdt_None_1_2000_10-high_drawdown_standard,lightgbm-gbdt_None_1_2000_10-high_kurt_small,lightgbm-gbdt_None_1_2000_10-high_kurt_standard,lightgbm-gbdt_None_1_2000_10-high_mean_small,lightgbm-gbdt_None_1_2000_10-high_mean_standard,lightgbm-gbdt_None_1_2000_10-high_sharpe_small,lightgbm-gbdt_None_1_2000_10-high_sharpe_standard,lightgbm-gbdt_None_1_2000_10-high_skew_small,lightgbm-gbdt_None_1_2000_10-high_skew_standard,lightgbm-gbdt_None_1_2000_10-high_volatility_small,lightgbm-gbdt_None_1_2000_10-high_volatility_standard,lightgbm-gbdt_None_1_2000_10-low_autocorrelation_small,lightgbm-gbdt_None_1_2000_10-low_autocorrelation_standard,lightgbm-gbdt_None_1_2000_10-low_calmar_small,lightgbm-gbdt_None_1_2000_10-low_calmar_standard,lightgbm-gbdt_None_1_2000_10-low_drawdown_small,lightgbm-gbdt_None_1_2000_10-low_drawdown_standard,lightgbm-gbdt_None_1_2000_10-low_kurt_small,lightgbm-gbdt_None_1_2000_10-low_kurt_standard,lightgbm-gbdt_None_1_2000_10-low_mean_small,lightgbm-gbdt_None_1_2000_10-low_mean_standard,lightgbm-gbdt_None_1_2000_10-low_sharpe_small,lightgbm-gbdt_None_1_2000_10-low_sharpe_standard,lightgbm-gbdt_None_1_2000_10-low_skew_small,lightgbm-gbdt_None_1_2000_10-low_skew_standard,lightgbm-gbdt_None_1_2000_10-low_volatility_small,lightgbm-gbdt_None_1_2000_10-low_volatility_standard,lightgbm-gbdt_None_1_2000_10-optimizer
2003-12-26,0.1672683031572589,0.18841781030104976,0.1743724998647526,0.19125116595175787,0.1876140302469328,0.19479045045808197,0.17538529305195813,0.17087015917827064,0.19847917437980372,0.1908883842974515,0.187880624838767,0.19693285918172387,0.18966224887133737,0.19430119446557714,0.1900253633528495,0.19291230653583386,0.1831957490901289,0.18756843291974015,0.18921459627955572,0.19059849180121233,0.17780727662845994,0.17358336655983492,0.18999008366903625,0.1995239189787648,0.18316146788793294,0.18382745512671,0.17259520258585745,0.16847180633337963,0.18032744423066857,0.17309976862982848,0.20000651842715392,0.18234903667861035,0.18971783101470363,0.19351072985183632,0.20204109113612143
2004-01-02,0.17029308288978826,0.1703099773250307,0.16875686992110142,0.18729973551532192,0.17844879050685933,0.18090017303839273,0.1689840890018515,0.17477221354428416,0.17655253797435994,0.17267027143577043,0.1787376170934688,0.17820501026862018,0.17865547375232302,0.18040499442946917,0.17637698970497578,0.18966731858996047,0.169736959221305,0.18967692406130418,0.17818381198703406,0.17757237405253734,0.16157164613289016,0.17997407311160338,0.17580297998640432,0.18250693653798292,0.18412529284781565,0.18887801382403105,0.16610807839229833,0.1804589838028836,0.16797816429596493,0.1849712367723576,0.18368675339750484,0.17714840842081703,0.17121885159342765,0.17345659519335177,0.19067357451899689
2004-01-09,0.1808633016518449,0.18904386571332876,0.1860430068183916,0.2124355307053111,0.204739874270826,0.20315934502115512,0.19384877125290598,0.19128950422519636,0.19621063745173423,0.19538201688694867,0.1950579753253006,0.20077267972322124,0.19986866989715432,0.20329127622839757,0.19232147740264877,0.20657302367672034,0.18822532753969434,0.21183902970815505,0.2121138037262462,0.21014475525725257,0.18642491294461958,0.1963058659923001,0.19876461400496787,0.20810263210956065,0.20365896420447158,0.20820017523270998,0.19233668751676694,0.19908898622127064,0.1880480966447522,0.19615178092318994,0.2016079133811018,0.20708123988106,0.18937997359405645,0.19843594327815353,0.2167426382379915
2004-01-16,0.1632582840300686,0.2088973591657318,0.20768763948818214,0.1957628616001608,0.21584475754545152,0.20963906340651656,0.21237205336397294,0.19623186765508643,0.2019894816466455,0.19363240491723357,0.20719870399749482,0.2057720885542188,0.2087349313374602,0.20702066770469021,0.20444711323332743,0.19668227290330118,0.21257500145147976,0.20772716620244294,0.20956764959503707,0.19729311010939773,0.20702897163625747,0.1985018303883457,0.20412458853125048,0.2039189831856421,0.21399895963665413,0.18890447844002983,0.21295033915832537,0.19730506777085474,0.2173982570630772,0.20056818071957264,0.21504027265520378,0.19746549972873653,0.20344964497345372,0.1988648782764715,0.20192105725053028
2004-01-23,0.18051910002078755,0.2113708988326135,0.1916755647004363,0.19730233999152696,0.21407748947038843,0.217131488344376,0.20009291244997704,0.19889907946850632,0.2036472273416805,0.20291293429886206,0.21522698655636965,0.20450384862168935,0.21508685923704823,0.20913322807409934,0.21525384698940353,0.2021459556688577,0.21505514450888766,0.20222135905315772,0.21051929114258391,0.20146085281665563,0.19799164989950543,0.19710752094711223,0.21543701572551427,0.2099264198977873,0.199739843384435,0.19288557866566258,0.20076765947257585,0.20015990172272433,0.19968288632161613,0.2008984018213192,0.1976382572142883,0.19424737025851407,0.20559768312355217,0.2098264214181792,0.19048885135181795
2004-01-30,0.16109151185393014,0.21570058700572092,0.19952773293638024,0.1977047644231593,0.19596553651301898,0.19313016558050017,0.2072522667718491,0.19276084804896418,0.2156689131131226,0.20095347038370526,0.2031421777702109,0.19084912881111027,0.19913193333378462,0.1948747614780173,0.21799575670812932,0.1815575005273897,0.21444071760127054,0.18512112841405162,0.20215804675109864,0.17376926657504752,0.2093872942845851,0.19325362929017056,0.19843051631652645,0.18093517185748553,0.19567530732883706,0.1917072910597763,0.20479838080892082,0.19120520530711646,0.20640949275366383,0.19577980414977558,0.2014838275365504,0.1936909413284816,0.21585965559791778,0.1977051222889844,0.18048640811277034
2004-02-06,0.1524995081190994,0.20253951776842208,0.19843982085575607,0.17223505975440911,0.1915426437750707,0.18534773899099652,0.19490557340400172,0.18852954252480536,0.19799583306301954,0.17717908287794548,0.19172050044609332,0.17918389373586946,0.1925836284084089,0.18847232760306104,0.2076373647329765,0.16278936658802293,0.2006061412642042,0.17699272570426378,0.1894770216288927,0.1759455291651362,0.1972664245463808,0.1902476248891873,0.1937851417650414,0.1855507702275867,0.1914713703296977,0.1953162130709216,0.1932146272596471,0.1852064998698904,0.19740635589784714,0.19020446849107162,0.1915462401415804,0.19058208697458462,0.20770536875424989,0.1960590262263689,0.17966188353924267
2004-02-13,0.1581781524151728,0.19828166447253048,0.19774199330935407,0.19037116007575033,0.193602050609454,0.18843068333636942,0.17878689595074837,0.17998439736198785,0.19349359887310222,0.1722859427636437,0.19094902977541567,0.18502885991671436,0.18946728769397655,0.18984605942989166,0.19939596322285022,0.17981216952993057,0.1889496329882259,0.18043600981634822,0.1914475840261074,0.17610797619459614,0.18074388325297663,0.18832611643833483,0.19883395661297953,0.18452803951033758,0.19284450713762352,0.18942908678385856,0.1809225858155622,0.18991987135791635,0.18413890820557693,0.18736170532612,0.18929279370623467,0.17813100574821492,0.20237725289468161,0.19383352222584654,0.1803780609781184
2004-02-20,0.19692889684821843,0.22506825218784904,0.24000237573450553,0.22570000614300853,0.2311047865316303,0.2156394320466701,0.21803863037701257,0.2107719821542551,0.2211392810706038,0.20019399058667384,0.2276765344595987,0.20875113129822886,0.22490316396662569,0.2197527564130284,0.21965672424425034,0.21007117214665016,0.2137406287630041,0.20369804062469749,0.23228222442708352,0.20625911257732815,0.21437656085056475,0.22214007116395684,0.22532679751384416,0.21167770361229582,0.22773723706795668,0.22468026655815754,0.21979964837504043,0.22022649370047892,0.22127192751108998,0.21931177926342182,0.22104003712360562,0.21893953416772347,0.22297834527937777,0.2139956439536724,0.22743404520398844
2004-02-27,0.20417062495184757,0.24015884172634042,0.24438815049801227,0.2205710956077823,0.2483742729081803,0.21712472746916933,0.2342374475404175,0.23052738805499381,0.2396438270973494,0.23224986517698976,0.24123516549325047,0.21307109159085003,0.24639305307054682,0.21552278486361096,0.22646951049281155,0.2282573802410272,0.23041392301166094,0.21375364921912302,0.23098513643853266,0.22851576948300958,0.23381469304874758,0.22982751021761386,0.24727673720865279,0.22897351786654835,0.24014363884586207,0.22147174648133977,0.23609565854602654,0.2316779448028075,0.23418265912385505,0.23189321025885015,0.23656895977039608,0.22807852257147473,0.2402804331504408,0.23075149035241746,0.229061886280359
2004-03-05,0.1778574374285496,0.21149889276102768,0.20356480595151677,0.19125483119199618,0.20825589931931124,0.21039346882804563,0.19730843562076597,0.19042134331765376,0.20920403520365227,0.21103808752889178,0.2088938854906533,0.20194109956197723,0.21111357203134268,0.20740314552593306,0.2122183619458748,0.20228093774037534,0.19781187619359736,0.1780254615093189,0.20162937067528663,0.2007845127503658,0.20452052186957673,0.1969843891792823,0.206267719641787,0.21188736714014866,0.2019297295113988,0.19034964883206232,0.19762806037591363,0.19971541216126018,0.1955880838013102,0.20013799904108992,0.2211672234205323,0.20422079470294124,0.21292583175964028,0.21074341371806893,0.20116667278369443
2004-03-12,0.15239503530300308,0.2199071293255837,0.21939143446704176,0.18736670899659288,0.21142086982278255,0.1856643717713268,0.19859411104899713,0.18363224422073554,0.2226953396515023,0.20910128135643824,0.21706236926721117,0.18782506700621646,0.21110845350884883,0.18626898736775643,0.21094008354390786,0.18115249895847202,0.21036484582128595,0.1806676060950866,0.21384312290189553,0.18336500033642023,0.19980302635074015,0.18336815924758235,0.20703156276301768,0.1914066404818272,0.2026173003050722,0.1804013098841199,0.20008416944416885,0.1861151483941612,0.20126749756549872,0.18641840386572467,0.23191083118475278,0.1994902941456904,0.22483076359709495,0.19492977410093884,0.19178476214793297
2004-03-19,0.15334987953399823,0.2216981358497138,0.22009425202266975,0.2077798338489631,0.20978923653918258,0.19650119025784396,0.20107115326465355,0.1963329553559448,0.22498750224768105,0.18898146678825978,0.2110717137950771,0.1979073327214776,0.2111357434965462,0.19731066378769027,0.21275186571646812,0.18568833135780335,0.20968471746766698,0.17887136524895042,0.2241664154876661,0.19559441669145158,0.20419730927755345,0.19625417371345116,0.2121749706610755,0.20864643191639454,0.20465461944932,0.19375984019592934,0.20681499413172874,0.19673125776361253,0.20902590205892427,0.1979242817601017,0.22642471794879224,0.20465744428909066,0.21650325293194808,0.20593238863893001,0.18485782846521961
2004-03-26,0.11805977711627189,0.1834113541975594,0.1885676636791195,0.1707991328237881,0.18316394649882933,0.1632888200095146,0.16578810379226547,0.16388241130560025,0.1783726647827547,0.1466846763816815,0.18504866724999533,0.16398939755046574,0.1850149301102792,0.16376539510027868,0.16643397245800123,0.1457464191717396,0.18133241493190055,0.15734226921181088,0.17996682061888844,0.1566307498958168,0.173369234206123,0.16669718293542568,0.18445173263375764,0.17149241584804378,0.17213798057558394,0.160889227954934,0.16840440378033764,0.16520545427122274,0.16851412546896383,0.1654233779574969,0.17641955793756978,0.15606785635749085,0.18608965557006357,0.14897241918026652,0.15034895526832173
2004-04-02,0.1564618682901798,0.2058483508391952,0.20955906432500673,0.20099858258113662,0.21291693029203546,0.19298340045478374,0.196727971724522,0.192045376774982,0.20298176386117966,0.19615137455721357,0.21039898222373202,0.18733629928331078,0.21041162161884006,0.19131349561063216,0.21462505425948988,0.1950502424929226,0.1974637650825956,0.18873415619466127,0.21221514292556204,0.20289539466127496,0.20588521348027763,0.19963382884744996,0.21391514156758984,0.20379881047351905,0.20709257665107156,0.20290291811074387,0.2025496169236772,0.1986503635328552,0.1968275821954923,0.19888960922597101,0.2034060864112344,0.20453791414935904,0.21451461002128416,0.19211188406828839,0.19704636410605242
2004-04-09,0.17685561739862152,0.22825145711009626,0.21906604201156532,0.21421215257560128,0.21968092608084058,0.20123680706685007,0.22843829303523747,0.22077942683381543,0.22352252469440248,0.19286302924604598,0.21878728655661306,0.2049555490197702,0.21800268607349288,0.20034887482025626,0.22300706740916737,0.21161383933709083,0.21893237156172288,0.2164506069401537,0.22645816807936922,0.2180038876056264,0.23428795222676957,0.22565884882761483,0.2270364054185754,0.21413044839052894,0.22152077216013272,0.21569394207913553,0.22939351108130268,0.2261713022825165,0.22610461724911185,0.2244555143959994,0.21951871924282945,0.20612614170075005,0.23152923444844836,0.20423012399422072,0.2018706152672266
2004-04-16,0.15732112517568975,0.18112797848905937,0.1787699340583922,0.17259385829717083,0.18489979428670658,0.17407005444243062,0.18868406616955402,0.176546786865043,0.17489173060541527,0.18717065751727802,0.18356644615225043,0.17424381284212692,0.18002105455637726,0.17263587241799547,0.18622834080735412,0.1772598265156096,0.1725365390323316,0.1795261882332357,0.18160738771837037,0.18857873076662948,0.1849565133498198,0.18035656732124833,0.1850306382629889,0.17562307640862698,0.18086823929271972,0.17660050491952584,0.18642370646918863,0.1814231257884681,0.18380832744785514,0.18231682615858058,0.1779473575928185,0.16656513205969864,0.17894519296240363,0.16819978146064007,0.1732366743457877
2004-04-23,0.16801972099390175,0.18598149470139713,0.19250347991868227,0.18949868209697007,0.19500976667718586,0.18739448779483917,0.1993133798498091,0.17891144145096677,0.19430170186165818,0.20216772882370274,0.19296646833726722,0.1915876524085479,0.19306258843448468,0.1834687877994747,0.1942360297455468,0.1939199080593564,0.18745299568010187,0.1969453030447581,0.18089563488638513,0.18752404096934963,0.18443058579088714,0.17770217898566204,0.1767469482058609,0.18930435233520418,0.19213780563578967,0.18967689233932675,0.19783008555454895,0.17942666905282204,0.19524051461243155,0.1796257749684868,0.18025682430239306,0.1675540459887486,0.18058816997913657,0.1624235611723599,0.19425573138038027
