,lightgbm-dart_None_1_2000_10-baseline,lightgbm-dart_None_1_2000_10-high_autocorrelation_small,lightgbm-dart_None_1_2000_10-high_autocorrelation_standard,lightgbm-dart_None_1_2000_10-high_calmar_small,lightgbm-dart_None_1_2000_10-high_calmar_standard,lightgbm-dart_None_1_2000_10-high_drawdown_small,lightgbm-dart_None_1_2000_10-high_drawdown_standard,lightgbm-dart_None_1_2000_10-high_kurt_small,lightgbm-dart_None_1_2000_10-high_kurt_standard,lightgbm-dart_None_1_2000_10-high_mean_small,lightgbm-dart_None_1_2000_10-high_mean_standard,lightgbm-dart_None_1_2000_10-high_sharpe_small,lightgbm-dart_None_1_2000_10-high_sharpe_standard,lightgbm-dart_None_1_2000_10-high_skew_small,lightgbm-dart_None_1_2000_10-high_skew_standard,lightgbm-dart_None_1_2000_10-high_volatility_small,lightgbm-dart_None_1_2000_10-high_volatility_standard,lightgbm-dart_None_1_2000_10-low_autocorrelation_small,lightgbm-dart_None_1_2000_10-low_autocorrelation_standard,lightgbm-dart_None_1_2000_10-low_calmar_small,lightgbm-dart_None_1_2000_10-low_calmar_standard,lightgbm-dart_None_1_2000_10-low_drawdown_small,lightgbm-dart_None_1_2000_10-low_drawdown_standard,lightgbm-dart_None_1_2000_10-low_kurt_small,lightgbm-dart_None_1_2000_10-low_kurt_standard,lightgbm-dart_None_1_2000_10-low_mean_small,lightgbm-dart_None_1_2000_10-low_mean_standard,lightgbm-dart_None_1_2000_10-low_sharpe_small,lightgbm-dart_None_1_2000_10-low_sharpe_standard,lightgbm-dart_None_1_2000_10-low_skew_small,lightgbm-dart_None_1_2000_10-low_skew_standard,lightgbm-dart_None_1_2000_10-low_volatility_small,lightgbm-dart_None_1_2000_10-low_volatility_standard,lightgbm-dart_None_1_2000_10-optimizer
2004-03-05,0.3496885945787438,0.33798975559225874,0.3198163089164182,0.3454421920769069,0.32652684960082706,0.3367507359139542,0.3214965497241112,0.34639127546546283,0.3350215407218263,0.3429979470372945,0.32237488613129056,0.3468416558022618,0.3242468386251248,0.34979881645685407,0.329636874268751,0.3324146407919957,0.3042494463356698,0.33841455331525616,0.3273347548613682,0.34076404793338216,0.31809564126222395,0.34600343040684484,0.3334246802850413,0.3366840947841753,0.319292339085598,0.33594314648815127,0.3190794664719919,0.3361209614458075,0.320357649657844,0.34889805578325594,0.32969151367847477,0.347707674654648,0.3378144673125087,0.3236034832632317
2004-03-12,0.3431918533787525,0.33123742252861715,0.2956323871470223,0.3340731770788516,0.298300087623432,0.3301719217936343,0.31147559018951526,0.33888483056099156,0.324808406531472,0.3341136111417267,0.3003372694318828,0.3314654959145221,0.29810992117147245,0.3334274956373145,0.3007223407025452,0.3344383472091927,0.3027487822130447,0.3382037693144386,0.31652700502886033,0.3249717222385536,0.30897341665800065,0.32841525129637983,0.30888433536322896,0.32209142704093335,0.30358968436440087,0.32963806580723604,0.3096232046840487,0.3301744489225639,0.3093537495619198,0.34888752275584245,0.32101771313692884,0.3421214509376989,0.3136893551319285,0.3084875761212667
2004-03-19,0.3496341893755272,0.33565593607302535,0.3113717301776366,0.33315940545790423,0.30259620849443686,0.33017260820702526,0.3082283112550269,0.3428065471459058,0.30199891181847804,0.3373903876922309,0.308064156677241,0.33553697893157053,0.3038127728223485,0.3371129256525316,0.29938091309321724,0.3360906475266265,0.3014976596947229,0.3426747212899399,0.30983501734237984,0.3309007891256926,0.30843138584743107,0.3338731483066327,0.30848191909221784,0.3250552540268724,0.2995199579841525,0.3336923585613083,0.3069150746327403,0.33370491340473357,0.307859198858323,0.3448247382265228,0.31104216553772257,0.3386217039611671,0.31428257062579273,0.3013036873638021
2004-03-26,0.3171927930260824,0.30610390725340086,0.2817435648110212,0.3118997047060669,0.2734746222604294,0.3060093824745567,0.2873573032844987,0.3040413826577854,0.2728387835551497,0.3124562155422846,0.27338192111075915,0.3123501411120061,0.27184764109916654,0.3024061951652402,0.2686590254887034,0.3146871218982847,0.28147457950787946,0.310786683033632,0.2902349901208216,0.30592914279090744,0.2907547244353667,0.31516369698904884,0.2790494566448651,0.29540285126129473,0.2827426096600912,0.3052270455589783,0.290251706721582,0.3080168942567612,0.2913449724113002,0.3029034380533078,0.27634896577660034,0.3119003125824582,0.27066866483827756,0.2684948988630576
2004-04-02,0.3488011154679631,0.3420015678402801,0.3271394448211291,0.35364094604486657,0.3196758820098473,0.3404017815451802,0.3272841959889138,0.33898015053350733,0.31835295865520863,0.3543710215813435,0.3178491884787608,0.3488295496404161,0.31950464829993175,0.3499406126580061,0.3184504625603277,0.33903401843170594,0.31620125210705896,0.3512066587346589,0.3289760693055151,0.34566067272404977,0.3343944576131286,0.35453172246200265,0.32176168314064846,0.344569471613058,0.32750237602351623,0.34306056858754425,0.33215397436124405,0.3400081546689592,0.3322556913980657,0.3402061718589846,0.32534766009557897,0.35036433333210343,0.32555109416922223,0.3182680941451978
2004-04-09,0.3663184659060659,0.3551299438637732,0.3367392930297196,0.36169151084435375,0.34368444914389296,0.36510085827291944,0.34309720031368635,0.35484548113118713,0.33236481491498804,0.3591217339940119,0.346417333981346,0.35916979527934856,0.3449812026988816,0.3584684008964673,0.33982122295192985,0.35287496843238614,0.34083231224219857,0.362927887409638,0.3463305232847066,0.36493174262514144,0.3468883345776449,0.3656628749283245,0.3509359959520872,0.35651651194573436,0.34104858802621346,0.3624547841321057,0.3471508693487959,0.35993457048226746,0.3470802793359581,0.35520894460154506,0.3396421946640508,0.36466350057635655,0.3398686834711997,0.33587509104276075
2004-04-16,0.3420144541864719,0.34074637387188317,0.32998175591488554,0.3497788096474536,0.33368680116989224,0.346652959058101,0.32228236817290795,0.3327744945462715,0.33135681806930317,0.3464906044912,0.3364525307236055,0.3446095722817086,0.33384795533334105,0.3455855002882921,0.3280124940516622,0.3339508899293614,0.32594269839932294,0.3424032307366891,0.33420507536035055,0.3474167157545199,0.33198973078944005,0.3480253203047513,0.33436893043156657,0.34269702948159836,0.32802089687582714,0.34458826512043317,0.3325791288844371,0.34190566350578,0.33314361860780245,0.33503935575958266,0.3308043323804593,0.3418264368779394,0.3298656168808918,0.3251057170923237
2004-04-23,0.3263854961520461,0.3292352137394318,0.31897185602970507,0.33245195339041256,0.331077018086736,0.33644989271349945,0.3094998473191194,0.3289575997940521,0.33061223861043904,0.32735042400703657,0.32859431358810903,0.3296498435997892,0.3292328256624824,0.33173702285365503,0.32545876855341127,0.32608056408913816,0.31840916539847813,0.32127664879559414,0.3178506539019133,0.32886088267759717,0.31531839680658386,0.32589727918326383,0.32467189719855016,0.32904207801614077,0.31524048579610625,0.3364484001654061,0.31397271544553895,0.33369942508690914,0.3151213804582498,0.32615459447457285,0.31339121870833486,0.3284384915671538,0.3156945189261306,0.3254698134093028
2004-04-30,0.338578705003643,0.33766928882094766,0.3282310844655856,0.32643933255045465,0.3215011114756487,0.33742505471735745,0.3136050108753437,0.3394020876765913,0.3129989373301047,0.3231857853847722,0.31680441747619104,0.3256891849465708,0.3136732881432194,0.3345231204421884,0.3155612899513907,0.33114083904456426,0.3102467919509797,0.33350708250878025,0.3174799714129686,0.3259009347112597,0.3204420618712883,0.31835133372590046,0.31705857735000087,0.32657678942895296,0.3125029496000307,0.33565134965717186,0.3182893728572557,0.3347165225710167,0.3198044063298953,0.3390231037227448,0.3243771785920632,0.3328417551231381,0.3210207643531938,0.323807800318546
2004-05-07,0.3292637748772659,0.32348459410084707,0.3042457096392918,0.31886076584404593,0.29725005577246777,0.32288091749668035,0.28988641767841866,0.32426800514988147,0.30092655273356145,0.3168423267398376,0.29752285069132794,0.31909432938661536,0.29824209258999507,0.32708506126292713,0.3004837551841072,0.31948116900399576,0.2930456078870248,0.32103947576457514,0.30907907602217366,0.3178392294645016,0.29902763247340186,0.3234033942755008,0.30036180338648966,0.3145778552060215,0.30326979113915536,0.32166809014281816,0.2992392994338553,0.32423455203831564,0.2959073695218906,0.3294234337613843,0.3124061400270017,0.3280342172738109,0.30984150284668044,0.3143877807084876
2004-05-14,0.30421666400098646,0.2924669894398286,0.27265298767629365,0.2975749937118499,0.276790615647677,0.2851249058901025,0.2684191214976542,0.30178887432029233,0.2664596132074242,0.2921389186182882,0.27272616561024543,0.2961384924201575,0.27386688046302327,0.3025710787907686,0.2728482313236019,0.28649314877281457,0.2520669279625363,0.2951622741836159,0.27901516334574933,0.291599923163593,0.26109456375563933,0.295791050969042,0.2788039312422835,0.2872359970435183,0.2729041909201533,0.28502620792036076,0.26126766954057573,0.285989512403852,0.2596602147561222,0.29596938374926074,0.28342428760149996,0.29942996209643463,0.27757374252908557,0.28950666528819896
2004-05-21,0.3183294156576007,0.3007629116333973,0.271102428156868,0.3028974995571913,0.27935815148582765,0.3092696535770889,0.27709061666608314,0.30753545583876835,0.2844172612210106,0.3086684484998297,0.2779942836791178,0.3072577858649414,0.27688019488904236,0.3200767796901074,0.2844612669534696,0.31031184567751274,0.277139580790932,0.31243434751985677,0.2901085659858884,0.3051668937740822,0.27834570973974243,0.3091949677917179,0.26998895916584137,0.29544503579537346,0.28660484196347025,0.30690821920146305,0.2806129346599628,0.30752832814970815,0.2763127688599386,0.31120621570481666,0.28582451496113076,0.31434611768563586,0.2948986829339263,0.2967813225444155
2004-05-28,0.3205668330619934,0.30304343747109436,0.2861216242916515,0.2996395138401543,0.2749221783947248,0.30878847066851156,0.2890871332398507,0.31351850556714694,0.28713662259043315,0.29742291155963985,0.271129518798635,0.3011770701495967,0.27357309072014346,0.31714567293526175,0.29808456997955524,0.3058120945008391,0.27762439013969165,0.31684480620185107,0.29078956079329826,0.3072456359953253,0.28939327833700546,0.30775856875445257,0.2768040703154698,0.2991747073386932,0.29175550135845874,0.30961034295265816,0.29261339071285875,0.30791816163471386,0.29001798821071256,0.3060154667509775,0.26901258444528736,0.3165588430837178,0.29657185302890854,0.3005483238800852
2004-06-04,0.31815801727592474,0.3115718049913104,0.29292338635434645,0.30903540251680384,0.2918419381027393,0.30747636671361983,0.2846312412343638,0.3132639902035073,0.30842716601459924,0.3070131567977579,0.29660499876928337,0.30740135296206295,0.29329845511212954,0.3109320002019924,0.28848194714760117,0.302588908242411,0.28246646938736014,0.31260418174710775,0.2847459497627858,0.314184158889268,0.2834078919693953,0.30290021531137057,0.29396951563126256,0.3066405884983601,0.28739893610950307,0.30680124294961053,0.2849034786410545,0.3065636994030146,0.28878981608628124,0.3062633318394902,0.28966247606272266,0.30911041626836044,0.29753829486156663,0.30277550494940786
2004-06-11,0.34571162552690615,0.346485593260393,0.33163801062873316,0.34143440264009,0.3205140863988373,0.3403920182791485,0.3166416963902864,0.3407763205412709,0.3259183172237852,0.33734380978591344,0.3181766949902673,0.336331424369016,0.3164373877924286,0.34705146807857173,0.3330577501279133,0.33488421215265907,0.3137046418791939,0.33819925335870693,0.3192651829915291,0.34363285157098217,0.32162562622025914,0.3372705492067744,0.3269537544608427,0.3359711212621291,0.3230519970649648,0.34112904496755747,0.3221981323839632,0.33871428786118957,0.3218605653188779,0.3373801242971248,0.3194382295319095,0.34016244741262164,0.333485629803489,0.3380214701429509
2004-06-18,0.36549398187881965,0.36319053930866474,0.3323087435610294,0.35445844093021295,0.3356937460838574,0.3561936102906541,0.33517917200570113,0.35757784652201735,0.3384772402743311,0.35212144362618886,0.3334564674831779,0.35367890914349037,0.3338831484734503,0.3542308777354011,0.3388537423017028,0.350850669381003,0.32274373832066744,0.3622790080845023,0.3378635867152877,0.36354530777248667,0.3371313573904081,0.3556799950461839,0.33027473770178317,0.36048247336815653,0.3401644679504721,0.35669891564317896,0.3392443072231356,0.3608765540131048,0.3396559664856605,0.36873227840254763,0.3300478137294285,0.36516669553552206,0.34186575852067447,0.35573720545611554
2004-06-25,0.3529145845426522,0.3528505181524281,0.3308743569152062,0.35408671716567525,0.33445117793999557,0.34875876637175124,0.33905999080474586,0.34706880745482316,0.32767551697718494,0.3541974942313626,0.33823251047066943,0.35528517893676537,0.3345300000828884,0.35166179502447537,0.32564622721343967,0.34951655454087616,0.33483859333730315,0.3563059104705988,0.3395067510586716,0.351824004299232,0.33832715790866036,0.35100169761932204,0.3352247914042188,0.3596690900115627,0.3393007178897972,0.3493397373014138,0.3420582755606572,0.35263657233600443,0.3398862538084302,0.35746207001056085,0.33217294411105197,0.349751803639163,0.33566607367137996,0.3413309206513366
2004-07-02,0.3863539538330427,0.3919040788921748,0.36017462269005407,0.38750401299658577,0.3687692324909552,0.37786491319610566,0.3629932945970548,0.38410579276829904,0.3628733574125274,0.3856522420957162,0.36650700989192414,0.38812176353220273,0.36613298356091534,0.3907307674721773,0.36684905297372533,0.38288391419209744,0.36044855329669173,0.39283485067234974,0.37319980092977,0.3846438813220937,0.3662212336374321,0.3858743479929899,0.36800163450997764,0.3879215720834603,0.3731974318001991,0.3781856341117688,0.3646821878399239,0.38083935537239455,0.36670542449348853,0.38252676790928153,0.3628695075769745,0.3882633190240656,0.36791338443346094,0.3711813025353472
2004-07-09,0.3622038313402369,0.36124911239006974,0.35238274589969526,0.36634586411431247,0.34894476705648886,0.3538436644331543,0.3432728435482102,0.3617605080350815,0.3539940574679694,0.36657367841557076,0.3466523856500782,0.3649273641291344,0.34595500098567983,0.3646636572100998,0.34836395924156227,0.35492222276567365,0.33931041719898225,0.36372332995100026,0.34009323222635257,0.3584245710143136,0.3524652099306195,0.3637612990012098,0.3426534734166644,0.36022988069850315,0.3331807886557539,0.3515957780074583,0.3505308648023581,0.3583670241725897,0.35017104872498017,0.35928035781005585,0.3418519704973941,0.3625640873867854,0.3543227270588472,0.3544054877229761
2004-07-16,0.36673445618606887,0.3632453715181985,0.3477955161672855,0.36086872203994985,0.34626455111155596,0.35970935909611756,0.34163987223056,0.36463613178031024,0.3535798550361683,0.35936657025748486,0.33872111735326127,0.35964549462444856,0.33904905398917995,0.3607579246077057,0.3504956466206386,0.36568499433595275,0.33370404327656916,0.36673593619997513,0.3515667874803514,0.3650644693065738,0.34440564941990787,0.36779727460589684,0.3441567265024258,0.36044840470315187,0.3403815936166544,0.359211810305208,0.34238426463057137,0.36381599314645907,0.3432899519520536,0.3596728226774418,0.34492072381001937,0.3720352021282279,0.36461860618110825,0.3524947531059044
2004-07-23,0.33947893096791987,0.33673696637069284,0.3252227796233461,0.33491661052057825,0.3230440055087228,0.33253818059418144,0.3148990105850522,0.33757497954450666,0.32998114290845737,0.3358096493172153,0.3197953889569161,0.3374099026760373,0.32539507296694,0.33502245215573534,0.31703628996771055,0.3303064856619796,0.31411030999125455,0.3342803579637824,0.332751367296813,0.3312578576325385,0.3239394497970679,0.34215744124846204,0.3229210247451456,0.3321890836100416,0.3263909465340986,0.3336910124952945,0.31857099367748676,0.3368695691011025,0.3217149713399904,0.337201526956822,0.325884590529541,0.3476344451813718,0.35196282682365776,0.32764270428170805
2004-07-30,0.3061559285575709,0.30724155277546505,0.2956789003287692,0.3044267570847536,0.2796672908184256,0.29806182358497524,0.29099753733638345,0.2992616725661497,0.2818977167460637,0.3050608409769402,0.2789285937588414,0.3030265266138408,0.27796420065297617,0.3038216476849951,0.28731655681940493,0.29175880400059573,0.27865165861016156,0.2979145111655786,0.28882567038291557,0.2996154663684279,0.29278023110734536,0.3071579842394097,0.2836651607841687,0.2986501582785915,0.29503963152741136,0.29937147064271896,0.2865193007856507,0.2998585471101657,0.2930178219452546,0.2973447811460478,0.29492220858441376,0.3095149829497592,0.2973627758308188,0.2958027281595665
2004-08-06,0.33993370270294826,0.33657574166909415,0.32205819630140503,0.31713143168306956,0.29559619689270655,0.3215996925083316,0.3057272254089657,0.31402270221206885,0.2839882453003667,0.3209316045417483,0.2941905693126,0.31846238337730665,0.29788441354366235,0.32511714184849283,0.30477672123203753,0.31908314588535563,0.290686948840192,0.3187020837517018,0.30163971940918516,0.32623789475287607,0.29756020342188455,0.3241186975966859,0.29333932567532517,0.3205671370493987,0.30811500990774715,0.3240474021007118,0.2967129547908497,0.32374193777744437,0.29660662616323347,0.3175794869982849,0.2953140879905337,0.3365714393546819,0.3063612021684235,0.3190988186021429
2004-08-13,0.36426047301447706,0.36259987637114127,0.33265465783350945,0.3412295463951263,0.3258650999267006,0.3486362517894224,0.32148550451777064,0.3410614602426472,0.31596548042680844,0.34179586263427586,0.318968889952827,0.34009535467608043,0.32515408614627045,0.35439452786645836,0.3296356559000253,0.3470202546796907,0.3194999673511045,0.3433965791846915,0.31756806806612004,0.35151835238535906,0.32318320584262206,0.341153143598545,0.320254328024289,0.3490376003575863,0.3301445920797015,0.3490376003575863,0.3167039368443779,0.3512068160841968,0.3195638962217134,0.34561818540038647,0.32159059734408846,0.35307478649857243,0.32548713996973505,0.3305278534552053
2004-08-20,0.37240149566815567,0.36048822913939377,0.33886953962873867,0.35693679514732646,0.3374045339943017,0.3679008697801059,0.3359526702301435,0.3600798924557245,0.3340743214852642,0.35416354761678054,0.3349116463630417,0.3547902896684202,0.3357280068287071,0.3622908556793322,0.33405523448319224,0.36910272510728903,0.3364770934346111,0.3588289115658314,0.33169689457145546,0.3670291257182642,0.32724524246527553,0.3564774554909075,0.3370199778378039,0.36614142367108404,0.3383194584870598,0.36605506280925054,0.32705812726463623,0.367451855878906,0.3271219592059915,0.36124764150051697,0.337065661482107,0.3601900338447295,0.3288106895368451,0.343649425590221
2004-08-27,0.3859077327496545,0.3759878277457828,0.33600284758917337,0.3681928218510549,0.34125471706962,0.3708184417687459,0.3312688611740269,0.3699215123748007,0.33915894347344855,0.3658864319809101,0.3383652758700314,0.3654661439005604,0.3422822978143855,0.3773557316477458,0.34043240061578195,0.3773088230904631,0.34018872797593885,0.37878628523359564,0.3409543763739991,0.37079640419149895,0.3293534808887471,0.3663876294520091,0.3463283969968995,0.3756878018726944,0.34405191526730433,0.3699400869041945,0.3279902993247659,0.368041077390584,0.3280088738541598,0.37401326082446884,0.3419548823810044,0.3760892006011182,0.33428265727379414,0.3578754578291633
2004-09-03,0.3760040796138878,0.37262199967297055,0.35767089575164074,0.36323920743705923,0.33971793961532365,0.3598472307484312,0.3296504647818378,0.3475672691740219,0.321623834495393,0.3665013522098019,0.33961545727978226,0.366149580021241,0.34247081634028337,0.3558862570434532,0.34221743976836183,0.35709561147544133,0.3306815753971019,0.35841310677683524,0.3295787900195572,0.36127223819324605,0.3280843083534092,0.3592612581304884,0.3432202577143046,0.38026102038971393,0.34959742537931937,0.3618406064836113,0.32867311023828405,0.35854733977461506,0.3288356359053853,0.3495433549446163,0.33217888633018217,0.36863399075064096,0.3424139166386485,0.3457785437469325
2004-09-10,0.3693312354266184,0.35744027893047653,0.33362588378412084,0.3509473849902134,0.3248637880869254,0.3654395787281987,0.34062194451243405,0.348982373241063,0.32962994729328965,0.3530169910655388,0.3318951261915228,0.34989834722176943,0.33098317506951547,0.3527926393303996,0.3309098352609251,0.3718916251801331,0.33774529109194573,0.3583030273960878,0.33275013839040485,0.3672356304119889,0.34940508285513217,0.35157216589124235,0.32868395659767524,0.3680665054586767,0.3461137655379728,0.363442384109456,0.3508981823338173,0.3601510667922965,0.34841607851650486,0.35475486602352746,0.3381977079702541,0.36502677153554247,0.3400194440595844,0.3342280747863013
2004-09-17,0.33873651777134983,0.32921588444799116,0.3190703259375106,0.33763270790597844,0.3078417831275621,0.3346407501340198,0.3130979083617653,0.331311000702514,0.3066024886121308,0.33271530659901183,0.3056509540569027,0.3314346815493397,0.30558880287759316,0.3380733597672828,0.31802307856614576,0.33306925756517913,0.3106519487000405,0.32798529109766333,0.32347498001517394,0.32603809464989697,0.3181694445934195,0.3346497620550196,0.3069875151679531,0.34364987433082644,0.315886010265589,0.3356873759935914,0.3158720262502443,0.33330263524348647,0.31797056081962904,0.32647439592864963,0.3139294911409264,0.3335938135185514,0.3197608255396389,0.3205420658635591
