,lightgbm-dart_None_1_2000_10-baseline,lightgbm-dart_None_1_2000_10-high_autocorrelation_small,lightgbm-dart_None_1_2000_10-high_autocorrelation_standard,lightgbm-dart_None_1_2000_10-high_calmar_small,lightgbm-dart_None_1_2000_10-high_calmar_standard,lightgbm-dart_None_1_2000_10-high_drawdown_small,lightgbm-dart_None_1_2000_10-high_drawdown_standard,lightgbm-dart_None_1_2000_10-high_kurt_small,lightgbm-dart_None_1_2000_10-high_kurt_standard,lightgbm-dart_None_1_2000_10-high_mean_small,lightgbm-dart_None_1_2000_10-high_mean_standard,lightgbm-dart_None_1_2000_10-high_sharpe_small,lightgbm-dart_None_1_2000_10-high_sharpe_standard,lightgbm-dart_None_1_2000_10-high_skew_small,lightgbm-dart_None_1_2000_10-high_skew_standard,lightgbm-dart_None_1_2000_10-high_volatility_small,lightgbm-dart_None_1_2000_10-high_volatility_standard,lightgbm-dart_None_1_2000_10-low_autocorrelation_small,lightgbm-dart_None_1_2000_10-low_autocorrelation_standard,lightgbm-dart_None_1_2000_10-low_calmar_small,lightgbm-dart_None_1_2000_10-low_calmar_standard,lightgbm-dart_None_1_2000_10-low_drawdown_small,lightgbm-dart_None_1_2000_10-low_drawdown_standard,lightgbm-dart_None_1_2000_10-low_kurt_small,lightgbm-dart_None_1_2000_10-low_kurt_standard,lightgbm-dart_None_1_2000_10-low_mean_small,lightgbm-dart_None_1_2000_10-low_mean_standard,lightgbm-dart_None_1_2000_10-low_sharpe_small,lightgbm-dart_None_1_2000_10-low_sharpe_standard,lightgbm-dart_None_1_2000_10-low_skew_small,lightgbm-dart_None_1_2000_10-low_skew_standard,lightgbm-dart_None_1_2000_10-low_volatility_small,lightgbm-dart_None_1_2000_10-low_volatility_standard,lightgbm-dart_None_1_2000_10-optimizer
2003-12-26,0.28374168645460307,0.2683059893264176,0.2679375496096129,0.2810682485322664,0.2733057196117289,0.26586237198153967,0.2536359645770056,0.2844700754026012,0.2661316291910201,0.2794983026025757,0.271698829862196,0.2828318998957245,0.27163126593942144,0.2837365242410496,0.26964794862014513,0.2738835076409726,0.26416428757762156,0.2783437250257054,0.26430141238640514,0.27160730238060476,0.2551057295177548,0.28537403409351475,0.2723721392995003,0.27392511104169587,0.25704478081866167,0.2653068833750835,0.2533410796726794,0.2727925000604074,0.25610753940716935,0.28737865235396154,0.2579241102963472,0.281953901726862,0.2718509318952399,0.2708717542558189
2004-01-02,0.27856894001494925,0.27501656860252094,0.27565251705010146,0.2825376526646106,0.2659715268282863,0.2698892342439026,0.2659940500024715,0.2740576775839034,0.2561024018573952,0.2814164623026001,0.2651447938464315,0.281443953824032,0.2667035299893034,0.2776819212888131,0.28034197440470865,0.26919797153030844,0.28237237231286955,0.2767157433609002,0.2697646943395847,0.2660871237075601,0.26926819083806214,0.2819030291096292,0.2661795349663492,0.2872224728951209,0.2788491516686432,0.2694867981169179,0.26988459711980556,0.27016845535916845,0.2737781252454877,0.2816585864250903,0.2669761266415738,0.274673752642497,0.2681294456491131,0.2763619970369336
2004-01-09,0.30046423493319396,0.29695846551464244,0.3079418211812356,0.30958319088737923,0.29448616066113015,0.2993305820077676,0.29310204027637665,0.2995696453231467,0.29004579930258845,0.3055991329523824,0.29512796134598607,0.30475927012933574,0.29362612790414394,0.3019797871015673,0.2956325403491236,0.29504199113575286,0.30881904798026827,0.31686486769412625,0.30611131701257926,0.29309608849259106,0.2923200420179098,0.30361156782272325,0.29789950866204057,0.3082093207969227,0.298017221719129,0.2971310672444183,0.2949183262948791,0.292944648660719,0.2914848083600293,0.30669789837009315,0.2919784757595604,0.29981763631420383,0.28851619086974784,0.31038866562633277
2004-01-16,0.3103933263464039,0.3060350869278237,0.29180214822133343,0.31776654928895653,0.3021857164104489,0.3133083345090614,0.28503344752213017,0.2982476599039343,0.2867171526867322,0.310663698383482,0.30065513574394953,0.31340167069987873,0.30174062567843735,0.30757563231220436,0.28933521623129593,0.3113084156303734,0.2970007415397765,0.3100252921245817,0.2925418624453557,0.3076706292893352,0.28955111845204784,0.3086900199285468,0.29644969264096516,0.31167711019196503,0.27878955529798516,0.314127102161605,0.28871408215005584,0.31533482596876483,0.29104881554954054,0.311102810284765,0.2914998851122807,0.3076659790876576,0.293358969311586,0.2924960247431038
2004-01-23,0.3056417969643056,0.2933885813473087,0.284545997344677,0.30306319153464106,0.29679726738521367,0.2963911246929541,0.28367416593993783,0.29667752810542414,0.28467576883439494,0.30605052475555655,0.28804626775063735,0.30625052171477307,0.29197015631131357,0.303186167011182,0.2821751596048409,0.302631482888048,0.28424470742715197,0.3076980725215279,0.28991581861373233,0.29500409076544426,0.2798130595962327,0.30776279645654936,0.29183423604776837,0.2946044204666867,0.28199134362938,0.29650956949404333,0.28309877015759705,0.2963678240763463,0.28297676554008155,0.29344327307240187,0.2815722561501161,0.29959463585684126,0.2916306792721258,0.28200752461313516
2004-01-30,0.30432194415105235,0.29123943940619357,0.273940205419325,0.2901193193735311,0.2695230675397238,0.2977164529752531,0.262673157780877,0.2965179603268869,0.2683907800690068,0.29383432450422403,0.26823045617934804,0.2942329870334209,0.27030285717268593,0.3062715933908527,0.26756124708635176,0.297485271652218,0.2621295595925021,0.2946341546233934,0.2592190368367054,0.2971828750299817,0.2645863084820314,0.290585618543678,0.26137052617739753,0.28662153879869356,0.27364961836931806,0.2952775973769803,0.2626323610768121,0.29433462092775814,0.26955062320825895,0.28941575516132234,0.2715382100010408,0.3048200896041184,0.2793926491310323,0.2591073826992644
2004-02-06,0.3044952015014091,0.2944536522758852,0.2676178923232999,0.28935106208351424,0.26946805942130897,0.2899408661910967,0.26918983143042624,0.29160402223060394,0.2641055500130135,0.2903093302871306,0.25938548244030524,0.2913130434857323,0.2692143521111738,0.3010039434595945,0.2541171324460805,0.290203400946301,0.25897190029169564,0.29292061931554514,0.2615168200108867,0.296767423711229,0.2738114893377342,0.292503440800426,0.27327497684297664,0.2865449153787588,0.2755547462676836,0.28977935664057247,0.26764633631296714,0.2929304275878441,0.2747802196984695,0.2954495188566479,0.2734420444144703,0.30389738378781156,0.28610648560699153,0.27166870878280375
2004-02-13,0.30054809138595595,0.2967451554009433,0.2824347059869315,0.2899615802262712,0.27137975108263157,0.2757964885126234,0.2671187309218491,0.29112994535013276,0.2667723328385762,0.2899094586455171,0.2668710724791355,0.2870800014045782,0.2712845725438629,0.29383249787271365,0.2675353798313558,0.27843073262812906,0.26598824297157936,0.294290261321076,0.2689433099847703,0.2813068079288731,0.27372878331835826,0.29863836660746607,0.27243772205098254,0.2957927225402063,0.27518689263336843,0.2785692918614383,0.274356508443093,0.2795016530575371,0.27457308817927,0.29283862673659433,0.26776814639385416,0.2986908119247468,0.28725417165579387,0.27258243227829376
2004-02-20,0.31555625001686943,0.32811012411039203,0.30567810148842234,0.31551642053193674,0.29518201026545143,0.30514783690429975,0.28953120766517754,0.31186848282965696,0.28759097244247345,0.30901674494811593,0.2893853929339894,0.311023463979974,0.29680299473308713,0.30575357827659255,0.2917094356539837,0.3046259229435493,0.2877592696212016,0.3160415462709072,0.28465026830423845,0.30422380831040496,0.29798300205111633,0.3131406681826003,0.2900945535649661,0.3139391162480931,0.3041236008299409,0.30696795162157575,0.2947998086572711,0.3103595894218993,0.29449115677032867,0.3123833308783235,0.3035005158552601,0.3088972667983316,0.29641340603500077,0.3007563725440892
2004-02-27,0.33133931596000604,0.336406886746289,0.30578263620340174,0.33308564828163184,0.3018442327366914,0.3269143517347553,0.31683505045551974,0.3294070479515246,0.32027222827909635,0.3258860968716555,0.3024398358457748,0.33119244338415366,0.3004140783275808,0.32152105070306775,0.31708530980343136,0.3240476803907398,0.3010340711188759,0.3205479377301855,0.3133646461083501,0.3252272219782837,0.311825621813425,0.3330068236565128,0.30834143199370123,0.3308152869940102,0.31111549324004323,0.3288916833621813,0.3143232666613675,0.3253339710221669,0.31450495212016205,0.3255050522713042,0.3124092068182302,0.33000830663909186,0.31334379116269084,0.3113795380605093
