,lightgbm-goss_None_1_2020_10-all,lightgbm-goss_None_1_2020_10-baseline,lightgbm-goss_None_1_2020_10-high_autocorrelation_small,lightgbm-goss_None_1_2020_10-high_autocorrelation_standard,lightgbm-goss_None_1_2020_10-high_calmar_small,lightgbm-goss_None_1_2020_10-high_calmar_standard,lightgbm-goss_None_1_2020_10-high_drawdown_small,lightgbm-goss_None_1_2020_10-high_drawdown_standard,lightgbm-goss_None_1_2020_10-high_kurt_small,lightgbm-goss_None_1_2020_10-high_kurt_standard,lightgbm-goss_None_1_2020_10-high_mean_small,lightgbm-goss_None_1_2020_10-high_mean_standard,lightgbm-goss_None_1_2020_10-high_sharpe_small,lightgbm-goss_None_1_2020_10-high_sharpe_standard,lightgbm-goss_None_1_2020_10-high_skew_small,lightgbm-goss_None_1_2020_10-high_skew_standard,lightgbm-goss_None_1_2020_10-high_volatility_small,lightgbm-goss_None_1_2020_10-high_volatility_standard,lightgbm-goss_None_1_2020_10-low_autocorrelation_small,lightgbm-goss_None_1_2020_10-low_autocorrelation_standard,lightgbm-goss_None_1_2020_10-low_calmar_small,lightgbm-goss_None_1_2020_10-low_calmar_standard,lightgbm-goss_None_1_2020_10-low_drawdown_small,lightgbm-goss_None_1_2020_10-low_drawdown_standard,lightgbm-goss_None_1_2020_10-low_kurt_small,lightgbm-goss_None_1_2020_10-low_kurt_standard,lightgbm-goss_None_1_2020_10-low_mean_small,lightgbm-goss_None_1_2020_10-low_mean_standard,lightgbm-goss_None_1_2020_10-low_sharpe_small,lightgbm-goss_None_1_2020_10-low_sharpe_standard,lightgbm-goss_None_1_2020_10-low_skew_small,lightgbm-goss_None_1_2020_10-low_skew_standard,lightgbm-goss_None_1_2020_10-low_volatility_small,lightgbm-goss_None_1_2020_10-low_volatility_standard,lightgbm-goss_None_1_2020_10-optimizer
2018-12-21,0.003994847366651108,0.07881145079225177,0.05918930383980807,0.0275608130418873,0.07490891612135446,0.019160577578627352,0.03367794723289629,0.020078456965832346,0.05468031412772958,0.017520734097948628,0.03465242093541751,0.019650133869040253,0.035606638202675234,0.022589327162839526,0.03873262366287337,0.010895024215477831,0.01633673772533598,0.011891919163137964,0.06755876807698076,0.031849456034496876,0.024677131658466505,0.027003529128227125,0.07009747154381563,0.02747576693963617,0.06429794588739539,0.027598542585431443,0.023490351958871114,0.016805109804824508,0.06784684241969689,0.013717008517447353,0.028027484199330818,0.019876975018135557,0.07038616440363898,0.03929624737688318,0.004994371012017171
2018-12-28,0.023085201346009752,0.07423359512629722,0.06623503057306955,0.03600553389251237,0.07505493735876868,0.03401775458365231,0.04677159760604382,0.04398522768806128,0.06335438906820691,0.03722764775933164,0.05350510488902981,0.04158324356501808,0.05655953536542255,0.041482293760286525,0.06048943360992569,0.03526083494837736,0.03117283377892547,0.03638184370307319,0.07476373599896617,0.03622638100378662,0.04539184673645145,0.03579540299127884,0.06783873470177403,0.0379923813570211,0.06881856903723761,0.040112327256383536,0.0421063188609194,0.03749555301034997,0.0758084888242417,0.03688690334151472,0.05616412274565869,0.030601768498928702,0.07441491559677066,0.06196795998076308,0.0210093627459454
2019-01-04,-0.010849929931765498,0.031248470791784035,0.027787448481769075,0.0015355646869471323,0.030308004737953084,8.146313921675952e-05,0.009270536217445082,0.014120380712830793,0.013041071554652839,0.006865979754556423,0.007409428719407409,0.0031601812846350046,0.01196873167644587,0.0014550307850598302,0.022847158219648403,0.0011875653070610767,0.004449807825049405,0.005521218465926886,0.03318647223887081,0.0036085382961036807,0.01934687607242784,0.01653794649833201,0.03254235589666073,0.011941319175226547,0.038227275005462344,0.004304691928764026,0.023374190658345447,0.015278055552460625,0.030499737373600153,0.014416033056490102,0.015101965078526295,0.003210205227538079,0.025955921705386152,0.018217852717123277,0.004713711226618531
2019-01-11,-0.01400621916209833,0.022457376506822082,0.024359624235124878,-0.004010887917484336,0.020909360062725892,-0.015560843560476486,-0.0088665534464638,-0.004598559299393986,-0.007153485221006958,-0.00935387194856513,-0.009902662352539853,-0.013978710486009993,0.0008344810679313358,-0.014368903383151365,0.014501682691197901,-0.0015240421271961442,-0.010308684264413637,0.0016159426204968676,0.02384341393914302,-0.0100418962102831,0.01919583079800502,0.01700758477106684,0.022483962829212892,-0.0008512321611918319,0.028380501336663633,0.004094643383786836,0.020754450870004947,0.017228115219037644,0.02406502014539662,0.01665258453774799,-0.007693362199210046,-0.008368477361534612,0.024527749886748607,0.01078632094196992,-0.0072647493633978015
2019-01-18,-0.007170803878206222,0.015923660003407874,0.018569922045961317,-0.0013865864886402225,0.01805461062003154,-0.004557898889049767,-0.011951084186184032,-0.010126636351999289,-0.022928751223446533,-0.01475661749408092,-0.013281691903852717,-0.002746640573504908,-0.00451219567329766,-0.003920507732453283,-0.004177089879947493,-0.002597261606583584,-0.01617985857522032,-0.007698077890809381,0.010517107450337761,-0.007923986739141102,0.012743068770559456,-0.001756966576027264,0.02144293661201566,-0.0010445792029784922,0.003231278700272205,0.001795308199980372,0.0018782794742148996,0.004551764229217273,0.010666179684267451,-0.0003079599235913676,-0.004386895246218897,-0.005194216480175562,0.013366810309028618,-0.002850316324674121,-0.017263699601126795
2019-01-25,-0.00190270271222894,0.0016643260947899153,-1.6933438377428217e-06,-0.001457045402204444,0.012742258438676289,-0.02783380054169932,-0.02758549475894647,-0.029689551447518097,-0.023256846088625605,-0.018559048461676525,-0.028107044660971678,-0.028756672933269913,-0.020974218595346428,-0.02796126315057679,-0.012350018429715162,-0.013648197391869432,-0.02416463232600538,-0.004482127198160027,0.0029397988426728395,-0.00974888835459118,0.00875766644811527,-0.0011477792412928037,0.01669329143318017,0.0003509839954597041,0.009378507875171848,-0.0009735187663540364,-0.005121133586385143,-0.00029910609788516947,0.0011536289745504606,-0.0031856415798435208,-0.018867852801541508,-0.0004207189735049982,-0.0007013522295238768,-0.016609240002688496,-0.01628519556828383
2019-02-01,0.03178551702775083,0.013216901744956855,0.019071371725299557,0.01741863432525182,0.033163156994910084,0.02033245280250381,0.00715699263215681,-0.0033549892625829372,0.004990658012518517,0.010004074225186559,0.00417259298011678,0.019071986811790065,0.012263440676517162,0.02005689405474744,0.005388772743512525,0.006775946551274962,0.000554039156342757,0.02396638378854103,0.010706195454123844,0.02235931656041498,0.010593480854734666,0.016388056910372786,0.025229463896839503,0.029968397763109597,0.020626925459843917,0.034260625065633994,0.011964047327252833,0.01660425981179323,0.011861020340089455,0.01267108924811435,0.0038498263442124083,0.027576326401447655,0.010160152422157943,0.008036720085233944,0.011078015237647794
2019-02-08,0.024913859210604804,-0.0007919082803250029,0.004206627838140407,0.005717473056933085,0.014931258093079599,0.006376524247237897,-0.0063098647832337046,-0.006413163860247139,-0.009003184235320304,0.003181950257512325,-0.008166477106306823,0.00624843954965939,-0.0006045536146524185,0.005196975025066578,-0.0025356767473746007,-0.0007920622224055752,0.00045891885033838694,0.022173123788741537,0.02191402938246194,0.01854380077742735,0.012426678832376718,0.018196032349747246,0.014329783437503579,0.03118708438082927,0.009382204097625942,0.02646103614649908,0.007238478840677908,0.014578563330877224,0.0010762501451578909,0.0179745012441998,-0.008123525627190951,0.017387805592190532,-0.010898283546848509,-0.008026538416284154,0.012440688096174362
2019-02-15,0.01458550239354452,0.013026565138476229,0.00949848415176089,0.013119832174002819,0.02450918622603491,0.020992869445000308,0.007973147575574312,0.01076424132068837,0.01599996411627507,0.013268075389996747,0.011219427959010007,0.021697486058780628,0.012380307665999873,0.021841731013762283,0.019848290340598977,0.015548468180426303,0.012707549951928384,0.01935988738002146,0.0150619105710852,0.015541240554750254,0.016448845804538856,0.022793317134686013,0.020332233702355127,0.026317169099936068,0.026806033398322725,0.030372943559089705,0.009401295653308436,0.024734165297610775,0.010476366527803881,0.024705101015636857,0.006630193213255798,0.00604721600181076,0.007283447550955209,0.014289477299365775,0.007396167755647701
2019-02-22,-0.0032212236592160156,-0.014478340169416477,-0.0068883140139123595,0.005773224834759354,-0.0065164128012481495,-0.00847546119658338,-0.014218347126137775,-0.012496633457595704,-0.008233518028493295,0.004844470298713185,-0.01969855190176579,-0.008192349286240484,-0.013655195599649962,-0.00849497026474049,-0.013810346456647422,-0.006498900724319731,-0.010170599520313016,0.013508800781116735,-0.004022938830176147,0.01572361766843291,-0.005056151368953276,0.007435950454700409,-0.008823244899793515,0.002894177941842175,-0.004019866535978176,0.013242586488862677,-0.008759494795185658,0.0040886859260126935,-0.018071157665101353,0.0013217777713214036,-0.015591662632630105,0.0025990840841272076,-0.02167480514460965,-0.010942974281682559,0.011528707170525418
