,lightgbm-dart_None_1_2020_10-all,lightgbm-dart_None_1_2020_10-baseline,lightgbm-dart_None_1_2020_10-high_autocorrelation_small,lightgbm-dart_None_1_2020_10-high_autocorrelation_standard,lightgbm-dart_None_1_2020_10-high_calmar_small,lightgbm-dart_None_1_2020_10-high_calmar_standard,lightgbm-dart_None_1_2020_10-high_drawdown_small,lightgbm-dart_None_1_2020_10-high_drawdown_standard,lightgbm-dart_None_1_2020_10-high_kurt_small,lightgbm-dart_None_1_2020_10-high_kurt_standard,lightgbm-dart_None_1_2020_10-high_mean_small,lightgbm-dart_None_1_2020_10-high_mean_standard,lightgbm-dart_None_1_2020_10-high_sharpe_small,lightgbm-dart_None_1_2020_10-high_sharpe_standard,lightgbm-dart_None_1_2020_10-high_skew_small,lightgbm-dart_None_1_2020_10-high_skew_standard,lightgbm-dart_None_1_2020_10-high_volatility_small,lightgbm-dart_None_1_2020_10-high_volatility_standard,lightgbm-dart_None_1_2020_10-low_autocorrelation_small,lightgbm-dart_None_1_2020_10-low_autocorrelation_standard,lightgbm-dart_None_1_2020_10-low_calmar_small,lightgbm-dart_None_1_2020_10-low_calmar_standard,lightgbm-dart_None_1_2020_10-low_drawdown_small,lightgbm-dart_None_1_2020_10-low_drawdown_standard,lightgbm-dart_None_1_2020_10-low_kurt_small,lightgbm-dart_None_1_2020_10-low_kurt_standard,lightgbm-dart_None_1_2020_10-low_mean_small,lightgbm-dart_None_1_2020_10-low_mean_standard,lightgbm-dart_None_1_2020_10-low_sharpe_small,lightgbm-dart_None_1_2020_10-low_sharpe_standard,lightgbm-dart_None_1_2020_10-low_skew_small,lightgbm-dart_None_1_2020_10-low_skew_standard,lightgbm-dart_None_1_2020_10-low_volatility_small,lightgbm-dart_None_1_2020_10-low_volatility_standard,lightgbm-dart_None_1_2020_10-optimizer
2018-12-21,0.05454547739834236,0.10879507234192487,0.09430112835665846,0.08124825258315412,0.10072133593023519,0.06361881410360085,0.07046610773975506,0.06945143042526059,0.09105143947500417,0.07258205476376337,0.06840845595310802,0.06758227172705746,0.07773337449175306,0.06940133053957084,0.09079923912451038,0.07520070156671423,0.0731662441715902,0.06186006070904734,0.10084225602470864,0.07145774529200331,0.08131350613797227,0.07251309010630153,0.10072350074011063,0.07420055940424088,0.09154053187758662,0.0707501617212739,0.07838931188402458,0.0716419087606962,0.10485952463649867,0.07096385938183947,0.07532069388552676,0.06325450752741232,0.09759519584076028,0.0905162675479293,0.05302732715852119
2018-12-28,0.06094914348993391,0.10678835377283483,0.09676815320478079,0.06227360492801179,0.10353831303225387,0.07262235767952224,0.07973667868743395,0.07910752844286861,0.09270313752932932,0.07311514803400408,0.08906614902593962,0.07967828310808152,0.0929076773644546,0.07826964506359675,0.09521181783060415,0.0742453199248217,0.08669786660693751,0.08175955746686223,0.09838552438397205,0.08377203065103357,0.08637265292831006,0.0736108892289319,0.09577465181883048,0.07131684374325552,0.09666176764133293,0.07265528284660391,0.08514246307711223,0.0739159129466131,0.10194672288011715,0.06925560403802927,0.09190703183847715,0.07345573714442913,0.10367451761494559,0.08994627601580676,0.06547138412712337
2019-01-04,0.06569754381210609,0.10591648481837847,0.10221409289401646,0.07571363811356162,0.10477708432157955,0.07480159167468807,0.08422421306838952,0.07340541258716123,0.08535850210189433,0.07583924002592815,0.08527610972534816,0.07373993802576993,0.09018372180804912,0.07356648039093579,0.09250185919929717,0.06754548711464294,0.08725770833044025,0.07806491830289408,0.09605758584050943,0.08168027100608054,0.100442347052496,0.08659005130921694,0.10452510613240529,0.07966785269622768,0.10692176407799343,0.07346194119137057,0.09488302985606091,0.09293426430327664,0.1021055269993568,0.09211080515647914,0.09285853146092499,0.08234575980686842,0.10011943708050562,0.09208045007038315,0.08093238982874641
2019-01-11,0.05711461978885395,0.09415044227131122,0.09745693851106153,0.0748647851345514,0.09036769142751222,0.06649661513252615,0.06096153140809097,0.06470978062482129,0.05965632925156415,0.05587473152806757,0.07015065865963546,0.06346036421924449,0.07389306804568774,0.06307093972087655,0.08045273469459768,0.06980518657110697,0.07093073709440884,0.07157972669843717,0.09272775142018654,0.06228609721370798,0.09076341679582223,0.07612895479657777,0.08949909345404117,0.06955376649244478,0.10421377628523036,0.08225862549188333,0.08584013217478204,0.07878069896364136,0.09003543579788649,0.08244934206744552,0.06730297280535044,0.07266547416527601,0.0920766102995926,0.07478671581917219,0.06291587684840089
2019-01-18,0.04238819894511997,0.07066062272442375,0.06830928386836292,0.04910841205862927,0.0632693540829747,0.038145468204964776,0.04207947218904955,0.039519171907956764,0.031731834716584535,0.03407788200302734,0.04516413251932506,0.038738229711279826,0.05528325391302952,0.03875295289487781,0.04621377281666533,0.04223928007768609,0.04431862302791108,0.035966743765453286,0.06601338742605078,0.049947020057731654,0.07293650441351994,0.05919195242530529,0.06755288031101597,0.05082780384318248,0.06230283842636471,0.05965757310659185,0.05949086372564369,0.06661642448758529,0.06619742722102565,0.0618467264678185,0.04490018878003184,0.0528370583048212,0.06855543709414189,0.05270884391432202,0.03534054836305115
2019-01-25,0.022569194550152574,0.04261830886591395,0.05238805589073477,0.04131481871467874,0.046797096359550046,0.019276872308531177,0.023959275900591673,0.02510690120153559,0.02692955493234392,0.025696184857070578,0.019007630638329845,0.019440972720443477,0.030301618274688195,0.0202853355340823,0.031920301043222764,0.02257719944829462,0.02274730353381347,0.029705253363104468,0.04621104545134166,0.03540735782618474,0.044572350437451926,0.049726273318149744,0.052341104084324595,0.043099757060010006,0.05204646225655711,0.04157882641301793,0.04112316298031586,0.050082645225820496,0.043707205676713524,0.04431527005481258,0.027714650711661702,0.04173569162853261,0.04009576509185182,0.022606602054931813,0.02015063772880717
2019-02-01,0.03225221390243867,0.030633613993060072,0.03599516896892189,0.03619922391215444,0.037964368368346095,0.025274826525515916,0.028089616077792968,0.026624787600601413,0.02608120491459764,0.021813581071694337,0.018824568270975343,0.025931123810908886,0.02434158654776288,0.026211603250589497,0.01971336824978775,0.01616601068729232,0.022775730114502176,0.030673440652876884,0.022585822160551765,0.022662861743490352,0.028561541187650273,0.037034203823045696,0.03394616209735177,0.036669149990917534,0.039760574692309376,0.04096414518264934,0.032330329886735676,0.03503025203690669,0.03479759557186461,0.028775898829599158,0.027086871326610293,0.039204536504872406,0.024048497835026467,0.027875719750711993,0.017125699384138035
2019-02-08,0.027625498469196028,0.02445794247850454,0.026566952338727457,0.03257323175702751,0.030212285937238983,0.021554406962337666,0.024050519085580428,0.01895437997026617,0.028478524081314464,0.025014079328541838,0.01814184267000249,0.023139609042825554,0.02502146883032522,0.022250097765651712,0.021403076123732278,0.01456686328638689,0.01768800410214018,0.029731352529504255,0.029672544411144905,0.02069260631685147,0.0276601367588056,0.03729296812525105,0.032854802564564856,0.04467985279341176,0.02895791800951096,0.03198976901204843,0.023439191760959897,0.033798503521483454,0.027336076316013817,0.03505010038604271,0.02661390646464266,0.03530088160281602,0.01865956963870025,0.019939031082900988,0.02452837353423872
2019-02-15,0.04552373854806339,0.050412228062662434,0.04881830562218589,0.06530882560881433,0.05483476577005601,0.051465461970857725,0.05122095293202952,0.042933172970642364,0.0611432527510926,0.052440268761506634,0.04872957498356711,0.05016741115529255,0.051202806978204535,0.05013542506719426,0.055234591871284475,0.04819749871039385,0.054702361818841486,0.05432529504952911,0.05232831745316267,0.04208631053238657,0.05351856900066586,0.05915304144259308,0.054782942156165984,0.057855913302646125,0.060224882952424764,0.06221124977918169,0.044376237637537695,0.06024302890624975,0.049171536604694276,0.05835523459137258,0.05583386968531802,0.05699644096427465,0.043827860761775896,0.04806063516035798,0.05266955365263422
2019-02-22,0.03588278327782927,0.014181479670668311,0.02021776962122262,0.038128783951254845,0.01746361148745289,0.02645836721084808,0.02407856812510094,0.013229375623811405,0.02966783934475686,0.041602012542059315,0.012773600779542654,0.026266195208765077,0.01829866105046102,0.025293506865687952,0.02702443741682394,0.03027323491646674,0.026166192032621185,0.036619058582372646,0.02565235082801079,0.03954296097058018,0.0245254333161956,0.049083663372954514,0.024822063321009547,0.041458690017723995,0.03130829083176265,0.033189456569179356,0.019675816924700815,0.04430378805975362,0.018608041076196534,0.04182536833025167,0.017392027032640214,0.035217477969258996,0.0086238530063453,0.019326497074391682,0.04788546863574642
