,lightgbm-gbdt_None_1_2010_10-all,lightgbm-gbdt_None_1_2010_10-baseline,lightgbm-gbdt_None_1_2010_10-high_autocorrelation_small,lightgbm-gbdt_None_1_2010_10-high_autocorrelation_standard,lightgbm-gbdt_None_1_2010_10-high_calmar_small,lightgbm-gbdt_None_1_2010_10-high_calmar_standard,lightgbm-gbdt_None_1_2010_10-high_drawdown_small,lightgbm-gbdt_None_1_2010_10-high_drawdown_standard,lightgbm-gbdt_None_1_2010_10-high_kurt_small,lightgbm-gbdt_None_1_2010_10-high_kurt_standard,lightgbm-gbdt_None_1_2010_10-high_mean_small,lightgbm-gbdt_None_1_2010_10-high_mean_standard,lightgbm-gbdt_None_1_2010_10-high_sharpe_small,lightgbm-gbdt_None_1_2010_10-high_sharpe_standard,lightgbm-gbdt_None_1_2010_10-high_skew_small,lightgbm-gbdt_None_1_2010_10-high_skew_standard,lightgbm-gbdt_None_1_2010_10-high_volatility_small,lightgbm-gbdt_None_1_2010_10-high_volatility_standard,lightgbm-gbdt_None_1_2010_10-low_autocorrelation_small,lightgbm-gbdt_None_1_2010_10-low_autocorrelation_standard,lightgbm-gbdt_None_1_2010_10-low_calmar_small,lightgbm-gbdt_None_1_2010_10-low_calmar_standard,lightgbm-gbdt_None_1_2010_10-low_drawdown_small,lightgbm-gbdt_None_1_2010_10-low_drawdown_standard,lightgbm-gbdt_None_1_2010_10-low_kurt_small,lightgbm-gbdt_None_1_2010_10-low_kurt_standard,lightgbm-gbdt_None_1_2010_10-low_mean_small,lightgbm-gbdt_None_1_2010_10-low_mean_standard,lightgbm-gbdt_None_1_2010_10-low_sharpe_small,lightgbm-gbdt_None_1_2010_10-low_sharpe_standard,lightgbm-gbdt_None_1_2010_10-low_skew_small,lightgbm-gbdt_None_1_2010_10-low_skew_standard,lightgbm-gbdt_None_1_2010_10-low_volatility_small,lightgbm-gbdt_None_1_2010_10-low_volatility_standard,lightgbm-gbdt_None_1_2010_10-optimizer
2017-01-20,0.03961113321202706,0.05434051162968618,0.04575432579373263,0.03733096619529062,0.041422355381569416,0.04125839814486952,0.033502330924679934,0.03562231157032597,0.04121344942680458,0.02910806581264821,0.04218422106930746,0.04567528845055807,0.04793177443126703,0.04716930540503147,0.04629929129161374,0.035794564711366696,0.039449890998566,0.03363144536314831,0.054830497646486696,0.037304570136024284,0.06079826956003958,0.03854865411790178,0.04755498953956842,0.04153789470384367,0.043019995722991144,0.037727510422782856,0.04989624457917838,0.03783294382522374,0.04922397465832142,0.0428421617008484,0.02858678135079458,0.03017567328400236,0.05565526137259072,0.04830237510336609,0.02931154172093541
2017-01-27,0.022008674778652572,0.05519639368187019,0.04421180022784285,0.04052471635957009,0.04361498624673098,0.04480607139249389,0.04606581258270051,0.043064690849109244,0.04046129552548706,0.029517910942502383,0.046647967974802626,0.04166060743038809,0.04865066030390223,0.047606460203114695,0.04344536543104653,0.03566270170893293,0.054078975138120794,0.0387269451217295,0.053340810477271766,0.04079739603063956,0.05159359641377103,0.03899648366658253,0.05248433006227263,0.044726795349890026,0.04644992744573191,0.03317448101324461,0.05702550110652258,0.030500036406156693,0.056466530217446104,0.036195646123645134,0.048274473045131154,0.030022884376144903,0.059026248928916766,0.03666516970427428,0.028194001031018316
2017-02-03,0.016160489405532576,0.06924936453932533,0.05459271196198671,0.03234573302791485,0.054577844564479394,0.03813212413776862,0.06706214692536139,0.044144797037683974,0.06245518645976434,0.039458147321447576,0.053387858067992504,0.03787670224859266,0.05960793116313512,0.04170238097517941,0.062139105588758424,0.02456205573692608,0.06567665415165314,0.027798390826322204,0.06774084362157112,0.03850544448917773,0.054074137136930926,0.04165703541278204,0.06895550999792022,0.04079472635735677,0.048125096698347,0.028809076508870636,0.07067120767026637,0.043632317845606235,0.06368367951579523,0.037724608772092647,0.05855234594011451,0.03921149719680094,0.07624990123694265,0.041273010535167645,0.02072329370053288
2017-02-10,0.044054006346222134,0.060051851502871026,0.036264228621530566,0.05375823102381405,0.05963667616434111,0.043393611870951754,0.05917812244380746,0.046765286785677096,0.05217094109144962,0.04828420890912627,0.05635398321349678,0.048052707499762475,0.04986274894837574,0.05333215572009705,0.05109989485286827,0.03991590011593484,0.053085527376873436,0.043668269532797864,0.06333016918176942,0.043725069686408616,0.04413290368752997,0.036078997833384883,0.05753032477600399,0.04988543934916537,0.057142511716755814,0.04907214419929274,0.055751575318022245,0.037548090057060696,0.05371685441060934,0.030263729887213382,0.06482224841278116,0.049990438066544976,0.06358539911483486,0.04483022567781095,0.05724350624576077
2017-02-17,0.02446936859321546,0.052528423241724874,0.04859777300513684,0.04589941212343498,0.06145716297999377,0.046156172976479067,0.05879230553523645,0.04229986808604334,0.06342289560780207,0.05346407309868399,0.05621476456994968,0.048778039285334064,0.053442281040140434,0.04714793400815607,0.07306432493772419,0.04394791104406333,0.05022713705583374,0.05085006379052835,0.05762279839339786,0.03723773595619647,0.05330989799062059,0.038660297818673736,0.05042415505450321,0.043165472370641604,0.05140287050011336,0.04240571522754073,0.057952051196290946,0.031747471410881224,0.05548020912720531,0.03157535862197582,0.0659709357591421,0.039409826036335756,0.05335615052303962,0.03452662597902015,0.04529042044658459
2017-02-24,0.0361971541152473,0.06490182187495296,0.059711113722269595,0.03844737802091777,0.0817483962517557,0.055665858794877614,0.06170970191276383,0.047819440021834324,0.06821391560421172,0.06056410110246129,0.0648497487618705,0.05456937206890105,0.06599446196823945,0.05951510118693244,0.06584830318717293,0.03969949130325259,0.05757687006392313,0.057574798988078074,0.05864554519998012,0.05374671115644079,0.0687865680753741,0.05913905298706299,0.06717985702156518,0.06126856275776353,0.05630064354139213,0.05065163623996995,0.06495271081816835,0.04461962784119845,0.06325058234149722,0.05052692788729883,0.07451131757913027,0.05599944993992312,0.06606872483068417,0.036995849721500336,0.047946367384339425
2017-03-03,0.044520361676768976,0.08311775811223919,0.07205368192478474,0.04623106714908035,0.07344503998237352,0.06436988235614059,0.07791089094818499,0.06485037784302009,0.07085001050567336,0.07324025071226743,0.07042583575398498,0.059975538082914705,0.06815236523920078,0.06145506315527918,0.06928276072797189,0.06542287369314377,0.07047581672055514,0.07051798355370875,0.07974971872123221,0.06991437860639833,0.07923457566165662,0.07832931567717052,0.07246797843234269,0.061735782212357565,0.06884222052705267,0.054278445076314526,0.07652085981891228,0.06594199753766744,0.07396062535138778,0.06678577651017782,0.08017979093210291,0.058808430910733706,0.07580962624152447,0.04747056563272436,0.06337542330152193
2017-03-10,0.03996558201403021,0.06906189173884433,0.06672725756294816,0.038459294945763924,0.06300695818902857,0.056562598296079056,0.06847049032941,0.048498146271564874,0.049858620602480024,0.036057089371374924,0.05435154966394911,0.04726229441230855,0.04553002723788328,0.04744130029312168,0.06571545942206064,0.047909857077170645,0.06899713511451756,0.0632164899071327,0.06768230135586273,0.04225442707614931,0.06699176542491128,0.06283091598173883,0.06428963608995454,0.059141586996138674,0.060879040599229876,0.04974125913095353,0.07312953329186545,0.05732989337128641,0.06131662699495939,0.05498592398163212,0.0492278026930251,0.03914449626437319,0.055969270856695064,0.036304259743226173,0.03384678165762582
2017-03-17,0.03872587826298436,0.07249058085192094,0.06062321804148948,0.03574058920007616,0.05513159805601792,0.051279102243009723,0.06714913350523194,0.05040908852046475,0.047367660008657386,0.037517255022342426,0.061329984156051384,0.03968556736837616,0.04960747628434164,0.0440706492689671,0.05941045820987597,0.044058534966836226,0.06421762012495345,0.062424112468017455,0.0634745111039989,0.05132637756839848,0.06327403417727216,0.06662068400862071,0.0668310592066007,0.05078758659435846,0.06015991985267967,0.05033064102739777,0.06945129411627254,0.05600500969257526,0.06720335239403714,0.055739676928830806,0.06778779360415567,0.05681592925838426,0.05840260736674442,0.05014227840280192,0.05050807123299746
2017-03-24,0.049262593681513075,0.08130446379598984,0.07422922646743497,0.055884636229947195,0.06206205466585318,0.05786837761635364,0.07969304884003793,0.06222027346042662,0.06542068807732612,0.04691685355307787,0.05827315403247076,0.05607361979013212,0.06855766867751244,0.04932749268706494,0.07426394670291077,0.0612929355255656,0.07001723705745246,0.051084746799017235,0.06978781980532098,0.06767325491562359,0.06629806989278944,0.056686571120220366,0.07909430790168451,0.06808770025807573,0.06656396536700313,0.07004419285208345,0.07232620596603771,0.047980142452164934,0.0726873257147632,0.048039035003478406,0.0727649701232113,0.04573153108373182,0.07246464741128944,0.07045995668449034,0.0727136955138588
