,lightgbm-dart_numerai_1_30_10-all,lightgbm-dart_numerai_1_30_10-baseline,lightgbm-dart_numerai_1_30_10-high_autocorrelation_small,lightgbm-dart_numerai_1_30_10-high_autocorrelation_standard,lightgbm-dart_numerai_1_30_10-high_calmar_small,lightgbm-dart_numerai_1_30_10-high_calmar_standard,lightgbm-dart_numerai_1_30_10-high_drawdown_small,lightgbm-dart_numerai_1_30_10-high_drawdown_standard,lightgbm-dart_numerai_1_30_10-high_kurt_small,lightgbm-dart_numerai_1_30_10-high_kurt_standard,lightgbm-dart_numerai_1_30_10-high_mean_small,lightgbm-dart_numerai_1_30_10-high_mean_standard,lightgbm-dart_numerai_1_30_10-high_sharpe_small,lightgbm-dart_numerai_1_30_10-high_sharpe_standard,lightgbm-dart_numerai_1_30_10-high_skew_small,lightgbm-dart_numerai_1_30_10-high_skew_standard,lightgbm-dart_numerai_1_30_10-high_volatility_small,lightgbm-dart_numerai_1_30_10-high_volatility_standard,lightgbm-dart_numerai_1_30_10-low_autocorrelation_small,lightgbm-dart_numerai_1_30_10-low_autocorrelation_standard,lightgbm-dart_numerai_1_30_10-low_calmar_small,lightgbm-dart_numerai_1_30_10-low_calmar_standard,lightgbm-dart_numerai_1_30_10-low_drawdown_small,lightgbm-dart_numerai_1_30_10-low_drawdown_standard,lightgbm-dart_numerai_1_30_10-low_kurt_small,lightgbm-dart_numerai_1_30_10-low_kurt_standard,lightgbm-dart_numerai_1_30_10-low_mean_small,lightgbm-dart_numerai_1_30_10-low_mean_standard,lightgbm-dart_numerai_1_30_10-low_sharpe_small,lightgbm-dart_numerai_1_30_10-low_sharpe_standard,lightgbm-dart_numerai_1_30_10-low_skew_small,lightgbm-dart_numerai_1_30_10-low_skew_standard,lightgbm-dart_numerai_1_30_10-low_volatility_small,lightgbm-dart_numerai_1_30_10-low_volatility_standard,lightgbm-dart_numerai_1_30_10-optimizer
2020-11-20,0.05003704337391053,0.10773461643215657,0.09080186567725919,0.0595199767181914,0.08095917967053134,0.06304496545888615,0.0985438898109395,0.07261012798315483,0.09888969288035278,0.05447448233682788,0.08865480305264711,0.06752836465990386,0.09602444647123938,0.06806579108625317,0.08675002283335642,0.062311804216601326,0.08821619848010458,0.0654130190047157,0.0955711581165562,0.06701105501508724,0.09907235913018295,0.052964695857121866,0.09284349874610116,0.05672535930117472,0.10391228056157678,0.06714599897296021,0.09572754039635457,0.04922209346510209,0.09153664213557948,0.05222096229169581,0.09897397778984038,0.06022347672055199,0.10656740204825688,0.06643148613399408,0.08170394110070733
2020-11-27,0.018144480554785028,0.04687499223759203,0.05489240315839115,0.030546292339969156,0.04450043127433148,0.04968388559728487,0.05821842524806287,0.04729780737544964,0.058070943303325226,0.03344421114211671,0.04758567242868501,0.04311586845914754,0.05327444799254682,0.044361352033714475,0.043371571437990246,0.03564687861538828,0.04435019671962335,0.03937550613180438,0.039996002368848746,0.024688883196859256,0.04774706229748431,0.033794227231002796,0.04960014830449673,0.03667983172538737,0.04235296087467976,0.034334608030483396,0.04788730053177315,0.03245283693009372,0.05261758832904951,0.03138598325519424,0.06353357022697545,0.039097637398988354,0.05099992291162313,0.03694190916942504,0.04255955149667961
2020-12-04,0.030972071396979158,0.06443160860231131,0.061251016041264275,0.04389711730090771,0.05342897570502374,0.04492085200283365,0.0632322201126832,0.05393638703580141,0.06016345963087791,0.03469241702394461,0.05985081950497382,0.05366399483415163,0.06373301928447628,0.053820243025810385,0.0599323215515888,0.04042530260621269,0.04300346963987516,0.04461281163970148,0.04203536331897212,0.030444248618901062,0.06277396874653045,0.048232537456031115,0.05810219093871021,0.0516152317470201,0.06301574377722963,0.041913325862929555,0.05395823590896806,0.03516734253014558,0.05742487587054466,0.03677409716341271,0.06561705336733838,0.03925135690126614,0.06971544199712115,0.046525019269541584,0.04304788609914153
2020-12-11,0.015135137229958864,0.025897692396667258,0.02590441713558756,0.01085911003038871,0.02095477018249771,0.02732117057683837,0.027527164007139178,0.0015172017840676005,0.009422535915431976,0.0012642050418356341,0.014494787893016971,0.028379311400252853,0.021686577770968333,0.025531222164953293,0.025681434556395964,0.006068028466946225,-0.001094879857890808,0.01734655811057623,0.00743225712287636,0.008740987892429936,0.025546229246473456,0.006269633033783554,0.028357508659176342,0.036384881510072874,0.036857038272995975,0.0083113040017338,0.014479356082774503,0.0038556165526435725,0.00920465008090765,0.001491293332009146,0.026358027410971548,0.013078459180488429,0.027625559494464963,0.0240860118993104,0.020700074525376685
2020-12-18,0.005827476797022215,0.0024957448564193255,-0.0021418878645649737,0.0042744378366466745,-0.0002181415935753614,0.015523158002809878,0.011638313890897579,-0.0018491133408413657,-0.011305800666831624,-0.0012340762118680374,0.004987768570707049,0.011571755078310056,0.007655035754462358,0.009341613598320487,0.011344696850558946,0.003794905463257654,-0.014535166852249082,0.0023773712584663955,-0.007570362834651647,0.0023794775500039804,0.010291551081769003,0.006457960063937795,0.004997317092344079,0.02375637078433791,0.01546558603411604,0.0005738240245546787,-0.006576052809478117,0.00041388628713444494,-0.006433948340409392,0.002032220285174977,0.005078760365130505,0.007295281159843721,0.01368913975132117,0.01130200934206399,0.009735490115847921
2020-12-25,0.0014584418009284262,0.04608496495639627,0.03386130550584324,-0.010615065100493601,0.00494786870575728,0.01880650388097999,0.04148272690969424,0.0020039015604019924,0.01992492793114834,0.016625226160049425,0.011891780534424797,0.024417989567069292,0.02481006946621236,0.026699883353742737,0.018824185365336494,0.008666172602534019,-0.009588837361612666,-0.001570003547463408,0.041328505073918234,0.017748000416686404,0.03139024790240353,0.0027924115651568157,0.04262135837055573,0.020292029225406842,0.03401328207376446,-0.006844558726092952,0.013566048707895103,-0.025286346909910138,0.00632674382708151,-0.02356394580680271,0.023130609110827812,0.003252972133871053,0.057317197797134095,0.0437336079341234,0.016774115484670307
2021-01-01,0.01371324668166361,0.06089684978769292,0.060070315602532405,0.014937736094347561,0.029869739167578287,0.029280076971245277,0.07259934384911321,0.05349020565824998,0.058291261269133116,0.04657995759550834,0.04374686635531312,0.04417474549232497,0.051875591150055175,0.04393214081823492,0.03949324434619517,0.0341829286643979,0.022262299805117344,0.03732895895970183,0.061359825864468226,0.036043503761482826,0.04974794116679622,0.011495266658368771,0.04874382349265167,0.02010906097150763,0.04402834370917094,0.009881211469307344,0.045271290653255386,0.011081370499690624,0.04310336969239526,0.012511969013013623,0.062371354517129586,0.028372022358253424,0.06977058733220143,0.04513062189121815,0.039081026144917076
2021-01-08,0.03391143826563861,0.05046100054550036,0.05400601745369517,0.033258663404282005,0.035325714191533644,0.0481875646214496,0.06724374592277997,0.059682471915588065,0.07140360210367079,0.0646792831970282,0.04982388701863142,0.05560029719612552,0.05605343905445686,0.057046870790571365,0.03798706992293786,0.02381159535317098,0.03550070630088003,0.06548032106272367,0.059718110722264815,0.03693628198232796,0.05225094543895365,0.019596888821379273,0.04788644454784875,0.023817442344891384,0.03728696227146367,0.02315032843241093,0.04815749437831606,0.03164197019359009,0.042045439033252995,0.025582537774010705,0.07469698979723301,0.05257280841175316,0.06012614721589588,0.03358108323343575,0.05337676977330878
2021-01-15,0.04192880343303352,0.049999871760482296,0.06245627410773968,0.03959136740442872,0.030795971779034426,0.03976735543707704,0.055157881865241835,0.05453764146760366,0.06780139258128347,0.046695951789936276,0.04901321964525489,0.039880076186402866,0.055620368469093184,0.04325727824463406,0.048510534833004285,0.022894882686893946,0.02334341733525277,0.05155385692662713,0.05553983391412148,0.025019585928780973,0.05655321555266794,0.026302751419574073,0.04749245649656921,0.023125849712473237,0.03746321070821184,0.025580565050119203,0.046529219014891925,0.029562950445110522,0.04669981965878575,0.026986120962361606,0.06082803946030958,0.04524923070208225,0.04997479946885381,0.03749539690256592,0.0580844772025163
2021-01-22,0.029567291421582088,0.02535074453467726,0.051440418930820506,0.050193109828249614,0.03235243150703442,0.0408442611866455,0.024740401437565562,0.038398497865486,0.053604031573700126,0.03629183684297899,0.04985483092651816,0.02512959371558195,0.06261830659971752,0.030085208084922675,0.055951810661254674,0.0434085936644362,0.04163293820419142,0.038593780168595056,0.028867129573049058,0.02058169805498126,0.050760979238133934,0.03120667469139306,0.0458417315661396,0.035973456700172934,0.030725399191039206,0.038275811724249514,0.05451635536222378,0.04255294703064485,0.0454803975506187,0.042334884079386695,0.04039207904416874,0.03373889468926285,0.028891419782220033,0.03310309503339187,0.04799052306444031
