,lightgbm-goss_None_1_2030_10-all,lightgbm-goss_None_1_2030_10-baseline,lightgbm-goss_None_1_2030_10-high_autocorrelation_small,lightgbm-goss_None_1_2030_10-high_autocorrelation_standard,lightgbm-goss_None_1_2030_10-high_calmar_small,lightgbm-goss_None_1_2030_10-high_calmar_standard,lightgbm-goss_None_1_2030_10-high_drawdown_small,lightgbm-goss_None_1_2030_10-high_drawdown_standard,lightgbm-goss_None_1_2030_10-high_kurt_small,lightgbm-goss_None_1_2030_10-high_kurt_standard,lightgbm-goss_None_1_2030_10-high_mean_small,lightgbm-goss_None_1_2030_10-high_mean_standard,lightgbm-goss_None_1_2030_10-high_sharpe_small,lightgbm-goss_None_1_2030_10-high_sharpe_standard,lightgbm-goss_None_1_2030_10-high_skew_small,lightgbm-goss_None_1_2030_10-high_skew_standard,lightgbm-goss_None_1_2030_10-high_volatility_small,lightgbm-goss_None_1_2030_10-high_volatility_standard,lightgbm-goss_None_1_2030_10-low_autocorrelation_small,lightgbm-goss_None_1_2030_10-low_autocorrelation_standard,lightgbm-goss_None_1_2030_10-low_calmar_small,lightgbm-goss_None_1_2030_10-low_calmar_standard,lightgbm-goss_None_1_2030_10-low_drawdown_small,lightgbm-goss_None_1_2030_10-low_drawdown_standard,lightgbm-goss_None_1_2030_10-low_kurt_small,lightgbm-goss_None_1_2030_10-low_kurt_standard,lightgbm-goss_None_1_2030_10-low_mean_small,lightgbm-goss_None_1_2030_10-low_mean_standard,lightgbm-goss_None_1_2030_10-low_sharpe_small,lightgbm-goss_None_1_2030_10-low_sharpe_standard,lightgbm-goss_None_1_2030_10-low_skew_small,lightgbm-goss_None_1_2030_10-low_skew_standard,lightgbm-goss_None_1_2030_10-low_volatility_small,lightgbm-goss_None_1_2030_10-low_volatility_standard,lightgbm-goss_None_1_2030_10-optimizer
2020-11-20,0.028485215812551444,0.06773834337150066,0.061249138903079384,0.0404505893655378,0.05221905340001751,0.04174188116699033,0.06972476479250868,0.056082356481233796,0.06656554906493861,0.035767197051763816,0.05727893788787885,0.03841086518837417,0.06552021061434266,0.04099271460217221,0.05338891032316648,0.03133592527734554,0.0633305650215226,0.03142799259136769,0.051073424717400645,0.039189692993116525,0.05583420056305609,0.03168143467111607,0.05764559192793195,0.032290077440847775,0.0686544639122736,0.04259016326125816,0.06680680360551021,0.029237465971619168,0.06343291098304318,0.03479630537662122,0.07202307037316996,0.04391728349113399,0.06923300492861689,0.04673480760829014,0.035420366117600674
2020-11-27,-0.0008718529896177512,0.02070288679957374,0.03646990899658111,0.0158248995948698,0.018147522913173512,0.022310628182308747,0.039942543785736556,0.036688813926343884,0.03690163413932967,0.0031386997374657105,0.03153143696100619,0.015257427318310675,0.03441950431694335,0.01933375293626926,0.020571703051969446,0.010424133958452342,0.03218655813399579,0.008500783960086558,0.012465266688715641,0.004446913844519259,0.01329785876770089,0.008155114097469758,0.02550843659703667,0.009163728340360878,0.022264123561227426,0.003193172440040699,0.027143921542167066,0.0034272891617459617,0.0282517746182068,0.0034974082788903527,0.03885598721841636,0.017146876751776077,0.02747380011600552,0.017724200474545555,0.0017229889673519307
2020-12-04,0.01585063876945774,0.04971668007022722,0.050614352116367126,0.03648373713843512,0.03613832370278104,0.02250965783733505,0.056108912490015005,0.053164633088224854,0.04994551786081233,0.0222546584886666,0.04654327457804264,0.025009772646461457,0.05059480312458647,0.028707981915087038,0.04767754732908136,0.024826357105931073,0.04132355003001712,0.027482576364129565,0.025916644625463295,0.016827369645558147,0.04725983137235614,0.03562501892595187,0.04660508389029031,0.024068546189256856,0.053307081991567806,0.021654820674690607,0.04941180163668266,0.031812678043547975,0.051236470031269604,0.03533379644545452,0.05190041703887931,0.03475149522704648,0.05412138374478468,0.03152102433529079,0.02815888523418879
2020-12-11,-0.002477230272637786,0.029085918595976153,0.03361480078343016,0.008589501314820423,0.021475770748481837,0.018646794305684413,0.038301823809916605,0.018015789000632453,0.026147928269688817,0.0026803921781234368,0.022396441042121695,0.018869069003672176,0.024973694928853995,0.020081811081992824,0.032011025128139935,0.007203045189091496,0.020050947461507887,0.0031386744694523938,0.010703942470519529,0.005683507397051426,0.027066899648439627,0.004332728483993157,0.029585257819017167,0.01962791765412732,0.04125411315841299,0.009707104159352657,0.025872845633898838,-0.000213143030458994,0.0217427835385487,-0.00030332709582091445,0.03265986903952722,0.013747548494303898,0.02821635714714206,0.02243905549058942,0.009699883771074074
2020-12-18,-0.006429033660155034,0.018367072953238306,0.007270146080828596,0.003923389247050035,0.006624216675970778,0.008823044621768309,0.027668456266802942,0.009378965168253569,0.012283541198576206,0.003069919916022664,0.01826526874586718,0.007727351763919278,0.013479774372485733,0.009335435143143573,0.021420914727469337,0.000725055756952913,0.0064107791334960095,0.0015486157481466435,0.003871714894661406,0.007919726391018223,0.016077112677193386,0.006983690431717738,0.014327767345515387,0.01037959406803984,0.023697956299029033,0.006602872921723303,0.016199277586373018,0.008604411560167533,0.015502095087434085,0.009780564754752122,0.02113221236738507,0.014543451598963565,0.020630493723133553,0.005304835656830744,0.0028774048694878603
2020-12-25,0.002562271610040618,0.06974819399846537,0.045044142715117384,-0.002777817324100671,0.008133763462466411,0.010917755273167767,0.0512741996952019,0.01511626583238817,0.030147913132498868,0.013863687027895989,0.016174348308958968,0.011041525663663194,0.023809521978420622,0.01302774573970869,0.02079244329854364,0.007668431699560739,0.009334981764780226,0.012831004143932522,0.05101515191645525,0.014598871921099486,0.05332356792966344,0.01377991047106406,0.056790963143667134,0.014602520481363549,0.05073098520358313,0.010970799726237226,0.030121811893686887,0.0002541362553142883,0.02415669652046784,0.0014629323366380145,0.03286468723679736,0.007021233240416909,0.07044359499321269,0.04326729386653125,0.019445142256427437
2021-01-01,0.010814435443299885,0.06076058574560458,0.056556952466401716,0.016598634260826958,0.019063833341061976,0.020271962669095495,0.05553675436717344,0.03779710907431481,0.044926750067112484,0.02373205065777476,0.028187726703814985,0.028269107637717252,0.03645977702647772,0.026810403337943472,0.029037612126938554,0.017712238655324494,0.019500661584207428,0.027186405625337223,0.0499467791187017,0.020233509478677743,0.050708851437889516,0.012745764410753457,0.05409692708815013,0.012075280599651517,0.03968718825568388,0.009836326108856106,0.04291264186792333,0.018008677795999392,0.04147686965261686,0.01765602708242294,0.044349253061929814,0.01293299649064197,0.06131046595095019,0.03938949064695894,0.029330415693246664
2021-01-08,0.0010784915442375012,0.025227611619047317,0.0270742167331568,0.0052677218978188865,0.0020862623314758205,0.00773682297289265,0.02543942569094935,0.02455388487348522,0.02715064526778781,0.017889706453109666,0.00902385722182459,0.012150188009089541,0.016242942999284252,0.013707436803957333,0.005978827462290966,-0.005202987346628695,0.004830450445585772,0.017229274816881093,0.024513512787796697,0.005088971008080816,0.028568679974074526,0.00453587343414824,0.025645740970226497,-0.0012100488579466111,0.007104094940291715,-0.011059306410968325,0.016672140034379685,0.01015483247745715,0.012100906221731855,0.008609277666030174,0.02639276376955249,0.014877531218481182,0.02749464328067162,0.010946960641483415,-0.0008684174845686753
2021-01-15,0.011276909768639777,0.04183846133408864,0.05383686651499376,0.025862090647087263,0.006952356118648516,0.012967168455833693,0.038080826480559354,0.030839209027243956,0.04061911541298729,0.021777483003932868,0.023880636690801735,0.015137457294874543,0.032694680969577124,0.016342850994159785,0.025268096502355845,0.013805390890770987,0.01175915013125778,0.015778970971184487,0.03550993693925776,0.005478974363368154,0.04966233092109051,0.02367978378697859,0.04220411281220787,0.0083793234477359,0.029703160690901762,0.011191264101259878,0.040525319593388995,0.02110778914029146,0.04033648471063367,0.020608557782370678,0.03725752296832693,0.018533584282833245,0.04311416709720572,0.025817610155319016,0.025152336713219814
2021-01-22,0.005589973080599827,0.010652423261423183,0.031032389009770747,0.024268046070523075,0.013903537326803498,0.017520171069696396,0.005248537824004334,0.01718614638539034,0.027963863150656975,0.011813481475537695,0.01917190529332312,0.011117985542890617,0.03793245520817156,0.012318223788141484,0.02488998521155633,0.025356851265791822,0.02596918410941281,0.017376762772613484,0.020185232437495593,0.005025946189680425,0.03806515934528082,0.015993730410889466,0.032824375175616385,0.015716931812596414,-0.0059886344232083005,0.012471787313917342,0.03195418186288648,0.02933550518830646,0.02137902074019823,0.029336054119587153,0.02107779469991401,0.008131799375881831,0.011103987795232766,0.012224493771961938,0.019725502489909213
2021-01-29,0.013418939240549469,0.013227744729547014,0.01704669897390872,0.017658000491170788,0.018842611486143322,0.014900628783062881,0.0028221776239495725,0.014123506414472586,0.020610681456757072,0.01670477061794407,0.018148468120905852,0.007440062027067601,0.024576392040135096,0.0071538187543447014,0.015911326759438075,0.017776365581903823,0.018356121362354098,0.020037783445178946,0.02657694037551423,0.015302494038969971,0.032266556897969464,0.013275063249612088,0.031395071629698595,0.01695343331724766,0.004200589167248642,0.014826016257734052,0.012910915722501741,0.01927231928367127,0.01041098465785377,0.018403851433704158,0.02043786568117929,0.01018399250818611,0.011912836040851258,0.013948633308233148,0.02004450405867364
2021-02-05,0.001996162929721803,0.04249952495205546,0.03657053192862186,0.010897422870008203,0.01172228811137494,0.013705442708107056,0.00792987979050959,0.001387783735267564,0.013563583413609056,0.0006905370870206452,0.008622744684486289,0.010084881312526446,0.012110484153751206,0.01532258389345582,0.02351769674713397,0.018476077669796417,0.021920547315643017,0.0023602593236119185,0.0484571358251296,0.027679952514369083,0.04832225995149976,0.01327411377213341,0.05299786561745395,0.021774717056337642,0.01889330283421282,0.014464855495062535,0.016484159564523877,0.0066883371040102405,0.011877703458146389,0.008788703627470433,0.025715694232927244,0.004110359365097338,0.042073330642898844,0.035518637044129955,0.022906168166798007
2021-02-12,-0.0003361777570336909,0.05925591424019165,0.049624183478870224,0.015183553289799761,0.01179080661699669,0.004283515856894773,0.02029304770852157,0.01080753761369693,0.022570906692543805,-0.002391412359731397,0.005974456017425065,-0.0004872200462544934,0.009068785505499641,0.003429148951140464,0.023490200049959584,0.013556181286963134,0.020775513725888695,0.0039636376274748445,0.05484206975622348,0.027973928437709992,0.056948240382714156,0.022183792911717133,0.0636146113473431,0.01799359185041111,0.018758447183686553,0.011779396947667064,0.02148223407734177,0.012953234594650974,0.02413878541959023,0.013203160684728557,0.025128030916348392,0.003620668400602078,0.05903580238184581,0.03328540116944556,0.023937350424163607
2021-02-19,-0.003933187597260685,0.07497218830422821,0.055675100744129,-0.0029013826968020914,0.017738381417424575,0.011931678355428074,0.03696248585377503,0.021266803860287693,0.015999697149708798,0.00964796646954663,0.010038338767061892,0.005482999563813424,0.013726712015654745,0.006159056492275495,0.023411475317419352,0.012192243377665201,0.03813971292141238,0.015254120006871822,0.050535900365466374,0.01786167117260504,0.05961575633316824,0.01381143977692415,0.05734304276245157,0.00971164807216738,0.02151759260237836,0.00928393581575937,0.03673926079043066,0.015530571484346991,0.038623095661987794,0.014716696162153431,0.035527002052268504,0.004236931190144725,0.07015703040109848,0.030122076947958137,0.01657595455167566
2021-02-26,-0.006721536266245922,0.06882443988495873,0.03702812890169408,-0.001288304042167121,0.010089176166686151,0.012902741744718678,0.03863903364599617,0.012843163860588837,0.016727777310137658,-0.005103455094991849,0.0018373684061366022,0.010320311276253576,0.005297489431260214,0.0063160004413165575,0.02988013684893226,0.004031594797782851,0.027554297495071867,0.013969727487771599,0.031036083205333614,0.008631684474018447,0.04624997293930339,0.009752019504223997,0.04740375282719094,0.0034561265988012654,0.02941854365120799,0.009799411002963661,0.03438530812340643,0.0045478913254809105,0.03553448426570211,0.003946019291487234,0.036642632910517475,0.011015206052059101,0.06405265714299756,0.01852120702672851,0.0070895651050299205
2021-03-05,0.007035605590138604,0.09437843910622622,0.048450006335136,0.02676827227374894,0.04205815276402805,0.03663346729806675,0.046546471656853876,0.021870560844585156,0.03218853838946519,0.010075181120810442,0.038700919694529365,0.03205823451708808,0.043491093601063305,0.0323074590869687,0.0455401989980237,0.031588042434954354,0.03503459994728508,0.01706806632524678,0.059680378826064716,0.023869580272101502,0.07620874874259641,0.016828216134673887,0.07118488495189174,0.03192485049150982,0.05277708590386921,0.03373142730380939,0.04905063620935123,0.010550194312302408,0.044279880659954654,0.01614803795604753,0.04592870006047598,0.018583903459303032,0.0910959326817573,0.06498346520043467,0.007575435918558145
2021-03-12,0.01731611502806666,0.07847553579095287,0.04180433140288266,0.03293645106590994,0.04866196512617964,0.04880553512637385,0.04687353882849576,0.030197290096559297,0.051926083069313796,0.016497886001890175,0.05047745243597072,0.03542673070716164,0.0490336207998486,0.03841903877991882,0.06028473647894957,0.036624747041187074,0.03261465164114781,0.024110162038185723,0.04482530015348732,0.023614932186076625,0.05390660256131511,0.017901592689025782,0.057248837514768496,0.0369352155002886,0.04145613749340515,0.02142818911905169,0.05678746725416295,0.020303490798124504,0.045234148055618865,0.02064741893229449,0.052846290786436045,0.010368500106876366,0.08344896284268948,0.045287203636006315,0.001550742629767205
