,tabnet_None_1_2000_10-all,tabnet_None_1_2000_10-baseline,tabnet_None_1_2000_10-high_autocorrelation_small,tabnet_None_1_2000_10-high_autocorrelation_standard,tabnet_None_1_2000_10-high_calmar_small,tabnet_None_1_2000_10-high_calmar_standard,tabnet_None_1_2000_10-high_drawdown_small,tabnet_None_1_2000_10-high_drawdown_standard,tabnet_None_1_2000_10-high_kurt_small,tabnet_None_1_2000_10-high_kurt_standard,tabnet_None_1_2000_10-high_mean_small,tabnet_None_1_2000_10-high_mean_standard,tabnet_None_1_2000_10-high_sharpe_small,tabnet_None_1_2000_10-high_sharpe_standard,tabnet_None_1_2000_10-high_skew_small,tabnet_None_1_2000_10-high_skew_standard,tabnet_None_1_2000_10-high_volatility_small,tabnet_None_1_2000_10-high_volatility_standard,tabnet_None_1_2000_10-low_autocorrelation_small,tabnet_None_1_2000_10-low_autocorrelation_standard,tabnet_None_1_2000_10-low_calmar_small,tabnet_None_1_2000_10-low_calmar_standard,tabnet_None_1_2000_10-low_drawdown_small,tabnet_None_1_2000_10-low_drawdown_standard,tabnet_None_1_2000_10-low_kurt_small,tabnet_None_1_2000_10-low_kurt_standard,tabnet_None_1_2000_10-low_mean_small,tabnet_None_1_2000_10-low_mean_standard,tabnet_None_1_2000_10-low_sharpe_small,tabnet_None_1_2000_10-low_sharpe_standard,tabnet_None_1_2000_10-low_skew_small,tabnet_None_1_2000_10-low_skew_standard,tabnet_None_1_2000_10-low_volatility_small,tabnet_None_1_2000_10-low_volatility_standard,tabnet_None_1_2000_10-optimizer
2015-01-23,0.02705774648176327,0.04213677571220723,0.038564903471875314,0.018384490688058537,0.06093810327351357,0.04778860272804548,0.020676774774897124,0.022987193004959786,0.024721812067872016,0.02546691673149505,0.07069122322434074,0.02479402768248118,0.061900817655825606,0.03190758667977143,0.03488752389683287,0.018453657198939762,0.025660133620360476,0.02290374385030031,0.02920961131797291,0.020388233274747605,0.01586817771678796,0.015207485082685846,0.04523891009491106,0.04238815858842827,0.04142046935266539,0.02140390577443966,0.027983390181909214,0.01988079822276051,0.027548973140249164,0.02006695402930859,0.026143978238241907,0.02154881844108874,0.04183867800082429,0.02981477816839771,0.03866648676975887
2015-01-30,0.00943623272807162,0.06054377492356908,0.03302441786209601,0.020502052262225432,0.06251564099501311,0.05336605193103712,0.02579153860552882,0.026130749585949686,0.02123144374862265,0.021326991636654528,0.06197111390067758,0.026521728987310905,0.060929194539714536,0.030713692850863453,0.02700154555547099,0.021694004176469293,0.04277701316258086,0.025265226325968573,0.04363087254994269,0.02653227440639134,0.040534513817217246,0.03387635990053411,0.05383388506842402,0.03071465152532532,0.04665133622110438,0.023954718336608227,0.04768239060483301,0.03098036413033704,0.04637188261547267,0.03325370083755711,0.02308152568093225,0.015628311077214622,0.057843700784223434,0.024287378374873055,0.0195264412182076
2015-02-06,0.02085497000356133,0.04114254049337991,0.02128914437591694,0.019583083225888972,0.047287269637453916,0.0283587988197196,0.017569701296310553,0.01951734274760509,0.024064764812199775,0.007242382763565601,0.042629109971089735,0.010398404413996096,0.0386028248047359,0.013200991211516756,0.011075595166027399,0.017031650585695654,0.0288200991175807,0.006584180159388172,0.025518873983561965,0.005844599778694219,0.021629814087412394,0.016700235601725597,0.03491050765063501,0.012945688383229728,0.033953281608826394,0.018114932398970995,0.02187697913804777,0.01827449666665037,0.026312067958196187,0.01827449666665037,0.012641718453300527,0.008508365663333822,0.03361580318268451,0.01545882559918,0.009470538197440504
2015-02-13,0.00711251590566422,0.03656472814335208,0.015886441310997645,0.0028326689262804234,0.021968287176859422,0.009439413715907983,0.011812377663099293,0.011218937428304295,0.01742686742678033,0.011381364395603812,0.020843890879184437,0.00818144156092486,0.017135805952502692,0.01109460667806521,0.013012488199701936,0.004787212079397906,0.03008485358990314,0.005430225215890802,0.01748775761471793,0.00890096592833411,0.021952506735482935,0.014192833334984504,0.01856879754820697,0.006860347640435731,0.007527111138192259,0.006164095439096871,0.0195377804080831,0.014644727792584225,0.011115647266567212,0.014831861511533824,0.012847989053231756,-0.004508264883348682,0.024208631657129054,0.01152275077440133,0.007294389477488327
2015-02-20,0.02669557174900447,0.052469590015169904,0.04945085056259112,0.0402493368405865,0.031188785443226976,0.033153230064096297,0.05583058363754205,0.04803536708466569,0.05102994536788561,0.04421322908653476,0.050188131035875584,0.037849017705758256,0.03075687054512887,0.0420533378267754,0.047270686069624444,0.024927207305562887,0.047466607862417735,0.03545218303288755,0.05029535743338654,0.0276457211709665,0.04610418323702727,0.046668666074145555,0.03336546547423615,0.026141859067027585,0.017216409762839207,0.03004382292091265,0.03947388567040376,0.05119038900256598,0.0393240538062304,0.04934378254971462,0.05199355748377439,0.03723464370879365,0.04546399254465012,0.032273403419822363,0.03438752152023064
2015-02-27,0.024345628795512775,0.04073489213126013,0.01284530147897484,0.03350517313267265,0.02740260379863059,0.028838939468399556,0.053084829317326644,0.03681268098894155,0.05267623157259759,0.036026624283124316,0.03719930771374127,0.03136529063049016,0.013358854311711642,0.033001104193430504,0.032012724426393524,0.018809722097777735,0.0324875513606937,0.031548962034503754,0.041584818130571875,0.03352176994628834,0.04233214893795247,0.029169137026905937,0.026681669828143517,0.024252686639264935,0.022564553597212263,0.0206691974823009,0.029199327421197324,0.03509783498021223,0.03265952596273053,0.033883422418218706,0.039070637965132764,0.03282011989257376,0.035240251447523956,0.01865450237424817,0.03120912251761113
2015-03-06,0.02577300740776078,0.04535156611491521,0.026295676239624706,0.037628857803616265,0.027704589127440567,0.029621565017383753,0.05451947905641083,0.04890926991823692,0.05130572535856492,0.03836747304287584,0.04227021356926357,0.03702939057668582,0.0338442203305824,0.0450318147530061,0.044639813129108155,0.024712749810431065,0.03253880466638383,0.03191672196115156,0.0380706448901647,0.048569252484046616,0.04465316254338353,0.05122798465190245,0.025306092011988135,0.039126505033380145,0.03188389810722741,0.026790860983274604,0.03958855181924065,0.05911827374830963,0.04634586827350049,0.060607597225642997,0.04923970718453552,0.039273662694274555,0.052863052322736345,0.030051102053185376,0.034369873149166674
2015-03-13,0.028355192454781193,0.02340089319255718,0.009617812285196987,0.02990314079642748,0.020387363438932573,0.020734439169931437,0.03395832277693139,0.035923515484473215,0.02970440815262623,0.031614815952832644,0.019433572330135998,0.030637007391823127,0.022827097048694935,0.024742842060504252,0.011589911972460204,0.016387594273011473,0.025253487629450146,0.02469182459665322,0.01872906039855616,0.02452040591811373,0.022655050462908072,0.03513031165419856,0.022253032847761922,0.040090151001390156,0.012368673936044768,0.018359850937086544,0.019859136467059547,0.040975814173844126,0.025466505163129687,0.038641568981644475,0.022952364544550716,0.03531475940812152,0.02801910510061175,0.0182611125224333,0.026217482231016935
2015-03-20,0.03913049132315005,0.05213855984314918,0.04936039786404262,0.04603348454011581,0.046439064523611,0.042161470467064185,0.04850872682272708,0.04591179490372583,0.040193633300711434,0.03718830595675612,0.043253236099457665,0.05079987051660955,0.04684573940100682,0.04621085735202616,0.03430357335529012,0.03743637763196759,0.05569592321362679,0.047209869829690505,0.04645783413333693,0.04163060333864822,0.06252211744413048,0.042534672873782056,0.046094798598553956,0.05192917536845493,0.04242752968492972,0.040741080251052,0.053853216778780466,0.04534182442171408,0.05763044432271596,0.044646566794781586,0.04648332951988137,0.043034413732735824,0.051961240118403446,0.038316672328115225,0.04047236200514197
2015-03-27,0.017386604909875775,0.047306414941468415,0.03882355618779265,0.026902121112945196,0.046976140372288415,0.04448691384387047,0.0352971258892767,0.032137218020067526,0.036479063036576484,0.026888835651754955,0.04710555639423551,0.03332384415366973,0.04552646210711972,0.03935184864453339,0.02063138343115899,0.024441810000058933,0.03626946534885776,0.030501074399605442,0.03605674167027073,0.01795866123877253,0.03816022092554189,0.0160224224949548,0.035745236680245825,0.033618312493462484,0.03389168039489432,0.01911824755136404,0.04292001092114098,0.019961952486715062,0.04742753345366922,0.01856260267452583,0.031005609325747176,0.030755998954914356,0.047758732186164346,0.03114315292395185,0.02574347259761416
2015-04-03,0.006033005183429102,0.06361321478744592,0.043745790587494636,0.013745611060871538,0.0537797566585584,0.04293576819186117,0.03968511850140884,0.030140333900100704,0.03451501390105819,0.01559083462393073,0.053282189220749815,0.032567761060021426,0.05176184427189023,0.03590382338805015,0.025681949514318337,0.015854216139075353,0.04514298604253951,0.03464965527701953,0.04181499909115443,0.02193978891854009,0.055389551933316156,0.024515523476434355,0.047003894471771834,0.025849047692558667,0.0536845603915869,0.014685305369916407,0.05111628002751751,0.015136905279138434,0.0554456136827072,0.014757828464003999,0.04226116365071246,0.015766163474519333,0.05582453520213694,0.03987830635803614,0.015995069343224023
2015-04-10,0.03177532548499342,0.040098796645798115,0.03402394806655241,0.028247106813612984,0.033233799794168094,0.024206617931291703,0.03260741761570885,0.03295484229519399,0.02744493052303076,0.028753208810093328,0.03478849824892585,0.029113740945306957,0.03104778458938275,0.0336712804047759,0.026653857018477358,0.022579442956623588,0.03907355683460422,0.04470637027989201,0.036129622277990374,0.02529484516747752,0.03360975246553285,0.01687646607184809,0.03298275346562756,0.02002765263433321,0.03598482344353118,0.025674344562157062,0.02872005465736836,0.019290551006308793,0.028313723529785888,0.020127886119315604,0.037713157135350756,0.02864603608384292,0.03389179407173718,0.02831403194050892,0.01757532477021767
2015-04-17,0.02847401212776853,0.03565633315357153,0.028958848417987,0.03664109630303617,0.022368172180649792,0.020311834581623917,0.02552666134643413,0.03509014150368143,0.031580981687761175,0.029115860549923656,0.026327208554286954,0.030460583593951457,0.022107814172809506,0.032390268828739355,0.031956185483512166,0.026496027262550886,0.03961497354806689,0.03473103758474033,0.026610259721821215,0.023720715164842414,0.03291543147706265,0.016769095022643007,0.02609659698550499,0.025086751379123345,0.042327572792296736,0.03124472426067417,0.018529041556206428,0.015395238868197287,0.019111857096725207,0.0172040983608308,0.03148714240578341,0.03002926022760593,0.03244654173149399,0.029647156484650706,0.028786503070040898
2015-04-24,0.007240389336664557,0.0006329750612695026,-0.004949386318563245,-0.005455948972675785,-0.024029301166156796,-0.01995890505688845,0.003771383431493582,0.013472394742603323,0.0058826729476075205,-0.0010382087246726592,-0.023628119450656425,6.163790749013295e-05,-0.025219233970805187,-0.0037949373713285282,0.003672579242315838,-0.006381129375672965,0.02417460144435937,0.004388527244701338,0.0013697992542970492,0.000263681768022351,-0.003699956873682425,0.004530156779033518,-0.02113461372903912,0.0034728295967026237,-0.013313940965531875,-0.0006098023254669862,-0.014487967213408625,0.0048329931483399174,-0.015976453852847985,0.006966765970659931,0.004618254631922652,0.0077431282992454584,-0.006477333454609194,-0.015226398522000202,0.0037536415027867474
2015-05-01,0.01577642390269497,-0.0024281559300485577,-0.010920731020905985,0.009263050575435406,-0.02072535463334545,-0.009635696773340143,-0.005790512950734279,0.004281311109097153,0.014985504474463913,0.014422872807111431,-0.023328384462935538,0.01146184626159811,-0.017750746797245122,0.005456016445489729,0.0009906712189998203,0.0033768581955093773,0.019534321228494335,0.0022619715772079826,-0.012108407252803027,0.004755282890707368,-0.007704101534569408,-0.0052667939698951925,-0.01014369808080324,0.010050612830712378,0.004620080379919648,0.007242948049693026,-0.022728213498005436,-0.004116199239263853,-0.023445427720017013,-0.0037145592749373807,0.009579845623285633,0.026375781912631537,-0.008316632999921416,-0.013701080621980633,0.00779260882154105
2015-05-08,0.010813321693700436,-0.005409030732034233,-0.017279116516336335,0.00967022129979561,-0.02373714653874729,-0.016305471468517824,0.007233139786045647,0.00969427695539456,0.012832017501210317,0.014065098227134021,-0.021635473944519472,0.01715259594796462,-0.020525868767271426,0.010086627743233234,0.009341511423604796,0.0027243791220741952,0.022306139532578994,0.013321504417353637,0.007571745976248679,0.010128801266023805,-0.009765378165297808,0.008623039026316986,-0.01891566235198938,-0.00030160920089578286,0.01333459800204674,0.009768118683024265,-0.019169921496611262,0.01145429833972326,-0.020862495694672002,0.011690591868138315,0.018063818092013698,0.019671283989569254,-0.008169787844556898,-0.012347554867565507,0.011310421159083935
2015-05-15,0.02320311741229067,0.01686584866171086,0.01065820073367231,0.04262923061670142,-0.003230667576035586,-0.0037982861022756403,0.02922695762099845,0.022864583277867355,0.042620717858943134,0.03103333441460066,0.009111159024635083,0.03292635892109971,0.00892418238101555,0.029702303933679945,0.03630698784585942,0.027530182583534197,0.05306663169601819,0.03226905241133485,0.032289270211010794,0.026461679471337794,0.011472689234902697,0.030010435361823642,-0.0071766348240643735,0.022253336868116105,0.03917928352162428,0.032072194888174456,0.012526295021022097,0.032221320162475885,0.007780736597839951,0.029960270896462315,0.04252920571304157,0.02557589662388176,0.006161184434325856,0.006240839524778402,0.03302395160825722
2015-05-22,0.017192028236568863,0.023771100272795286,0.025630499652505634,0.03961441327558398,0.016744299338645092,0.0009161690645950428,0.023469217843208292,0.019900483491526098,0.035129052993084366,0.022338169365358016,0.02307661746945066,0.0282816943409257,0.0276294416641204,0.015236183938597775,0.028449516533276705,0.030285661880986525,0.04062972231043356,0.01747543758317979,0.02961467768906404,0.016138951594003265,0.027125061354622594,0.02872592059781126,0.012494529738148243,0.014164832647137329,0.039989348155409936,0.03394972898440352,0.020348516966931445,0.030265255189720612,0.011484246231744735,0.03113406245592984,0.03989995466456595,0.026561745302438936,0.020511465919577185,0.013855229637110443,0.030574858199747503
2015-05-29,0.009898863555569607,0.010385483304661634,0.007055822825578042,0.024391797862107836,-0.009455958653477687,-0.01358577233765298,0.0139717889723619,0.017514265611786508,0.024934752907372057,0.016317781811197266,-0.00346515130011312,0.012041400767893074,0.0037442545958528612,-0.005925835766487448,0.0258399321752493,0.01511031689733304,0.023411275955927076,0.006366300421184932,0.01881262974109387,0.006363860173790483,0.016688089353304427,0.01515027594841708,-0.008346561181777741,0.00334374899223944,0.02398473409362186,0.01185929730608255,0.005969150157738863,0.014535486120478879,0.003534850866316978,0.015116417515819162,0.023442999172054876,0.015264662545031737,0.007418352079115397,0.0035468995878270492,0.009194242120423362
2015-06-05,0.03423790187266316,0.0331730784437285,0.03157366680561466,0.02488491758574766,0.020197465270605123,0.01712709495279181,0.02705777162226068,0.036119550236495074,0.025992808273553596,0.02589036111322199,0.027192033725399557,0.015825117891400772,0.02700053517012891,0.016614859151133803,0.027797735435591872,0.027240441150340786,0.03288158062666826,0.02968212384234504,0.03910345697768381,0.026279294983425905,0.03638107211086313,0.024502986047453497,0.022501232468908873,0.017250701333459365,0.028661305629590638,0.03570215036483203,0.02907398653844498,0.02597393242231864,0.026185981299498312,0.02591243368119833,0.023531336382674,0.02251082261913307,0.03137029473101877,0.0296883650512211,0.028345135121405293
2015-06-12,0.013117028992850256,0.016198121270386414,0.019005281248640652,-0.003522926455392694,0.008745042571892904,0.004850919814060226,0.017571078984993386,0.02352122276095184,0.00407964449976851,0.011553695038975815,0.011674880163650527,0.0025432066139177327,0.010237468710068627,0.0028859786626508933,0.011702387505947461,0.01900497561150402,0.019113476795008494,0.018101053779913875,0.016035558010552498,0.02171230936779332,0.01161726756339534,0.018348161404881106,0.010161212244478867,-0.0027334657314713475,0.017462272164352265,0.018957143399621037,0.010352388273442389,0.018420903043399623,0.006851162054750582,0.01782292398557844,0.00415666505819986,0.011264409489153304,0.014626112354972451,0.019973081241786976,0.021691067586797366
