,tabnet_None_1_2020_10-all,tabnet_None_1_2020_10-baseline,tabnet_None_1_2020_10-high_autocorrelation_small,tabnet_None_1_2020_10-high_autocorrelation_standard,tabnet_None_1_2020_10-high_calmar_small,tabnet_None_1_2020_10-high_calmar_standard,tabnet_None_1_2020_10-high_drawdown_small,tabnet_None_1_2020_10-high_drawdown_standard,tabnet_None_1_2020_10-high_kurt_small,tabnet_None_1_2020_10-high_kurt_standard,tabnet_None_1_2020_10-high_mean_small,tabnet_None_1_2020_10-high_mean_standard,tabnet_None_1_2020_10-high_sharpe_small,tabnet_None_1_2020_10-high_sharpe_standard,tabnet_None_1_2020_10-high_skew_small,tabnet_None_1_2020_10-high_skew_standard,tabnet_None_1_2020_10-high_volatility_small,tabnet_None_1_2020_10-high_volatility_standard,tabnet_None_1_2020_10-low_autocorrelation_small,tabnet_None_1_2020_10-low_autocorrelation_standard,tabnet_None_1_2020_10-low_calmar_small,tabnet_None_1_2020_10-low_calmar_standard,tabnet_None_1_2020_10-low_drawdown_small,tabnet_None_1_2020_10-low_drawdown_standard,tabnet_None_1_2020_10-low_kurt_small,tabnet_None_1_2020_10-low_kurt_standard,tabnet_None_1_2020_10-low_mean_small,tabnet_None_1_2020_10-low_mean_standard,tabnet_None_1_2020_10-low_sharpe_small,tabnet_None_1_2020_10-low_sharpe_standard,tabnet_None_1_2020_10-low_skew_small,tabnet_None_1_2020_10-low_skew_standard,tabnet_None_1_2020_10-low_volatility_small,tabnet_None_1_2020_10-low_volatility_standard,tabnet_None_1_2020_10-optimizer
2018-11-23,-0.002629968480016932,0.0010505039609569262,0.004077022728183067,-0.006494483032276467,-0.01154607567448291,0.006107925587935339,0.004861796419534452,-0.0035131606354582936,0.01860797900549356,0.005013360854233022,0.0015721971105820919,0.006057050812651906,-0.005050457044543872,0.009254288178381339,0.008092193237011132,0.007232470099929681,0.017004363692913513,0.012993886987757431,0.009797709513179731,0.0025874214209257182,0.021549782603654078,0.003152797643867268,0.005726364773309554,0.009256407960684812,0.0031534032959539713,-0.002377714385903214,0.004996856834870244,0.0009629111113542499,-0.004736729263629327,0.0009317200288888074,0.012982682424153345,0.0060190461442110035,-0.0022653659238189502,-0.011242946805085748,0.009775148972949883
2018-11-30,0.0012922140972175436,0.017099397402462663,0.007378262401839759,0.005593084145215044,0.003574898566315235,0.010693355532791755,0.011671108156087696,-0.0018309015908203501,0.024789465820705268,0.0004145380431378607,-0.0005177940495001749,0.01338225094774002,-0.005691192491436123,0.014767577132806286,0.01665358896749156,0.008158435716773793,0.029222661014686156,0.019822427989725097,0.02132175970674269,0.008341177651787457,0.025218538433653643,0.02142001945473264,0.01804285159854816,0.018568518540029055,0.012139696630708479,0.01021144370251133,0.011656724988046025,0.0121621040924997,0.004911927587115243,0.01167655861976664,0.018325518701009222,0.011875349142279432,0.007048357947494469,-0.010376774434106114,0.010197363338007377
2018-12-07,-0.007362974651939821,0.020363598008851055,-0.0007021588531368212,-0.009230147719556428,0.02048150119733347,0.0058235564933370185,-0.0005806896123655206,-0.01653390233017258,0.008189177530253304,0.003949113446222875,-0.005613181461627135,0.002174632617199815,-0.006791826887664805,0.003813861535987502,0.008145709111174295,-0.00019840985712019343,0.0026078022289278777,0.009196524064380335,0.012557677918740153,0.010758812366819123,0.0046468800200799255,0.0122780866238975,0.018575857821542394,0.010574336637069194,0.016913152927293926,-0.001747369863813503,0.006199323558615785,0.0014680814847832428,0.009528974168486314,0.0012254459190530565,0.002675200997186258,-0.0002844379478410163,0.008097242581190727,0.0039176102017335615,-3.680427120627428e-05
2018-12-14,0.028221766840046562,0.06483472446586178,0.05104031855437193,0.03884766334299795,0.06546260364689774,0.032447018300508716,0.039309585980487,0.03607704161299273,0.05249113955595779,0.04306986782036322,0.04112543555708066,0.03409635025085715,0.03724373144079323,0.033698566607557705,0.0539099672350262,0.04308708327486063,0.03896558158884772,0.03375173646259847,0.06344946191478025,0.040759188188834054,0.041154686594810835,0.040277307812060376,0.05351309768665584,0.044177598525238816,0.06576288383109657,0.03181553105367755,0.045744509582816284,0.03985682414468905,0.0628652029059509,0.0424569671704231,0.037279838190491445,0.03380886739566525,0.0623300003249816,0.051102629358703446,0.032503996884420606
2018-12-21,0.03582698492214412,0.09351162446341811,0.07246221707422762,0.05439997124885453,0.0957223260399134,0.06084955838502704,0.06336599523599978,0.04590402026324282,0.07622156405228153,0.05849517301616197,0.06500924056076851,0.058922104449462664,0.05965303704099197,0.06052684708430318,0.0781553577881955,0.0459443785044929,0.06096831366962497,0.04963120435171809,0.09031710503938481,0.06632297089663335,0.06259315811045214,0.05982498479681606,0.08684397685272523,0.06583434238188135,0.0901428378444084,0.057760065434158486,0.057538481680475075,0.043737200207160695,0.08561065374080698,0.04006970301953806,0.05948217169010562,0.05499529396461245,0.0838192735688444,0.0651719105599834,0.04372699467489056
2018-12-28,0.0521629384082759,0.08439911559647947,0.08223262378257343,0.05215206689084328,0.09353636168684432,0.06429912393310228,0.0655232567960162,0.059111235814252226,0.07387366933601769,0.06072938353040293,0.0755016014178578,0.07106058654662928,0.07206884213480957,0.0692576230341239,0.09009894318203925,0.05922057221814606,0.06819112717398311,0.06660233255490049,0.08317161227396869,0.06812139415502239,0.08256824305645784,0.06468055888759561,0.08067178449403184,0.07097470155891154,0.0843107919935162,0.06232299267863434,0.0705868990013505,0.05912257325386053,0.08215124270922065,0.058475096737051604,0.07078305223731347,0.055636388228000544,0.08720277093798713,0.07014893215620749,0.06113675481934268
2019-01-04,0.033995373334173386,0.054627109992094476,0.06404690856919307,0.04673413301097239,0.06781868288950675,0.04141548828286965,0.0408593397411826,0.03860485510700315,0.04044567425668076,0.0390285873292409,0.044166340523873686,0.041966061400579895,0.048435256815453166,0.04118240458606124,0.0617303199068275,0.039881317451916726,0.04662541224342449,0.04953253122866754,0.05763594536029986,0.03798489893535924,0.0680993125630063,0.054606321920455184,0.0667282228833752,0.05691733515884399,0.07306345324991673,0.0457485219501825,0.05999512406693278,0.05190193154592462,0.05766661019217233,0.05233696948900424,0.042809808895737544,0.039415769549852896,0.053799898791364556,0.038163777121281994,0.04698549170859365
2019-01-11,0.03649940277659228,0.05215041773314632,0.06774096010619839,0.04741343159470414,0.05635329028415196,0.038575308902856785,0.03850891924883355,0.03896580915950753,0.042373350360104506,0.044581574755151517,0.04564380921952379,0.039529199140177204,0.04798296876556115,0.03911779843688951,0.058099245977111094,0.04482254461049522,0.04746967838491832,0.051414176648379384,0.05435084308062615,0.032873482644590064,0.06515452983487528,0.06144147328196751,0.05521144970685364,0.047592622188665105,0.06802419189408003,0.04663458259796822,0.06352675387326778,0.057366654586534914,0.05880694124742856,0.056701067569000674,0.03798640808290969,0.04960874689035777,0.05738632559513439,0.04160356846889492,0.04366195510312553
2019-01-18,0.010193504144173523,0.02863424004531161,0.03172677362222271,0.015012432809096067,0.024818073085359934,0.01188390966101819,0.015626512258329044,0.008322279528766002,0.003781404320751409,0.002839427303471427,0.014026899707005335,0.01312495134513241,0.018903340807857542,0.012149080332277884,0.014153580432546413,0.01125848109109507,0.017782385089964454,0.02126349781191512,0.01729590656524741,0.016775534044955832,0.028037542565454578,0.022193205509530096,0.03123784123357265,0.030724063472601006,0.02581940293651933,0.02934146451285192,0.022681371065701072,0.02352611372463597,0.02570805886055949,0.022677230170314148,0.011717353646565882,0.015757180512761246,0.025447182451182538,0.010071731146498444,0.010756665916796783
2019-01-25,-0.002286937823047997,0.005552017433388137,0.01477811955269147,0.015480703305006432,0.008553233664794877,-0.012080622819164962,-0.002094204506242916,-0.009083558166706586,0.0026228356643168984,0.0005015376566700557,-0.003707345422217619,-0.012866488300227161,-0.0013674521191529003,-0.010226411316835042,0.0028181859670530223,0.0028937706783559594,-0.002218434367793804,-0.0020535642541370655,0.003641458952894474,-0.0061359083662405845,0.008278142261335893,0.012574617398739607,0.015445912786158235,0.011112030143975256,0.01658322408372678,0.01678288471623173,-0.0024450345613537456,0.011808764163032568,0.0021323817127666036,0.010068160638180404,-0.0038107933366688966,0.01108001055140702,-0.003987362916840962,-0.0077784518888524565,0.004737514236961645
