,lightgbm-gbdt_numerai_1_10_10-all,lightgbm-gbdt_numerai_1_10_10-baseline,lightgbm-gbdt_numerai_1_10_10-high_autocorrelation_small,lightgbm-gbdt_numerai_1_10_10-high_autocorrelation_standard,lightgbm-gbdt_numerai_1_10_10-high_calmar_small,lightgbm-gbdt_numerai_1_10_10-high_calmar_standard,lightgbm-gbdt_numerai_1_10_10-high_drawdown_small,lightgbm-gbdt_numerai_1_10_10-high_drawdown_standard,lightgbm-gbdt_numerai_1_10_10-high_kurt_small,lightgbm-gbdt_numerai_1_10_10-high_kurt_standard,lightgbm-gbdt_numerai_1_10_10-high_mean_small,lightgbm-gbdt_numerai_1_10_10-high_mean_standard,lightgbm-gbdt_numerai_1_10_10-high_sharpe_small,lightgbm-gbdt_numerai_1_10_10-high_sharpe_standard,lightgbm-gbdt_numerai_1_10_10-high_skew_small,lightgbm-gbdt_numerai_1_10_10-high_skew_standard,lightgbm-gbdt_numerai_1_10_10-high_volatility_small,lightgbm-gbdt_numerai_1_10_10-high_volatility_standard,lightgbm-gbdt_numerai_1_10_10-low_autocorrelation_small,lightgbm-gbdt_numerai_1_10_10-low_autocorrelation_standard,lightgbm-gbdt_numerai_1_10_10-low_calmar_small,lightgbm-gbdt_numerai_1_10_10-low_calmar_standard,lightgbm-gbdt_numerai_1_10_10-low_drawdown_small,lightgbm-gbdt_numerai_1_10_10-low_drawdown_standard,lightgbm-gbdt_numerai_1_10_10-low_kurt_small,lightgbm-gbdt_numerai_1_10_10-low_kurt_standard,lightgbm-gbdt_numerai_1_10_10-low_mean_small,lightgbm-gbdt_numerai_1_10_10-low_mean_standard,lightgbm-gbdt_numerai_1_10_10-low_sharpe_small,lightgbm-gbdt_numerai_1_10_10-low_sharpe_standard,lightgbm-gbdt_numerai_1_10_10-low_skew_small,lightgbm-gbdt_numerai_1_10_10-low_skew_standard,lightgbm-gbdt_numerai_1_10_10-low_volatility_small,lightgbm-gbdt_numerai_1_10_10-low_volatility_standard,lightgbm-gbdt_numerai_1_10_10-optimizer
2017-01-20,0.038923478159483466,0.05847767919685785,0.049588089441572204,0.04146247739165422,0.047100373981690306,0.04426000717001042,0.034743850717942996,0.034474158409553445,0.04735618950463699,0.03209428970610251,0.04595976255213673,0.04847327073278742,0.051827380275101975,0.05090291486228344,0.04908460346539529,0.04022518096787373,0.04144618725222128,0.03826659337031316,0.05981965451706895,0.03805301154219261,0.06590598244538365,0.041073474895380956,0.05277251003146041,0.04613925575514768,0.047477309708013275,0.041428841270417724,0.053092279435143795,0.03972048831470183,0.051549844566244694,0.04392304261914789,0.033765839013469946,0.03585987610372279,0.05793014917747401,0.049937271597009454,0.03714378042643634
2017-01-27,0.019582678297536297,0.05613551563928183,0.04536743552059238,0.04264363035867567,0.041798966561347614,0.04415226840717055,0.04557295492160686,0.0409197503756394,0.04142367676720981,0.02744760961103126,0.045740032920830405,0.039107170971350184,0.0480700006861888,0.04561438787217528,0.040747885898371826,0.03495699535231993,0.0536454997202605,0.03848762121952926,0.05200014789263369,0.036547153105001805,0.05333497695715569,0.03633116328326604,0.052662327214534066,0.04563891857215077,0.04624021987642892,0.03011382745898104,0.05713977826982319,0.027637722535841586,0.055360255479525375,0.03201480712964546,0.04490972855763441,0.027259142038048557,0.05938628182428925,0.03335352520757815,0.027107620092467997
2017-02-03,0.006498316439492351,0.06588673084710266,0.04801180712934111,0.02288724340772511,0.04868500288847311,0.03178121794456145,0.059030332769975255,0.032406392009744794,0.058790075626256745,0.029167529462772436,0.04668429720591138,0.029428154941075972,0.05274008555859805,0.03315020790703663,0.0536397117817667,0.017926884903378744,0.058176498131129156,0.018302138016463798,0.062038899329559076,0.02664824895515497,0.050188691472364697,0.03167000981120661,0.06319751561730545,0.035639902293614474,0.0411952540462043,0.01632893701929066,0.06487946429730997,0.03143644299636642,0.05750241032814672,0.024733179482235475,0.05037497996313159,0.028379706068858885,0.07162316713266083,0.03363770987130203,0.011897560518255175
2017-02-10,0.02844805291422097,0.05258485579869323,0.026879449194271588,0.04081446964786013,0.05026198135965524,0.033375577467406076,0.0487160680404955,0.033689090586813596,0.04477179418819576,0.03747542145322452,0.04824594666465741,0.037445760798597474,0.04139092447053604,0.04284800412908791,0.04200816269332411,0.028122972139508925,0.04347769982681936,0.03322816401390986,0.05658622613922629,0.03231936155613826,0.035321316410937914,0.023063902583053034,0.04513454399428412,0.03690964446621429,0.04696950039278405,0.03217965987284506,0.04842509701860457,0.024222299449510907,0.045456510400260254,0.017357489239362662,0.053180886381499294,0.04074565692912547,0.05484395928643571,0.03382552959809781,0.046326605703743584
2017-02-17,0.018255963492964395,0.04703326655865691,0.04226844008324581,0.037467516165329416,0.05898621038268541,0.045477802501000114,0.05383409335803613,0.03629919498586054,0.058328149512787926,0.04932343373010829,0.05368199368411975,0.04672024632857636,0.050459585680298555,0.04594477518407672,0.06845078307422332,0.03745091269215335,0.048152295890011375,0.04888996448397621,0.05258690568098099,0.03599944299691421,0.04684966447217189,0.031480481632398374,0.043717241363153095,0.037768157626053026,0.048652030783551466,0.03791477222400948,0.055231008784268204,0.024273981292804326,0.05269497650192158,0.024197634965253716,0.06152594879743742,0.03663274690234384,0.04896660730211927,0.030714053450967827,0.04024770845054183
2017-02-24,0.031938726309801886,0.05748108311387714,0.0529657676288598,0.03460789927213257,0.07861367502625065,0.053437677053558265,0.053940208813966044,0.04092941448724735,0.06548157482860634,0.05740319556091498,0.05985135514377873,0.05120860770830531,0.06152049434091765,0.056483785819692045,0.06062490197191302,0.035665479359019585,0.05171794443220403,0.05191809911923134,0.04869003154670909,0.04841842474302685,0.06203101453672785,0.05121437713387372,0.06214447990623998,0.05427868178064634,0.05169693780577544,0.04223226912778642,0.058993338007963254,0.03506634670383812,0.0566851239786308,0.04011814449193495,0.06938629246651125,0.051695606399875076,0.058323788774049375,0.029082268917481138,0.04246112300866686
2017-03-03,0.05116900972243651,0.08006257941083249,0.0689858236581421,0.04675328715967478,0.07813322515935844,0.0668953218144894,0.07601279371035542,0.06579441362162987,0.07226938149437809,0.07804505814458275,0.07172416139297264,0.0632576215543551,0.0696998585286415,0.06407279784983129,0.0660456453827967,0.064546216385692,0.06826441696366489,0.07268485749377249,0.07697083595452325,0.07231199063697034,0.07791870508160155,0.07579193386397753,0.07308205136970172,0.06202225129213874,0.06743228547303962,0.05104678488088291,0.07492780865728815,0.06419811885745555,0.07176337949653507,0.0645864665446113,0.08236524186859098,0.061120529783162084,0.07486986612082192,0.04773049614618512,0.0639449704220545
2017-03-10,0.0306233421499036,0.06291256555703251,0.058611978537507735,0.026581336015019316,0.06056992945073963,0.050368224264828045,0.060360694099987844,0.04118128089332743,0.04302513037590856,0.02837643306814055,0.04765483297048238,0.042192782666862674,0.04075599374272002,0.04352436118092469,0.058611978537507735,0.04030921995906801,0.06011915470783104,0.0500340700750651,0.061538457958185584,0.03690588546847566,0.06262686705965297,0.05564252585074063,0.058336949634536554,0.052030400560424975,0.04979356796864148,0.039644912538798704,0.06535967041557687,0.05103164258304038,0.05436725713362308,0.0476641685420811,0.04184232827272102,0.02658266966810483,0.050096159035380255,0.02958353729421996,0.02446957044592312
2017-03-17,0.03879102957078576,0.07318205638981494,0.0601234292108952,0.034522806365140164,0.057814915978005456,0.05484380951271387,0.06624647026109033,0.048608046358544925,0.04785489133094529,0.03926895356338772,0.05955287512760961,0.04131021347243915,0.048555157088266236,0.04534590117132883,0.06148303802199748,0.043367576539201175,0.06255869940998357,0.060000808835668086,0.06540762870622356,0.052713908368558514,0.0664660050533644,0.06741032967800481,0.06770565272629271,0.05339984379287099,0.05911557836776363,0.05415107826037676,0.0683508131824574,0.05646904655834424,0.0679042090929255,0.055364724504341274,0.06931788905744116,0.05855905914670285,0.05970326975650261,0.05017788263223534,0.050255000506775754
2017-03-24,0.05351413779013892,0.08461599780607676,0.0784362349153661,0.06465523140913514,0.07133631300776665,0.06747694641124545,0.08579209037307652,0.06559209177144734,0.07355738258603328,0.05360145112492204,0.06560600916541445,0.06413970183681669,0.07478782671160954,0.05698674733325831,0.08464383212134814,0.06898207594406727,0.07578123564309339,0.06092844630251123,0.0726526054792874,0.07119435558930212,0.07185550505218166,0.06386604192175815,0.08479941393601204,0.07489638238455301,0.07311832543109197,0.0763858365368013,0.07714411475968296,0.05465800107535143,0.07748648265127377,0.05378603971859108,0.08082914768440559,0.05389020042501858,0.07562316334740377,0.07570740020562576,0.07648794625885473
