,lightgbm-dart_numerai_1_0_10-all,lightgbm-dart_numerai_1_0_10-baseline,lightgbm-dart_numerai_1_0_10-high_autocorrelation_small,lightgbm-dart_numerai_1_0_10-high_autocorrelation_standard,lightgbm-dart_numerai_1_0_10-high_calmar_small,lightgbm-dart_numerai_1_0_10-high_calmar_standard,lightgbm-dart_numerai_1_0_10-high_drawdown_small,lightgbm-dart_numerai_1_0_10-high_drawdown_standard,lightgbm-dart_numerai_1_0_10-high_kurt_small,lightgbm-dart_numerai_1_0_10-high_kurt_standard,lightgbm-dart_numerai_1_0_10-high_mean_small,lightgbm-dart_numerai_1_0_10-high_mean_standard,lightgbm-dart_numerai_1_0_10-high_sharpe_small,lightgbm-dart_numerai_1_0_10-high_sharpe_standard,lightgbm-dart_numerai_1_0_10-high_skew_small,lightgbm-dart_numerai_1_0_10-high_skew_standard,lightgbm-dart_numerai_1_0_10-high_volatility_small,lightgbm-dart_numerai_1_0_10-high_volatility_standard,lightgbm-dart_numerai_1_0_10-low_autocorrelation_small,lightgbm-dart_numerai_1_0_10-low_autocorrelation_standard,lightgbm-dart_numerai_1_0_10-low_calmar_small,lightgbm-dart_numerai_1_0_10-low_calmar_standard,lightgbm-dart_numerai_1_0_10-low_drawdown_small,lightgbm-dart_numerai_1_0_10-low_drawdown_standard,lightgbm-dart_numerai_1_0_10-low_kurt_small,lightgbm-dart_numerai_1_0_10-low_kurt_standard,lightgbm-dart_numerai_1_0_10-low_mean_small,lightgbm-dart_numerai_1_0_10-low_mean_standard,lightgbm-dart_numerai_1_0_10-low_sharpe_small,lightgbm-dart_numerai_1_0_10-low_sharpe_standard,lightgbm-dart_numerai_1_0_10-low_skew_small,lightgbm-dart_numerai_1_0_10-low_skew_standard,lightgbm-dart_numerai_1_0_10-low_volatility_small,lightgbm-dart_numerai_1_0_10-low_volatility_standard,lightgbm-dart_numerai_1_0_10-optimizer
2015-08-07,0.04636559873662614,0.010703761251933655,0.04256655904092185,0.045044553071139797,0.035538920551471447,0.042917839574476604,0.043180988002587996,0.03637547361606033,0.041253000704747536,0.04613676723452808,0.030354724933046837,0.057823864346453646,0.031175211436820376,0.05243735485057763,0.039157328427523674,0.029149576885869204,0.02570805716481301,0.05190123087463282,0.022479770343121565,0.027411580569320762,0.019151028519827393,0.03659962553733837,0.0373349436701879,0.03666124001813509,0.03960079670323245,0.04438551210565631,0.02768595999140017,0.030418211246171528,0.03100565462510899,0.0319517098808859,0.0400530001964719,0.039852246179293865,0.016474308290786742,0.032985117311969486,0.028549186666663055
2015-08-14,0.032022879568366816,0.012181465355073452,0.03531499699028244,0.038382540749500704,0.036386453074809144,0.03974291463603695,0.04509704093419438,0.03506124767618128,0.036571757887779235,0.05309574289932675,0.030562046817267177,0.053572804226334904,0.02309686500726486,0.05129458011725738,0.035647914828733404,0.027628868760730233,0.026215190170548117,0.044381843209241635,0.034780057479138135,0.02975427553894134,0.016760859759701634,0.03371664441202546,0.03936710070471121,0.03947323699333152,0.035482165587515026,0.04127266500693906,0.03037894989143037,0.030650677715045246,0.03220203383860854,0.031994807860529655,0.04037405494370194,0.034152229002173046,0.015121503563255501,0.030843237014310344,0.020943386521216578
2015-08-21,0.041177532880227276,0.019573131429118033,0.03460236339157985,0.042394956145869904,0.027459604972721163,0.03068518688248935,0.041974006310237254,0.039654080199811974,0.029389662359951645,0.04149025668844811,0.035821539950744594,0.03810082152952037,0.033021530195894655,0.04300892765925761,0.025238979031776795,0.03735726568581484,0.02790318823382138,0.03596291916475676,0.031434640168042066,0.04671347748120913,0.025702167302260902,0.025934717779424115,0.030854618792855705,0.030991694468222666,0.03292111429417236,0.045150496001385654,0.03349938237583658,0.030571222803550593,0.032886207814049835,0.02824173327391365,0.03031189475259475,0.0343301247246883,0.02123110943049589,0.03824554794025661,0.03217277674086102
2015-08-28,0.022355028507112337,0.0043419871419104845,0.028784751947786694,0.01574714342698798,0.0014262570198712438,0.01726754176400775,0.03268213821745061,0.03695882081781022,0.023780482273424292,0.01643103350736553,0.02160671749127992,0.025428115974235232,0.016835551999822826,0.02800431078958277,0.01449567438161774,0.014173569704343365,0.016697874339760905,0.012368016353776483,0.01089822299099184,0.025923402118892044,0.0196003507508911,0.031078844113112344,0.0042609388305975505,0.019068596894642638,0.016865433032228323,0.027102899645350093,0.021021627598694748,0.029432656268708175,0.02998577666963365,0.030927832443966265,0.017035722786797318,0.010403740099894332,0.013173519023030177,0.015090242666202501,0.017383531577968892
2015-09-04,0.017545976916835668,0.005300222560211567,0.01823196128160323,0.008371594257540232,0.001780463722278779,-0.0044626482273678585,0.0332692044969093,0.03550651242396351,0.02145029546466835,0.00023632073603646806,0.00815202819894051,0.006587939168130639,0.005855999116679411,0.007393599800303562,0.016739039737810407,0.024311196529082778,0.010799745939016852,-0.004697054143125848,0.01932995114295832,0.029950980522649846,0.008266598278936587,0.023110125509402522,-0.002959673877112992,0.010084560565002386,0.005068369708795557,0.01670632822471959,0.029525890420825977,0.031223219029347157,0.029518390708068557,0.02947786034550729,0.008390423323612013,0.003367849733143565,0.016955254860922767,0.017579645840065685,0.004009474094792884
2015-09-11,0.007352400191995795,-0.016415008507933083,0.001067806964100234,-0.003494814396126171,-0.015500767254506682,-0.0049153775986272435,-1.5897081496198894e-06,0.009172774994126475,-0.008310358322957243,-0.01053769841139083,-0.009167528957232739,0.001009623645824108,-0.01183664894044591,-0.0023611935146316382,-0.0060631468826533984,0.006743541970691057,-0.010141225198875422,0.006821278699207523,0.0016408967520384961,0.011570690767014362,-0.0011544460582545658,0.0168758648039286,-0.013813133082869345,0.00625057347349368,-0.00459807185196295,0.01175620970807509,0.007964755771229697,0.01508076636137689,0.004999155218112257,0.017471210505961562,-0.02444700883731221,-0.005409776833159288,-0.00834501396061897,0.004909336707658686,-0.005642510106263765
2015-09-18,-0.007510907002685773,-0.009602349419705423,0.007459777723757513,0.003978367600595534,-0.011082629590496744,0.001025293359692261,-0.004277975618240584,0.00018890755392188003,-0.002013952033548075,0.0003015193925582516,0.0001231244006590146,-0.003553086682407218,0.004544293856147279,-0.00515035898487636,0.0036806709578637038,-0.0008704719917225715,-0.002048834625714061,0.0021600129331655585,-0.004188300278562663,0.002576692664244463,0.0005533430373731394,0.011239680895865162,-0.015422087768445449,0.005590771621127576,-0.012101870262963839,0.00013570761883763087,-2.3732905172309844e-05,0.005289570791054873,-0.010292753907614353,0.002261475084808236,-0.019125058100296553,-0.009671557060822402,-0.007253827076859567,-0.0035978447116247767,-0.005444710721510084
2015-09-25,-0.0072122380748952325,-0.0035364266458992413,0.009288830238780462,0.005039285073421486,-0.001982326127113838,0.007407215689413828,-0.005981784302610946,-0.012182233582826637,-0.011469840166473991,-0.008572730636366715,-0.000986651184873834,-0.014154246844379166,-0.0016988834627020952,-0.02134070275537112,-0.0002829592488385481,-0.002346660330772138,-0.010925675369590281,-0.008074973734508922,-0.019081379504821354,-0.01106667157843636,0.004826904498268171,0.001295553736140079,-0.0071595457774179,0.016453532448979014,-0.005858191054399579,-0.0017844480191561286,-0.0018874155362448761,0.0037213330823904203,-0.006500489212640172,0.005947784073963501,-0.005011408108701051,0.00026877905869175065,-0.00583111978230113,0.0052202436363176586,0.016233256086130313
2015-10-02,-0.0006527505130564205,0.012423963982230777,0.012185705904138582,0.021497033459376237,0.008186938377579374,0.015497093811967401,0.006690408247396503,-0.0010910606956716082,0.0018878552820948658,0.008136701787657982,0.012752777831795056,-0.0009824586177832825,-0.0019502852190845805,0.0025529617201804854,0.008411295963636113,0.019283046787694543,0.00665025149105159,0.011192842296857032,-0.008251806983982726,0.010222089292259316,0.010912395314286094,0.0038898402927490354,0.014619497978971533,0.01039344646305918,0.002042466922920949,-0.002338846545661109,-0.0015366868865277997,0.0008988935458751766,0.005153233626985991,0.004196950060909336,0.013295137909393094,0.0015848099629573612,0.0071974889074769306,0.016900629348509374,0.024602109934809418
2015-10-09,0.036517172371270834,0.05432264261334205,0.0534372555145993,0.05043385176097866,0.05058073472084607,0.04601661934234612,0.053991434018203825,0.04813423546462663,0.04588625269783497,0.03830638641734128,0.05401356267372968,0.04638895802445542,0.04244492605840881,0.05116169210468842,0.0416383525997483,0.05759455640709092,0.0558428648638687,0.04369968496775645,0.05690359715592425,0.04740014137044215,0.0595066005265876,0.04515504495002344,0.04538082137741789,0.03975805829035394,0.049486007682620306,0.061351777621777806,0.043986395374135165,0.04986315694201785,0.04193227887205935,0.05188584433914386,0.04991430941384942,0.04318062367835601,0.049885927007848815,0.05198734751992559,0.05945961722173916
2015-10-16,0.0530140128987664,0.05839464537887662,0.064189060817161,0.05050207672875266,0.06008833064167309,0.05205810215904574,0.057280352883135544,0.05516292465745955,0.0627576844767728,0.047190683702481195,0.06432318709302506,0.06265986064204078,0.051663112323896476,0.06426487830483509,0.06268250951018069,0.05795226930461959,0.04696740762649198,0.047431147217413434,0.06105773432411541,0.057328541964284274,0.05515232305960686,0.05218933709004078,0.057997406410628935,0.047426649569839566,0.06592965042825383,0.06533162393119785,0.05265966252205261,0.04996894486097703,0.055853313560050626,0.04977281530070161,0.056304684620143895,0.0611541124864129,0.05050223735902316,0.06315428061462694,0.07110756719768677
2015-10-23,0.06909282467577439,0.06801411871440495,0.0649892526154005,0.05425540316070495,0.06701924012202638,0.05159293790428474,0.05808873764222595,0.0589568317863938,0.0651077019456332,0.05990170161280988,0.06028990767211089,0.06656852359074872,0.05435686246522089,0.06570283369550303,0.07277933968978105,0.06987356444243639,0.05133488185330428,0.06042711014393654,0.07552274799324792,0.070676263015921,0.06255519100658727,0.0627262132465849,0.06184016737713144,0.052892995438137275,0.07499124869818503,0.06770380993180124,0.05817272607124077,0.06166834372082642,0.062277740680967864,0.06705370102324426,0.060539148143710086,0.06323367005242593,0.06275362168429774,0.06851612550097459,0.06936610763659529
2015-10-30,0.07270279784082653,0.04670727975937354,0.05273277531682694,0.05296718554898434,0.0572704706579067,0.05984514042094702,0.044386073819468214,0.04510275428335927,0.034643478603565626,0.056962727170060685,0.061522998906450674,0.06494676529594641,0.04613054067695106,0.06465967680806507,0.053400460199406426,0.0619746869289343,0.03754126301721633,0.05625373228755184,0.05122271869150149,0.060950743326033646,0.05819226007493547,0.0500015118331241,0.0548557570573836,0.059209318677847976,0.05534459205654793,0.060598327396403584,0.04229559568350711,0.05436884345356489,0.03816411534173293,0.05622891426433843,0.03927676336308659,0.051144261714891455,0.04586378695647687,0.0514079732260685,0.0730161453984304
