,Numerai-MLP_None_1_2010_10-all,Numerai-MLP_None_1_2010_10-baseline,Numerai-MLP_None_1_2010_10-high_autocorrelation_small,Numerai-MLP_None_1_2010_10-high_autocorrelation_standard,Numerai-MLP_None_1_2010_10-high_calmar_small,Numerai-MLP_None_1_2010_10-high_calmar_standard,Numerai-MLP_None_1_2010_10-high_drawdown_small,Numerai-MLP_None_1_2010_10-high_drawdown_standard,Numerai-MLP_None_1_2010_10-high_kurt_small,Numerai-MLP_None_1_2010_10-high_kurt_standard,Numerai-MLP_None_1_2010_10-high_mean_small,Numerai-MLP_None_1_2010_10-high_mean_standard,Numerai-MLP_None_1_2010_10-high_sharpe_small,Numerai-MLP_None_1_2010_10-high_sharpe_standard,Numerai-MLP_None_1_2010_10-high_skew_small,Numerai-MLP_None_1_2010_10-high_skew_standard,Numerai-MLP_None_1_2010_10-high_volatility_small,Numerai-MLP_None_1_2010_10-high_volatility_standard,Numerai-MLP_None_1_2010_10-low_autocorrelation_small,Numerai-MLP_None_1_2010_10-low_autocorrelation_standard,Numerai-MLP_None_1_2010_10-low_calmar_small,Numerai-MLP_None_1_2010_10-low_calmar_standard,Numerai-MLP_None_1_2010_10-low_drawdown_small,Numerai-MLP_None_1_2010_10-low_drawdown_standard,Numerai-MLP_None_1_2010_10-low_kurt_small,Numerai-MLP_None_1_2010_10-low_kurt_standard,Numerai-MLP_None_1_2010_10-low_mean_small,Numerai-MLP_None_1_2010_10-low_mean_standard,Numerai-MLP_None_1_2010_10-low_sharpe_small,Numerai-MLP_None_1_2010_10-low_sharpe_standard,Numerai-MLP_None_1_2010_10-low_skew_small,Numerai-MLP_None_1_2010_10-low_skew_standard,Numerai-MLP_None_1_2010_10-low_volatility_small,Numerai-MLP_None_1_2010_10-low_volatility_standard,Numerai-MLP_None_1_2010_10-optimizer
2017-01-20,0.009663823549334434,0.052002876644611874,0.03843145561475938,0.025160271188778165,0.03359464171479982,0.02434350169776618,0.033073055583697476,0.02617387986460465,0.04037330056901386,0.019051619736055396,0.039639188452161536,0.029856808888065276,0.04443301448417309,0.028884378064694252,0.039153350127036995,0.020043659060595697,0.04190789203744523,0.02104655847809129,0.04961433466621411,0.024495392164515784,0.056474896721465905,0.035382032013690334,0.038964052673441406,0.023810602969835386,0.03797457753751556,0.02553328521486729,0.0515886090647101,0.034551084067986716,0.052487885095257356,0.03956482698234277,0.02559919994572089,0.022816301125929417,0.0541422392554456,0.03610422819521667,0.017957616205434936
2017-01-27,0.016403708989122474,0.05853025048421148,0.05210081350899671,0.049298928923987136,0.041314784391708735,0.035675415791237335,0.04472814154683994,0.03778939373486,0.0467567107728649,0.02865140883909856,0.048403408797441524,0.03738508591758043,0.05398204895772963,0.03988542238581764,0.04146496014033937,0.028455911126488705,0.05225233545457724,0.028290777633970535,0.057454638778655406,0.034137310987284016,0.05470091812896363,0.03702774541610767,0.056031708602635934,0.034242314349374366,0.048886992657324956,0.025723729627994997,0.055776529491914945,0.028491510556941,0.058396827066130044,0.03404741494652005,0.049489490581114105,0.03539750090980727,0.06482387045971807,0.03867818287665621,0.02319243062991061
2017-02-03,0.02559563721163584,0.0830920267293582,0.06941639932064751,0.05623764082219794,0.06534154301183785,0.04933738429109486,0.07340576809378997,0.050037787387665275,0.07121342165735875,0.04623782925876622,0.06819608333324567,0.05076495179974892,0.07343981443408173,0.04858405325939833,0.07555470172949977,0.03940878756172326,0.07158971548826931,0.04220891320825421,0.07737803935979903,0.04673335961768559,0.07119335067072387,0.05348092797638839,0.07943628187071414,0.050315956395027464,0.061958466709044376,0.0418775189178158,0.08012092552592677,0.05288325859659365,0.0778023548846583,0.04929664762192479,0.06023028042279206,0.04039509071235968,0.0870678656852029,0.04619872800332193,0.03526420315860419
2017-02-10,0.035051107847285844,0.07638493598529247,0.05975368744684459,0.06425676803231727,0.06304438877443824,0.051741603115723615,0.0674420257327118,0.04064317936738915,0.06063268094671608,0.043109017889805604,0.06825606239895009,0.05246487817880328,0.06570035209301381,0.055352936119835196,0.06478991829923776,0.051717726288748885,0.06163699071238661,0.04855619711205592,0.0747683557288563,0.05154584279518534,0.06122055512142337,0.04373737885807883,0.06741666587300572,0.0559209376559424,0.07095236420781842,0.05816832545703093,0.07150583202315845,0.039717915246299584,0.06894596922557435,0.04069033980824609,0.06974977296596632,0.047603645188709486,0.07623388867397686,0.05261570260758161,0.05392403408317901
2017-02-17,0.043416599902429465,0.07065215202057383,0.06090480100629739,0.06460782026044698,0.06132507642106635,0.05885397557846179,0.07012106282667555,0.041205817799978096,0.06765322338058766,0.055340858548763416,0.06361353905873428,0.05844215014557707,0.06377735011105166,0.05574675416979953,0.07543046811060865,0.05813009379704491,0.0638559201180455,0.049755124032685845,0.06980174245862882,0.04659305186442408,0.06076619165433655,0.0383088082213484,0.06321461096662027,0.059463411991200844,0.06868678958579727,0.04860370281698546,0.0677449872189446,0.03765341576678276,0.05971261233413795,0.03608824192934689,0.07584674090237985,0.04314368031209802,0.06646118295372444,0.049254796157960856,0.053115696652579224
2017-02-24,0.034633491852218125,0.08149076972123384,0.07272545846472267,0.050959930672907786,0.08247919015708817,0.06397146466957114,0.07564316052846198,0.05644118083087915,0.07231582924936526,0.05779847517934582,0.07549404306761684,0.06030640009373874,0.07510704775256626,0.06396303243220193,0.07774633804913238,0.044895376796570824,0.07335476965364665,0.05614309384317775,0.07033514107153198,0.052872865083809416,0.07562156216607768,0.06775709544638443,0.07363096241098584,0.06914072204488134,0.0687269506778338,0.060496939071485394,0.0815038613680483,0.05535919163581805,0.07523575032293862,0.06051439528217957,0.08184558888248512,0.058460331845835205,0.07712826984336739,0.050822795865166234,0.049851905095794395
2017-03-03,0.03440194352118379,0.0735229606009543,0.060906599451323463,0.0433449980617327,0.05887566194541214,0.05928435586674692,0.06582390091754149,0.0556811557428292,0.05794356852164654,0.05473254943335314,0.0637024374131816,0.05442529180995424,0.06423999081765003,0.05470733779534871,0.06034250748053455,0.0500779797737074,0.060535354395796416,0.05696857108232957,0.07165177008150969,0.05436292617910122,0.06482413414965876,0.05800519697010176,0.057469855112826713,0.04559001333596219,0.05812196666191172,0.04445917553775244,0.06408326583987989,0.05130037562572268,0.058272499307540436,0.05009464009589743,0.06720007301773574,0.048946109920140694,0.07014836029945686,0.04359976829840891,0.04814184392415188
2017-03-10,0.025379418217605858,0.051342087621851724,0.04685627113960322,0.033778024431883005,0.045550032034166195,0.03842550906759722,0.050937545948672516,0.043615642325445306,0.04203467068438946,0.03309030399077885,0.042238275055446785,0.03306866917405805,0.04094092697057997,0.031084934301172616,0.053467782219272286,0.035734345324677036,0.053938117207435306,0.0526323226530268,0.05251955487546153,0.02842103635466769,0.05158940594014355,0.04855104784395748,0.04243017291608671,0.030509685270281358,0.045696141138869655,0.02706515571771378,0.058301237368579624,0.052330324320992695,0.05425241478459149,0.047834135218647884,0.04556736952427808,0.03438202109595119,0.04224775881072169,0.022276303854933555,0.021569467719603486
2017-03-17,0.03856203971343397,0.06426046371444369,0.057191620359833044,0.04350408404126119,0.04982021524859101,0.042496676404305135,0.05810536375836262,0.056661841244695255,0.04883999092373349,0.03581622972069818,0.06051566667623003,0.0400718954180374,0.05845667852015782,0.04613746740080683,0.05259704967361317,0.04733855613646493,0.06187512775194051,0.06457617392094879,0.06224151152370335,0.04717353570377982,0.05806695255648426,0.0595759218487367,0.05491235873452755,0.0500212831168851,0.06132304059263489,0.05171654673824755,0.06363037194238999,0.05315681907329445,0.06711707492520265,0.054246219852721635,0.06444793960083178,0.05326968891266008,0.05776867480035955,0.04517231208591695,0.05255952488408585
2017-03-24,0.04166823804087155,0.061274037469883476,0.059568497163598924,0.046115504658340134,0.05605164495755248,0.05115462676662047,0.05923872817602038,0.06049217262636333,0.058074794543718486,0.03579670927447422,0.057669285633182084,0.05238668237991927,0.0627418094869835,0.05110979810815801,0.060728328827152546,0.056662105806615015,0.05588727320985677,0.051920962428114635,0.06358300607813233,0.05705223233434567,0.052603500728038426,0.05241144069129231,0.05871030670192185,0.05807684552809258,0.05221615767910119,0.05449304333212017,0.05724473186774338,0.050782812599372874,0.0605166379399687,0.051590314447232936,0.05642433811810328,0.04233759144124755,0.06036691608065932,0.05770078289321294,0.061185112347041486
