,lightgbm-gbdt_numerai_1_0_10-all,lightgbm-gbdt_numerai_1_0_10-baseline,lightgbm-gbdt_numerai_1_0_10-high_autocorrelation_small,lightgbm-gbdt_numerai_1_0_10-high_autocorrelation_standard,lightgbm-gbdt_numerai_1_0_10-high_calmar_small,lightgbm-gbdt_numerai_1_0_10-high_calmar_standard,lightgbm-gbdt_numerai_1_0_10-high_drawdown_small,lightgbm-gbdt_numerai_1_0_10-high_drawdown_standard,lightgbm-gbdt_numerai_1_0_10-high_kurt_small,lightgbm-gbdt_numerai_1_0_10-high_kurt_standard,lightgbm-gbdt_numerai_1_0_10-high_mean_small,lightgbm-gbdt_numerai_1_0_10-high_mean_standard,lightgbm-gbdt_numerai_1_0_10-high_sharpe_small,lightgbm-gbdt_numerai_1_0_10-high_sharpe_standard,lightgbm-gbdt_numerai_1_0_10-high_skew_small,lightgbm-gbdt_numerai_1_0_10-high_skew_standard,lightgbm-gbdt_numerai_1_0_10-high_volatility_small,lightgbm-gbdt_numerai_1_0_10-high_volatility_standard,lightgbm-gbdt_numerai_1_0_10-low_autocorrelation_small,lightgbm-gbdt_numerai_1_0_10-low_autocorrelation_standard,lightgbm-gbdt_numerai_1_0_10-low_calmar_small,lightgbm-gbdt_numerai_1_0_10-low_calmar_standard,lightgbm-gbdt_numerai_1_0_10-low_drawdown_small,lightgbm-gbdt_numerai_1_0_10-low_drawdown_standard,lightgbm-gbdt_numerai_1_0_10-low_kurt_small,lightgbm-gbdt_numerai_1_0_10-low_kurt_standard,lightgbm-gbdt_numerai_1_0_10-low_mean_small,lightgbm-gbdt_numerai_1_0_10-low_mean_standard,lightgbm-gbdt_numerai_1_0_10-low_sharpe_small,lightgbm-gbdt_numerai_1_0_10-low_sharpe_standard,lightgbm-gbdt_numerai_1_0_10-low_skew_small,lightgbm-gbdt_numerai_1_0_10-low_skew_standard,lightgbm-gbdt_numerai_1_0_10-low_volatility_small,lightgbm-gbdt_numerai_1_0_10-low_volatility_standard,lightgbm-gbdt_numerai_1_0_10-optimizer
2015-02-20,0.04449452019728728,0.0703717189714163,0.06741705318483497,0.05568360269678846,0.05904499979335455,0.04564866902839872,0.061842389206705706,0.05854688011806359,0.06753283235260525,0.05766942924330618,0.06501024027999501,0.05217712527508193,0.057998552513657424,0.04887971557082666,0.0676812387550688,0.040833617757008896,0.06712942668870507,0.05700579762503302,0.06060920644301234,0.03985464233158008,0.07356411923180414,0.06479452040789759,0.056857549607203954,0.051557841354449914,0.05031293812780858,0.0515735214332588,0.05874882052696536,0.06906076892097796,0.06063233059963952,0.06924592055862987,0.07865460138247252,0.05713899910259092,0.06548840349134745,0.06243158004679547,0.06076489853865972
2015-02-27,0.019564481955062503,0.04442034448647955,0.02745745231600816,0.04311551854061288,0.04506951673029967,0.05034888410900365,0.04393350435452886,0.0371243849551333,0.05694730300792578,0.03979504936323458,0.045918641327856495,0.048970400189552246,0.03245815129086022,0.05349816900880304,0.0408980261766656,0.02719790976403713,0.037176072174679275,0.024861236471840093,0.05047264891910919,0.04550356292257276,0.04492393896515637,0.03605191466577682,0.04212650651400955,0.04343923543856451,0.04242825239203188,0.035204212652244174,0.03363842183627287,0.03893881184555673,0.03616034718139929,0.037499631007739384,0.05305037117096264,0.03851835923395935,0.04035665392301108,0.03178684969632859,0.04738390287278423
2015-03-06,0.0337956912833931,0.04509157327090225,0.030572043313790147,0.04949350310770021,0.039255601722019626,0.0497515394330465,0.05834793401865446,0.05510135646688434,0.05635651551263449,0.05269076635261772,0.04946900300620659,0.05996478366530071,0.045276030508279025,0.056707055426312415,0.04919636085112372,0.03423920594120071,0.044650021504730505,0.04490020523344421,0.04640287812505295,0.056658840482988436,0.05307224549702805,0.059157379679539844,0.04168817910685743,0.05918941827380071,0.040792040779148435,0.03118423174726538,0.03954065097978194,0.06845296946931188,0.04203793376087212,0.06787815939580774,0.05413171783469446,0.05043722817100257,0.056806940455478704,0.04103468601509489,0.045287495299362594
2015-03-13,0.01232770298815208,0.018059711369214852,0.004419682137618066,0.02827968660828163,0.011634336410213561,0.019681438716046086,0.0360888120673506,0.032032688225975596,0.03935534254512341,0.033785805260708957,0.024856807225906878,0.033888154142034735,0.019020095407724844,0.02355719620060622,0.011971051671630397,0.01595637897086136,0.02981021052381268,0.029514623187100374,0.006200741044860624,0.028295227312654717,0.02433690002506187,0.033914369269613574,0.013321680160782085,0.03365724125180435,0.01607944879135122,0.02210814325042499,0.016126227881282325,0.0406186919268869,0.020435241366546612,0.039404005356796716,0.029136936977790875,0.03632757379817342,0.022120701395372935,0.01457592488745828,0.014517058583014763
2015-03-20,0.010258921229260611,0.05902651258191799,0.048350436447371456,0.041247234059995454,0.04963255720506905,0.04899861363657472,0.06576034436210208,0.04226955213640286,0.05133840190233026,0.03582657077113755,0.05443304130589828,0.051313375756028984,0.05088636713476336,0.047139014552975006,0.041365482601269016,0.03293964838187019,0.06265944842195872,0.03620352709980063,0.050894657045725655,0.04871003088703803,0.0623190928322613,0.04087653426790769,0.04906368161695802,0.05256374459060683,0.04787384477374639,0.04672936782070587,0.05725724191599805,0.0464048099858611,0.05621834401766605,0.04614532013139967,0.0550893519926494,0.04165688079226459,0.05398006805784506,0.040744990586411574,0.024811938130285403
2015-03-27,0.004262444848454426,0.06304490604217398,0.050707323072677224,0.032322589278557017,0.052162471821865446,0.04195251674740577,0.059239402548583175,0.03837341350275914,0.054031501762014954,0.03815756383330382,0.05427360975476389,0.03683136220743256,0.0469219044307236,0.036579563642991954,0.03949798871762582,0.028971995966382266,0.05171076614139777,0.0404570427160167,0.049092279890576115,0.03221458629405764,0.052974916848533504,0.029053428028501173,0.04737142191758342,0.041246199110716024,0.04237687000777592,0.019063699010712438,0.05417670403784696,0.0331922399381148,0.05320920986411172,0.032647067130685326,0.046668542870848845,0.040199304768926324,0.05546273668106074,0.032598614272226864,0.015749836091240064
2015-04-03,0.0355227277287548,0.0912593660588175,0.06615651373048995,0.05218859686836277,0.08080819758034222,0.06608414593210706,0.0785559439753054,0.06507596621729639,0.07337139687441911,0.04985791893246039,0.08144832647505096,0.06604314786607038,0.07405081558241304,0.0626519555628787,0.05885109319072979,0.05083550539344822,0.08191514536333204,0.07098605485046784,0.07926347120584716,0.059356891300886686,0.07844568402497949,0.056215103899418035,0.07206551529372861,0.0580534944514711,0.07955496124353968,0.05812912345965232,0.0801927607026782,0.04972886820186773,0.08005641107396537,0.0497251411049553,0.0722837057588101,0.05644835804785389,0.07716496034844787,0.06136688360661593,0.03841557611561445
2015-04-10,0.03167910133941032,0.055295884055776796,0.04174701518712704,0.02966749239849432,0.04706524969493166,0.033343131395479654,0.051465808096381974,0.03931272935030836,0.045956975761749314,0.04333810610720148,0.05097759392183693,0.03538218889074468,0.04452918831951543,0.03850746895249589,0.037709764617397515,0.03145905028853358,0.058472128696651714,0.05059686088426535,0.04781900550199929,0.04548849987347772,0.044050997493468635,0.028455592462376347,0.039837644400893074,0.037963432437083736,0.03636540227574128,0.035460371009030975,0.04375646525298188,0.026853707166996105,0.045264131072478696,0.028194214374614557,0.051269196260455,0.044266268178138515,0.04055284886758289,0.03319185593583701,0.023776539178036463
2015-04-17,0.03976155909311713,0.053986720551608,0.0374000904955034,0.02526492334915302,0.037167178944320034,0.02888478898466139,0.04522938392208309,0.04716673576487573,0.05172622087744254,0.05365529278359006,0.04536615620888732,0.04291008166849533,0.03711964597469078,0.042136060924338865,0.0439498270460954,0.03683076818507293,0.06024658234956765,0.044230578231228224,0.05147230282032622,0.049196546900205286,0.04409365261226394,0.03087182044732461,0.03352308682751673,0.04272148311157924,0.040579739499380804,0.02909071407566817,0.039398315205853525,0.028635930888828216,0.043499797156218364,0.02847048548808636,0.054048743106392245,0.05043209744624587,0.04107040241168283,0.038281903748206246,0.042623043864798614
2015-04-24,0.025089228458729202,0.02831183584091905,0.019749978551599285,0.016846726045450722,0.012123702265560955,0.010914803950915588,0.034488626981822666,0.03768523310227915,0.03734706582322034,0.02337223801335865,0.010325649559719492,0.027561321507769295,0.006991237596462479,0.021825325367315736,0.021533654177281748,0.014048089739608017,0.04469222430785202,0.03389274289353087,0.035470550967149475,0.024706553410242013,0.021209711030720644,0.019835629241908157,0.012194517032727047,0.031414837833362665,0.018086825682994318,0.0175788864999304,0.014634644020562576,0.025536906263254378,0.016503358545908852,0.025313755625467498,0.036126849381641284,0.027232789931370235,0.017421197461165286,0.009474648772436233,0.02003476709687631
2015-05-01,0.0283322507510167,0.01129078311149589,0.003997935192017271,0.023052485885617056,-0.00633513796315116,-0.0006074957059208646,0.011278269940517293,0.020509122175347498,0.027034093009175753,0.021821471602858033,-0.006678637795863503,0.018282706111698813,0.0006152782432235448,0.009073217704758295,0.014213354695021664,0.024807524346756434,0.03270313733848,0.0189310982881514,0.010661160512046053,0.02450125861408041,0.007311770095252025,0.012704458050925833,0.004199365569263076,0.021879153938160253,0.015493047985615077,0.017094266885948575,0.0003358698941803122,0.011544096998973482,0.0016604272233421145,0.011250649563031312,0.024299980835605254,0.030043188167440893,0.01029675464775591,0.006971780034264402,0.019737735389758454
2015-05-08,0.04929871662839511,0.013112692258521432,0.009915040883359674,0.044525191501850366,0.006723098986953858,0.014603914462353687,0.029162610382220715,0.033368391586433184,0.04272954338707762,0.044192675351039476,0.00725384591997893,0.041615066178315854,0.013263649043128297,0.039078412520504396,0.02533943590281952,0.036032936071479574,0.03663828598705838,0.03538891440576069,0.0266883796281787,0.03133051215483806,0.006933205345982716,0.02772399082681227,0.00885598303306637,0.03403296713510056,0.03626085579573044,0.03885216755708636,0.006231785058992891,0.03295990219420534,0.007397266347663845,0.029030456527411277,0.03879020140627134,0.042092525266659714,0.015504479037466514,0.01644386761370423,0.041345734186198434
2015-05-15,0.04631312653660009,0.03642426650704768,0.0333501726466373,0.0702687869360765,0.028773197229775477,0.018715829978953675,0.04103780095649596,0.03657878803999899,0.0697463164286616,0.05292176280059589,0.031626795241178375,0.052662275702499546,0.03656541084923597,0.04462015183742077,0.049741639723750126,0.043247165621834234,0.05629646319763107,0.043151549110584886,0.045910594705458246,0.04349540371860712,0.024610762713035975,0.03804693472624069,0.027494611417187075,0.03779550434530843,0.055231304383125415,0.05625177121940006,0.028439679541888318,0.04469463846780581,0.028893287919579874,0.042079245660103536,0.0639124931342013,0.047655406018844264,0.02883491472352306,0.029641194494057967,0.04813622481865608
