,tabnet_None_1_2010_10-all,tabnet_None_1_2010_10-baseline,tabnet_None_1_2010_10-high_autocorrelation_small,tabnet_None_1_2010_10-high_autocorrelation_standard,tabnet_None_1_2010_10-high_calmar_small,tabnet_None_1_2010_10-high_calmar_standard,tabnet_None_1_2010_10-high_drawdown_small,tabnet_None_1_2010_10-high_drawdown_standard,tabnet_None_1_2010_10-high_kurt_small,tabnet_None_1_2010_10-high_kurt_standard,tabnet_None_1_2010_10-high_mean_small,tabnet_None_1_2010_10-high_mean_standard,tabnet_None_1_2010_10-high_sharpe_small,tabnet_None_1_2010_10-high_sharpe_standard,tabnet_None_1_2010_10-high_skew_small,tabnet_None_1_2010_10-high_skew_standard,tabnet_None_1_2010_10-high_volatility_small,tabnet_None_1_2010_10-high_volatility_standard,tabnet_None_1_2010_10-low_autocorrelation_small,tabnet_None_1_2010_10-low_autocorrelation_standard,tabnet_None_1_2010_10-low_calmar_small,tabnet_None_1_2010_10-low_calmar_standard,tabnet_None_1_2010_10-low_drawdown_small,tabnet_None_1_2010_10-low_drawdown_standard,tabnet_None_1_2010_10-low_kurt_small,tabnet_None_1_2010_10-low_kurt_standard,tabnet_None_1_2010_10-low_mean_small,tabnet_None_1_2010_10-low_mean_standard,tabnet_None_1_2010_10-low_sharpe_small,tabnet_None_1_2010_10-low_sharpe_standard,tabnet_None_1_2010_10-low_skew_small,tabnet_None_1_2010_10-low_skew_standard,tabnet_None_1_2010_10-low_volatility_small,tabnet_None_1_2010_10-low_volatility_standard,tabnet_None_1_2010_10-optimizer
2016-12-23,0.0037688403083638604,0.07223339750677672,0.07122918337754115,0.018165600019680723,0.03548173796901618,0.02771820981048,0.03223516064664948,0.021277848730442642,0.04154755215453394,0.02531436300078245,0.04347534925621322,0.020078421296417612,0.06094457341607126,0.025590735042901717,0.045506766964817376,0.014221814847216742,0.04015359026721639,0.018357865408588008,0.05214604935595866,0.02655554121949546,0.05923596793400378,0.026490494707119297,0.06756449312445868,0.03406039603811703,0.058828141428501034,0.013404497855662039,0.03677661737817931,0.023880011767408064,0.03071791292773523,0.026260714120376442,0.035815441704601915,0.020076606044909434,0.07140632167054699,0.04828909371396893,0.009331527284199765
2016-12-30,0.00023217810618044517,0.06989864149565914,0.048594006482223416,0.017548801504757388,0.03376354472959832,0.025433312435813128,0.03925764381118252,0.02285018897064075,0.04416982047460093,0.02228841643053171,0.04718518154951737,0.02433249278197485,0.057745232679690096,0.025649052483578842,0.05226310232266592,0.02036084576499576,0.03861724129579934,0.007377203662836998,0.06016821764030601,0.020161771029908578,0.055843569000227085,0.018313436351016912,0.05442656291402437,0.018959292968731264,0.04466265922135785,0.004565613911126219,0.04611648049829593,0.01269919551530474,0.04011408938001653,0.01549881654245548,0.03460423400280897,0.02305956589902012,0.06866131548981323,0.04057526403268424,0.009966690247395708
2017-01-06,-0.006235340508733917,0.041450843866923104,0.04030004338641599,0.011860463676988741,0.022366421208438295,0.033072091714109145,0.012570688231351471,0.0012734151416666825,0.013290257845640018,0.0168528358522014,0.029593920700426168,0.028321033102464976,0.03154100915400373,0.02785257429198973,0.04256652187197462,0.015236441938579615,0.0032529098514386848,0.004956423839852825,0.039476321571986384,0.01072549107631997,0.04504462074682132,0.017308332160198885,0.03246179901024355,0.019308174984325494,0.029708171594358027,0.007472505861494783,0.025496714830043777,0.005460604895528404,0.017887122968508064,0.006008496715373159,0.01433720601087843,0.014280080563912499,0.042406751492597594,0.028025759354163494,0.012615001902612638
2017-01-13,0.0017433752547860136,0.03546435232401113,0.0334755427838267,0.007089034041464856,0.015344680827848641,0.021125995386195476,0.013594084759167579,0.005141219493275246,0.01816275388401453,0.009300408296823761,0.02487209346149804,0.024963256236923036,0.031713513759811816,0.019840840946499468,0.030492744910679995,0.013034922983169687,0.013038984690985656,0.009338618437018404,0.027178090465606656,0.0074557912138842495,0.02831943036189292,0.011174209502589101,0.023894575780455687,0.010853033717882236,0.028781412017553274,0.005341446645240058,0.023483440689306318,8.544629775808621e-05,0.01869679324500256,0.0019700787243660083,0.01428442465425887,-0.001324417615250331,0.030454685204108177,0.016536415987777435,0.012382341927404577
2017-01-20,0.014062764534721895,0.03896013243859359,0.0375804466640134,0.01785927203033987,0.02309112181154784,0.020153617501767935,0.020116361349546346,0.01727463702624708,0.028959041203761818,0.013953409432047167,0.023469867553363378,0.02115138854203464,0.03236790371472593,0.02704932402450003,0.031769542759814653,0.018050228664803613,0.013566066116642045,0.013009033848810601,0.043216533238556946,0.009601076345592789,0.039489560504777664,0.014872293963763671,0.03343867871319201,0.0179829564223306,0.020875964517918705,0.011936750504100712,0.030540089736501876,0.015984397649309607,0.02987928324709773,0.016528910643317594,0.021700426574774,0.013304368043344563,0.03812164129628503,0.024694343034071618,0.014818747672109148
2017-01-27,-0.003965447482019444,0.03405713881423356,0.02997472044082714,0.010425547489598846,0.015395108318787263,0.007115847499608123,0.025988332117365148,0.01679335821739228,0.023874503751181365,0.003306558863774345,0.020489865464314166,0.011823647810764993,0.028286439888243163,0.01637154983976431,0.020590082348360527,0.012951461699883723,0.023453592838186654,0.003435943348401369,0.027882879958157976,-0.0009727020850051844,0.029719092597789484,0.00625936708460894,0.023064990651988977,0.0038849748199046037,0.018095429822800577,0.0031490538206388023,0.02835195480647048,0.0036221672598009493,0.028917058370540826,0.010864108540380822,0.016806670609452172,-0.004057437606927662,0.036389049752110735,0.016577667550534282,0.001240296123152849
2017-02-03,0.015933910267520834,0.05818623867766848,0.03756731170646507,0.023659604708231027,0.04377965375490388,0.02881294203222254,0.04915079845237784,0.02657078981414176,0.053050962840476334,0.02920529265244105,0.04645920480765039,0.028284406050836878,0.043319656476027014,0.032790119539409024,0.04655242339002137,0.03789617853932725,0.04363885950050946,0.025093713871788294,0.04906843307018722,0.020708723650975692,0.04205206216455187,0.029782296349700612,0.04414108018830715,0.02856242638422402,0.03456008321265695,0.014351127128890234,0.054653816965741855,0.02464159631359033,0.058698938479536826,0.01769733228586552,0.043343741659988895,0.022799823110381985,0.05984194399990051,0.023822997406836598,0.019782187438318746
2017-02-10,0.013579463356247285,0.038432646622426576,0.016608557710030645,0.021851078415354594,0.027668867517169425,0.019540810026456818,0.040624641458247256,0.01977409107509826,0.026565194558498387,0.0201229003735119,0.03645109074568073,0.019341490427363314,0.026997201993140776,0.024083932495675885,0.019337337935715525,0.021447100299334745,0.03535690919649036,0.032735352237282085,0.039285314598564644,0.01944204004654888,0.025116271579968957,0.024033954292629382,0.02475040740514481,0.021897645643119024,0.03004631728879737,0.03030599632005687,0.040394919688161085,0.024340052248380133,0.04354384308663758,0.017729433848385337,0.04074951281422697,0.028652118218054797,0.03868379652272889,0.022033491441310723,0.035122590024936985
2017-02-17,0.01012218882554678,0.014148457540628585,0.011295698590383154,0.019517827454344806,0.02880420929983251,0.018178875938932706,0.02766820559493849,0.013471050067039176,0.023557808266790617,0.01724048321389299,0.02679341010197494,0.018958349706430143,0.019480617884994878,0.023322098245809074,0.01885561571615327,0.012556969570578703,0.02183371547181246,0.026324806720639925,0.024631400701978223,0.0024940788635178595,0.02169495787455541,0.012943445057810709,0.006266328670999738,0.0029248796943180753,0.01704598538525916,0.02037809490827931,0.029611256692425904,0.013150691981918997,0.029169930445594437,0.012286125414394255,0.024627101588387997,0.013334664394521566,0.01657486183388853,0.003156290601709374,0.015615121786193894
2017-02-24,-0.004715617798245009,0.009269470138453714,0.011090241315386959,-0.0021406787868650692,0.019511975371393424,0.01064525587667441,0.009957806630099509,0.000702020744484855,0.013303925525790824,0.0019335712023579013,0.020031667474517515,0.013161169226469796,0.02202522590938802,0.012295015721262993,0.005488868758401448,-0.0030760653988928357,0.00834591788667795,0.00672189855616382,0.004318710905935897,0.003695612944547164,0.018951157619345776,0.010872334549687633,0.006618640631888093,0.003241307664531778,0.004833077385458367,-0.003422378866986628,0.023333554107517633,-0.001247601295672332,0.016593533637709434,-0.0020665638584092833,0.01238821413429122,-0.0018672967753155982,0.016903899146492346,-0.010524689675693442,-0.004242672835623975
2017-03-03,-0.0023768234869543394,0.013827699341804209,0.014562153649463006,-0.00448413308927667,0.005858093642277576,0.01067602292127353,0.023739042446590905,0.010714798715397291,0.0044026007160811054,0.006107556165689692,-0.001619884600903634,0.006428230508728314,0.005192417937073249,0.006854321934650903,-0.002599747444046026,0.0030084413653807623,0.018308072285592832,0.005707266123689747,0.0032567243969564095,-0.00428848488090322,0.02159221986774704,0.015125066128415408,0.009662839433751038,0.006113601061351572,-0.001202786800234067,-0.006734456076770259,0.023569195622140115,0.008869631173729051,0.01814928319710887,0.004567139827267818,0.013656746228497387,0.007702376565068461,0.018713964913815974,-0.0034566482632370494,-0.011767642615920886
2017-03-10,0.005416557915035598,0.036001299292115964,0.03855027972293219,0.019854389851613957,0.02972594180701916,0.027701160055834676,0.035686926548302675,0.02289422978456174,0.017654454995196727,0.007253887315865252,0.024638203469404384,0.021356527776947465,0.020451718250254516,0.0238514963326188,0.03464060161086756,0.016389410951734934,0.038341488923208905,0.017966974368238898,0.036139183127973006,0.014193625238250478,0.03589438369494044,0.03304214429602366,0.03752677507162722,0.029790401706153016,0.020913606768875843,0.005538216713171024,0.04013732689471102,0.031372410632942056,0.0356347658942909,0.026077511516041894,0.0321614887085464,0.004253760608130985,0.03448826879176497,0.017477820053202295,0.0020708668744732935
2017-03-17,0.02267413246879913,0.051677103572745096,0.04920090848599832,0.029002082507476157,0.035201355019860665,0.022536443083604373,0.04312366540727354,0.0339568320790016,0.031651569024732325,0.0250022945088036,0.031007590451702358,0.015928386741998958,0.02972111065956079,0.01800923973606348,0.04123664124730293,0.022320158469950814,0.040703759688936525,0.03365412226112174,0.043987769714144906,0.019790485355476766,0.04855500935287443,0.03875468666439315,0.051427724047200654,0.02801018708666329,0.03188912753481084,0.027914159081967378,0.04193646379844835,0.034532704636393415,0.03978720931796198,0.034369161557626704,0.04988507108560874,0.03282857689152055,0.04802242326529168,0.030396704606444495,0.02463871770948568
2017-03-24,0.019374037894402205,0.050952899798140716,0.05488741832748286,0.03398656906544692,0.038088244815879635,0.034177750108889834,0.04553405058828272,0.044977354829598366,0.04212018709759294,0.024550282957979567,0.04124441676985213,0.030313549049201166,0.04299903390189488,0.026915946934620287,0.04604064372868547,0.03392928800185598,0.04546548911063424,0.03133596475969011,0.04928749849176999,0.03846635843513337,0.04562048492976265,0.03478879695348782,0.048878327109137,0.03845082955344378,0.04388476615373843,0.0357614030434629,0.03879319744503465,0.03360142349976766,0.04957287831753762,0.03399433350629171,0.05541583980158144,0.027084860147715828,0.051657557434926636,0.04737554155845699,0.03588402260925736
2017-03-31,0.005501357821700509,0.010447381253582216,0.015994577288828523,0.021564912603781284,0.013667062850913281,0.014779343235734665,0.01790559068468556,0.028560050534129345,0.020868693913927327,0.012807260594259377,0.013508605000172426,0.01210445169804373,0.024847567617049413,0.007693260457595413,0.028444209351194034,0.007852889900578334,0.016536438700788907,0.009254114222101834,0.01274238367385439,0.015581151676405771,0.03032168591912167,0.018365294190670328,0.01602415999294095,0.013605114911113481,0.023561305784279667,0.0167613844112676,0.009744864922501645,0.012884878580296948,0.019400835283635714,0.01616855873677687,0.021756760833421325,0.010462758068834014,0.01378890844408923,0.01787176095869561,0.01629347975958829
