,Numerai-MLP_None_1_3020_10-baseline,Numerai-MLP_None_1_3020_10-high_mean_standard,Numerai-MLP_None_1_3020_10-high_volatility_standard,Numerai-MLP_None_1_3020_10-low_mean_standard,Numerai-MLP_None_1_3020_10-low_volatility_standard,Numerai-MLP_None_1_3020_10-optimizer
2020-01-17,-0.0177951889413497,-0.01961278167587699,-0.010454087679263957,0.007474652921495904,-0.009140682079026964,0.0005230778017668149
2020-01-24,0.0010846011236377202,0.008710381149435346,0.015115811587828482,0.009093688132349478,0.0028769918633805448,0.025543483923091942
2020-01-31,0.019818085547910015,0.019881844566409308,0.017968777028732615,0.01832741299268763,0.011360865370443172,0.031683227597978925
2020-02-07,0.017081779685965345,0.00751921410250873,0.012933469701654772,0.024789400250783467,0.014121418753085016,0.02989093755442491
2020-02-14,0.013584587121348001,-0.001981014037580835,-0.0006626770446722762,0.010987311123644015,-0.0034569433212806367,0.012555778366593223
2020-02-21,0.02109561726371172,0.011811294157445456,0.003849298203460226,0.01749803781547147,0.011602063807698314,0.022586876182349874
2020-02-28,0.018130963879367322,0.00048133863447171116,0.0025243307385358726,0.0158807758621619,0.0008165170265447346,0.01568244720159664
2020-03-06,0.03286670756972278,-0.00014911554957270192,0.007899545354163665,0.010758239555022009,0.007385096708137838,0.013281423769341768
2020-03-13,0.05466699043831972,0.031527635528727546,0.03500160846542506,0.044496627395942116,0.049087971850506756,0.06094129976955364
2020-03-20,0.04880183360124245,0.003658429183750259,0.010589018010551003,0.02774949330185875,0.02426607980819418,0.012184309588611515
2020-03-27,0.04006903248946377,0.019261672223053423,0.020347562826374392,0.028565117598174643,0.02623586727951098,0.042146237409777805
2020-04-03,0.04464201350241979,0.035224578239526516,0.037482441376077466,0.03406742140548493,0.031418041417186696,0.041904715928911665
2020-04-10,0.02792106267329458,0.018431950537053446,0.031842688275178124,0.03140371994673223,0.028154240261962598,0.04333090874825527
2020-04-17,0.0016107342360715368,0.004046372569568628,0.020076177363942054,0.02871885858003582,0.00085176749304908,0.03189850563947469
2020-04-24,0.00596210802256899,0.013511126203498524,0.018250224101643234,0.019628218890617617,0.009908280238605169,0.032280840271695525
2020-05-01,-0.0009073701931384683,0.0015086637851610069,0.0030827082076614978,0.005083400338670774,-0.0010250404586749347,0.004175658247554805
2020-05-08,0.009519260229604375,-0.01139887069658998,0.004788591842559793,0.011793465316534128,0.006436657221254777,-0.011702485198501734
2020-05-15,0.00500944775430768,0.002784523676170392,0.01790599697310212,0.023880618194221003,0.006740060009440561,0.0013213906334088484
2020-05-22,0.02665308581338101,0.02182376213867146,0.03227698081839995,0.044837830729985505,0.03640376058601917,0.042598878768865665
2020-05-29,0.05123388914332705,0.04972146904295215,0.03381442670995384,0.04311653012257139,0.04943116299247015,0.058617642238590825
2020-06-05,0.055804567938745546,0.035839251964319536,0.023312643638185998,0.03451984822324985,0.04574568478232557,0.06615578462406542
2020-06-12,0.06273983768507634,0.04425881107168656,0.041610441946270824,0.04475099348624678,0.03627896816195336,0.0627872039459706
2020-06-19,0.05065066049968422,0.0290474102947482,0.02954659717247134,0.044514412726305325,0.03340245511872246,0.060703216299263944
2020-06-26,0.03692877041171171,0.0261303992027228,0.0290355255118535,0.03968554668207266,0.030610980647151932,0.046104627619194864
2020-07-03,0.007251036025132404,0.00047917819924710604,-0.002657753364826055,0.004160504094102575,-0.0017415914470627983,0.01893227862189704
2020-07-10,-0.005011664106096904,-0.002891910740336877,0.0017597004033181912,0.005664354264389718,0.0007437982936914099,0.0045213746470569765
2020-07-17,-0.007126487184448607,0.005234452366934626,0.0012357347681498838,0.0013646097928017224,0.014490322727185761,0.011316577694232487
2020-07-24,-0.02320950463687537,-0.009217267474608406,0.003192592076666217,0.004802951282452898,0.003750925131043236,0.003910283594115873
2020-07-31,-0.029301975887588465,-0.020154816490559467,-0.00047604903585975953,0.003680047151678137,-0.005557185188823594,0.0016049653208985897
2020-08-07,-0.039137722790760686,-0.02821797329250164,-0.02740629768844386,-0.01896697699599214,-0.01787090055426683,-0.01694561083665238
2020-08-14,-0.03552386213747067,-0.01308737059762998,-0.017812406524486613,-0.016221807582405365,-0.013185116901333307,-0.022301452865651168
2020-08-21,-0.024163513522410987,-0.008138895438868357,-0.015059973121348384,-0.009586698594636695,-0.008178437808420421,-0.0019404836352239876
2020-08-28,-0.014223361067628401,0.0017469587231432695,-0.029134777251372587,-0.0198424066025269,-0.0034933375429759307,-0.014209515795140312
2020-09-04,0.011387195050983309,0.009309816128102773,0.010195608718236573,0.008686529349309595,0.01564827121173819,0.01755279108978222
2020-09-11,0.023866306813557565,0.01794624843269635,0.019686861853101752,0.009572196130619135,0.018835103628265345,0.013100824656254907
2020-09-18,0.028722652186017522,0.028711458678685874,0.03958131232709157,0.033633863556538045,0.018461168007948538,0.022142667855151284
2020-09-25,0.020786885465524707,0.035848118883447154,0.03867988019016396,0.03293751263202576,0.0238391314519117,0.011555592017802646
2020-10-02,0.015206561427475692,0.021815277338150616,0.026614888510666488,0.02928339072338813,0.024595010573298638,0.009808134158236805
2020-10-09,-0.0003453989921243885,0.012223497898522409,0.015195317077747844,0.01649050732865159,0.013975787785158195,0.00030667311506016765
2020-10-16,-0.0056011758576803355,0.00866721365448341,0.003541320286510246,0.012716545655357467,0.02980777745328016,0.0065756726162148164
2020-10-23,0.016447193732008373,0.012953708546469132,0.02949790418305943,0.01859604069443129,0.035951214644496625,0.03536994657061165
2020-10-30,0.005531198892075728,0.013706038997559837,0.029074645300270537,0.025179946922227376,0.034302582632399076,0.036585795657555195
2020-11-06,0.026752306981903735,0.02668656726287249,0.02731335476459862,0.027628934808166777,0.031913163837285444,0.03953503254362559
2020-11-13,0.04376943122171276,0.04589519693818279,0.03499903295735542,0.027517535420994152,0.04127010934758994,0.057594698399862775
2020-11-20,0.02851605193879743,0.030424796595515547,0.014579086774029693,-0.005871603964598843,0.02669658430999365,0.047452550879327204
2020-11-27,0.004844521141115752,0.009887664762614105,-0.0021403715634118825,-0.012158278239895433,0.008440661163361502,0.013076490976385517
2020-12-04,0.04472234370843804,0.044962106125194315,0.02826079872810421,0.017153234089431497,0.043090002677021955,0.03729214544560045
2020-12-11,0.03309571169311115,0.026527777323638667,0.00872767972579881,0.014268265907806504,0.025634997549427843,0.025423907374459816
2020-12-18,0.023849468988337466,0.01587603204507242,0.008464694221508062,0.014330294895360482,0.00952205257337316,0.012775149643447344
2020-12-25,0.021811514363056325,0.018007890170878605,0.0035510314415947136,-0.010950872974025944,0.006408696103781422,0.010062027562010101
2021-01-01,0.027035319695213812,0.03041046093974329,0.030454507321494514,0.0184731923362456,0.013405061839188395,0.02199564440829329
2021-01-08,0.013566413007602059,0.035269889342012646,0.035114804847333335,0.01012796415836101,0.011247802286907083,0.03275610054450436
2021-01-15,0.004249544644017095,0.03177965371034431,0.0359710421613772,-0.000594132282904634,0.020713957208517205,0.034626957736205825
2021-01-22,0.007335711823192276,0.023451236324841265,0.029052942811566052,0.010322446884335926,0.021745295137245393,0.031906836539926105
2021-01-29,-0.006353448581159453,0.0038405563014615746,0.006642092041106014,-0.012747426512590067,0.0016235767804778753,0.01582642758080105
2021-02-05,0.004419273065374876,-0.0037778937598452766,0.0010423097970258127,-0.00797424505249545,-0.002076403804794985,0.008029290840514947
2021-02-12,0.015557627531552277,-0.004839737236714159,0.012229535568600257,0.006777343581799267,0.0022182298788352515,0.008960257817471392
2021-02-19,0.018453950906680224,0.003693804515340892,0.008221308476505677,0.005559580424960767,-0.011153649393771576,-0.005549125236470789
2021-02-26,0.04192712378808175,0.03719440536012922,0.02688499412858577,0.020672645665226957,0.01778393071062153,0.02425083922435336
2021-03-05,0.0368313338446858,0.035472517380659416,0.0347597967138649,0.026969419669751474,0.03125110045869451,0.011272691117517835
2021-03-12,0.055899119819303345,0.04318857549017764,0.03215688062845799,0.03453704994458396,0.030868083263669105,0.010122551499301314
2021-03-19,0.06345207753318771,0.02709284506395169,0.027929407656784484,0.033668705230351405,0.02869397804796025,0.013806387032638236
2021-03-26,0.04940435326340906,0.026063683723259647,0.030678049792949635,0.026816485377700223,0.022949918083320194,0.024859043090497992
2021-04-02,0.08559391427221413,0.05129088498875397,0.03399317268445166,0.02715094002891408,0.03890060654917308,0.029586667446298988
2021-04-09,0.062027368245769716,0.03943026972454875,0.039681634502371554,0.02381310837566928,0.022993791497218436,0.025413772821394627
2021-04-16,0.037057193460808144,0.025564284888847266,0.02519532862549083,0.01127852022083443,0.018141318004168336,0.012771644225763355
2021-04-23,0.04011382083706149,0.02876059200229442,0.012363977042486452,0.00843436562888001,0.026999183980660642,0.0029296170502277046
2021-04-30,0.018692014191164168,0.020072509729090544,0.015443757946552738,0.016277633892411617,0.019381931425164284,0.010031628095663688
2021-05-07,-0.00030445211142104137,0.009955550854566978,0.004921456756306072,0.0019926208364407856,0.007214488009466373,-0.009917651701862162
2021-05-14,0.04079816311995911,0.026541278665853544,0.024401962059704952,0.021956364411495958,0.02056580861749937,0.008168668200080002
2021-05-21,0.05272076517703039,0.041745698697271724,0.03607631298767484,0.03196003969874569,0.04210960343161674,0.03553976631430207
2021-05-28,0.08343232042652693,0.04538749738460811,0.03608279945676685,0.03598041103156926,0.05365259996271862,0.04200215525317187
2021-06-04,0.07714888229501658,0.035184879841498415,0.039797140490016376,0.05013274642143434,0.055693100639460945,0.05053389368657646
2021-06-11,0.04608393386673902,0.0317013482048381,0.01238483483050882,0.024416915011650372,0.025238883028429547,0.01780195383470784
2021-06-18,0.03051528610605891,0.01262742561381249,0.007260721484166688,0.0269455127505253,0.01998629822744262,0.00779253424801206
2021-06-25,0.022102268051132048,0.024541294560325992,0.00808125063399755,0.017575795702010864,0.02597005696386242,-0.001446089184845015
2021-07-02,0.007785379594224165,0.01314489160003119,-0.0032387922582867903,0.006621297521943259,0.01200989991686043,0.008877371020850221
2021-07-09,0.010898419488587963,0.006594510509277692,-0.016431405561446802,-0.00563317029274327,0.01033106562788208,0.0195512165533702
2021-07-16,0.02112673944455024,0.01595193598287744,-0.00975434875852638,-0.00036256072597760724,0.013385977510337566,0.012607599306605597
2021-07-23,0.01147046066684679,0.015970401786478114,-0.01539897643587532,-0.011765540910297715,0.01641884355459753,0.0006062863116875715
2021-07-30,0.035645098119555976,0.031810390934571275,0.0050623337554786835,0.002866541066660042,0.03645303249566902,0.01836017790922327
2021-08-06,0.024586746244058273,0.025920498542213975,0.007655970575493138,0.00038068953819199154,0.032315091893025956,0.02182731605770721
2021-08-13,0.02871972286684861,0.02897463290449707,0.013017430826332313,0.006568896000320551,0.010325643938103674,0.018923062791244005
2021-08-20,0.021780978409065503,0.026013994915465573,0.02104935829928705,0.015507917988277463,0.005419177877914999,0.008858567051463598
2021-08-27,0.020642123010589646,0.008219274252229318,0.015520546721420477,-0.0018460127206283918,-0.001322019953943575,0.011575722498301529
2021-09-03,0.016224562929580917,0.0216739899454289,0.02497612399938665,0.009998886794291008,0.014921530087323512,0.020958721370151024
2021-09-10,0.01970082497820024,0.022324509279712284,0.002291821885520851,-0.004329583742841212,0.013834760288314967,0.01098024148532444
2021-09-17,0.03230365479200148,0.02664418428197937,0.01433773248394285,0.009781755259138084,0.01245987137887598,0.022605811294036854
2021-09-24,0.020281864643072186,0.0019510966529656384,0.020275098123273255,0.02475176032407807,0.011612459042320472,0.0030946213082498233
2021-10-01,-0.020234297254418363,-0.01793582574350791,-0.0007952038131257243,0.01145538027437322,-0.010162825721813257,-0.011384825392928252
2021-10-08,-0.020864104264084964,-0.03170813713195551,-0.0012610635408221845,-0.0044152839553541785,-0.017223219387783508,-0.02127459139208747
2021-10-15,-0.03343145515550805,-0.03997583943571144,-0.006991583641445692,-0.011666182683909275,-0.03121712842417462,-0.04515492571404173
2021-10-22,-0.02791307144319228,-0.031559726287258956,-0.011424042562099153,-0.0024800873662555994,-0.024372308298590762,-0.04260895987204847
2021-10-29,-0.019071818542669247,-0.016718593697430544,-0.003041339652830922,-0.014643787196586709,-0.026760414178319994,-0.023295878794835495
2021-11-05,0.009856547720961622,-0.0013202477575498999,0.006228551399610537,0.007350104151956682,-0.0076651968392629265,-0.014961062624934266
2021-11-12,0.03668226722951409,0.026812786734421654,0.013971921120543481,0.024550274661281322,0.02045384976497042,0.008612692570079688
2021-11-19,0.024027925612531042,0.020386487050350184,0.003465397741250865,0.010591616399212552,0.017679469771194382,0.009425871199178482
2021-11-26,0.008141841402272514,0.017831398753279916,0.009382084933518563,0.005444861001473546,0.008341902193370537,0.01221820609850731
2021-12-03,0.010543032888559461,0.005962464449305933,-0.0006500441233580431,-0.0038685324111604248,0.011718735706032796,-0.007299908475716541
2021-12-10,-0.005457413315885962,-0.008717536776971282,-0.014418171994229588,-0.014011843577214168,-0.0020042904849191527,-0.019875117160203445
2021-12-17,0.018898106336873905,0.0076388547846030575,0.019429459812296747,-0.0028914238975615526,0.006371537828944108,0.010018216490151777
2021-12-24,0.004191266709087803,-0.008058386592741572,-0.009745369925534056,-0.010711178601368006,-0.016387464880520237,-0.025597145252673526
2021-12-31,0.018964405845052195,0.016303848384530417,-0.0015983586798835377,0.010692232655273949,0.024737760959177166,0.0014200631968469604
2022-01-07,0.017268672426912896,-0.0031841941314511967,-0.002143564576630395,0.0014914835245047624,0.005260728016077375,-0.016734789411337405
2022-01-14,0.023888018104525795,0.010502828356327633,0.002841564507180972,-0.006618409675011236,0.002381636994804395,-0.00899030416293388
2022-01-21,0.02785052659993322,0.015815326425719766,-0.0017190527988382262,-0.00044018652927618995,0.0002979546890757611,-0.0027807070493334283
2022-01-28,0.011967941698306093,0.005044884856055625,0.013399532823491508,0.00019425138665667024,-0.01443635725952654,0.006631032876929805
2022-02-04,0.007458784658652927,0.011309291888485118,0.022161955512892077,0.011890752797209692,-0.00249065001165552,0.012047646285016651
2022-02-11,0.008492261348895691,-0.0009464236411764645,0.02515005131283992,0.013896804433809409,0.0020387488805151967,0.013010385967843598
2022-02-18,-0.0005743591931015784,-0.01334882959856321,-0.006828658471198879,-0.00959975155805048,-0.010322450680760093,0.0034538910748989366
2022-02-25,0.015176129413157215,-0.011280598762776225,-0.011874985621447898,-0.0006846075168045208,-0.00025516815316907205,0.00546040651897122
2022-03-04,0.04084545449812136,0.010152025921077458,0.007973015642267638,0.02050878046170647,0.007228547934807412,0.014122566146087243
2022-03-11,0.0397017045912195,0.02909334079318298,0.006098985847159533,0.020450899521270768,0.0268382050627763,0.03021980872631445
2022-03-18,0.0296891333269521,0.0013569870708267785,-0.01456063476238947,0.008830225505464348,0.014212259668001527,0.005632586293385598
2022-03-25,0.03583683124994835,0.021634801795395585,0.004285903333253906,0.02577670723754519,0.039136511578888054,0.024855500389934462
2022-04-01,0.03263019976746314,0.03110477535941965,0.010806007120446211,0.024835202589442412,0.022765771466929385,0.01579507034631908
2022-04-08,0.03418839426508533,0.02610455740090218,0.030075285758145394,0.03839343063145795,0.014084941410229364,0.00372397721493636
2022-04-15,0.01770647143037427,0.015230596638907098,0.007920871361577861,0.003383702198130044,0.0008668989102647281,-0.007280131797461132
2022-04-22,0.00800413488049633,0.008934411050250347,-0.003243389911678648,0.00197654646005378,-0.009984850791513481,-0.003905724704289259
2022-04-29,0.033579935195672754,0.030657165435214583,0.016266723538932777,0.024766698523215586,0.018060957239990242,0.021396979973729795
2022-05-06,0.0001315859758895317,-0.014707029438434872,-0.014288855425931016,-0.0044806233348344895,-0.002885980907899557,-0.010116233069252249
2022-05-13,0.025798067858768564,0.013490990633569839,0.001225181940405292,0.016906475570198625,0.0157003190629853,0.009167740726480904
2022-05-20,0.01769080579484365,0.007921826021415912,-0.005879860053999195,0.009117512105861104,0.016907181864078278,0.006585022731205925
2022-05-27,0.0624653905054606,0.05997568086053518,0.040433677862619734,0.05267527954646796,0.07198089533751008,0.04961668387813322
2022-06-03,0.040040050035273535,0.03729148756622609,0.024896562199217057,0.036852345152486615,0.05449507183257351,0.031200029649475543
2022-06-10,0.06433653735192613,0.05393129388796396,0.059354854816908796,0.059484961191592266,0.0791794585654844,0.06157319691276722
2022-06-17,0.039081982591539936,0.033050989522743796,0.03482710457919739,0.045209767391287854,0.05696719765746942,0.046795915107473995
2022-06-24,0.01409295301949862,0.015344630613770172,0.011791293758574226,0.019668208861661745,0.03398282928645019,0.02208983760217615
2022-07-01,-0.001480624459555188,-0.004783694898940139,-0.013700379888080238,0.00804875429059619,0.004368978292942546,0.005554756470680995
2022-07-08,-0.0112598823907137,-0.008679622044077682,-0.013681703129766794,-0.004935145638459252,-0.003906196354765043,-0.006423918411569928
2022-07-15,0.004459509310070381,0.005636733967641872,-0.004166184135529727,-0.004584239043486518,0.016451504714275738,0.021261168269813384
2022-07-22,0.014529200243803048,0.019153856310378584,-0.008804279785443785,-0.0008965617589899618,0.020153825856788293,0.013704374193764125
2022-07-29,0.01275559519191276,0.017114409668341917,-0.004596728696129214,0.006669882717809809,0.016526952110269232,0.006822465538908666
2022-08-05,0.0159363710943741,0.016517278420444537,-0.001741144646370342,0.002362041326914948,0.01663127867266118,0.009790028879890732
2022-08-12,0.038275995569269014,0.03398410512644218,0.01908407396485649,0.018210222751484713,0.025491222686206207,0.02388116583616614
2022-08-19,0.015494122342082292,0.01882224945691322,0.010563215841989208,0.01148989486730318,0.017638189821514962,0.012226803305372158
2022-08-26,0.006859879998738591,0.004434429487821706,-0.003284038197276138,0.0033804626247918544,0.004354554501056921,0.015681073814331207
2022-09-02,0.020867276862132664,0.021916885519760336,0.010054421737614685,0.01871110367550523,0.021399904691303734,0.013075637114460092
2022-09-09,0.01664162804968077,0.012992837619167766,0.019706751581136876,0.009460375394755114,0.0044765015752090105,0.0050628232323939515
2022-09-16,0.034064491540829356,0.023867723396957974,0.02517025408379737,0.021459951330632502,0.016358934484921577,0.017962945700506563
2022-09-23,0.027321822611871053,0.029489646276888812,0.02867839976786574,0.009286622632212665,0.018530604467992273,0.00727943391971342
2022-09-30,0.005162682076310919,-0.009503085588341419,-0.012415542556550576,-0.02103093864367572,-0.002623618859938216,-0.009244922478764588
2022-10-07,0.005344718335135794,-0.005656514400716708,0.005227481789945273,-0.008288444628827104,-0.005994379422724844,0.001552647367920523
2022-10-14,nan,nan,nan,nan,nan,nan
