,lightgbm-dart_numerai_1_20_10-all,lightgbm-dart_numerai_1_20_10-baseline,lightgbm-dart_numerai_1_20_10-high_autocorrelation_small,lightgbm-dart_numerai_1_20_10-high_autocorrelation_standard,lightgbm-dart_numerai_1_20_10-high_calmar_small,lightgbm-dart_numerai_1_20_10-high_calmar_standard,lightgbm-dart_numerai_1_20_10-high_drawdown_small,lightgbm-dart_numerai_1_20_10-high_drawdown_standard,lightgbm-dart_numerai_1_20_10-high_kurt_small,lightgbm-dart_numerai_1_20_10-high_kurt_standard,lightgbm-dart_numerai_1_20_10-high_mean_small,lightgbm-dart_numerai_1_20_10-high_mean_standard,lightgbm-dart_numerai_1_20_10-high_sharpe_small,lightgbm-dart_numerai_1_20_10-high_sharpe_standard,lightgbm-dart_numerai_1_20_10-high_skew_small,lightgbm-dart_numerai_1_20_10-high_skew_standard,lightgbm-dart_numerai_1_20_10-high_volatility_small,lightgbm-dart_numerai_1_20_10-high_volatility_standard,lightgbm-dart_numerai_1_20_10-low_autocorrelation_small,lightgbm-dart_numerai_1_20_10-low_autocorrelation_standard,lightgbm-dart_numerai_1_20_10-low_calmar_small,lightgbm-dart_numerai_1_20_10-low_calmar_standard,lightgbm-dart_numerai_1_20_10-low_drawdown_small,lightgbm-dart_numerai_1_20_10-low_drawdown_standard,lightgbm-dart_numerai_1_20_10-low_kurt_small,lightgbm-dart_numerai_1_20_10-low_kurt_standard,lightgbm-dart_numerai_1_20_10-low_mean_small,lightgbm-dart_numerai_1_20_10-low_mean_standard,lightgbm-dart_numerai_1_20_10-low_sharpe_small,lightgbm-dart_numerai_1_20_10-low_sharpe_standard,lightgbm-dart_numerai_1_20_10-low_skew_small,lightgbm-dart_numerai_1_20_10-low_skew_standard,lightgbm-dart_numerai_1_20_10-low_volatility_small,lightgbm-dart_numerai_1_20_10-low_volatility_standard,lightgbm-dart_numerai_1_20_10-optimizer
2018-12-21,0.052361184233979535,0.11371730874754682,0.09005810100071092,0.07514178781224565,0.10551345184817154,0.06820960270311721,0.07340019826741928,0.06927035954210407,0.09579082680954476,0.07269075914536793,0.07105725546503887,0.07120894678559953,0.07919678596757991,0.07328283464631273,0.09027133477344601,0.07039188568688134,0.07127961236510642,0.06262439322436983,0.1052858375526921,0.07108926372534065,0.07732747264009988,0.06923108370579172,0.10515857765786907,0.0712904364144838,0.09372080468075214,0.06881265688271614,0.07384800465309067,0.06505160898261726,0.10882793039681345,0.06224245891062386,0.07979674756164247,0.06961131709749273,0.10028249804261935,0.08622159401352371,0.045822066746528105
2018-12-28,0.05373666821034479,0.0974595822601282,0.08516731225981539,0.049415550645658946,0.09676908504913218,0.06308508605066153,0.07055801182645809,0.06911660392228348,0.08903229201450653,0.06261233034973408,0.08354745616235384,0.07255650734535887,0.08563913611639144,0.07096289819712752,0.09031497576416475,0.06694385350967687,0.07464477053677482,0.0740320828757503,0.09436756684826467,0.07379073518874593,0.0740754136380889,0.06273114050453352,0.08557701315963359,0.05577678611027335,0.08763188526179218,0.0625568856108277,0.07492882775655024,0.06547713050062348,0.09672808389767194,0.059534914379340935,0.08563991265335096,0.06333792648466607,0.0964680993236403,0.08255302293205216,0.051197547660258566
2019-01-04,0.04961662720698446,0.08731903844029246,0.08525086544456428,0.05911033525639029,0.08953650800807415,0.061544007822268924,0.06419063060948423,0.06079008660229333,0.06607140696432902,0.06257979769885015,0.0683886151182476,0.06284463033774873,0.07344227233456349,0.06133802688090341,0.07821560962315623,0.054487379542283255,0.06975459399256669,0.06849733588579544,0.08164728308088437,0.06640144108917867,0.08249366341514217,0.07317465198367644,0.08900513912850624,0.06514031116020132,0.09530753644273988,0.060544148455760595,0.07750102611679478,0.07746664433560442,0.08310680517970329,0.07613225953048727,0.07608641715556685,0.06502524060423542,0.0801848183971888,0.07162081229591646,0.06861364542486732
2019-01-11,0.04362906763562329,0.08552362919228389,0.09387512446865338,0.06740732135878048,0.08433161170280887,0.05580834187404431,0.05051730160004652,0.054597652766647804,0.053183030624786284,0.05345734898689635,0.06288252834163457,0.05733561127608879,0.0683787310881348,0.05686704170405889,0.07900537876498862,0.06789049050750541,0.060896832231369276,0.06862969012753298,0.08605190287673582,0.058356352206696514,0.0891402512268552,0.07360691634246708,0.08360332334536386,0.06352152876160855,0.10422484122756756,0.07617843967758585,0.08183539144748503,0.07998647031888798,0.08227245666980487,0.08161301684245804,0.05936464507717491,0.06387775843296487,0.08407804010758115,0.06736721094280812,0.0572194293815481
2019-01-18,0.03174318383727464,0.06059180542204532,0.06381058444669675,0.04484267634410219,0.05196578324211075,0.027122251318445964,0.029902632521029607,0.03261231176904371,0.016890098817327708,0.025958046248733768,0.03354922769196188,0.027912548871367446,0.04583403737303376,0.027571001685193153,0.038798196011142476,0.03435332822950648,0.03458859243408275,0.03144396580394457,0.05256651980620806,0.0437737118682895,0.06427267769857964,0.05346003301081129,0.0570451282169228,0.04311592296774996,0.05348641204809107,0.05239275556645256,0.05251575549609413,0.06213658914490406,0.05500489372312994,0.055019156807240524,0.034424490283563425,0.04200585627105956,0.05702672423742531,0.04220400578364924,0.024750285094210824
2019-01-25,0.018458217533156282,0.030996813071407798,0.04593102795671835,0.03498294428430646,0.035542671392855385,0.0032004198533365554,0.0075964943964694125,0.010211017281946465,0.010387894742816286,0.016565213062907154,0.004163316735617467,0.0041157491678117395,0.016929281988022165,0.00491916384864693,0.01903226109415159,0.009106803159388346,0.010705011861521114,0.01793913067671326,0.03526973515428079,0.023865372287771323,0.03350311571046692,0.04084576247162361,0.03951433239411001,0.03021371833547435,0.04094089760723503,0.03273125880115335,0.030375817522851126,0.04385437265024839,0.03078252792460752,0.03900648318313561,0.0138104505195951,0.03687133054408903,0.024243603724983825,0.008506127918035813,0.012759807638449267
2019-02-01,0.026784248773270704,0.020631000520927867,0.02613241086493406,0.028508489977842274,0.030055893816387142,0.010386965565539998,0.01671666686793717,0.01409609087504422,0.013785779740573033,0.011879626706427924,0.006098121238713518,0.012365852577190008,0.012045238744002495,0.013304782104980432,0.010869039602491032,0.005411069628794153,0.010446167640253296,0.018815495745240055,0.014580625257957358,0.01903861836967895,0.016023310621489907,0.03118288603865639,0.02057525819463959,0.024915154700179885,0.028857090246348808,0.032613730987246285,0.02113960004969869,0.03108431842854933,0.021372410286363396,0.022408523479657192,0.01646709552440558,0.032860995756438374,0.013929709979356502,0.019336166459471688,0.010405418160255834
2019-02-08,0.022706399500775173,0.013369764071212773,0.018758866068914363,0.023129448477873425,0.01951136366718809,0.004496665783137897,0.011955136249825053,0.009220404798160777,0.016403000531601916,0.01381744464718954,0.0036993693303024318,0.005518418352643402,0.01331834538090404,0.004507134243997686,0.012630351975281003,0.004584877960676939,0.006422708633384004,0.024242338236040543,0.024865673501059046,0.011180162250293535,0.017147800732184647,0.02683451388246719,0.01862862609998236,0.03233923086722059,0.019372194716934542,0.02383776301340073,0.011863075373440493,0.02629908289908011,0.015936076387664862,0.030384553697563918,0.01449789460307537,0.030954161126699114,0.003782193329457754,0.007225855108464646,0.013307415076182797
2019-02-15,0.02980734340512113,0.03559813270205895,0.030912247457939006,0.04716625492776384,0.03891030727520526,0.033494970292605133,0.03217492904147243,0.02488456142338057,0.05095768282229759,0.03546703564727969,0.030441990451186455,0.03405457305505529,0.03353864360520088,0.03399475291914073,0.0407647314885568,0.032883543916265016,0.03941070501881965,0.037842156467846444,0.03673586840160124,0.02815882963390223,0.03725164407218597,0.045192036663313465,0.037513068830681486,0.04312493571996233,0.042943014843903386,0.04591802859558251,0.026778814467585253,0.042394484188871866,0.03129561917730922,0.04566321634568422,0.03807928410172886,0.03513517998326006,0.026936438219031075,0.028835919758405673,0.03068388524242968
2019-02-22,0.037393430334970855,0.01282298798986955,0.022504631807481197,0.040634393484408816,0.0171122946459151,0.024507153165717683,0.022380203892463424,0.012199081764522356,0.028082074694474927,0.04293462015042855,0.011007646074549795,0.02548875116196892,0.017477436811343776,0.024384415012508796,0.02345335625581416,0.02983865890216397,0.026758683968699612,0.03609062398032189,0.02415660439772936,0.04136836456830373,0.025071072765754956,0.04648957176689901,0.02371818801567912,0.04293584906810772,0.030310409676262185,0.034562464846251875,0.015623153648159306,0.04247669470022121,0.009629261282630804,0.04019075420222201,0.016468188167310806,0.03614577166117546,0.003700040709969559,0.01617478407140471,0.04883726537827736
