,lightgbm-dart_numerai_1_10_10-all,lightgbm-dart_numerai_1_10_10-baseline,lightgbm-dart_numerai_1_10_10-high_autocorrelation_small,lightgbm-dart_numerai_1_10_10-high_autocorrelation_standard,lightgbm-dart_numerai_1_10_10-high_calmar_small,lightgbm-dart_numerai_1_10_10-high_calmar_standard,lightgbm-dart_numerai_1_10_10-high_drawdown_small,lightgbm-dart_numerai_1_10_10-high_drawdown_standard,lightgbm-dart_numerai_1_10_10-high_kurt_small,lightgbm-dart_numerai_1_10_10-high_kurt_standard,lightgbm-dart_numerai_1_10_10-high_mean_small,lightgbm-dart_numerai_1_10_10-high_mean_standard,lightgbm-dart_numerai_1_10_10-high_sharpe_small,lightgbm-dart_numerai_1_10_10-high_sharpe_standard,lightgbm-dart_numerai_1_10_10-high_skew_small,lightgbm-dart_numerai_1_10_10-high_skew_standard,lightgbm-dart_numerai_1_10_10-high_volatility_small,lightgbm-dart_numerai_1_10_10-high_volatility_standard,lightgbm-dart_numerai_1_10_10-low_autocorrelation_small,lightgbm-dart_numerai_1_10_10-low_autocorrelation_standard,lightgbm-dart_numerai_1_10_10-low_calmar_small,lightgbm-dart_numerai_1_10_10-low_calmar_standard,lightgbm-dart_numerai_1_10_10-low_drawdown_small,lightgbm-dart_numerai_1_10_10-low_drawdown_standard,lightgbm-dart_numerai_1_10_10-low_kurt_small,lightgbm-dart_numerai_1_10_10-low_kurt_standard,lightgbm-dart_numerai_1_10_10-low_mean_small,lightgbm-dart_numerai_1_10_10-low_mean_standard,lightgbm-dart_numerai_1_10_10-low_sharpe_small,lightgbm-dart_numerai_1_10_10-low_sharpe_standard,lightgbm-dart_numerai_1_10_10-low_skew_small,lightgbm-dart_numerai_1_10_10-low_skew_standard,lightgbm-dart_numerai_1_10_10-low_volatility_small,lightgbm-dart_numerai_1_10_10-low_volatility_standard,lightgbm-dart_numerai_1_10_10-optimizer
2017-01-20,0.04268408701449926,0.05869457938118584,0.05058797216658021,0.03946391861863323,0.04704743102853328,0.0447366445830479,0.03609366977151015,0.04041297007522555,0.04671348317015829,0.033881378335744214,0.046359323472116576,0.05036715027648943,0.0524919576301156,0.05235997733378401,0.05025477848132712,0.03989696482522517,0.04452215774718104,0.03390460686789856,0.06059901702123495,0.04253717409035418,0.06537021785958964,0.043486828885444,0.05171365096832026,0.04569595279409798,0.04791910432281918,0.041865658342619155,0.05386681523132966,0.042831150773268725,0.05368988621693316,0.04797838233020012,0.03332283772166898,0.036459896239502236,0.060716969697499276,0.05368038363559727,0.034299039410649504
2017-01-27,0.021716699617968262,0.05751521794007399,0.046520976729197645,0.043338866294567416,0.04482641392418092,0.04470391000174217,0.04711928648469829,0.04647909504631258,0.04431351288627796,0.029484704751072108,0.04925031625635271,0.04278961793901783,0.05226340418505397,0.04804935899962405,0.046506467717626745,0.03487173621216106,0.05505302342007577,0.03785879766649808,0.056072393666010016,0.04531029693894204,0.05464512574426322,0.041692018692551874,0.05482058008006378,0.04590561514566522,0.04996843754039241,0.034354198273653026,0.0583344532741191,0.034850645793279685,0.05892064725707089,0.0411738824442883,0.05074429571583785,0.032926332042150744,0.06274863307276403,0.039714156218305596,0.03013790942663992
2017-02-03,0.016400597875276,0.07244169207018351,0.057974598872979594,0.03472838215243995,0.05928605200710139,0.03970256733646814,0.0693483066400639,0.04585068222767528,0.06522706405103137,0.042002553730852446,0.057264531968029414,0.04044593721183475,0.06392021981013686,0.04281803048412963,0.06740751656945676,0.028356215580797314,0.06855200882957123,0.030201854307357542,0.07012780429137334,0.044071649441947885,0.0591788580710735,0.04740982620426922,0.07310990688339407,0.04673826585886302,0.051813698019916116,0.03203232828846029,0.07269451179703923,0.04722517312722813,0.06737540299084087,0.04053885844625559,0.05934002066005296,0.039555826123070764,0.07965765741959834,0.04354757367981445,0.023413251931534516
2017-02-10,0.04197731561251205,0.06055252341559012,0.04015363026277037,0.053835793635663654,0.05932835365949329,0.043391683928401,0.055841743708088344,0.04202907345483617,0.0504445426888845,0.044642473734022,0.05835800534337068,0.04597112275803889,0.05207573039009686,0.05097294725106465,0.05166018461877248,0.04101067487821779,0.051975922287277,0.04268991283992593,0.06440017729743881,0.04616806950476224,0.04591728866989086,0.03228317555749331,0.05754159582476224,0.05122283826629721,0.05675855454260921,0.048417681854947776,0.055895132886416926,0.03365186646525669,0.05333438026919405,0.028390511244244576,0.06157499994421615,0.04437790069474908,0.06342300703075195,0.04552888239755016,0.05821444777497598
2017-02-17,0.022471763226720978,0.05232643899735168,0.04974296791839621,0.04822434310397175,0.058182276141312564,0.04552746467523206,0.05680448435829216,0.038781858961569875,0.06055864823963581,0.050622655506134845,0.054854910467771266,0.047273794264642476,0.053644191133584984,0.04474176460529359,0.07343983027303631,0.045024320139879,0.04952564031414532,0.044876964315441505,0.05712276700926534,0.0382695232178515,0.05174042503959449,0.03635033961305465,0.050338617518587286,0.043247600264744605,0.05048004353117617,0.04260406743387614,0.05651837093659757,0.030671507050954176,0.05266562393327107,0.029485099945347107,0.06391951735012164,0.034851579668323,0.05287390857445286,0.03392979041645934,0.049833842284975845
2017-02-24,0.029450920417903908,0.06805081877171629,0.06393226216250368,0.039569161459002,0.08274724654503601,0.05714120446651337,0.06325931044684434,0.04837951810393728,0.06903139882705932,0.05750808075906898,0.06912489310806541,0.05566275218111002,0.0688920450094838,0.05990771799356243,0.07136387403057692,0.04134969494980796,0.05975623358889433,0.05667994628901812,0.06165718534669238,0.051646640249538,0.0693473858274217,0.059787003858592605,0.06982314153583245,0.062289751083372855,0.0594908400127473,0.05155418150645445,0.06626192662023159,0.04551551607818089,0.06394424481560732,0.05075548590020141,0.07612350219052971,0.05578006383433442,0.06811642710550439,0.03860063763345308,0.0472988603147766
2017-03-03,0.04230704524564446,0.08406592208183562,0.07757134473576292,0.04784299018008784,0.07399704216183865,0.06804503148208257,0.07652602009569681,0.0629640755235552,0.07141410247646217,0.07162759049886216,0.07277464630982332,0.06178340419525484,0.07036111113945905,0.06374548886521252,0.07072852284651754,0.06691832190530043,0.06879253443344163,0.06931652368179068,0.0805769848080321,0.07162390458687322,0.07907018398694941,0.07468468590249705,0.07429176768447504,0.06414695839904892,0.07249289519738798,0.05301860035849148,0.07451424933212804,0.06325747411787558,0.0726202803157261,0.06346830828364346,0.07741329282967678,0.05674844841834947,0.07782508291708223,0.04938178471723456,0.062481221053002786
2017-03-10,0.04518653747652161,0.07487476697629956,0.07391757408173659,0.04514652788395579,0.06837787553180386,0.06172813306368302,0.07449919501070311,0.05744681029178438,0.05935571240820411,0.04890891142190761,0.06212422803008489,0.052571715529473324,0.053805344633587125,0.05257808742754866,0.07578483658515252,0.05573736340348934,0.07566480780745499,0.07064656761396387,0.07388141726475111,0.05088479255995603,0.07121885297133175,0.06937974536638804,0.07126227078844954,0.06188476320939447,0.06931484091622565,0.052323952422917396,0.07876169845572815,0.06377988424393032,0.06908248891199137,0.06038958991684096,0.05711413793878314,0.04549194403310763,0.0628518098800788,0.04192649660078548,0.039393889391366996
2017-03-17,0.03999211830644388,0.07847305175605103,0.06813600592272225,0.04022701757946927,0.06197337178751402,0.058738557647788306,0.07348831143368875,0.05624212499647823,0.055244467895383564,0.04322117076588782,0.06983983819681144,0.04905302535876659,0.057954821394077816,0.05232004581391343,0.06632225851710417,0.05207510053424292,0.0705346377446343,0.06883405564916566,0.07122131184590602,0.057364027562110155,0.06746041197583853,0.06923264573634957,0.07439850918281422,0.058420778819940705,0.06969210280497157,0.05594650647740664,0.07612110385166704,0.05797934546912322,0.07511044603609052,0.05791183039505239,0.07420172564088354,0.0593066002294126,0.06447379329440377,0.05379016069811194,0.05645663678542969
2017-03-24,0.04828002566743521,0.0844583650266705,0.07960134053873887,0.05685943980318023,0.06673478306558892,0.06275894985639564,0.08392672008483233,0.06730437072605334,0.07342362910506517,0.05023666476032678,0.06535007561530352,0.06291028320342745,0.07442304449078742,0.057949245000246806,0.08103981307940245,0.07061905447236701,0.07346772526910834,0.056069664320267824,0.07563151378378408,0.0764901437421127,0.06979734223277212,0.05878282364943463,0.08092085598570467,0.07343329803140024,0.0698065716624556,0.07190590066823103,0.07635346028346734,0.04972128168689217,0.0773454042261125,0.049740033544026785,0.07504126978069482,0.04805646837065826,0.07692070396178988,0.07273508435090294,0.0784470758327721
