,lightgbm-goss_None_1_2000_10-all,lightgbm-goss_None_1_2000_10-baseline,lightgbm-goss_None_1_2000_10-high_autocorrelation_small,lightgbm-goss_None_1_2000_10-high_autocorrelation_standard,lightgbm-goss_None_1_2000_10-high_calmar_small,lightgbm-goss_None_1_2000_10-high_calmar_standard,lightgbm-goss_None_1_2000_10-high_drawdown_small,lightgbm-goss_None_1_2000_10-high_drawdown_standard,lightgbm-goss_None_1_2000_10-high_kurt_small,lightgbm-goss_None_1_2000_10-high_kurt_standard,lightgbm-goss_None_1_2000_10-high_mean_small,lightgbm-goss_None_1_2000_10-high_mean_standard,lightgbm-goss_None_1_2000_10-high_sharpe_small,lightgbm-goss_None_1_2000_10-high_sharpe_standard,lightgbm-goss_None_1_2000_10-high_skew_small,lightgbm-goss_None_1_2000_10-high_skew_standard,lightgbm-goss_None_1_2000_10-high_volatility_small,lightgbm-goss_None_1_2000_10-high_volatility_standard,lightgbm-goss_None_1_2000_10-low_autocorrelation_small,lightgbm-goss_None_1_2000_10-low_autocorrelation_standard,lightgbm-goss_None_1_2000_10-low_calmar_small,lightgbm-goss_None_1_2000_10-low_calmar_standard,lightgbm-goss_None_1_2000_10-low_drawdown_small,lightgbm-goss_None_1_2000_10-low_drawdown_standard,lightgbm-goss_None_1_2000_10-low_kurt_small,lightgbm-goss_None_1_2000_10-low_kurt_standard,lightgbm-goss_None_1_2000_10-low_mean_small,lightgbm-goss_None_1_2000_10-low_mean_standard,lightgbm-goss_None_1_2000_10-low_sharpe_small,lightgbm-goss_None_1_2000_10-low_sharpe_standard,lightgbm-goss_None_1_2000_10-low_skew_small,lightgbm-goss_None_1_2000_10-low_skew_standard,lightgbm-goss_None_1_2000_10-low_volatility_small,lightgbm-goss_None_1_2000_10-low_volatility_standard,lightgbm-goss_None_1_2000_10-optimizer
2015-02-20,-0.004983255753157409,0.021389449011953287,0.01734818577868726,-0.0036848185200777837,0.006530673631565309,0.007015488997563938,0.016008885309923976,0.008269420148367969,0.0162417107225401,0.0005397748341467943,0.018489030300506294,0.008916262995391293,0.006892740905878566,0.010784092989256634,0.016536781296488313,-0.008401512933484874,0.017406312939524077,0.006295472449432686,0.02268020449686555,-0.011206821578557626,0.022456407008412102,0.013535234089353384,0.00439248106672327,-0.0013963189371590668,-0.0005312220638874187,0.002400635904097102,0.009235724803042137,0.018081348251476413,0.008545009412280943,0.0175197163377779,0.021803703929914757,-0.002137242257035445,0.019511719885038532,0.00969250608874617,0.01770090835956897
2015-02-27,0.005541597033831846,0.014446261790136626,-0.0038368671781635064,0.01248601998041812,0.006155204942937494,0.028351625407664702,0.02250938895005156,0.0041051032991713,0.02841437716962115,0.01311622470313946,0.017339876670994236,0.025196334041985388,0.0015678456595618236,0.03450698841549378,0.013115908573356311,0.0023085377414961672,0.012933975883150062,0.006983306909914447,0.020607077979910765,0.012946146879801576,0.018605344192967437,0.00719084611255632,0.007585218017043337,0.0063440924883731735,0.019372116982012143,0.010279276029098158,0.006050882114496044,0.008823498377665107,0.007223249415329806,0.007815044369397702,0.023814214630027645,0.00967120039119773,0.01805290739690245,0.0062282309228465236,0.025045698200311585
2015-03-06,0.03676193113538041,0.008009098916438417,0.001078632673449933,0.02856444845870705,0.000560675399565553,0.01162514110679053,0.034485620423530775,0.039182415521404085,0.022844617071542457,0.03196195291775517,0.017228439959927785,0.03842008544031407,0.005104816018901657,0.03706724009245477,0.017966269939524143,0.020507998417554667,0.022266665959385236,0.029750504654090553,0.009962275243877331,0.052503089293099305,0.01363509174086336,0.04007745448558449,0.0012267326459402192,0.028814475135488123,0.016849473646439926,0.014276177729946448,0.013502696961638224,0.04509856182438294,0.012261358485961424,0.04549480385046246,0.02526431619790283,0.029239143561377547,0.02161050298476764,0.013650639882195864,0.025876190527512777
2015-03-13,0.014227907295588291,-0.013532421598936502,-0.01931992111835709,0.01635023379179132,-0.009315788899198874,-0.0036654085566820015,0.016034867376786013,0.015774285869116108,0.011093237339768903,0.022257585175305544,-0.005691508267221386,0.019686304997213404,-0.011804813227881936,0.008302974509146946,-0.01094395239170018,0.005155118501132212,0.013386511584075859,0.01163386547977802,-0.010160795077383843,0.015673506755908846,-0.0075764858239082125,0.014706529594916928,-0.010416981234321963,0.015033355317187238,-0.008964160840656349,-0.001847146145031143,-0.011104382693410205,0.022114893253334513,-0.00886714917093346,0.02053602047975387,0.007375084574305518,0.021559666269823405,-0.006892537854680658,-0.004789362529523252,0.005345531373905444
2015-03-20,0.0008350130126837441,0.01838459819285399,0.01571962635220054,0.01607577969675068,0.015067538827637722,0.018578394326878973,0.028502512642652737,0.01520283643107905,0.01607531045650753,0.004573606443266653,0.018431052890530177,0.02602414209175379,0.016293663582986232,0.02052167458717359,0.010465074109417424,0.007870019151388763,0.03291446582215454,0.012798293011768911,0.01921202506854458,0.014611906551540012,0.023891601600055715,0.008098695563216742,0.014535733218735478,0.021352386230961792,0.01800748536438095,0.019470889269348472,0.01828073959930809,0.02111041467891129,0.020386376983732277,0.018606079501224768,0.01833157395898256,0.014226191071671475,0.0157016388095465,0.011907362203443229,0.007012247986912292
2015-03-27,0.0033149570162762662,0.03846867823912585,0.033977488844228805,0.008420325302364624,0.04283795366084841,0.028421977873106956,0.034404811795923806,0.019826128183487928,0.03412581711092911,0.010650719786888287,0.03866225505898899,0.023553403395291415,0.03408736742324915,0.021253611913491764,0.015514448978857964,0.01691536178648134,0.03582276125377935,0.017932090316392094,0.03244778521283197,0.021088090697015914,0.030250369931968727,0.010978792528515137,0.0308224262608655,0.02514203195455552,0.031164097062769385,0.008472841948951869,0.03435745303426924,0.013219033884273906,0.03522569699793631,0.012344069040240017,0.021173899146350404,0.014040856883546891,0.035013285918436124,0.016921926367304732,0.010463004035247577
2015-04-03,0.03810343174919897,0.07217002960545078,0.05610344628775,0.04895145790421796,0.07073059341626214,0.056034650290574826,0.061575911625121015,0.06410428099308653,0.06040280787193563,0.045370649545606705,0.06809258528078943,0.05916851761110455,0.06713316841724966,0.0557951843139516,0.04629900726820965,0.05193406720838517,0.06586052011736163,0.05393660532028955,0.06075517382586435,0.053295699947057344,0.06554278510557748,0.047701948664327865,0.06347642045904783,0.049400573082165056,0.068962085931317,0.055409274487811036,0.06340979860173827,0.047501151318171064,0.06781025768967334,0.046419206143635316,0.04940694020605711,0.04556678802062305,0.06829943915942896,0.055786177163079924,0.03941505927096276
2015-04-10,0.019276055702326732,0.03433189632337526,0.025768718243402003,0.01720507769722883,0.027521878998424947,0.022499872990083714,0.031092966760305547,0.029252525770667205,0.013133901947966816,0.021839103016007444,0.02893424590450772,0.02490455139749222,0.02715810855061958,0.030671677712656463,0.013633681524625204,0.018192763037709263,0.03611173445605504,0.0295925485927998,0.02812543878338049,0.032195380889750436,0.029591469155269223,0.019334036918255006,0.028666545396923933,0.018592925950831275,0.02211482220238977,0.0207117076179977,0.03151626047765428,0.019351462124105795,0.03319046808758338,0.018920612344042985,0.02804108845063377,0.02113114620130867,0.03337566872675857,0.015482758014508196,0.01406221822426532
2015-04-17,0.020527112934396442,0.020318427954396468,0.006853564225819039,0.001880848941797851,0.008346559468658121,0.002402638282599055,0.014734683922510637,0.018222530568177738,0.009354565089118642,0.01798701237027276,0.012389775198187113,0.019045310939244248,0.00871946328200768,0.022501417827771823,0.007174028440416311,0.008872028781301599,0.020898023429664764,0.01703359299880584,0.02204341466556987,0.0228657350401561,0.013397934150807736,0.008738629802019485,0.009238185979607006,0.020857697071559947,0.021403406229335876,0.012182010121259216,0.008517678159323458,0.000188368558675962,0.011918892134537238,-7.229611348450974e-05,0.017329217403467823,0.01818389086383395,0.01578393589403655,0.011677087318068383,0.019480927606072403
2015-04-24,0.03274334121911792,0.0024491509111526314,0.003770312797864718,0.01831181169271641,-0.009826887236331527,-0.007402360909945109,0.02618509845169908,0.029074126825349943,0.02175236933289193,0.023152146328797075,-0.009823675335444952,0.015392958525118718,-0.0074002196426873924,0.0075121773307340045,0.014322171948596439,0.017581639557833182,0.02719149406282845,0.02776917737942961,0.0131848531394235,0.018831986688681593,0.0004291711375120085,0.012143891356848055,-0.0046462440539343,0.024915174020208646,0.0035038779719395977,0.014965010968896842,-0.005732172448921919,0.01801478733453809,-0.002501459000003143,0.01858405852976962,0.009434117642200809,0.02402471273631882,-0.001803711769308291,0.00257640335402342,0.01257612144758537
