,Numerai-MLP_None_1_2000_10-all,Numerai-MLP_None_1_2000_10-baseline,Numerai-MLP_None_1_2000_10-high_autocorrelation_small,Numerai-MLP_None_1_2000_10-high_autocorrelation_standard,Numerai-MLP_None_1_2000_10-high_calmar_small,Numerai-MLP_None_1_2000_10-high_calmar_standard,Numerai-MLP_None_1_2000_10-high_drawdown_small,Numerai-MLP_None_1_2000_10-high_drawdown_standard,Numerai-MLP_None_1_2000_10-high_kurt_small,Numerai-MLP_None_1_2000_10-high_kurt_standard,Numerai-MLP_None_1_2000_10-high_mean_small,Numerai-MLP_None_1_2000_10-high_mean_standard,Numerai-MLP_None_1_2000_10-high_sharpe_small,Numerai-MLP_None_1_2000_10-high_sharpe_standard,Numerai-MLP_None_1_2000_10-high_skew_small,Numerai-MLP_None_1_2000_10-high_skew_standard,Numerai-MLP_None_1_2000_10-high_volatility_small,Numerai-MLP_None_1_2000_10-high_volatility_standard,Numerai-MLP_None_1_2000_10-low_autocorrelation_small,Numerai-MLP_None_1_2000_10-low_autocorrelation_standard,Numerai-MLP_None_1_2000_10-low_calmar_small,Numerai-MLP_None_1_2000_10-low_calmar_standard,Numerai-MLP_None_1_2000_10-low_drawdown_small,Numerai-MLP_None_1_2000_10-low_drawdown_standard,Numerai-MLP_None_1_2000_10-low_kurt_small,Numerai-MLP_None_1_2000_10-low_kurt_standard,Numerai-MLP_None_1_2000_10-low_mean_small,Numerai-MLP_None_1_2000_10-low_mean_standard,Numerai-MLP_None_1_2000_10-low_sharpe_small,Numerai-MLP_None_1_2000_10-low_sharpe_standard,Numerai-MLP_None_1_2000_10-low_skew_small,Numerai-MLP_None_1_2000_10-low_skew_standard,Numerai-MLP_None_1_2000_10-low_volatility_small,Numerai-MLP_None_1_2000_10-low_volatility_standard,Numerai-MLP_None_1_2000_10-optimizer
2015-02-20,0.03615382696342458,0.07224168716034417,0.06690040250731535,0.050715393483902166,0.06254561698358709,0.04891107572844437,0.056628367041179795,0.05664040427339666,0.059263887358140616,0.0426838670564522,0.06706733991200745,0.04396218944095884,0.06626559689250891,0.046305648492025744,0.06831952883183275,0.03799710733895286,0.0637740482082474,0.04504142233998357,0.05650957856535522,0.041363731128455275,0.07373818394504573,0.05839372217656716,0.06063454798452159,0.0530070607595095,0.056665745814905924,0.060368461798674604,0.06665221378515923,0.0611188881966169,0.0663875530610221,0.061821640819595,0.06179281481612823,0.05275792172954682,0.06126761136834927,0.06684940265502802,0.05189773477994258
2015-02-27,0.03055536612604467,0.06773491605001528,0.057888105242597826,0.04576089256606168,0.06458120501157513,0.05298920005792194,0.06442408850934668,0.0618103274622134,0.07267997586135529,0.05370254691361333,0.06363518663548097,0.047681222933842346,0.061296300434801894,0.05264035084220942,0.06927857745948905,0.04699364065547822,0.06189094055691819,0.0377626509873251,0.07748261952706015,0.060300175488077555,0.06373287073847621,0.055439996201838294,0.05991181004947048,0.05581587451401069,0.06184067592139639,0.04546041120717197,0.062052008681436115,0.059045772508514845,0.06210148299250005,0.05733519425185807,0.06507215456481628,0.047054653703627304,0.06116731948327427,0.04846680544498486,0.05751775920163063
2015-03-06,0.04974101695355882,0.08220239550877487,0.06607583141670006,0.06063979287183658,0.07829070253059667,0.07793513695507384,0.08764204575646,0.07961119518032975,0.08844253945718424,0.07138387263645266,0.0831662227278273,0.07972034627352254,0.08236572902710297,0.08016951480090559,0.08760011289044205,0.06143918720903226,0.08307921595713837,0.06775173259002332,0.08687264833840072,0.08674732089614486,0.08212653893367491,0.08277060890947834,0.07577347415405976,0.07842623834847481,0.07893367314287156,0.06129061608074401,0.07675551988892902,0.08860100485722952,0.07799544489721198,0.08865644418945552,0.07995718058796085,0.0664648490538776,0.08530731172566403,0.05964581119008574,0.06186731077744005
2015-03-13,0.024797626967839662,0.053480351823349294,0.04168519238659129,0.04642369442907536,0.044978251945566664,0.044115350410830846,0.06636901116584015,0.05422073267363186,0.06544237704549355,0.058226937888838794,0.05558800070483961,0.05291484257585724,0.049489451564492914,0.04757354957587171,0.046021205883493684,0.03441151483274042,0.06415030090716164,0.04992521919418665,0.04626499087229568,0.05906346731918391,0.05286916232360911,0.05660191393257448,0.04621177573307872,0.05020934722363391,0.041141110756721465,0.03971120897758585,0.051186527877396026,0.05972496760431698,0.05271469714074937,0.05735257704683801,0.053052511239849116,0.05031044029046491,0.05658134997022219,0.03672896350607219,0.03143099610615707
2015-03-20,0.024326118065211764,0.07596076742567719,0.06291940751666335,0.04973125406954474,0.06446946445319908,0.06032857572082301,0.07821163421406228,0.05384508328123251,0.06031449851352854,0.04049347781608369,0.06432118453636396,0.06105699299160473,0.059721535259602526,0.061821541761108934,0.05437986074500807,0.044711009121507404,0.07176458610002302,0.048728018429692065,0.06897542209474504,0.05924916674816585,0.07431506323495254,0.05865714197472608,0.06352347612301054,0.06096298852956057,0.05902502632535493,0.05462167588364422,0.07043882599971259,0.06156111342616122,0.07146302103709257,0.061740363199044156,0.06432353073757968,0.05163026933356898,0.06751874396659596,0.04251433912991227,0.029370607092478473
2015-03-27,0.01126888448109227,0.05736951328323701,0.04581061467704713,0.03275397601838079,0.04449129023108606,0.03660738496171968,0.049975372310867544,0.03774649603412393,0.045772477588454,0.03291480824855421,0.044006449047414575,0.03057453518501024,0.03693639550060704,0.0333655761317614,0.03831933386073777,0.018407397227915297,0.046810931754899365,0.03876572535672933,0.041777617558325056,0.022531204381361164,0.051340961421679286,0.04097517570243543,0.040382800432894835,0.036618951127932384,0.038223522240624704,0.021127009283326087,0.049356113519859655,0.039331686003432925,0.0511981036389985,0.039959541269328595,0.03798907292550312,0.041394527377416314,0.04851475307765986,0.025390391929041013,0.014328916942059637
2015-04-03,0.036039085946830196,0.08592798690636125,0.06566096513684228,0.05934586530585404,0.07691136246269838,0.06251374238570966,0.07367344702003013,0.06385627375270572,0.07402115410281836,0.059314184982098464,0.07722552567327473,0.0634706745179745,0.07196736840836812,0.06086931616880729,0.06512705850413755,0.05047397699294312,0.0711728755832031,0.07158021621659011,0.07221894744995672,0.05589177824226525,0.07706277577476561,0.06586983785964269,0.06884809888407872,0.05744628824615538,0.07520683680808318,0.04671737389662924,0.07913240163109363,0.05669232759991296,0.07934717559067203,0.05655954977240786,0.0710233258195921,0.06010945428578692,0.07168069253752087,0.06517395780695223,0.04188332920121548
2015-04-10,0.031825442227484645,0.06517759504866498,0.0543756632681018,0.03808417523514716,0.056576636392953766,0.05106071061169157,0.05361234672862045,0.04668112413940678,0.0571445747394002,0.048786335734760176,0.055381236430517525,0.046576418698940546,0.050681673833096616,0.048237056237056625,0.0574081117022232,0.050871346427755586,0.061517684586501524,0.05933166938171612,0.05963159880985578,0.05242712432004394,0.056845416338068125,0.038501609148758456,0.050902958526865466,0.0501855951851145,0.048967681239897594,0.04500306139543992,0.056258510732155785,0.0336498458595258,0.05591185707947822,0.03553731948442514,0.056666075502630364,0.04368846068855536,0.04848054650288311,0.04791600067438994,0.0320999277709749
2015-04-17,0.04129764067294272,0.06330724599410321,0.05199823212944999,0.02862657762706245,0.05096094006641146,0.041970615523597016,0.052795866026261025,0.045717133523343334,0.052862412183741964,0.05210495131287567,0.051857319874323224,0.04291284164737703,0.046249196118870906,0.04186818964065396,0.05795211990591521,0.045424115765402964,0.06503253906259386,0.04867383756644349,0.061426626653654066,0.05760436256682112,0.06123618811081683,0.03628981232425992,0.052344302814783035,0.0559157154877016,0.05064200917341511,0.04790717676597155,0.056691882882099386,0.031365396670668476,0.05918184382987219,0.03335672143381431,0.054599205561131126,0.04849505226777344,0.050583589620419124,0.05776398134547936,0.047639918810927
2015-04-24,0.019360573806016395,0.02622471204539271,0.01762737090855169,0.012251566510379213,0.017342276467952115,0.008722911017314549,0.028053354134061577,0.03658813952801913,0.02540277116432423,0.022513131000028313,0.012963996716555605,0.016133531100968015,0.011326997898027089,0.013641707803624607,0.023490313607855893,0.02001840169712086,0.038405310691518806,0.02917216627622134,0.03247935355577305,0.030188962328316787,0.02881013916200505,0.02009181657452848,0.016251912590787794,0.02538778229352015,0.023503925949708567,0.02009824037630165,0.021639646906539006,0.02635823520425205,0.024688505586212658,0.025486280587375374,0.027882817491750124,0.017016803844778345,0.01601453782050318,0.00956351136363171,0.018027329042761893
