,tabnet_None_1_1000_10-all,tabnet_None_1_1000_10-baseline,tabnet_None_1_1000_10-high_autocorrelation_small,tabnet_None_1_1000_10-high_autocorrelation_standard,tabnet_None_1_1000_10-high_calmar_small,tabnet_None_1_1000_10-high_calmar_standard,tabnet_None_1_1000_10-high_drawdown_small,tabnet_None_1_1000_10-high_drawdown_standard,tabnet_None_1_1000_10-high_kurt_small,tabnet_None_1_1000_10-high_kurt_standard,tabnet_None_1_1000_10-high_mean_small,tabnet_None_1_1000_10-high_mean_standard,tabnet_None_1_1000_10-high_sharpe_small,tabnet_None_1_1000_10-high_sharpe_standard,tabnet_None_1_1000_10-high_skew_small,tabnet_None_1_1000_10-high_skew_standard,tabnet_None_1_1000_10-high_volatility_small,tabnet_None_1_1000_10-high_volatility_standard,tabnet_None_1_1000_10-low_autocorrelation_small,tabnet_None_1_1000_10-low_autocorrelation_standard,tabnet_None_1_1000_10-low_calmar_small,tabnet_None_1_1000_10-low_calmar_standard,tabnet_None_1_1000_10-low_drawdown_small,tabnet_None_1_1000_10-low_drawdown_standard,tabnet_None_1_1000_10-low_kurt_small,tabnet_None_1_1000_10-low_kurt_standard,tabnet_None_1_1000_10-low_mean_small,tabnet_None_1_1000_10-low_mean_standard,tabnet_None_1_1000_10-low_sharpe_small,tabnet_None_1_1000_10-low_sharpe_standard,tabnet_None_1_1000_10-low_skew_small,tabnet_None_1_1000_10-low_skew_standard,tabnet_None_1_1000_10-low_volatility_small,tabnet_None_1_1000_10-low_volatility_standard,tabnet_None_1_1000_10-optimizer
2015-01-23,0.02477557258096992,0.04111106582521391,0.02915777655459789,0.024297023774826537,0.04589847937500817,0.03644369015208867,0.012941840533680868,0.0187527903225653,0.013214655077759952,0.022440601041940168,0.05226404508409102,0.015011861006666783,0.04358533299950469,0.0241851698117541,0.021330566805825454,0.01933244098916155,0.015399418138402642,0.01793113710745653,0.02208979363408318,0.017069364106453804,0.01536748278883107,0.018019079678136152,0.0355408344903305,0.030464879179023824,0.029154246013439196,0.02460931618822528,0.03069308052118881,0.020550317209759292,0.03384713760903013,0.020644678946181938,0.01759252611451133,0.0224049746720663,0.03841806505550333,0.01350528280677598,0.02066201069368814
2015-01-30,0.030569731902507738,0.06904613190343237,0.04712939521941772,0.04044775377841905,0.06918034585385228,0.06213089297765397,0.03938218711406352,0.03390096587838847,0.035219942158828586,0.03536645957241592,0.06996310355195957,0.034571558664458386,0.06465124813787954,0.0384829504688404,0.039295107517111384,0.032579592911793714,0.046476697689969176,0.039618979706142546,0.0565076281425469,0.033387435924986365,0.048137601195138734,0.049663970717494205,0.06379291493636235,0.04990907182157596,0.05589775140572803,0.04311574480577082,0.06629185970027308,0.04419505247074633,0.06583648933089041,0.04831559508689044,0.042503311603720326,0.03959932687967444,0.06806540745471103,0.040145132206625786,0.03501238913783624
2015-02-06,0.03111750544362842,0.04310365438443959,0.028504321431843206,0.022543159955609186,0.03618207529977199,0.03301408632926556,0.02688538237196818,0.02704175535429397,0.021500407466324416,0.020318036242820196,0.03688671110584414,0.020696682250023395,0.03779383396760141,0.020539511446359196,0.01729333598468985,0.022420455033763737,0.021505194394354808,0.018306888212989293,0.026955750214014803,0.01711637921183341,0.014264487055599838,0.023556712183908608,0.03273229583254376,0.022825429145134,0.03405300927612599,0.026135589878142795,0.026325790485216605,0.023920199585682242,0.041525403931551456,0.023920199585682242,0.022926114198039693,0.016586944971673238,0.03958590025790857,0.02686320293876078,0.019874447578671524
2015-02-13,0.012910313826749044,0.020229410199815778,0.022922127188950023,0.00709801065146967,0.015004808773084351,0.010919427838946302,0.0058094340041200095,0.013764848637046119,0.008778388560470205,0.0029662447835885745,0.012691300428250963,0.0074000706151915565,0.014426351987677145,0.007284347378430559,0.011297361439993565,0.013809958383607216,0.017835883715387343,0.006633842517243764,0.012007003106742771,0.0063128141441905535,0.008374473020590925,0.012168473683655846,0.015884528530224734,0.013158975327227204,0.013491480384917884,0.014438306867507812,0.017457631317544624,0.013040064122511363,0.016986449653818035,0.01309649115531218,0.013949431981631833,0.007451078102469126,0.0158513736634943,0.016976885749953492,0.014552754917086876
2015-02-20,0.007252274026040892,0.003977434159329031,0.006897175675642671,0.0015843214982307272,-0.006302758142616588,-0.006588800792402132,0.009892229112765853,0.016786870634257607,0.0039212867792858645,-0.0008765005669507969,0.0014816882551183094,-0.0012738876147425642,-0.006964964299179889,-0.0031561306103412715,0.001627560503430868,-0.0023589807452412794,0.009588764153192724,0.0029391436611684173,0.000876025413047501,-0.007514875749930372,-0.0008932893382006692,0.002470325143247497,-0.009173638026344496,-0.01339062891811628,-0.0034512011842894787,0.0012292231478325205,-0.0032658911620031704,0.007059836695205107,0.001930867078369573,0.006998700226314064,0.01131943305363931,-0.006360726918818969,-0.002876898499836344,-0.005794343466087489,0.007958827880245364
2015-02-27,-0.01000203020927042,-0.004671528874307656,-0.014742238242801976,-0.008369061814378471,-0.013914926600282915,-0.005106602452209296,0.005795923444380786,0.007578263161813915,0.0031837430461633585,-0.0023915218095745946,-0.0069267196787295435,-0.00847670400554305,-0.021319318381361065,-0.0038566252896107423,-0.0041471485603310505,0.0011897544389073368,-0.0003153394586980379,-0.005784858901970338,-0.0010582444491144675,-0.0032401722124566906,-0.0057896008487176775,-0.006973032691961887,-0.012743981883473372,-0.020535632648917525,-0.0003034845918296958,0.00214067282664037,-0.004107316207653402,-0.0009540796855645873,-0.0005930594732005153,0.00042630101258576665,-0.0021054243558184743,-0.008093712773249655,-0.005828800941829011,-0.012740346390967067,0.00033146207763899195
2015-03-06,0.002952890437711949,0.007718709918824964,0.0006446981835340682,0.0070360836347161315,-0.002945666048809968,-4.978546265050133e-05,0.017925436437034776,0.015347586014494428,0.001801856823309702,0.007523886937531429,0.009615190472717697,0.0026263794697296517,-0.0008210675039016036,0.011784077662633771,-0.00084745222858704,0.0037899772387439967,0.003562723092197398,0.0075055118614112196,0.0068151115654755835,0.01211891238304659,0.006762813271902673,0.022081030574991275,-0.0025448695166835605,0.0010893122048702345,0.008726276533910676,0.011838260579398506,0.010154035653644713,0.025211703800464617,0.010496408866824796,0.028001260228219093,0.01376921409134768,0.007235696641116077,0.014920090653817266,0.0015819841175977283,0.010380975696326015
2015-03-13,0.012199452932871167,0.015514960275456515,0.009565852960474859,0.01733777491513551,0.010633452257862195,0.008541736239969788,0.026628290547626624,0.014174221225935825,0.015829541706887086,0.017863019327583378,0.012355487883849417,0.019855526000386994,0.009105126017697062,0.01502582043021848,0.005816304832641603,0.011397772354756612,0.018546339389563554,0.010187638112210086,0.015128954195603492,0.011754423671278305,0.0028287221495250426,0.014856756403856733,0.00810816628564192,0.027186029160127294,0.0034257049649880703,0.0016597158316830275,0.008072375572540275,0.014185523556388975,0.012673208951032475,0.014697110986205963,0.013396872053657909,0.02000842141512826,0.023431300797503045,0.014849378493699812,0.01631695470767927
2015-03-20,0.023625855209018977,0.046573345712021666,0.05544003086769614,0.03885129337847638,0.0447541792238771,0.03945239012995031,0.040462038719792676,0.030397148331074222,0.037943313507982954,0.03571536083351123,0.04306460152171173,0.04234275361433412,0.0426826399637884,0.04242674761785779,0.03322901319847877,0.03961850117602508,0.04691424847650658,0.033309722520300414,0.04331955538715606,0.03639091037023151,0.04254796801400463,0.0352312613159958,0.044206419446707765,0.04362690774641869,0.04140677574266613,0.03520920702456778,0.04288957491101714,0.03694007786813027,0.04384901479484257,0.03783773445327441,0.04276022101732239,0.03450190556472778,0.048579112859199435,0.039097175265886484,0.03542161644129993
2015-03-27,0.0034268674893609824,0.03839904689869555,0.028397595144334296,0.008710104655854938,0.03197560429217704,0.025838815319096965,0.02337866050575413,0.00849300459005234,0.01767700946153977,0.010493795045300201,0.03143433897333291,0.019051351346782697,0.032114867185359275,0.022104194028753008,0.01148160815967929,0.0111572866070944,0.019942102444701407,0.009985821529203378,0.03060985888182189,0.010513019889140192,0.024873821938056342,0.009750903315451514,0.028969026275057385,0.026607809072695856,0.015646365793499727,-0.0017974447492657422,0.03205078437255937,0.005458448954661511,0.033178329278750925,0.004611930627529066,0.020353795442054987,0.007266678372422837,0.04335796224178818,0.01802055585796463,0.005712748311796767
