,Numerai-MLP_None_1_2000_10-random-43
2015-05-15,0.012040307761142763
2015-05-22,0.04021960873148501
2015-05-29,0.022594555656098483
2015-06-05,0.015531476625011982
2015-06-12,0.006773683040614292
2015-06-19,0.009970205232005334
2015-06-26,0.008119755925536654
2015-07-03,0.0032291536434059234
2015-07-10,0.0004975076636867969
2015-07-17,0.021322219261927924
2015-07-24,0.026881086821389878
2015-07-31,0.010387073572338952
2015-08-07,0.03942234868796308
2015-08-14,0.05229159886414841
2015-08-21,0.03700357856530411
2015-08-28,0.03021229417335279
2015-09-04,0.014001006307932136
2015-09-11,0.02184815395431227
2015-09-18,0.00024019611409289003
2015-09-25,0.0025859510394995035
2015-10-02,0.02523291242314289
2015-10-09,0.0402883442600936
2015-10-16,0.06347987817292199
2015-10-23,0.04529797309297617
2015-10-30,0.048834104044422205
2015-11-06,0.05315654874178041
2015-11-13,0.04984153897677309
2015-11-20,0.06572510449029953
2015-11-27,0.05135785104382377
2015-12-04,0.042633394166510075
2015-12-11,0.05103930758636198
2015-12-18,0.047120667078806716
2015-12-25,0.041773640847996826
2016-01-01,0.010237000710873138
2016-01-08,0.004495686260840037
2016-01-15,0.014486695391017778
2016-01-22,0.009130271770353691
2016-01-29,-0.003194014774354526
2016-02-05,-0.006136284385441257
2016-02-12,0.00957053601577357
2016-02-19,0.004451746385993341
2016-02-26,0.027665643018383694
2016-03-04,0.03467859148679345
2016-03-11,0.013380217917790663
2016-03-18,0.022727990906347403
2016-03-25,0.019602121586712172
2016-04-01,0.02562858639336131
2016-04-08,0.016736386804970072
2016-04-15,0.023422957105671594
2016-04-22,0.021564621554327944
2016-04-29,0.03284864830607642
2016-05-06,0.04246439415609321
2016-05-13,0.028629005123323933
2016-05-20,0.029370990907852453
2016-05-27,0.013685560059048533
2016-06-03,-0.0011588129209247808
2016-06-10,-0.016978582820929216
2016-06-17,-0.0036581426601879274
2016-06-24,0.0001151170889629702
2016-07-01,0.015028800594862808
2016-07-08,0.016798831436211567
2016-07-15,0.018988836512937046
2016-07-22,0.0035576766894943597
2016-07-29,0.012009116187684197
2016-08-05,0.01810615756096017
2016-08-12,0.042457078415909205
2016-08-19,0.042549150262489656
2016-08-26,0.02781773071119307
2016-09-02,0.013610165140196398
2016-09-09,0.011993643999087257
2016-09-16,0.0017528652340357868
2016-09-23,0.012597781566721292
2016-09-30,0.03673270417697595
2016-10-07,0.042913290128790145
2016-10-14,0.03777644712696552
2016-10-21,0.027137838440699297
2016-10-28,0.035527645066325574
