,Numerai-MLP_None_1_2000_10-random-88
2015-05-15,0.014198595879931296
2015-05-22,0.04564687487577322
2015-05-29,0.03703227936533736
2015-06-05,0.04090016401095849
2015-06-12,0.025588552353132992
2015-06-19,0.011577734169697816
2015-06-26,0.00912024327420175
2015-07-03,0.0023870557400132134
2015-07-10,-0.005299201208231423
2015-07-17,0.011895796203154336
2015-07-24,0.02128209020568474
2015-07-31,0.007873792096276156
2015-08-07,0.03573421505769282
2015-08-14,0.040901582262327464
2015-08-21,0.030819393532092815
2015-08-28,0.028415094659802506
2015-09-04,0.014273389492546754
2015-09-11,0.010098303078835658
2015-09-18,-0.000991047892497321
2015-09-25,0.003980766106667237
2015-10-02,0.020836641782157033
2015-10-09,0.056863990069584446
2015-10-16,0.06563103875540208
2015-10-23,0.06193441393488083
2015-10-30,0.05832339530726949
2015-11-06,0.05801742371842217
2015-11-13,0.0474759764699596
2015-11-20,0.05204655181033305
2015-11-27,0.04204792379003081
2015-12-04,0.042717480858187336
2015-12-11,0.04790605413105928
2015-12-18,0.052599511738486864
2015-12-25,0.05679284103833593
2016-01-01,0.01874660542410639
2016-01-08,0.0057398372475950974
2016-01-15,0.02198204679451412
2016-01-22,0.0023920984863911184
2016-01-29,-0.015793586500099443
2016-02-05,-0.00646576245509892
2016-02-12,0.0001589702149789888
2016-02-19,0.00929124985076076
2016-02-26,0.021001673845948608
2016-03-04,0.03801250784069057
2016-03-11,0.014265166257566216
2016-03-18,0.036146131331361624
2016-03-25,0.027652090397086812
2016-04-01,0.0480540346650018
2016-04-08,0.033108639827982615
2016-04-15,0.042853275936698146
2016-04-22,0.02618409360538254
2016-04-29,0.029781984251687092
2016-05-06,0.042242305397920295
2016-05-13,0.022213987888064078
2016-05-20,0.0344829291110224
2016-05-27,0.030385156263018867
2016-06-03,0.007807999399331954
2016-06-10,-0.004802069155975525
2016-06-17,-0.0002447434505402188
2016-06-24,0.002508769429944125
2016-07-01,0.009063431136337556
2016-07-08,0.02304608952817677
2016-07-15,0.02604235873723651
2016-07-22,0.009995274441557192
2016-07-29,0.009778386276400697
2016-08-05,0.011939319656807392
2016-08-12,0.02751055022865458
2016-08-19,0.0421477915821694
2016-08-26,0.023129868222088346
2016-09-02,0.01108132726884119
2016-09-09,0.014089357402537016
2016-09-16,0.009108346449756076
2016-09-23,0.01524064459794302
2016-09-30,0.050468030089333545
2016-10-07,0.05364104536705214
2016-10-14,0.0351630272631781
2016-10-21,0.01966330813219207
2016-10-28,0.03200875396857048
2016-11-04,0.0025122290729468204
2016-11-11,-0.0035912592864068274
2016-11-18,-0.0010780761429070676
2016-11-25,-0.023264887521564772
2016-12-02,-0.013230248806505616
2016-12-09,0.017828441131065877
2016-12-16,0.020334978321006607
2016-12-23,0.016308748997779166
2016-12-30,0.03160902280594927
2017-01-06,0.014060923835974607
2017-01-13,0.012998367612825992
2017-01-20,0.016899662150041024
2017-01-27,0.030679978065123504
2017-02-03,0.02800593969552456
2017-02-10,0.039432283142241474
2017-02-17,0.02625483494082655
2017-02-24,0.032620997866764076
2017-03-03,0.022539499248907104
2017-03-10,0.009074916512316232
2017-03-17,0.03552873664817781
2017-03-24,0.051661219907023256
2017-03-31,0.03675899949321105
2017-04-07,0.024876908557456882
2017-04-14,0.018189463241928105
2017-04-21,0.0034617634003919857
2017-04-28,0.010005963815822253
2017-05-05,-0.004400184462656301
2017-05-12,-0.007481568879548935
2017-05-19,0.013962280595702401
2017-05-26,0.01995518319379538
2017-06-02,0.03918843444744599
2017-06-09,0.029294521654374704
2017-06-16,0.04427527621594387
2017-06-23,0.02744264307150056
2017-06-30,0.04261127800959789
2017-07-07,0.018166296901218446
2017-07-14,-0.002146844404847557
2017-07-21,7.180383619906381e-06
2017-07-28,0.009537381190414591
2017-08-04,0.028068778180184665
2017-08-11,0.035830871744293474
2017-08-18,0.0131920696249423
2017-08-25,-0.002803585446573088
2017-09-01,0.009694780963645898
2017-09-08,0.015136867973374634
2017-09-15,0.01557548728992923
2017-09-22,0.006183085286656433
2017-09-29,0.023396765295152493
2017-10-06,0.021978520880597336
2017-10-13,0.02096049075993197
2017-10-20,0.020956277395211113
2017-10-27,0.02682532868301384
2017-11-03,0.0086830467855082
