,lightgbm-gbdt_None_1_2000_10-random-49
2015-05-08,0.050482924788196916
2015-05-15,0.05596857001040563
2015-05-22,0.04686899202061619
2015-05-29,0.039468866388691556
2015-06-05,0.030270776396583182
2015-06-12,0.03859264842399759
2015-06-19,0.034303235834437194
2015-06-26,0.020667388664927674
2015-07-03,0.019669087653690926
2015-07-10,0.00903445957142175
2015-07-17,0.028450916448409923
2015-07-24,0.03412018268735468
2015-07-31,0.038472753984369785
2015-08-07,0.048094235891534554
2015-08-14,0.04712656232833242
2015-08-21,0.04659728193778761
2015-08-28,0.02366095814380228
2015-09-04,0.010328700150509323
2015-09-11,0.007538237074686463
2015-09-18,-0.010892925630361046
2015-09-25,-0.0025980364288291694
2015-10-02,0.015722589443750542
2015-10-09,0.052319758410542566
2015-10-16,0.05315022736814686
2015-10-23,0.05351008599482969
2015-10-30,0.06106314495374847
2015-11-06,0.05271263975979438
2015-11-13,0.045823139984988936
2015-11-20,0.06021993722552485
2015-11-27,0.035883484346666626
2015-12-04,0.028490653286904213
2015-12-11,0.04241595277569779
2015-12-18,0.07275239852806598
2015-12-25,0.07645693783321807
2016-01-01,0.03662208666099175
2016-01-08,0.005971196792575478
2016-01-15,0.019695464926354152
2016-01-22,0.007781892062912023
2016-01-29,-0.011947625748172458
2016-02-05,-0.0050075773349308045
2016-02-12,0.003931268108853785
2016-02-19,0.009033018392380554
2016-02-26,0.02136649264855521
2016-03-04,0.03911796262090227
2016-03-11,0.03490274214891097
2016-03-18,0.027786862109613276
2016-03-25,0.01225146291189395
2016-04-01,0.022816218279920357
2016-04-08,0.006800670174164287
2016-04-15,0.022333930438516725
2016-04-22,0.010309288914979018
2016-04-29,0.040458982591015484
2016-05-06,0.04269237633103324
2016-05-13,0.03991058715774641
2016-05-20,0.04249064282139756
2016-05-27,0.031851895596984495
2016-06-03,0.002710061816277542
2016-06-10,0.0013306035767215857
2016-06-17,0.0012723054497343705
2016-06-24,0.015768535237691655
2016-07-01,0.026346477910718966
2016-07-08,0.031417334213865236
2016-07-15,0.03755053361821096
2016-07-22,0.026995361708827728
2016-07-29,0.018707914808553154
2016-08-05,0.03922873478208198
2016-08-12,0.059151996553054746
2016-08-19,0.06409486883303352
2016-08-26,0.03023613556550579
2016-09-02,0.022332431188639083
2016-09-09,0.030409081635481082
2016-09-16,0.030167978453016907
2016-09-23,0.024242901466487585
2016-09-30,0.03609250277723696
2016-10-07,0.0382663207657739
2016-10-14,0.013606997890622467
2016-10-21,0.008326093905895582
2016-10-28,0.0286747109410879
2016-11-04,0.007396084331510968
2016-11-11,-0.0007048760106537792
2016-11-18,0.018157258155096428
2016-11-25,0.004022648946561528
2016-12-02,0.004280789295866116
2016-12-09,0.031026695842477463
2016-12-16,0.03380483114174992
2016-12-23,0.022089871238431858
2016-12-30,0.032585155620383596
2017-01-06,0.015214586556495026
2017-01-13,0.019237451685394393
2017-01-20,0.04446951646327282
2017-01-27,0.03226789215622224
2017-02-03,0.02876179818479734
2017-02-10,0.03859614928830608
2017-02-17,0.03819199092793116
2017-02-24,0.03054489226606859
2017-03-03,0.03610055920217138
