,lightgbm-gbdt_None_1_2000_10-random-64
2015-05-08,0.0479651502525011
2015-05-15,0.046303397670590635
2015-05-22,0.055736613108100276
2015-05-29,0.053528961813639975
2015-06-05,0.04528103596813993
2015-06-12,0.04207064622030534
2015-06-19,0.03220941870879481
2015-06-26,0.023851935474864232
2015-07-03,0.016115904438997526
2015-07-10,0.013938420268581293
2015-07-17,0.03920356620982638
2015-07-24,0.051940370642046096
2015-07-31,0.03711326479939487
2015-08-07,0.048325407184042615
2015-08-14,0.03922768840286819
2015-08-21,0.03927042769910476
2015-08-28,0.02154791933074006
2015-09-04,0.011020428976112353
2015-09-11,0.0184153381760213
2015-09-18,-9.732083933073639e-05
2015-09-25,0.007842450843806166
2015-10-02,0.007289508033352385
2015-10-09,0.05283432982780732
2015-10-16,0.06742447572548797
2015-10-23,0.05734486302570403
2015-10-30,0.05321808775785773
2015-11-06,0.04246978618262335
2015-11-13,0.04445994796689324
2015-11-20,0.04708209058909463
2015-11-27,0.0330692941640362
2015-12-04,0.03273599014327995
2015-12-11,0.035557784027731874
2015-12-18,0.059497797823576615
2015-12-25,0.06020550006057653
2016-01-01,0.024445559266413435
2016-01-08,0.001303494235296542
2016-01-15,0.016996498817775735
2016-01-22,0.01201475155531809
2016-01-29,-0.01635330359312012
2016-02-05,-0.023886670726315524
2016-02-12,-0.003054823897097556
2016-02-19,-0.0010417794835224559
2016-02-26,0.015602681298444554
2016-03-04,0.033316458641081736
2016-03-11,0.02330015703080105
2016-03-18,0.02938205972344126
2016-03-25,0.008795753573422722
2016-04-01,0.024662144313885515
2016-04-08,0.020880922242518626
2016-04-15,0.027140045594914154
2016-04-22,0.023232905432323748
2016-04-29,0.04689421107168401
2016-05-06,0.048269874941488045
2016-05-13,0.030676191279998807
2016-05-20,0.03482804743286844
2016-05-27,0.01584172152167751
2016-06-03,-0.009844159280908607
2016-06-10,-0.013744886718074079
2016-06-17,-0.015255831819793118
2016-06-24,-0.002372665007755246
2016-07-01,0.004864737165111981
2016-07-08,0.028727117672164324
2016-07-15,0.02056934511044505
2016-07-22,0.015466877442441143
2016-07-29,0.005393005502068842
2016-08-05,0.02700950018163077
2016-08-12,0.05337696120439585
2016-08-19,0.05694042402624257
2016-08-26,0.0405721426176041
2016-09-02,0.02598123880437538
2016-09-09,0.0267647032029764
2016-09-16,0.020720120508475038
2016-09-23,0.027529636504072197
2016-09-30,0.04430603511519234
2016-10-07,0.04585489828244108
2016-10-14,0.020126760636790347
2016-10-21,0.0065440927537947806
2016-10-28,0.03945273979850462
2016-11-04,0.005579110153968258
2016-11-11,-0.00860035831533789
2016-11-18,0.006968871304592553
2016-11-25,-0.0018503509955611094
2016-12-02,-0.006201343889207105
2016-12-09,0.03473964726655293
2016-12-16,0.030845375549654767
2016-12-23,0.016715214064650822
2016-12-30,0.041819859884085486
2017-01-06,0.0161626579586473
2017-01-13,0.009326583747193315
2017-01-20,0.03044581809626504
2017-01-27,0.029881533696407902
2017-02-03,0.02503662306536014
2017-02-10,0.033100623199013725
2017-02-17,0.03165481810074698
2017-02-24,0.03445537932954192
2017-03-03,0.04514254362050372
2017-03-10,0.021674678129684054
2017-03-17,0.018337655512123498
2017-03-24,0.04184110672383142
2017-03-31,0.02481930295420931
2017-04-07,0.03065269171212889
2017-04-14,0.022003354722310905
2017-04-21,0.007907078477511707
2017-04-28,0.0027911418644385637
2017-05-05,-0.008861547183528535
2017-05-12,0.0031948383584583183
2017-05-19,0.024581736222765965
2017-05-26,0.0026266856043433437
2017-06-02,0.024924051807272522
2017-06-09,0.025235236590980883
2017-06-16,0.02487324447395834
2017-06-23,0.03103707440681349
2017-06-30,0.03507553258235123
2017-07-07,0.016291425925226952
2017-07-14,0.020652648915626678
2017-07-21,0.01498416814569175
2017-07-28,0.014582194724897066
2017-08-04,0.02870133389237056
2017-08-11,0.02299769994559586
2017-08-18,0.005835559983687454
2017-08-25,-0.0014756247282692548
2017-09-01,0.016081477995214085
2017-09-08,0.006010779623488754
2017-09-15,0.003757077631328535
2017-09-22,0.004460680490643043
2017-09-29,0.019769680634740234
2017-10-06,0.01840112842571647
2017-10-13,0.012671753406333693
2017-10-20,0.01450998194088874
2017-10-27,0.020339333722846468
2017-11-03,0.00597839397485114
2017-11-10,-0.003356780797319298
2017-11-17,0.00550753135234456
2017-11-24,-0.016360635718674743
2017-12-01,-0.003685331765378819
2017-12-08,-0.023657432359473964
2017-12-15,0.0021137717900637414
2017-12-22,-0.0036229812796704066
2017-12-29,-0.005346427721340355
2018-01-05,0.02082141704094387
2018-01-12,0.032451009280810315
2018-01-19,0.0507330596031353
2018-01-26,0.06632570926218294
2018-02-02,0.028454620075607857
2018-02-09,0.011857708743852696
2018-02-16,0.017385427334308545
2018-02-23,0.018945205620748355
2018-03-02,0.019274554053533385
2018-03-09,0.02512153153004276
2018-03-16,0.0313176924139425
2018-03-23,0.006208811743002194
2018-03-30,0.0168376170426454
2018-04-06,0.018035985104978735
2018-04-13,0.0058953197748994905
2018-04-20,0.021117155479680298
2018-04-27,0.009088065778656182
2018-05-04,0.007800879602180635
2018-05-11,0.015623314212104654
2018-05-18,0.014809346844201342
2018-05-25,0.04065418319150792
2018-06-01,0.04015016435644607
2018-06-08,0.03501936603637778
2018-06-15,0.034006292071622556
2018-06-22,0.013958088013116486
2018-06-29,0.009937623776580607
2018-07-06,0.03512983941235077
2018-07-13,0.03167443580359245
2018-07-20,0.04256915825229377
2018-07-27,0.051170647554907286
2018-08-03,0.03191180727619793
2018-08-10,0.03735174379456012
2018-08-17,0.012237422451080407
2018-08-24,0.026521770040917544
2018-08-31,0.004536532032943409
2018-09-07,-0.008719978009336346
2018-09-14,0.010812488285039251
2018-09-21,0.006704851089046753
2018-09-28,0.004351995010450619
2018-10-05,0.031173430360115002
2018-10-12,0.02012407621624813
2018-10-19,0.009157741113126412
2018-10-26,0.0038747902156288415
2018-11-02,0.007086446957560212
2018-11-09,0.014316427075374366
2018-11-16,0.02507596962052161
2018-11-23,0.03506824000501113
2018-11-30,0.04236403174817037
2018-12-07,0.03191627019951704
2018-12-14,0.03271576220965472
2018-12-21,0.028941961742445746
2018-12-28,0.04287509045079807
2019-01-04,0.04786021378140024
2019-01-11,0.04524577865489356
2019-01-18,0.034196587670786184
2019-01-25,0.00826336398784286
2019-02-01,0.011730929547342868
2019-02-08,0.003366225958235241
2019-02-15,0.031224419375436612
2019-02-22,0.03656160668087061
2019-03-01,0.04021004966273715
2019-03-08,0.012249258031362936
2019-03-15,0.010670371039941087
2019-03-22,-0.001941300879287751
2019-03-29,0.008493973267546842
2019-04-05,0.0197987172407827
2019-04-12,0.026583229877007442
2019-04-19,0.037027380458570444
2019-04-26,0.03091052717065707
2019-05-03,0.025171101075894244
2019-05-10,6.109470497106176e-05
2019-05-17,0.0094040736797816
2019-05-24,0.00012764787440537037
2019-05-31,0.02509093967343909
2019-06-07,0.048822279447736094
2019-06-14,0.01834957775824113
2019-06-21,0.03202597723554575
2019-06-28,0.01810636890782381
2019-07-05,0.017488856525408502
2019-07-12,0.022822393815763786
2019-07-19,0.0006894956882153523
2019-07-26,0.0016464670485478103
2019-08-02,0.017289117705280486
2019-08-09,-0.0021345290318227424
2019-08-16,0.007233630167292601
2019-08-23,-0.008810728195639094
2019-08-30,-0.009758575129045351
2019-09-06,0.028714329171658688
2019-09-13,0.010608113284484999
2019-09-20,-0.00418686771587739
2019-09-27,0.01673872770748344
2019-10-04,0.030918291008085474
2019-10-11,0.0035474662191618033
2019-10-18,0.009583394700348516
2019-10-25,0.025663494390283474
2019-11-01,0.02687783699888239
2019-11-08,0.017922254108364673
2019-11-15,0.004603410639059117
2019-11-22,0.03243427691934202
2019-11-29,0.013994831007240994
2019-12-06,0.01784699470123494
2019-12-13,0.008849842453295958
2019-12-20,0.007765320838721757
2019-12-27,0.0027145088357544765
2020-01-03,0.007549964212884581
2020-01-10,0.03640053946215835
2020-01-17,0.0329587339770029
2020-01-24,0.026488468465127746
2020-01-31,0.023046175960323583
2020-02-07,0.01910705858829422
2020-02-14,0.01004979780189611
2020-02-21,0.029553677395318757
2020-02-28,0.014684301319735448
2020-03-06,0.0014526836839373067
2020-03-13,0.0075432667640619715
2020-03-20,-0.006542694256480831
2020-03-27,0.0015885622732281412
2020-04-03,0.01700244153576628
2020-04-10,0.02241624185093463
2020-04-17,0.0024950125123424155
2020-04-24,0.030334795155286875
2020-05-01,0.003199783433113521
2020-05-08,-0.0036613913621910744
2020-05-15,-0.007201020618007748
2020-05-22,0.014072589330342587
2020-05-29,0.05198954917586981
2020-06-05,0.05125598277089131
2020-06-12,0.06259443608864942
2020-06-19,0.03234622762397934
2020-06-26,0.018642551472709403
2020-07-03,0.0228987023595293
2020-07-10,0.013468923503194589
2020-07-17,0.03727950740971083
2020-07-24,0.01984309312486022
2020-07-31,0.046397996288678446
2020-08-07,0.010243840351914371
2020-08-14,0.0033517804797460874
2020-08-21,0.01222368036413982
2020-08-28,0.012446174803472952
2020-09-04,0.018913141539414813
2020-09-11,0.041675207993637386
2020-09-18,0.03418552515976942
2020-09-25,0.05126933209265783
2020-10-02,0.018900786304748427
2020-10-09,0.00027369269733350303
2020-10-16,0.010986890273314561
2020-10-23,0.01304669358516331
2020-10-30,0.012007263602716107
2020-11-06,0.02246928402417151
2020-11-13,0.038756397385343144
2020-11-20,0.05314941783645179
2020-11-27,0.016237791090451485
2020-12-04,0.03260455595325172
2020-12-11,0.016233910434470478
2020-12-18,-0.007679468736298281
2020-12-25,-0.002150124629445342
2021-01-01,0.011538613891203307
2021-01-08,0.0300215182025065
2021-01-15,0.02957524474252471
2021-01-22,0.02324305413663574
2021-01-29,0.01939013575289456
2021-02-05,0.00894973309690059
2021-02-12,-0.008935265208463631
2021-02-19,-0.0012934561760453377
2021-02-26,0.013953478973918002
2021-03-05,0.015052574774089741
2021-03-12,0.015514091571590007
2021-03-19,0.014782178580602207
2021-03-26,0.025446223114773056
2021-04-02,0.014442141353585191
2021-04-09,0.021128003359515788
2021-04-16,0.009250977462217749
2021-04-23,0.009768797830993605
2021-04-30,0.012093977276282634
2021-05-07,0.010488391739273262
2021-05-14,0.015169681451307152
2021-05-21,0.03933709093621392
2021-05-28,0.04223236277874619
2021-06-04,0.047782903039711354
2021-06-11,0.02972102003804273
2021-06-18,0.02971982928584081
2021-06-25,0.024444238030543887
2021-07-02,0.03666727992424083
2021-07-09,0.010215576480623226
2021-07-16,0.0132516313324887
2021-07-23,0.018293172233881536
2021-07-30,0.031035397305606192
2021-08-06,0.008425517805879822
2021-08-13,0.02201668117537728
2021-08-20,0.029186347837679698
2021-08-27,-0.005703324470839463
2021-09-03,-1.4738048148448165e-05
2021-09-10,0.022137891625735578
2021-09-17,0.025078326150878294
2021-09-24,0.04297507749337604
2021-10-01,0.02880549174677209
2021-10-08,-0.002587576917616845
2021-10-15,-0.021877139770667308
2021-10-22,-0.025192025661939257
2021-10-29,-0.013442505280450788
2021-11-05,0.0018792788397583465
2021-11-12,-0.0031886260170471722
2021-11-19,0.026941489228167196
2021-11-26,0.02150209756760142
2021-12-03,-0.0009922712663658986
