,numerai_models_v4/lightgbm-dart_None_1_2000.parameters-random-64
2015-05-08,0.04470271615013125
2015-05-15,0.050583034620037985
2015-05-22,0.0431444662871054
2015-05-29,0.03991787190926961
2015-06-05,0.03382461206538188
2015-06-12,0.02959591367008796
2015-06-19,0.026975028527516206
2015-06-26,0.018946147974118976
2015-07-03,0.015736012927583982
2015-07-10,0.009799563751831959
2015-07-17,0.027819205706369435
2015-07-24,0.04100063654836533
2015-07-31,0.03603536970559967
2015-08-07,0.04491180896187909
2015-08-14,0.03824297074143387
2015-08-21,0.04056611161196266
2015-08-28,0.016808723330942618
2015-09-04,0.017575018357726034
2015-09-11,0.020162427432454465
2015-09-18,0.0076400840905699605
2015-09-25,0.01354449866806647
2015-10-02,0.030906720680964887
2015-10-09,0.05641660638177872
2015-10-16,0.06849523710861316
2015-10-23,0.059869805243775644
2015-10-30,0.05574232089307726
2015-11-06,0.04551443835774383
2015-11-13,0.044164252653541534
2015-11-20,0.05936557693746685
2015-11-27,0.04267628549065454
2015-12-04,0.04130418377750147
2015-12-11,0.028441777308285187
2015-12-18,0.04883431240391343
2015-12-25,0.052923993982303075
2016-01-01,0.031550807177453316
2016-01-08,0.013080359719182472
2016-01-15,0.004636004762486798
2016-01-22,0.015760898612785765
2016-01-29,0.0036037582667460045
2016-02-05,-0.009035202074562957
2016-02-12,-0.0008512305271131819
2016-02-19,0.006084588985363834
2016-02-26,0.01403917214441622
2016-03-04,0.02789884456599895
2016-03-11,0.033163470934615254
2016-03-18,0.0347055662120668
2016-03-25,0.011579223855650852
2016-04-01,0.032665850597113945
2016-04-08,0.019537772867523878
2016-04-15,0.03529457312412066
2016-04-22,0.029939465152738792
2016-04-29,0.04102471696294237
2016-05-06,0.0497092644419088
2016-05-13,0.03313184473417318
2016-05-20,0.04451651393021494
2016-05-27,0.0014757942441699908
2016-06-03,-0.016890288919192656
2016-06-10,-0.01384745700434723
2016-06-17,-0.005814831663987742
2016-06-24,0.014272952812511439
2016-07-01,0.019931115012941404
2016-07-08,0.035416372239507915
2016-07-15,0.03081017479018876
2016-07-22,0.020984024386364528
2016-07-29,0.015593899462506902
2016-08-05,0.02208608357189576
2016-08-12,0.04951666365689207
2016-08-19,0.057084973505846605
2016-08-26,0.04035164673372148
2016-09-02,0.03555561980126749
2016-09-09,0.03431041616014368
2016-09-16,0.017788358344337486
2016-09-23,0.030264374543162425
2016-09-30,0.02619175573599202
2016-10-07,0.03351754105112966
2016-10-14,0.02903204023793039
2016-10-21,0.006210254143725456
2016-10-28,0.025226216150094922
2016-11-04,0.008493904226620044
2016-11-11,0.004263939945294202
2016-11-18,0.016088047493710282
2016-11-25,-0.0026394125994071266
2016-12-02,0.013431315485923374
2016-12-09,0.034208921057090516
2016-12-16,0.032965047011948835
2016-12-23,0.030961005358871356
2016-12-30,0.03733280019681216
2017-01-06,0.015184441201895596
2017-01-13,0.029806015422536237
2017-01-20,0.03944250010197144
2017-01-27,0.029541245022966907
2017-02-03,0.027840762909218088
2017-02-10,0.04297821440290048
2017-02-17,0.04696722299207024
2017-02-24,0.031212222490148506
2017-03-03,0.03225305683162609
2017-03-10,0.026311197173361715
2017-03-17,0.022417811563956957
2017-03-24,0.03678879971600329
2017-03-31,0.026600123162165607
2017-04-07,0.027229108717008146
2017-04-14,0.016721493537618926
2017-04-21,0.004275626514586811
2017-04-28,0.011608563208645157
2017-05-05,0.004394371801543158
2017-05-12,0.006582100335741153
2017-05-19,0.041942444811946304
2017-05-26,0.01828510057421591
2017-06-02,0.034510491603270806
2017-06-09,0.028771400036659976
2017-06-16,0.028849608546186692
2017-06-23,0.02597800823913995
2017-06-30,0.037780442602646076
2017-07-07,0.01721568041481292
2017-07-14,0.0006738490761304453
2017-07-21,0.028056343741074987
2017-07-28,0.0330940745288384
2017-08-04,0.03549709795659808
2017-08-11,0.04791487233882249
2017-08-18,0.03170543897387937
2017-08-25,0.022197033843788277
2017-09-01,0.024917407217221882
2017-09-08,0.015328087860403647
2017-09-15,0.010396648269156032
2017-09-22,0.003180937528132333
2017-09-29,0.023934766523457808
2017-10-06,0.006661220471247301
2017-10-13,0.011512879419099589
2017-10-20,0.015579468399650798
2017-10-27,0.028307517913592154
2017-11-03,0.02014931616961409
2017-11-10,0.01007989185457095
2017-11-17,0.025002609291563685
2017-11-24,0.010107036213731328
2017-12-01,0.022481213367768954
2017-12-08,0.0035990174119749983
2017-12-15,0.007528830819992003
2017-12-22,0.006330235839527839
2017-12-29,0.003803853255849748
2018-01-05,0.0192616252204027
2018-01-12,0.022969192849901794
2018-01-19,0.035721760306353566
2018-01-26,0.05830625324850155
2018-02-02,0.03391145623756196
2018-02-09,0.030313509509317296
2018-02-16,0.01311126308107496
2018-02-23,0.017235114821785646
2018-03-02,0.0267770387717712
2018-03-09,0.019920043742938258
2018-03-16,0.0376033277338386
2018-03-23,-0.0009909944709443374
2018-03-30,0.023758522032570263
2018-04-06,0.02287454609142602
2018-04-13,0.011142186818355607
2018-04-20,0.016735215420786462
2018-04-27,0.028618743169963747
2018-05-04,-0.001410512734997737
2018-05-11,0.02853802881996591
2018-05-18,0.03331035543679502
2018-05-25,0.04671978421082523
2018-06-01,0.043713042865011625
2018-06-08,0.037719321808922776
2018-06-15,0.018233980754912022
2018-06-22,0.013111261297916598
2018-06-29,0.008128827705654982
2018-07-06,0.02389549969469289
2018-07-13,0.039811964905962234
2018-07-20,0.02711486115815747
2018-07-27,0.030361525887318042
2018-08-03,0.022785157555346432
2018-08-10,0.01642559647667089
2018-08-17,0.023730456430408976
2018-08-24,0.017445079327734463
2018-08-31,0.008541265110925289
2018-09-07,-0.007582926052494142
2018-09-14,0.018719098797128055
2018-09-21,0.009647122626574639
2018-09-28,0.024893912536074033
2018-10-05,0.023083875108663263
2018-10-12,0.022602920190548145
2018-10-19,0.015340081479259185
2018-10-26,0.014407544559170635
2018-11-02,0.012088317605352505
2018-11-09,0.023070221559870752
2018-11-16,0.04709429997404776
2018-11-23,0.04822784854499392
2018-11-30,0.05850588273691619
2018-12-07,0.050542866419636
