,numerai_models_v4/lightgbm-dart_None_1_2000.parameters-random-3
2015-05-08,0.04280201485584409
2015-05-15,0.05056980944280635
2015-05-22,0.054617747729513215
2015-05-29,0.04565443598722535
2015-06-05,0.034670371980392835
2015-06-12,0.036466636501583015
2015-06-19,0.032372583201236246
2015-06-26,0.02863744497498526
2015-07-03,0.019397584981327935
2015-07-10,0.01011092392376056
2015-07-17,0.03273234210018338
2015-07-24,0.043941408753583
2015-07-31,0.039214378026486696
2015-08-07,0.04167743868512161
2015-08-14,0.04578353612641465
2015-08-21,0.03592546243951114
2015-08-28,0.014492461367380595
2015-09-04,0.0171970009210816
2015-09-11,0.021862461327658858
2015-09-18,0.0054802304386471715
2015-09-25,0.009946275418314226
2015-10-02,0.02701167789346667
2015-10-09,0.05538970848331712
2015-10-16,0.060047851813508156
2015-10-23,0.056523892160410885
2015-10-30,0.049531090206021346
2015-11-06,0.046533248466633266
2015-11-13,0.035971088058389326
2015-11-20,0.04642042873144581
2015-11-27,0.029790391471143103
2015-12-04,0.033943154705511284
2015-12-11,0.03597578677028201
2015-12-18,0.049490848249988055
2015-12-25,0.05930468525256025
2016-01-01,0.028786650703472923
2016-01-08,0.005566080215865624
2016-01-15,-0.002833122904899142
2016-01-22,0.007594171692830945
2016-01-29,-0.00014688303836025892
2016-02-05,0.002071634139961448
2016-02-12,0.006773222373309169
2016-02-19,0.008574432113593601
2016-02-26,0.023668271281251273
2016-03-04,0.03461257015250552
2016-03-11,0.03188549579072885
2016-03-18,0.03009534924852899
2016-03-25,0.012502457196394383
2016-04-01,0.03253943638338811
2016-04-08,0.019566544695664965
2016-04-15,0.032615812592211885
2016-04-22,0.028580316695584813
2016-04-29,0.03480922119784716
2016-05-06,0.031812353529285985
2016-05-13,0.024111147182118514
2016-05-20,0.04571013275271552
2016-05-27,0.009586808119300405
2016-06-03,-0.009127983055101015
2016-06-10,-0.00688001513816071
2016-06-17,-0.003568332863736086
2016-06-24,0.016643738357589748
2016-07-01,0.024117983430438344
2016-07-08,0.03511171930167649
2016-07-15,0.024084816875469737
2016-07-22,0.01572223229595718
2016-07-29,0.011978530873343194
2016-08-05,0.023217202746456424
2016-08-12,0.049594473959708694
2016-08-19,0.054325708022005995
2016-08-26,0.03486399917464245
2016-09-02,0.028896827736298654
2016-09-09,0.034184046780706114
2016-09-16,0.0328319188005505
2016-09-23,0.03559013719440063
2016-09-30,0.03653592775239154
2016-10-07,0.04119643176233167
2016-10-14,0.031168935628740433
2016-10-21,0.01204723269871956
2016-10-28,0.025272582207721613
2016-11-04,0.01298310921754745
2016-11-11,0.009616300526633242
2016-11-18,0.016403653284332947
2016-11-25,-0.004980510193392868
2016-12-02,0.006751671972887897
2016-12-09,0.03019230591374156
2016-12-16,0.041717756527059814
2016-12-23,0.0360741150445165
2016-12-30,0.04818358528180397
2017-01-06,0.0328022907904442
2017-01-13,0.03877923058974057
2017-01-20,0.04198873939611235
2017-01-27,0.03240655044205952
2017-02-03,0.020763138325852522
2017-02-10,0.0418036524796709
2017-02-17,0.03399546308268251
2017-02-24,0.02963110401642513
2017-03-03,0.026770631339262285
2017-03-10,0.03363058167409403
2017-03-17,0.025398816300501784
2017-03-24,0.03520763726245588
2017-03-31,0.021282851771501365
2017-04-07,0.019575269916593193
2017-04-14,0.023598809077014216
2017-04-21,0.0066648356388141925
2017-04-28,0.008540414502570565
2017-05-05,0.0027185816026213377
2017-05-12,0.0021225783129753704
2017-05-19,0.03474178088356149
2017-05-26,0.015418036327974786
2017-06-02,0.029497236628785246
2017-06-09,0.0255737270495022
2017-06-16,0.030654175825422687
2017-06-23,0.025406457607853535
2017-06-30,0.035171188403956485
2017-07-07,0.012910031655580528
2017-07-14,0.007787944317143864
2017-07-21,0.018232860910681898
2017-07-28,0.02693010784224944
2017-08-04,0.03603106421193584
2017-08-11,0.04521961131180303
2017-08-18,0.029982804452024298
2017-08-25,0.01959652267418138
2017-09-01,0.02208736340548992
2017-09-08,0.020274655822369633
2017-09-15,0.014378855022065663
2017-09-22,0.0007439584117222864
2017-09-29,0.02538001418296892
2017-10-06,0.003790861266209942
2017-10-13,0.011236665830233765
2017-10-20,0.009168657674175018
2017-10-27,0.01892022255915098
2017-11-03,0.006620264286646278
2017-11-10,-0.0015047638056948532
2017-11-17,0.021108368894456487
2017-11-24,0.006131989336570636
2017-12-01,0.030433007687196395
2017-12-08,0.003637513403220023
2017-12-15,0.019744907041265407
2017-12-22,0.008489918985517162
2017-12-29,0.0018240853991235574
2018-01-05,0.020356858877371042
2018-01-12,0.017141611228958582
2018-01-19,0.029056753558687823
2018-01-26,0.04895568808771448
2018-02-02,0.03243098533228285
2018-02-09,0.02008525504712516
2018-02-16,0.013498247467210997
2018-02-23,0.017946745851766782
2018-03-02,0.02571157306334824
2018-03-09,0.027998725805009603
2018-03-16,0.03569497732402062
2018-03-23,0.008744425728169008
2018-03-30,0.02279384706524113
2018-04-06,0.02235119874454908
2018-04-13,0.015124310074532778
2018-04-20,0.025421200676505905
2018-04-27,0.03781981807214039
2018-05-04,0.019992121899622343
2018-05-11,0.034853680506382594
2018-05-18,0.03170218673799161
2018-05-25,0.05788816269912465
2018-06-01,0.042290681814944824
2018-06-08,0.04103856390337584
2018-06-15,0.018102141905679565
2018-06-22,0.019020420736083236
2018-06-29,0.017222033875142255
2018-07-06,0.034568748098658245
2018-07-13,0.03967934480599777
2018-07-20,0.03880949764274056
2018-07-27,0.0493160843413727
2018-08-03,0.030113604828797037
2018-08-10,0.01961470095805226
2018-08-17,0.029418243975935836
2018-08-24,0.023483838373692077
2018-08-31,0.008624581737120303
2018-09-07,-0.01654967660672112
2018-09-14,0.0066926068515364414
2018-09-21,0.006725612788916204
2018-09-28,0.018933315238489377
2018-10-05,0.028178784615047237
2018-10-12,0.030936959462972955
2018-10-19,0.0220042128019282
2018-10-26,0.01780751290627587
2018-11-02,0.021301435302706218
2018-11-09,0.02904232215025646
2018-11-16,0.04706450254958086
2018-11-23,0.04455562853026406
2018-11-30,0.05460910401000519
2018-12-07,0.04366137645150158
2018-12-14,0.0399142597760655
2018-12-21,0.04122942259568992
2018-12-28,0.04602379251407091
2019-01-04,0.049335532914820124
2019-01-11,0.05083034726033679
2019-01-18,0.022336449816618906
2019-01-25,0.013608480781856884
2019-02-01,0.014754387191531397
2019-02-08,0.012181901585802391
2019-02-15,0.03631051494160202
2019-02-22,0.030309027143873086
2019-03-01,0.023778427136405048
2019-03-08,0.007840030114005546
2019-03-15,0.009978255506570596
2019-03-22,0.004939298133572404
2019-03-29,0.012820003103893782
2019-04-05,0.017490516417152126
2019-04-12,0.01903193128465557
2019-04-19,0.02634963233509757
2019-04-26,0.02016982829072164
2019-05-03,0.01534253337767565
2019-05-10,-0.011486429544328006
2019-05-17,0.005128343801540942
2019-05-24,0.00743937464338852
2019-05-31,0.0232050927882644
2019-06-07,0.03200212628068575
2019-06-14,0.01795674463591338
2019-06-21,0.021587003825086878
2019-06-28,0.024217787322350106
2019-07-05,0.014832807990302867
2019-07-12,0.02198829629293378
2019-07-19,0.01276358654898058
2019-07-26,0.022813639185635618
2019-08-02,0.01419897523994979
2019-08-09,-0.011172276279342776
2019-08-16,0.0022734311819443977
2019-08-23,0.007723925366343462
2019-08-30,0.005916338046109019
2019-09-06,0.020209779999759186
2019-09-13,0.015424950026409891
2019-09-20,0.007640691335046706
2019-09-27,0.029166969368962358
2019-10-04,0.02859023518216795
2019-10-11,0.025669863942037945
2019-10-18,0.03323552027788359
2019-10-25,0.04188392780294175
2019-11-01,0.025034379268152378
2019-11-08,0.0046782751857784004
2019-11-15,0.012576057818588983
2019-11-22,0.0222598565480341
2019-11-29,0.01628561223580638
2019-12-06,0.018043216444043608
2019-12-13,0.006371472461999015
2019-12-20,0.0006180549433853095
2019-12-27,0.0083310786663723
2020-01-03,-0.00027269658988949555
2020-01-10,0.035385314976045155
2020-01-17,0.009229570160122286
2020-01-24,0.017293917756543067
2020-01-31,0.023753762956310143
2020-02-07,0.020538070386019812
2020-02-14,-0.0067381668526437675
2020-02-21,0.02362820964668802
2020-02-28,0.010944136087555486
2020-03-06,0.0038033412074014324
2020-03-13,0.02101987253283606
2020-03-20,0.009281194172287684
2020-03-27,0.01581878899504698
2020-04-03,0.01763367549060285
2020-04-10,0.03416317048233447
2020-04-17,0.026435166217165046
2020-04-24,0.02467199145173239
2020-05-01,0.0230618111350864
2020-05-08,-0.00021918614360670195
2020-05-15,0.0026368257033995055
2020-05-22,0.024925974326800878
2020-05-29,0.04960276742715689
2020-06-05,0.053092748767079874
2020-06-12,0.03398599234608884
2020-06-19,0.02100400924852185
2020-06-26,0.012454751237556865
2020-07-03,0.004353800431505246
2020-07-10,-0.003703340114400611
