,Numerai-MLP_None_1_2000_10-random-68
2015-05-15,0.016464053538355405
2015-05-22,0.038800886822281645
2015-05-29,0.03007772680662884
2015-06-05,0.035692407990001083
2015-06-12,0.019639631125721067
2015-06-19,0.015213295484443124
2015-06-26,0.0093539393134374
2015-07-03,0.002347186838376441
2015-07-10,-0.013406266377857051
2015-07-17,0.011652807080854019
2015-07-24,0.02048932688826145
2015-07-31,0.02396895447398097
2015-08-07,0.039284924997882366
2015-08-14,0.038896820745326646
2015-08-21,0.025207260358058182
2015-08-28,0.03085168400654581
2015-09-04,0.01869806045105799
2015-09-11,0.012716552401260961
2015-09-18,0.009012610559494648
2015-09-25,-0.0015267875186476632
2015-10-02,0.023135006415551402
2015-10-09,0.048568470241177865
2015-10-16,0.05464537392592202
2015-10-23,0.04720454248826352
2015-10-30,0.03703785743668158
2015-11-06,0.05174683133287027
2015-11-13,0.031176429156756294
2015-11-20,0.04361240035996065
2015-11-27,0.0429338370023664
2015-12-04,0.052083937485398246
2015-12-11,0.043881372075291275
2015-12-18,0.0455884287459218
2015-12-25,0.042389920212197604
2016-01-01,0.01554737117315036
2016-01-08,0.011927043464861587
2016-01-15,0.02799783581856399
2016-01-22,0.011298207191868002
2016-01-29,0.0045645978100395555
2016-02-05,-0.009948117300243156
2016-02-12,0.009107265560889395
2016-02-19,0.018881064454353516
2016-02-26,0.03514736005148301
2016-03-04,0.04518628940783294
2016-03-11,0.017848505200078447
2016-03-18,0.020256856783852525
2016-03-25,0.01644450708114203
2016-04-01,0.030669527236659774
2016-04-08,0.026056138813959802
2016-04-15,0.04511710352327328
2016-04-22,0.017551098056134144
2016-04-29,0.02557271007631628
2016-05-06,0.03992324590004386
2016-05-13,0.026052579262535396
2016-05-20,0.03310136219382705
2016-05-27,0.024127744954378492
2016-06-03,0.0028056452318312836
2016-06-10,-0.0022598248003103307
2016-06-17,0.004527244442605796
2016-06-24,0.008788524099291725
2016-07-01,0.023860933236231976
2016-07-08,0.021578386542845485
2016-07-15,0.018351375021848196
2016-07-22,-9.818965346808107e-05
2016-07-29,0.012762375612735908
2016-08-05,0.022783120675008782
2016-08-12,0.024556629392989384
2016-08-19,0.03463468903736298
2016-08-26,0.03173295762350904
2016-09-02,0.017101596789972827
2016-09-09,0.010723021728604138
2016-09-16,0.013344650346846601
2016-09-23,0.029409862274857146
2016-09-30,0.04426686063556603
2016-10-07,0.04861845177953009
2016-10-14,0.020027890949142556
2016-10-21,0.0025884720800887764
2016-10-28,0.011464431358362118
2016-11-04,-0.008609676581970826
2016-11-11,0.0005396998581131215
2016-11-18,-0.002633946522714863
2016-11-25,-0.018708217886286
2016-12-02,-0.009592964836001689
2016-12-09,0.0185968900415242
2016-12-16,0.03327373997042451
2016-12-23,0.025273519841848554
2016-12-30,0.03702312838667651
2017-01-06,0.022186905621798658
2017-01-13,0.006905204154386722
2017-01-20,0.010715593385128792
2017-01-27,0.0009670181423279252
2017-02-03,0.018032443425680795
2017-02-10,0.0453351983228358
2017-02-17,0.031415846683248705
2017-02-24,0.03198340237445983
2017-03-03,0.03245194864254981
2017-03-10,0.014847707984864091
2017-03-17,0.011810853636030011
2017-03-24,0.042968855131818834
2017-03-31,0.03852898247292813
2017-04-07,0.02186373548600785
2017-04-14,0.0153626296897111
2017-04-21,0.011524523473967846
2017-04-28,0.005451192348417682
2017-05-05,-0.012609841702344797
2017-05-12,-0.012723344158436426
2017-05-19,0.015557148656217332
2017-05-26,0.021364229631938993
2017-06-02,0.03904894921231905
2017-06-09,0.017502542697531
2017-06-16,0.04363773101277155
2017-06-23,0.02684056710131025
2017-06-30,0.04330698294441021
2017-07-07,0.019069087251317438
2017-07-14,0.01675049584175347
2017-07-21,0.012021972687135823
2017-07-28,0.018733813077361862
2017-08-04,0.03076653114246267
2017-08-11,0.035254641540203704
2017-08-18,0.016012332454806072
2017-08-25,0.00038352027735613615
2017-09-01,0.013374271974696839
2017-09-08,0.01769080251895489
2017-09-15,0.01698044367415936
2017-09-22,0.010495091046562268
2017-09-29,0.03454519194399288
2017-10-06,0.019974018058815345
2017-10-13,0.023399091279871265
2017-10-20,0.020287884715788983
2017-10-27,0.03556309435796353
2017-11-03,0.016115632968100795
2017-11-10,-0.009048115825877688
2017-11-17,-0.006246238889028269
2017-11-24,-0.020986430199004886
2017-12-01,-0.0005555581606393223
2017-12-08,-0.007081115772473454
2017-12-15,-0.002009839204411544
2017-12-22,0.005486033589553369
2017-12-29,0.019797607316709206
2018-01-05,0.02555069899650558
2018-01-12,0.03612095605482525
2018-01-19,0.026305123303307098
2018-01-26,0.0383857338714648
2018-02-02,0.024139314823921825
2018-02-09,0.03246580132680084
2018-02-16,0.00831869633369676
2018-02-23,0.024280834001979144
2018-03-02,0.015094261331396859
2018-03-09,0.018202393510525668
2018-03-16,0.023992098308137106
2018-03-23,0.022315999068651445
2018-03-30,0.03360531171443078
2018-04-06,0.028977109606264543
2018-04-13,0.021390617598767928
2018-04-20,-0.002073277974212905
2018-04-27,0.016516105715209752
2018-05-04,0.023034331520484987
2018-05-11,0.02017761329159573
2018-05-18,0.026414041047218846
2018-05-25,0.04080045858495056
2018-06-01,0.019189576484549643
2018-06-08,0.03713779509053809
2018-06-15,0.022074876216085986
2018-06-22,0.019071355492969278
2018-06-29,0.013640964112057523
2018-07-06,0.02795963611091859
2018-07-13,0.033685864600344916
2018-07-20,0.04572403339687183
2018-07-27,0.05953852615091573
2018-08-03,0.04548187774701925
2018-08-10,0.030052292216463647
2018-08-17,0.03109130986483625
2018-08-24,0.029391649599947476
2018-08-31,0.023484364204187876
2018-09-07,0.009025450295674328
2018-09-14,0.026970157450716098
2018-09-21,0.023385625342316994
2018-09-28,0.03431871554702316
2018-10-05,0.02854765818717169
2018-10-12,0.034833389548939574
2018-10-19,0.010012162621434997
2018-10-26,0.01814562881138521
2018-11-02,0.018013258968706248
2018-11-09,0.028913938601904755
2018-11-16,0.05312880782445842
2018-11-23,0.03561105568772282
2018-11-30,0.034404992160984804
2018-12-07,0.03181676235514456
2018-12-14,0.036278447195697394
2018-12-21,0.03697108694133714
2018-12-28,0.04887725522535198
2019-01-04,0.051466893602845
2019-01-11,0.030103097706910827
2019-01-18,0.020796803565157864
2019-01-25,0.01181938604710568
2019-02-01,0.011623135639877895
2019-02-08,0.009037514629022228
2019-02-15,0.04229114451963129
2019-02-22,0.030928708883603544
2019-03-01,0.025636849610768887
2019-03-08,0.013756899532140696
2019-03-15,0.013727163332231503
2019-03-22,0.012052736370962538
2019-03-29,0.03137380940347203
2019-04-05,0.02261239495857191
2019-04-12,0.028575348903974923
2019-04-19,-0.00267659328368611
2019-04-26,0.00543718100527468
2019-05-03,0.02277967557989842
2019-05-10,0.011411740876869783
2019-05-17,0.019062446691040652
2019-05-24,0.01209671646194482
2019-05-31,0.019352079781423438
2019-06-07,0.03233287748774472
2019-06-14,0.01905889889588909
2019-06-21,0.04462640296853838
2019-06-28,0.03128123969952293
2019-07-05,0.019933462886947872
2019-07-12,0.023836619263746663
2019-07-19,0.012793078710340543
2019-07-26,0.005991907307704364
2019-08-02,0.015804064492838662
2019-08-09,0.007068603540667192
2019-08-16,0.015949273925228925
2019-08-23,0.021633877856098
2019-08-30,-0.0015100586310477881
2019-09-06,0.011440567100516476
2019-09-13,0.0017199102491014691
2019-09-20,0.0003624628465155804
2019-09-27,0.008047395706929002
2019-10-04,0.017822995966428005
2019-10-11,-0.00016320834484288098
2019-10-18,0.021835271933565645
2019-10-25,0.03079979901604342
2019-11-01,0.035914536495999
2019-11-08,0.01728183046678552
2019-11-15,0.01153545307392297
2019-11-22,0.00895967430750462
2019-11-29,0.0006771271025911383
2019-12-06,0.01006323357325945
2019-12-13,-0.0037609763628597653
2019-12-20,-0.016010531006544457
2019-12-27,0.0020496981651828197
2020-01-03,-0.00922655417170769
2020-01-10,0.008982421019892318
2020-01-17,-0.003882080774030841
2020-01-24,0.009680617827055368
2020-01-31,0.010891879879117347
2020-02-07,0.022368284575011943
2020-02-14,0.01841666197523118
2020-02-21,0.04060039742404762
2020-02-28,0.01833446494663651
2020-03-06,0.011997389771971198
2020-03-13,0.015736341415563765
2020-03-20,0.02390353569994798
2020-03-27,0.02586591732364013
2020-04-03,0.02633543795768976
2020-04-10,0.02358971234897249
2020-04-17,0.013144052244004722
2020-04-24,0.029153613542342326
2020-05-01,0.020506536487577564
2020-05-08,0.005826152337567619
2020-05-15,0.006639857654929674
2020-05-22,0.019634147774372522
2020-05-29,0.0565740693592514
2020-06-05,0.048373515287527646
2020-06-12,0.05627228192366857
2020-06-19,0.0371287553146281
2020-06-26,0.01793297178734681
2020-07-03,0.0005580077527748959
2020-07-10,0.010452089111214577
2020-07-17,0.01852452765159926
2020-07-24,0.007478640612972884
2020-07-31,0.00454923455545003
2020-08-07,-0.006139987441900681
2020-08-14,-0.008322420382822973
2020-08-21,-0.0138428822467533
2020-08-28,-0.016931581935035564
2020-09-04,0.006834510633533695
2020-09-11,0.005789630007706696
2020-09-18,0.009313755774845759
2020-09-25,0.02563999140844778
2020-10-02,0.015544498158174803
2020-10-09,-0.00046262124412970384
2020-10-16,0.019734324151551352
2020-10-23,0.01827185765552795
2020-10-30,0.025329586994153105
2020-11-06,0.038523909862226674
