,numerai_models_v4/lightgbm-dart_None_1_2000.parameters-random-86
2015-05-08,0.05447098708414032
2015-05-15,0.05210149778517242
2015-05-22,0.057335492597658674
2015-05-29,0.047070389537852565
2015-06-05,0.039791968873939126
2015-06-12,0.026474135956525213
2015-06-19,0.028981997574394153
2015-06-26,0.029993125912312485
2015-07-03,0.013878243385535796
2015-07-10,0.005996836420200291
2015-07-17,0.023647994066781135
2015-07-24,0.04347008582722667
2015-07-31,0.03212356620023997
2015-08-07,0.04469171267731172
2015-08-14,0.046820927666599614
2015-08-21,0.03921320657415506
2015-08-28,0.019831687775965945
2015-09-04,0.011858003279593387
2015-09-11,0.011673226942664898
2015-09-18,-0.001860086353034987
2015-09-25,0.00819002664092732
2015-10-02,0.015416129987433887
2015-10-09,0.04605574537095707
2015-10-16,0.06673456871370838
2015-10-23,0.060078654333482175
2015-10-30,0.056853527867921784
2015-11-06,0.05059241331697038
2015-11-13,0.04728760406516962
2015-11-20,0.04789474748549687
2015-11-27,0.036765078372159796
2015-12-04,0.040686426882645926
2015-12-11,0.035172392567555964
2015-12-18,0.05369775513249574
2015-12-25,0.05357062165287021
2016-01-01,0.024488179130280438
2016-01-08,-0.0006697083408734914
2016-01-15,0.005710698240521967
2016-01-22,0.010426012029757086
2016-01-29,-0.004817861254919884
2016-02-05,-0.011310068726798385
2016-02-12,-0.003078136221915058
2016-02-19,0.010444519741710864
2016-02-26,0.009086105436883986
2016-03-04,0.042282960975608984
2016-03-11,0.026335746766610088
2016-03-18,0.033662739755031756
2016-03-25,0.015111452025244722
2016-04-01,0.0365359513482905
2016-04-08,0.018540968240958647
2016-04-15,0.031975109561451116
2016-04-22,0.02830876425565251
2016-04-29,0.038360999381336844
2016-05-06,0.03735774852735129
2016-05-13,0.019574985650791535
2016-05-20,0.03677361486697833
2016-05-27,0.0009788670169201188
2016-06-03,-0.013206519625770012
2016-06-10,-0.017122212445543065
2016-06-17,0.0005036715198917658
2016-06-24,0.015365860359155855
2016-07-01,0.0259646370047974
2016-07-08,0.03477897336752865
2016-07-15,0.0363707195193471
2016-07-22,0.03164315969256439
2016-07-29,0.029020237678022524
2016-08-05,0.029472965594496078
2016-08-12,0.049889850934478584
2016-08-19,0.05404113566445566
2016-08-26,0.035743132763374506
2016-09-02,0.030731527870497512
2016-09-09,0.03778474568992485
2016-09-16,0.018121256954762698
2016-09-23,0.03362206995267795
2016-09-30,0.02943479996474757
2016-10-07,0.036588946057227636
2016-10-14,0.030944231793177256
2016-10-21,0.0211532005004822
2016-10-28,0.038081475197199406
2016-11-04,0.01665042359997927
2016-11-11,0.006991368392519411
2016-11-18,0.008939599417954082
2016-11-25,-0.006559554126410266
2016-12-02,0.0029939318971839803
2016-12-09,0.038316604858476364
2016-12-16,0.03430049604908159
2016-12-23,0.023415458652274897
2016-12-30,0.03463271653720498
2017-01-06,0.018085328674999353
2017-01-13,0.022673806931323884
2017-01-20,0.03361817191620294
2017-01-27,0.025681698367671056
2017-02-03,0.03098031124084145
2017-02-10,0.04095224338860259
2017-02-17,0.03214313810647853
2017-02-24,0.03906515035870489
2017-03-03,0.03462073925684782
2017-03-10,0.02614197141517576
2017-03-17,0.022431698690789904
2017-03-24,0.038446434586927834
2017-03-31,0.02435652401858909
2017-04-07,0.02601538043527541
2017-04-14,0.022067242910952353
2017-04-21,0.009409033819484023
2017-04-28,0.004816518225949414
2017-05-05,0.0023993211909814445
2017-05-12,-0.014660427835110557
2017-05-19,0.03025945496432383
2017-05-26,0.011697367878023337
2017-06-02,0.036882605178332764
2017-06-09,0.0380929620747182
2017-06-16,0.04462917826805702
2017-06-23,0.03617027354039648
2017-06-30,0.03837948177505188
2017-07-07,0.016650698166035465
2017-07-14,0.007810764765089506
2017-07-21,0.022510215433059783
2017-07-28,0.038958057574476096
2017-08-04,0.04049507967704547
2017-08-11,0.04005037316635083
2017-08-18,0.024066425945658106
2017-08-25,0.008465296288390186
2017-09-01,0.017912470042119415
2017-09-08,0.022377062834254783
2017-09-15,0.015077711445815527
2017-09-22,-0.003782653547517073
2017-09-29,0.017600566141820245
2017-10-06,0.015286032561557824
2017-10-13,0.010706516290402212
2017-10-20,0.007770792044365272
2017-10-27,0.02369177310238355
2017-11-03,0.015350481884067273
2017-11-10,-0.003122384896816829
2017-11-17,0.02182493691045215
2017-11-24,0.005317510813993432
2017-12-01,0.0063056641398036
2017-12-08,0.001223142145618119
2017-12-15,0.007878032886620102
2017-12-22,0.005082507476136133
2017-12-29,0.0005058076734650241
2018-01-05,0.02459990899199248
2018-01-12,0.02971415500242951
2018-01-19,0.04967651695926868
2018-01-26,0.06394061847258688
2018-02-02,0.04507608660474771
2018-02-09,0.0330890875531879
2018-02-16,0.020905195724973475
2018-02-23,0.028825451220694156
2018-03-02,0.026618391222618755
2018-03-09,0.025403328025703553
2018-03-16,0.03070475148653214
2018-03-23,-0.004054978942114362
2018-03-30,0.017864742837174107
2018-04-06,0.019175367665782105
2018-04-13,0.005704465620963679
2018-04-20,0.014575261709144884
2018-04-27,0.020284640147474067
2018-05-04,0.01166104248289528
2018-05-11,0.02402978946379069
2018-05-18,0.026950530048909706
2018-05-25,0.04540244098771281
2018-06-01,0.036522129658611645
2018-06-08,0.03510266775712784
2018-06-15,0.029421407333502493
2018-06-22,0.01803461489852281
2018-06-29,0.01035236209356139
2018-07-06,0.029358984326995206
2018-07-13,0.03762782824338393
2018-07-20,0.04493690273202467
2018-07-27,0.0482606104210347
2018-08-03,0.03211641297217069
2018-08-10,0.020133536989190827
2018-08-17,0.025465434147119277
2018-08-24,0.030243315739333615
2018-08-31,-0.0027627035822391224
2018-09-07,-0.009016835159491752
2018-09-14,0.013859269993215455
2018-09-21,-0.005558540213275831
2018-09-28,0.022488304186748426
2018-10-05,0.02527292811045085
2018-10-12,0.025643300634029313
2018-10-19,0.014636108256700028
2018-10-26,0.014080262808564118
2018-11-02,0.006838089820409152
2018-11-09,0.015502388983207173
2018-11-16,0.029475703036221046
2018-11-23,0.032477866030162714
2018-11-30,0.045250203667942836
2018-12-07,0.03574467169449962
2018-12-14,0.031122342399134296
2018-12-21,0.032183764530982255
2018-12-28,0.04030490842233294
2019-01-04,0.04466797380889859
2019-01-11,0.03603344576039193
2019-01-18,0.01927295406276551
2019-01-25,0.004422398342792322
2019-02-01,0.007616462240580951
2019-02-08,0.010979414118511822
2019-02-15,0.03928752782378732
2019-02-22,0.030524548581860662
2019-03-01,0.029978192173761433
2019-03-08,0.016794023430810164
2019-03-15,0.011281975802859438
2019-03-22,0.0038166255185996993
2019-03-29,0.002614613019765154
2019-04-05,0.006092197159195656
2019-04-12,0.019442014469040994
2019-04-19,0.0071860383026038374
2019-04-26,0.012570831791003531
2019-05-03,0.018550986528023557
2019-05-10,-0.016103689216692963
2019-05-17,0.013911908356574205
2019-05-24,0.013487026336310723
2019-05-31,0.02693897469573149
2019-06-07,0.04362101407003151
2019-06-14,0.03495197896922765
2019-06-21,0.02901063723666728
2019-06-28,0.029604664251817493
2019-07-05,0.004328441415984987
2019-07-12,0.022069075310914732
2019-07-19,0.0065030215798698885
2019-07-26,0.015593029771556079
2019-08-02,0.006990371088442852
2019-08-09,-0.014838712552386335
2019-08-16,0.0041491594702962546
2019-08-23,0.0029435982391993413
2019-08-30,0.006419958749493478
2019-09-06,0.024373298344823054
2019-09-13,0.027125747941196668
2019-09-20,0.010416707839388048
2019-09-27,0.02893072881949944
2019-10-04,0.029005346682073937
2019-10-11,0.019716934452466174
2019-10-18,0.022669064079672837
2019-10-25,0.032484241405428306
2019-11-01,0.02538741070197741
2019-11-08,0.0018026739540746091
2019-11-15,0.010635995788109334
2019-11-22,0.006640682069702358
2019-11-29,0.007255509093876125
2019-12-06,0.015081522513202978
2019-12-13,0.013169189408316835
2019-12-20,0.00979632584613485
2019-12-27,0.01391193127546704
2020-01-03,0.008777025125745967
2020-01-10,0.02580074306797374
2020-01-17,0.014948573651220003
2020-01-24,0.024580983448859006
2020-01-31,0.025533149085163978
2020-02-07,0.028888687855823564
2020-02-14,0.003217484905403033
2020-02-21,0.03196968199913299
2020-02-28,0.020910077388016
2020-03-06,-0.0006315043524404042
2020-03-13,0.01670360203348959
2020-03-20,0.011359607056406448
2020-03-27,0.015918881974159877
2020-04-03,0.025869444354257056
2020-04-10,0.029724283134271428
2020-04-17,0.020958242473220888
2020-04-24,0.02278963453448485
2020-05-01,0.016744806848434785
2020-05-08,0.00022112189079888432
2020-05-15,-0.013090923949503017
2020-05-22,0.022179022379252917
2020-05-29,0.044321278250291016
2020-06-05,0.0461018587971562
2020-06-12,0.03587204569322248
2020-06-19,0.01704456281145998
2020-06-26,0.007664046903895577
2020-07-03,-0.0022583312870957458
2020-07-10,-0.00787363622321908
2020-07-17,0.012029628694619411
2020-07-24,0.019420691971833742
2020-07-31,0.03686326947470327
2020-08-07,0.014245630647690568
2020-08-14,-0.006413381172641199
2020-08-21,0.010181287901504087
2020-08-28,0.011122690472885834
2020-09-04,0.0335404918213653
2020-09-11,0.028635917201534147
2020-09-18,0.012240927689438652
2020-09-25,0.041354395387648124
2020-10-02,0.017695858013618275
2020-10-09,0.002518002662000132
2020-10-16,0.00606259122228295
2020-10-23,0.0044086066545679205
2020-10-30,0.006276770004933352
2020-11-06,0.008840538415914723
2020-11-13,0.02629836138264762
2020-11-20,0.03250255176842361
2020-11-27,0.015468074418161825
2020-12-04,0.036397060358701695
2020-12-11,0.012890021204041473
2020-12-18,0.010509482046190599
2020-12-25,0.020177660894053377
2021-01-01,0.023649830745172483
2021-01-08,0.032584171145106734
2021-01-15,0.03105898686079459
2021-01-22,0.03137368703354608
2021-01-29,0.022550881426061417
2021-02-05,0.019444445363512468
2021-02-12,0.011198726276427049
2021-02-19,0.012198353552756747
2021-02-26,0.0017989135900164245
2021-03-05,-0.006847046646349297
2021-03-12,0.00962238934449288
2021-03-19,0.025661719352479954
2021-03-26,0.028841334878451492
2021-04-02,0.016070060183049517
2021-04-09,0.02166817303733184
2021-04-16,0.019126169762261547
2021-04-23,0.008300139088601733
2021-04-30,0.018950319985210403
2021-05-07,0.01590121233554226
2021-05-14,0.010114383297212542
2021-05-21,0.023684665151421383
2021-05-28,0.013634836242895547
2021-06-04,0.04186564770007319
2021-06-11,0.020357951091268808
2021-06-18,0.018663287545413892
2021-06-25,0.023217289478264333
2021-07-02,0.03694721600636152
2021-07-09,0.012647398304790423
2021-07-16,0.016619652544098425
2021-07-23,0.005617566195533616
2021-07-30,0.025991770760342165
2021-08-06,0.004286941809784218
2021-08-13,0.005800601711129393
2021-08-20,0.015706206895755026
2021-08-27,-0.006419249539002273
2021-09-03,-0.00816420261698561
2021-09-10,0.012566356117672147
