,Numerai-MLP_None_1_2000_10-random-11
2015-05-15,0.015255089923147265
2015-05-22,0.04215717838056125
2015-05-29,0.03542934185811076
2015-06-05,0.036301763090755015
2015-06-12,0.023236063312473836
2015-06-19,0.01170151939268193
2015-06-26,0.0030475000132810857
2015-07-03,-0.0067398908791704345
2015-07-10,-0.004785434130978806
2015-07-17,0.005776403269338859
2015-07-24,0.02590093190343544
2015-07-31,0.014079704558986147
2015-08-07,0.02923848892144923
2015-08-14,0.03987728033871825
2015-08-21,0.03995341522113649
2015-08-28,0.03563538025352781
2015-09-04,0.015828063990320742
2015-09-11,0.01727011242503454
2015-09-18,0.004636836258195011
2015-09-25,0.010977400835921238
2015-10-02,0.025366063773128725
2015-10-09,0.044043801596441425
2015-10-16,0.05462882900806097
2015-10-23,0.05730815815882541
2015-10-30,0.058011488796174786
2015-11-06,0.05120089809220618
2015-11-13,0.039819585650417814
2015-11-20,0.06509955361546371
2015-11-27,0.052479559863776254
2015-12-04,0.04721187448705472
2015-12-11,0.05240962403292329
2015-12-18,0.05551728815279659
2015-12-25,0.04647521973903365
2016-01-01,0.01767384407790854
2016-01-08,0.011084685832898069
2016-01-15,0.01546688747855768
2016-01-22,0.0008859624023670713
2016-01-29,-0.01846171770521951
2016-02-05,-0.009647835554579905
2016-02-12,-0.009157527594538502
2016-02-19,-0.003372748781167828
2016-02-26,0.021590921358373028
2016-03-04,0.040581864938004225
2016-03-11,0.01838556739546855
2016-03-18,0.029760940764416467
2016-03-25,0.014660476010325581
2016-04-01,0.02576645060930957
2016-04-08,0.01947729015352839
2016-04-15,0.035276805600437146
2016-04-22,0.0196904014243812
2016-04-29,0.03813136321942779
2016-05-06,0.04981968846133552
2016-05-13,0.032084472632771796
2016-05-20,0.030685533940904793
2016-05-27,0.017626631665927543
2016-06-03,-0.004886410707333029
2016-06-10,-0.023316708364486998
2016-06-17,-0.005346504139034692
2016-06-24,-0.003204013998524589
2016-07-01,0.01033390016520861
2016-07-08,0.009791969938290625
2016-07-15,0.009666928759454838
2016-07-22,0.0072359290383575475
2016-07-29,0.008157979396514923
2016-08-05,0.016651577722811107
2016-08-12,0.03807023930468528
2016-08-19,0.042719350484820943
2016-08-26,0.027664733567274512
2016-09-02,0.01617552866554229
2016-09-09,0.01361566050345339
2016-09-16,0.004658025567904589
2016-09-23,0.012938241961733134
2016-09-30,0.04259652109273086
2016-10-07,0.040486179755060324
2016-10-14,0.026723455882591743
2016-10-21,0.01731741932782674
2016-10-28,0.02884692772655849
2016-11-04,0.0038667345923859044
2016-11-11,0.007854110499998792
2016-11-18,0.015728124556476528
2016-11-25,-0.012171988801451896
2016-12-02,0.004139644164963863
2016-12-09,0.014710177181294764
2016-12-16,0.021182786348208
2016-12-23,0.011210161324199375
2016-12-30,0.029367689753529342
2017-01-06,0.010044658242691696
2017-01-13,0.014069755874503962
2017-01-20,0.018182661465008326
2017-01-27,0.014459501438623108
2017-02-03,0.03144536343487082
2017-02-10,0.05049585562138923
2017-02-17,0.034382828041691745
2017-02-24,0.03312131061733785
2017-03-03,0.030075567465034175
2017-03-10,0.022135677546248397
2017-03-17,0.029828366554036527
2017-03-24,0.04741744023924218
2017-03-31,0.02674086068024506
2017-04-07,0.010924283764314889
2017-04-14,0.011144113014599203
2017-04-21,0.008608156330452935
2017-04-28,0.007176453742468724
2017-05-05,-0.012123176650646116
2017-05-12,-0.004094306902266083
2017-05-19,0.021158178550529576
2017-05-26,0.020397225648246833
2017-06-02,0.04790309152390076
2017-06-09,0.038221105923078605
2017-06-16,0.053769499135896355
2017-06-23,0.04355435302125065
2017-06-30,0.04382969944769207
2017-07-07,0.01924584227917311
2017-07-14,0.01074943565620152
2017-07-21,-0.0026140904606628905
2017-07-28,0.021762972276885575
2017-08-04,0.02597479568721718
2017-08-11,0.030553869198625756
2017-08-18,0.017926820607420832
2017-08-25,0.005809955064002405
2017-09-01,0.0030462035998059926
2017-09-08,0.01364483252832511
2017-09-15,0.01765206439980289
2017-09-22,0.009988836776608591
2017-09-29,0.03928878635654186
2017-10-06,0.027784112769268992
2017-10-13,0.027533121967840964
2017-10-20,0.0158093919910708
2017-10-27,0.03625433695265174
2017-11-03,0.015082071282538877
2017-11-10,-0.010068316748373309
2017-11-17,-0.0011347589623258976
2017-11-24,-0.007777506677003736
2017-12-01,0.00010430184241637826
2017-12-08,-0.012472844271164048
2017-12-15,-0.0033192755719966215
2017-12-22,0.008156565138031037
2017-12-29,0.01378477317616639
2018-01-05,0.026431477319522573
2018-01-12,0.03932209179341234
2018-01-19,0.04019861681971434
2018-01-26,0.05508992012083298
2018-02-02,0.03341526596056388
2018-02-09,0.0323715168515573
2018-02-16,0.00930964479068091
2018-02-23,0.024582590112124065
2018-03-02,0.01230529357572123
2018-03-09,0.004089214649463891
2018-03-16,0.018664508658248466
