,Numerai-MLP_None_1_2000_10-random-30
2015-05-15,0.017404105216520506
2015-05-22,0.04529798137062244
2015-05-29,0.037073916086505114
2015-06-05,0.03714569631048516
2015-06-12,0.026894387019394672
2015-06-19,0.009869314933124323
2015-06-26,0.001085855764824228
2015-07-03,-0.001995036806048571
2015-07-10,-0.006218237967540453
2015-07-17,0.015532248845860873
2015-07-24,0.025101865833246143
2015-07-31,0.006957139823668008
2015-08-07,0.019078495017117378
2015-08-14,0.032786335397803644
2015-08-21,0.022004311873757537
2015-08-28,0.02542554556284553
2015-09-04,0.011178880354157063
2015-09-11,0.012354734826407305
2015-09-18,0.00664808051061605
2015-09-25,0.014543235242269978
2015-10-02,0.026746513239221347
2015-10-09,0.05352625119443163
2015-10-16,0.06846616302965343
2015-10-23,0.05742676777231959
2015-10-30,0.05542513054478234
2015-11-06,0.04852948598978461
2015-11-13,0.041188032350980196
2015-11-20,0.059435881505775334
2015-11-27,0.050877941394671215
2015-12-04,0.0326442155255065
2015-12-11,0.044848625923444366
2015-12-18,0.05359684849731835
2015-12-25,0.03253410700342205
2016-01-01,0.009570903899072936
2016-01-08,0.0026884865319233816
2016-01-15,0.011417718761955298
2016-01-22,0.007346523335752472
2016-01-29,-0.014697575522833167
2016-02-05,-0.011989413360523248
2016-02-12,-0.007290061574582512
2016-02-19,0.010803256523257483
2016-02-26,0.023320390494479985
2016-03-04,0.03055338528730854
2016-03-11,0.006296643508797764
2016-03-18,0.02604850372086676
2016-03-25,0.019585534682624237
2016-04-01,0.04579219503679538
2016-04-08,0.03310848514073452
2016-04-15,0.036752275907709006
2016-04-22,0.024426935219252325
2016-04-29,0.031925616159319326
2016-05-06,0.045320685119270544
2016-05-13,0.019603145020209344
2016-05-20,0.024906012854417448
2016-05-27,0.017929815038632304
2016-06-03,-0.0016564683625558344
2016-06-10,-0.014488794502079528
2016-06-17,-0.009526499708972009
2016-06-24,-0.015457954030326237
2016-07-01,0.0081805601908612
2016-07-08,0.014866501506246998
2016-07-15,0.01337323688547021
2016-07-22,0.004235277930172669
2016-07-29,0.00979375578109467
2016-08-05,0.020957714653331593
2016-08-12,0.04441789804688782
2016-08-19,0.044766581527897954
2016-08-26,0.016820236007446854
2016-09-02,0.012167777585897497
2016-09-09,0.025815351357213585
2016-09-16,0.009886111826257416
2016-09-23,0.023050169657020936
2016-09-30,0.03679161656749091
2016-10-07,0.04069327986112091
2016-10-14,0.024273041513077277
2016-10-21,0.013059754197391351
2016-10-28,0.02841345900176937
2016-11-04,0.007560431415045123
2016-11-11,0.005159966136242236
2016-11-18,-0.00347997316183891
2016-11-25,-0.015113092399140072
2016-12-02,-0.000400447586370893
2016-12-09,0.0337726138576329
2016-12-16,0.03985727209022447
2016-12-23,0.025866502001184958
2016-12-30,0.02908907602611279
2017-01-06,0.012770250478799736
2017-01-13,0.005390036705408835
2017-01-20,0.016957582645802546
2017-01-27,0.026869044077462115
2017-02-03,0.02114493309384082
2017-02-10,0.04324011798325698
2017-02-17,0.03332583907968025
2017-02-24,0.040779705290446444
2017-03-03,0.0360238922328012
2017-03-10,0.01670963587593793
2017-03-17,0.03711866493515848
2017-03-24,0.04297940305145703
2017-03-31,0.02935878354516502
2017-04-07,0.020466387412554184
2017-04-14,0.016646957317537257
2017-04-21,0.0012988543281753986
2017-04-28,0.002358336841147855
2017-05-05,-0.01790008989795256
2017-05-12,-0.01304279912352175
2017-05-19,0.013119858663529653
2017-05-26,0.016800935810479256
2017-06-02,0.03701863210184503
2017-06-09,0.024297344974796364
2017-06-16,0.04287589274340474
2017-06-23,0.027947183315955068
2017-06-30,0.03913131056296295
2017-07-07,0.01619562959798651
2017-07-14,-0.0017175616387759573
2017-07-21,0.0004161750346097351
2017-07-28,0.01374635147040194
2017-08-04,0.034857633786122104
2017-08-11,0.040134253867720196
2017-08-18,0.01644982234680216
2017-08-25,0.006210736654900665
2017-09-01,0.014195794917591235
2017-09-08,0.024484239503185987
2017-09-15,0.022851330194155837
2017-09-22,0.014142957866705027
2017-09-29,0.034630008663867055
2017-10-06,0.02412299846025289
2017-10-13,0.019163719180277632
2017-10-20,0.019050572941088455
2017-10-27,0.031093562761695257
2017-11-03,0.01376403776807948
2017-11-10,-0.018368246647400225
2017-11-17,-0.012595940244017131
2017-11-24,-0.016642736748683364
2017-12-01,-0.00540832349554366
2017-12-08,-0.002094668490161752
2017-12-15,0.004306492371151745
2017-12-22,0.008164109012461755
2017-12-29,0.014143733460560906
2018-01-05,0.027731612781602716
2018-01-12,0.037356963893398876
2018-01-19,0.03717756959849558
2018-01-26,0.0462001127282153
2018-02-02,0.029352734252746815
2018-02-09,0.029026169177946027
2018-02-16,0.010392725729768982
2018-02-23,0.02016171661495251
2018-03-02,0.007963545383208318
2018-03-09,0.015046779233106157
2018-03-16,0.022472201850018907
2018-03-23,0.014076946659805132
2018-03-30,0.021672974543652097
2018-04-06,0.02044742386554804
2018-04-13,0.018510878092042552
2018-04-20,0.008427657567696745
2018-04-27,0.014012847016851545
2018-05-04,0.026073401753399863
2018-05-11,0.029893192241899777
2018-05-18,0.024236060152481333
2018-05-25,0.03724214751155935
2018-06-01,0.026630326999470825
2018-06-08,0.02715355061233809
2018-06-15,0.02485728576216683
2018-06-22,0.023832591038801008
2018-06-29,0.017207309437853008
2018-07-06,0.03802389691627481
2018-07-13,0.044599938460800556
2018-07-20,0.04743906002337936
2018-07-27,0.04920049641170616
2018-08-03,0.022795933838491066
2018-08-10,0.018852669509993723
2018-08-17,0.029004823406121077
2018-08-24,0.022257086858797345
2018-08-31,0.016595885382484275
2018-09-07,0.0130785068214312
2018-09-14,0.026109623891076156
2018-09-21,0.012918489193948113
2018-09-28,0.015835484723092416
2018-10-05,0.01956917809797746
2018-10-12,0.03902908781403579
2018-10-19,0.019137675424583493
2018-10-26,0.02420899347377098
2018-11-02,0.021186427306386264
2018-11-09,0.028557032337486896
2018-11-16,0.05277396133816745
2018-11-23,0.03802518490533934
2018-11-30,0.03943213649420229
2018-12-07,0.042395339813587334
2018-12-14,0.026834323086876114
2018-12-21,0.032418491773195404
2018-12-28,0.03986585442544665
2019-01-04,0.052347036226740175
2019-01-11,0.03223402118535209
2019-01-18,0.018737704992380113
2019-01-25,0.013290901842105404
2019-02-01,0.035578601643212054
2019-02-08,0.015116919325386908
2019-02-15,0.051518054481096226
2019-02-22,0.04573578438542722
2019-03-01,0.03034710864177954
2019-03-08,0.006952763031250477
2019-03-15,0.010161598389187199
2019-03-22,0.013046993693674668
2019-03-29,0.022784396496027252
2019-04-05,0.019388979271157167
2019-04-12,0.021141569449081382
2019-04-19,0.0013804218273495233
2019-04-26,0.009975539338249644
2019-05-03,0.020570485002814023
2019-05-10,0.018129502132165437
2019-05-17,0.02384974492326148
2019-05-24,0.006418976690423651
2019-05-31,0.01269671728824865
2019-06-07,0.032017861201156135
2019-06-14,0.028119874116509666
2019-06-21,0.04353679197233346
2019-06-28,0.0327843600102312
2019-07-05,0.025018771174221126
2019-07-12,0.00772306216546869
2019-07-19,0.011707301506588545
2019-07-26,0.0022464982900066797
2019-08-02,0.00178200100883573
2019-08-09,0.003800545290139493
2019-08-16,0.007592248741218018
2019-08-23,0.023647753999896198
2019-08-30,-0.006686392420907475
2019-09-06,0.00981695384047769
2019-09-13,0.0020831250844778153
2019-09-20,-0.002635934244818401
2019-09-27,0.011571719006059999
2019-10-04,0.00329181597429105
2019-10-11,-0.005620743574672961
2019-10-18,0.01081866471811283
2019-10-25,0.022858101982705114
2019-11-01,0.035536159215642946
2019-11-08,0.006080872017300638
2019-11-15,0.004902878246528137
2019-11-22,0.008128215327409715
2019-11-29,0.010111222293823925
2019-12-06,0.014401615667687053
2019-12-13,0.002336189190918703
2019-12-20,-0.009859208914174524
2019-12-27,-0.002518284594053569
2020-01-03,-0.0025356800811088607
2020-01-10,0.02096883321835406
2020-01-17,-0.0013697843666648222
2020-01-24,0.015100923045460908
2020-01-31,0.02231980606606111
2020-02-07,0.030421695279176993
2020-02-14,0.01640173197154315
2020-02-21,0.04128313372231531
2020-02-28,0.02327775508616501
2020-03-06,0.002170973286229025
2020-03-13,0.011130870702576488
2020-03-20,0.02478755181328699
2020-03-27,0.01597058354447332
2020-04-03,0.024766049931198554
2020-04-10,0.03407745019542613
2020-04-17,0.033350959624575495
2020-04-24,0.04125406882618054
2020-05-01,0.025719284867583205
2020-05-08,0.030764085607146482
2020-05-15,0.01085803433494161
2020-05-22,0.01841961567538674
2020-05-29,0.04951542648516431
2020-06-05,0.037163422024322414
2020-06-12,0.026499910738801587
2020-06-19,0.01175577883354808
2020-06-26,-0.003975127421979053
2020-07-03,-0.012705028991044738
2020-07-10,0.004552964535978225
2020-07-17,0.01759194372181657
2020-07-24,0.0073740887356575305
2020-07-31,0.022590190752734392
2020-08-07,0.007339150048436074
2020-08-14,0.007061332825208041
2020-08-21,-0.009834856038847612
2020-08-28,-0.022461394928965314
2020-09-04,0.00896278198308254
2020-09-11,0.006860584222308295
2020-09-18,0.008530666124679656
2020-09-25,0.03221296753040642
2020-10-02,0.009549637431419964
2020-10-09,0.009939342813796876
2020-10-16,0.01903262085604324
2020-10-23,0.029075082615109313
2020-10-30,0.03139421665615558
2020-11-06,0.028622265590310555
2020-11-13,0.049405848488856034
2020-11-20,0.042561529886083804
2020-11-27,0.010367488142742715
2020-12-04,0.027740306821943873
2020-12-11,0.003507622152863971
2020-12-18,0.004358689498149861
2020-12-25,-0.014824801998987952
2021-01-01,0.00035167190509308134
2021-01-08,0.005975207895987864
2021-01-15,-0.008789179407600586
2021-01-22,0.005454249821446709
2021-01-29,-0.0022425589988767447
2021-02-05,-0.010045856313557403
2021-02-12,-0.01029138590592803
2021-02-19,-0.01091874710691891
2021-02-26,0.008257697846821479
2021-03-05,0.00048278053434691723
2021-03-12,0.025095822745182947
2021-03-19,0.02953265417331877
2021-03-26,0.0361816118007459
2021-04-02,0.03872084367526046
2021-04-09,0.019417267600554365
2021-04-16,0.013040240159788783
2021-04-23,0.014053027532516237
2021-04-30,0.020761766099050633
2021-05-07,-0.016707298160378938
2021-05-14,-0.022220523505472566
2021-05-21,0.0123041298116924
2021-05-28,0.005859440593103408
2021-06-04,0.026703480521350395
2021-06-11,-0.002709089462136131
2021-06-18,-0.01286777943050537
2021-06-25,-0.0009926718808698338
2021-07-02,0.0006165147494197055
2021-07-09,-0.008273514188350088
2021-07-16,-0.01241852445670475
2021-07-23,-0.008477904706958445
2021-07-30,0.014570747805306955
2021-08-06,0.01507680543903934
2021-08-13,0.024301122815582114
2021-08-20,-0.010176494072815139
2021-08-27,-0.009457433722088071
2021-09-03,-0.01251476626124671
2021-09-10,-0.003946597730180749
2021-09-17,-0.0038791101458310368
2021-09-24,0.006251561327003604
2021-10-01,-0.02190212482065233
2021-10-08,-0.010082533652754277
2021-10-15,-0.026718185742763165
2021-10-22,-0.03289701770504006
2021-10-29,-0.01466768054405901
2021-11-05,-0.0058456607544476015
2021-11-12,-0.012294688996363694
2021-11-19,0.0042742658539930535
2021-11-26,0.002728843135148165
2021-12-03,-0.02117657644460445
2021-12-10,0.009209196836533044
2021-12-17,0.017466711583526126
2021-12-24,0.026369095535674673
2021-12-31,0.032683438835162844
2022-01-07,0.0181001094279309
2022-01-14,0.019293140502994202
2022-01-21,0.009559023689276691
2022-01-28,0.005846401618664263
2022-02-04,0.026783628376325596
2022-02-11,0.0057621957209934675
2022-02-18,-0.010814293238637949
2022-02-25,-0.0477233003157284
2022-03-04,-0.0212160247837937
