,numerai_models_v4/lightgbm-dart_None_1_2000.parameters-random-11
2015-05-08,0.0474467356492451
2015-05-15,0.0488859555555109
2015-05-22,0.05315988761392675
2015-05-29,0.04154978735430528
2015-06-05,0.03641258260445696
2015-06-12,0.03318134291992196
2015-06-19,0.027643712944154145
2015-06-26,0.0272059995683168
2015-07-03,0.01573419381420133
2015-07-10,0.005080230975069336
2015-07-17,0.03045245169044458
2015-07-24,0.04261706204433317
2015-07-31,0.029624844594678217
2015-08-07,0.03865942102827553
2015-08-14,0.039526068578305984
2015-08-21,0.028939225315083097
2015-08-28,0.017863877206422938
2015-09-04,0.015254575316914234
2015-09-11,0.011462908554470078
2015-09-18,-0.0009872251426709046
2015-09-25,0.008653944452662066
2015-10-02,0.025464748595401526
2015-10-09,0.047655101966718544
2015-10-16,0.05538073930425187
2015-10-23,0.050578184575864056
2015-10-30,0.04378227533212835
2015-11-06,0.04222944822536307
2015-11-13,0.03684814233191712
2015-11-20,0.05125019279112955
2015-11-27,0.03148863174961082
2015-12-04,0.03413951715121856
2015-12-11,0.0278096324997015
2015-12-18,0.04149222993926956
2015-12-25,0.05196473058424798
2016-01-01,0.027135938173017984
2016-01-08,-0.002417090075260334
2016-01-15,-0.0028439961613351593
2016-01-22,0.00934795613393346
2016-01-29,-0.003445163623998216
2016-02-05,-0.0018444247582618627
2016-02-12,0.005150122424844553
2016-02-19,0.011796668844734109
2016-02-26,0.026510437765308405
2016-03-04,0.042140129454844556
2016-03-11,0.03876298633977402
2016-03-18,0.03362675312774711
2016-03-25,0.023766060433692757
2016-04-01,0.02985874329550493
2016-04-08,0.023645492740031693
2016-04-15,0.033584142632964775
2016-04-22,0.0301384701172269
2016-04-29,0.026491564206650504
2016-05-06,0.03923045925007303
2016-05-13,0.023572521021532275
2016-05-20,0.05033681178537672
2016-05-27,0.011382490484310797
2016-06-03,-0.008687988503178
2016-06-10,-0.012871243914444608
2016-06-17,0.003211131247481735
2016-06-24,0.015997359818609877
2016-07-01,0.021173731750793734
2016-07-08,0.02373546044334142
2016-07-15,0.022780356012457995
2016-07-22,0.019669888646867216
2016-07-29,0.0134417077202096
2016-08-05,0.0214814856286651
2016-08-12,0.0471477554280345
2016-08-19,0.054055469903038486
2016-08-26,0.03959536085172402
2016-09-02,0.030989311807098473
2016-09-09,0.03765943064380801
2016-09-16,0.027070443301385465
2016-09-23,0.03254526498240797
2016-09-30,0.03138614106336369
2016-10-07,0.03711842039704654
2016-10-14,0.02850112981966755
2016-10-21,0.011386281164864367
2016-10-28,0.02115093236081943
2016-11-04,0.007987826946728812
2016-11-11,0.0099797813820829
2016-11-18,0.015561935256684969
2016-11-25,-0.00735812989195182
2016-12-02,-0.0004706370217164192
2016-12-09,0.03134178121618699
2016-12-16,0.03474801757201146
2016-12-23,0.028423435021405062
2016-12-30,0.03326616089756543
2017-01-06,0.018616339096268416
2017-01-13,0.03436385332654059
2017-01-20,0.03931097230951299
2017-01-27,0.028960435827814643
2017-02-03,0.027434436935342706
2017-02-10,0.040871269801470836
2017-02-17,0.035600070168911514
2017-02-24,0.033015389881261334
2017-03-03,0.03534081902300904
2017-03-10,0.027375007784584876
2017-03-17,0.022556978303070126
2017-03-24,0.034100252199325616
2017-03-31,0.025477591345226057
2017-04-07,0.01873271905339081
2017-04-14,0.023769906897279956
2017-04-21,0.014245230804622368
2017-04-28,0.0017464801762540054
2017-05-05,-0.0051086025358217406
2017-05-12,-0.001227296029442098
2017-05-19,0.033675935887944354
2017-05-26,0.013892700943480402
2017-06-02,0.028082354889413734
2017-06-09,0.02163406217375482
2017-06-16,0.028798761382743482
2017-06-23,0.02209765622942713
2017-06-30,0.029137513502701395
2017-07-07,0.011287688441472495
2017-07-14,0.006872399427551508
2017-07-21,0.013438949590688002
2017-07-28,0.02477373286306872
2017-08-04,0.033142752941823
2017-08-11,0.038224565103954146
2017-08-18,0.021492811415776285
2017-08-25,0.022323665160782186
2017-09-01,0.021425428311488196
2017-09-08,0.02429417589665299
2017-09-15,0.01893692294504282
2017-09-22,0.003001270621469599
2017-09-29,0.023196861060552493
2017-10-06,0.014909211162230191
2017-10-13,0.010398851918618602
2017-10-20,0.010574231052463742
2017-10-27,0.02673710659407867
2017-11-03,0.008616052656932643
2017-11-10,0.008364605804906295
2017-11-17,0.026772323919113494
2017-11-24,0.015412954821029673
2017-12-01,0.026015839027507568
2017-12-08,0.007507290723877541
2017-12-15,0.017127604716043295
2017-12-22,0.008923762933910718
2017-12-29,0.013122143036255873
2018-01-05,0.0255498434566095
2018-01-12,0.023475655979358544
2018-01-19,0.04352372636672732
2018-01-26,0.05588541763661065
2018-02-02,0.03668554114110535
2018-02-09,0.03577052121761776
2018-02-16,0.022561623111873628
2018-02-23,0.022664074149704817
2018-03-02,0.026710210246641504
2018-03-09,0.02030988802125879
2018-03-16,0.028159815126156854
2018-03-23,0.006889273920303533
2018-03-30,0.025459778426801985
2018-04-06,0.02297104885544248
2018-04-13,0.01555736421539228
2018-04-20,0.01809511808547614
2018-04-27,0.029250457062950912
2018-05-04,0.004419473383504261
2018-05-11,0.026712912283574933
2018-05-18,0.029650430063872416
2018-05-25,0.054305784639817244
2018-06-01,0.043890388519246856
2018-06-08,0.04120977920484823
2018-06-15,0.0283179103575481
2018-06-22,0.024014355356945835
2018-06-29,0.026019452083789425
2018-07-06,0.04075211533158375
2018-07-13,0.04018511160109516
2018-07-20,0.03761061043788169
2018-07-27,0.04362993165260922
2018-08-03,0.029538007625098457
2018-08-10,0.016703390533188082
2018-08-17,0.020611720431386635
2018-08-24,0.019875049287390006
2018-08-31,0.007158675223087785
2018-09-07,-0.014196722294077603
2018-09-14,0.009451566049652357
2018-09-21,0.0071816339555523575
2018-09-28,0.024985432647875255
2018-10-05,0.02062565206724067
2018-10-12,0.030981686236517154
2018-10-19,0.02094557965205445
2018-10-26,0.01892072228144227
2018-11-02,0.02693006194612973
2018-11-09,0.025679428380784092
2018-11-16,0.04804055727082357
2018-11-23,0.04196328618613386
2018-11-30,0.05603303764613067
2018-12-07,0.03208151077517975
2018-12-14,0.04484366903021973
2018-12-21,0.04180696294461355
2018-12-28,0.05201493046380028
2019-01-04,0.04903120768941915
2019-01-11,0.048616897753630504
2019-01-18,0.01519493893911287
2019-01-25,0.003485517379473124
2019-02-01,0.004874560437431426
2019-02-08,0.007147957443831547
2019-02-15,0.03717044861778263
2019-02-22,0.02790495693396197
2019-03-01,0.023868541788451162
2019-03-08,0.008164080871184958
2019-03-15,-0.0003308176782057715
2019-03-22,0.00447069765989819
2019-03-29,-0.00018453726158551342
2019-04-05,0.017278413140614183
2019-04-12,0.023763541700956778
2019-04-19,0.02320954596349738
2019-04-26,0.02269395750263941
2019-05-03,0.02610231685079185
2019-05-10,0.0050332036739837525
2019-05-17,0.016984757070063427
2019-05-24,0.020692301372394948
2019-05-31,0.02313674665953994
2019-06-07,0.02989189861315991
2019-06-14,0.02232906646100929
2019-06-21,0.02794256999951566
2019-06-28,0.02752588084339115
2019-07-05,0.012994625223331793
2019-07-12,0.026810896515841714
2019-07-19,0.008700963710695954
2019-07-26,0.018690934258911662
2019-08-02,0.014731438775388347
2019-08-09,-0.0024592971580291666
2019-08-16,0.0077648578590949245
2019-08-23,0.014934709633153161
2019-08-30,0.00636789330345119
2019-09-06,0.025152844569023187
2019-09-13,0.023477758940427806
2019-09-20,0.016815283411869497
2019-09-27,0.026855186849217737
2019-10-04,0.018116792876566288
2019-10-11,0.016079589777353662
2019-10-18,0.02875970710779042
2019-10-25,0.03426629545857783
2019-11-01,0.02926743737510249
2019-11-08,0.004500980220774888
2019-11-15,0.008479166208762542
2019-11-22,0.014886773982557366
2019-11-29,0.015309969943791614
2019-12-06,0.01347113037130889
2019-12-13,0.001724268051103361
2019-12-20,0.006614678783864211
2019-12-27,0.008236420680113588
2020-01-03,0.0014696709130605377
2020-01-10,0.022541291709155007
2020-01-17,0.003982098170057367
2020-01-24,0.025245275177435616
2020-01-31,0.014989926755292616
2020-02-07,0.022295555986866965
2020-02-14,-0.0063051535267405505
2020-02-21,0.02746166591508366
2020-02-28,0.00833246388970958
2020-03-06,0.005933904179696254
2020-03-13,0.009405449138101174
2020-03-20,0.014867233491410647
2020-03-27,0.017399154677859567
2020-04-03,0.02559873480248346
2020-04-10,0.034367413765220796
2020-04-17,0.026487671909774826
2020-04-24,0.024747630643135097
2020-05-01,0.024195075515637265
2020-05-08,0.004217397517236885
2020-05-15,-0.004375403554251916
2020-05-22,0.014205091798451351
2020-05-29,0.04595115401680329
2020-06-05,0.049680931014310634
2020-06-12,0.03038038655613473
2020-06-19,0.013436422746437375
2020-06-26,0.004585190060796988
2020-07-03,0.0016329691689648245
2020-07-10,0.0038790947691261547
2020-07-17,0.012695554825345467
2020-07-24,0.022667729113243027
2020-07-31,0.030915550441567977
2020-08-07,0.013966347562885962
2020-08-14,-0.0028694585549149617
2020-08-21,-0.0014159657332245698
2020-08-28,0.0032815278587840437
2020-09-04,0.032752974387343425
2020-09-11,0.020024856475332038
2020-09-18,0.012597484033370783
2020-09-25,0.02956611463059534
2020-10-02,0.006931315746887998
2020-10-09,0.0014572569190085527
2020-10-16,0.011547984514920378
2020-10-23,0.009455983330949297
2020-10-30,0.01906633868246605
2020-11-06,0.016260212741736536
2020-11-13,0.027377340791371673
2020-11-20,0.03838957370427016
2020-11-27,0.02158654688584654
2020-12-04,0.04069826977820896
2020-12-11,0.015611966008826944
2020-12-18,0.0167375052839426
2020-12-25,0.009511375620622327
2021-01-01,0.014881664351229349
2021-01-08,0.016072266526683872
2021-01-15,0.011216543386954273
2021-01-22,0.01865714498484656
2021-01-29,0.018627140388180863
2021-02-05,0.010046951752124956
2021-02-12,0.00808565233159665
2021-02-19,0.004818484077190927
2021-02-26,0.005244140144107565
2021-03-05,0.010473056562570415
2021-03-12,0.024613256913518098
2021-03-19,0.03519176960669154
2021-03-26,0.025562474227202422
2021-04-02,0.02296573228013283
2021-04-09,0.02325388789363929
2021-04-16,0.018273767228272304
2021-04-23,0.016335409781698885
2021-04-30,0.017000731771905604
2021-05-07,0.013216335646899115
2021-05-14,0.004350054496508667
2021-05-21,0.021439521907362848
2021-05-28,0.011915136763243591
2021-06-04,0.04307681924346579
2021-06-11,0.019678939794364667
2021-06-18,0.016980145397177557
2021-06-25,0.0329633052267254
2021-07-02,0.0367963474441866
2021-07-09,0.015458436229389801
2021-07-16,0.01784295210375423
2021-07-23,0.013011435527185783
2021-07-30,0.028340610118235784
2021-08-06,0.006130936051937537
2021-08-13,0.004322781661431922
2021-08-20,0.006626300356814771
2021-08-27,-0.005432942039088565
2021-09-03,-0.0003400567990215247
2021-09-10,0.012719117158082693
2021-09-17,0.013536390350895648
2021-09-24,0.024607770947365364
2021-10-01,0.008348382556792468
2021-10-08,-0.01586954840270154
2021-10-15,-0.01776011762754963
2021-10-22,-0.020217939100720728
2021-10-29,-0.004981695452644135
2021-11-05,0.010692207840836802
2021-11-12,0.01797797387306788
2021-11-19,0.039845280171659433
2021-11-26,0.036616008892503354
2021-12-03,-0.000985576682191249
2021-12-10,0.025490153237603338
2021-12-17,0.02359505684083693
2021-12-24,0.024750974133715683
2021-12-31,0.05306556179483518
2022-01-07,0.03729343341478257
2022-01-14,0.03884702837767114
2022-01-21,0.022701164370981373
2022-01-28,0.03138518224391047
2022-02-04,0.030272393828673035
2022-02-11,0.017349786271639432
2022-02-18,0.023256118473432466
2022-02-25,-0.0193362888944204
2022-03-04,-0.0011111386567342384
2022-03-11,-0.008385607133124277
2022-03-18,-0.01701956073169485
2022-03-25,-0.0020138010157071348
2022-04-01,0.0003342635837187578
2022-04-08,-0.003548008089477518
2022-04-15,-0.002594044985319219
2022-04-22,0.0024361480230582835
2022-04-29,-0.0007187070943925842
2022-05-06,0.013658209781041654
2022-05-13,0.014318596977419768
2022-05-20,-0.002214763985875703
2022-05-27,0.02628455881360673
2022-06-03,0.03576374686776777
2022-06-10,0.04416578779777591
2022-06-17,0.025265656255574677
2022-06-24,0.040300706690125976
2022-07-01,0.007482271419937272
2022-07-08,0.0071452019482471625
2022-07-15,0.0074908628420194134
2022-07-22,0.013132247600278217
2022-07-29,0.01934507737428076
2022-08-05,0.02012330805915324
2022-08-12,0.026427814038313728
2022-08-19,0.0032757532192543527
2022-08-26,-0.00014429471067953814
2022-09-02,-0.0004826962510515612
2022-09-09,-3.465390156860828e-05
2022-09-16,0.002202127802539761
2022-09-23,-0.0006446117048717347
2022-09-30,nan
2022-10-07,nan
2022-10-14,nan
2022-10-21,nan
2022-10-28,nan
