,numerai_models_v4/lightgbm-dart_None_1_2000.parameters-random-10
2015-05-08,0.052809624337964316
2015-05-15,0.05566302281229568
2015-05-22,0.053490049603960345
2015-05-29,0.042401586210429026
2015-06-05,0.031083351347326253
2015-06-12,0.037142400210677134
2015-06-19,0.03242692048777427
2015-06-26,0.0252591423490875
2015-07-03,0.019441243702511934
2015-07-10,0.0027653159632780497
2015-07-17,0.03206160675631799
2015-07-24,0.041240294879151256
2015-07-31,0.022887341966440808
2015-08-07,0.03695496170760382
2015-08-14,0.05403314869361978
2015-08-21,0.039309000156591736
2015-08-28,0.018555639171681505
2015-09-04,0.014362269067139822
2015-09-11,0.015115898911483525
2015-09-18,0.005606540464161522
2015-09-25,0.011676258616224662
2015-10-02,0.024744853384489018
2015-10-09,0.05344495243826045
2015-10-16,0.06883127563449042
2015-10-23,0.05992734693464643
2015-10-30,0.05526645531249545
2015-11-06,0.055450741666250386
2015-11-13,0.04931941461894854
2015-11-20,0.04855097671741274
2015-11-27,0.03416284828457177
2015-12-04,0.03342918481295451
2015-12-11,0.02531784136223226
2015-12-18,0.04902214657035037
2015-12-25,0.05601085028699204
2016-01-01,0.029475994713746033
2016-01-08,0.008483552562827752
2016-01-15,0.0024263351935285998
2016-01-22,0.0013234367074481592
2016-01-29,-0.0034127940507604508
2016-02-05,-0.012009149423111648
2016-02-12,0.006404358567154069
2016-02-19,0.0016692409382659935
2016-02-26,0.02357169201788265
2016-03-04,0.03508937300818021
2016-03-11,0.03530023516670489
2016-03-18,0.03682846292817385
2016-03-25,0.01847671579236853
2016-04-01,0.04411291295409431
2016-04-08,0.03039712705655766
2016-04-15,0.04470446810255384
2016-04-22,0.026028986794825622
2016-04-29,0.045662624675030225
2016-05-06,0.04591374895394448
2016-05-13,0.028212872219705157
2016-05-20,0.04972781621337315
2016-05-27,0.015287654688655266
2016-06-03,-0.0037896104413772673
2016-06-10,-0.013596417399587375
2016-06-17,-0.0063724987770342354
2016-06-24,0.013877325919014211
2016-07-01,0.014806760263668822
2016-07-08,0.026894049662517797
2016-07-15,0.02484073918707629
2016-07-22,0.010424622596108655
2016-07-29,0.008487040492012932
2016-08-05,0.016733015858707477
2016-08-12,0.0487483813465572
2016-08-19,0.049690015264307386
2016-08-26,0.04513190749797703
2016-09-02,0.04126264050381233
2016-09-09,0.041708221214322085
2016-09-16,0.020895662529683463
2016-09-23,0.029036087852601977
2016-09-30,0.025716539163909938
2016-10-07,0.031623686976788856
2016-10-14,0.030740551096127756
2016-10-21,0.013159110926578645
2016-10-28,0.024333708050795624
2016-11-04,0.01137378036367677
2016-11-11,-0.0061438685288714824
2016-11-18,0.017434488579984437
2016-11-25,-0.009268481487883166
2016-12-02,0.0035448729890337296
2016-12-09,0.031226955516923123
2016-12-16,0.029891137336181477
2016-12-23,0.022438702069919016
2016-12-30,0.03885540376425978
2017-01-06,0.021280585535766606
2017-01-13,0.030344567792208687
2017-01-20,0.044585055785547056
2017-01-27,0.02976381625201315
2017-02-03,0.02972966576252467
2017-02-10,0.047499536290968716
2017-02-17,0.04564695038398118
2017-02-24,0.04171612744039675
2017-03-03,0.03954290612689129
2017-03-10,0.02958250000848675
2017-03-17,0.026813234941976693
2017-03-24,0.0285677218501903
2017-03-31,0.023780539982578227
2017-04-07,0.01728622096420248
2017-04-14,0.015133769945468141
2017-04-21,0.006492812581869809
2017-04-28,0.012308056350719753
2017-05-05,0.006311968702772105
2017-05-12,0.006051600111299883
2017-05-19,0.040388593008715286
2017-05-26,0.017024990662392388
2017-06-02,0.028513635167032512
2017-06-09,0.025518973364577063
2017-06-16,0.029580301117148117
2017-06-23,0.032064034022794785
2017-06-30,0.039991058739351736
2017-07-07,0.018713848540076954
2017-07-14,0.012669510829891225
2017-07-21,0.02572429874900198
2017-07-28,0.031620748069926076
2017-08-04,0.036263361121939924
2017-08-11,0.0475969026132199
2017-08-18,0.040818414146482684
2017-08-25,0.011833863384094182
2017-09-01,0.017254730820844708
2017-09-08,0.018870208624893484
2017-09-15,0.011183875841016872
2017-09-22,0.008292015144684696
2017-09-29,0.015779492671832193
2017-10-06,0.007746974569116104
2017-10-13,0.003522196475837807
2017-10-20,0.01254799637994791
2017-10-27,0.011127174475764268
2017-11-03,0.01263020193326732
2017-11-10,0.006055227429647092
2017-11-17,0.023869442059483343
2017-11-24,0.02109054405540929
2017-12-01,0.03366449713825932
2017-12-08,0.014817092719434865
2017-12-15,0.01908861844752484
2017-12-22,0.00699850924428761
2017-12-29,0.009932825797258614
2018-01-05,0.020776358606416852
2018-01-12,0.026178963091254934
2018-01-19,0.04935386444032725
2018-01-26,0.05810524118900811
2018-02-02,0.03802398403858624
2018-02-09,0.03297028631246498
2018-02-16,0.016229926629317843
2018-02-23,0.023290047180782106
2018-03-02,0.02340149627241509
2018-03-09,0.02560929411139868
2018-03-16,0.02622993085597291
2018-03-23,0.007826655364630722
2018-03-30,0.02163068278708353
2018-04-06,0.01841846384903811
2018-04-13,0.010973055901453135
2018-04-20,0.023778043967931716
2018-04-27,0.036083884214993825
2018-05-04,0.010162412836181097
2018-05-11,0.03662870709366761
2018-05-18,0.024540296588234513
2018-05-25,0.04993870754869195
2018-06-01,0.04059503873483181
2018-06-08,0.038271303799359814
2018-06-15,0.028722574314388197
2018-06-22,0.018543380355876115
2018-06-29,0.012752301014482251
2018-07-06,0.02789750038994572
2018-07-13,0.03801045806592494
2018-07-20,0.04106015427045553
2018-07-27,0.05027129611701853
2018-08-03,0.031041227281886925
2018-08-10,0.022175430976707124
2018-08-17,0.030182739326345527
2018-08-24,0.026443085849365503
2018-08-31,0.0020636887411379754
2018-09-07,-0.016686058593068945
2018-09-14,0.009326138809029766
2018-09-21,0.0025155523444663295
2018-09-28,0.025867769055852495
2018-10-05,0.026503588280705263
2018-10-12,0.02955221261028733
2018-10-19,0.010957179839819767
2018-10-26,0.019326551652194324
2018-11-02,0.018032351799467862
2018-11-09,0.020723823414406838
2018-11-16,0.04851852610998787
2018-11-23,0.04828886799272973
2018-11-30,0.04699965110711669
2018-12-07,0.03263720983302249
2018-12-14,0.03430659208454278
2018-12-21,0.03320694645570182
2018-12-28,0.04899451230623247
2019-01-04,0.04834837312514784
2019-01-11,0.05171969200069016
2019-01-18,0.022194739174488224
2019-01-25,0.008112964266981382
2019-02-01,0.008317660839782443
2019-02-08,-0.0012151111995038271
2019-02-15,0.041158713977536523
2019-02-22,0.024849867583501172
2019-03-01,0.030742167585647188
2019-03-08,0.007483760161083643
2019-03-15,0.004560481022264365
2019-03-22,-0.0023662247745164606
2019-03-29,0.006105197969420283
2019-04-05,0.01902834213260244
2019-04-12,0.013195147457558594
2019-04-19,0.023037022246914424
2019-04-26,0.024516509981531473
2019-05-03,0.016111244698028254
2019-05-10,-0.004358818132666421
2019-05-17,0.006377802225530404
2019-05-24,0.010531342159581387
2019-05-31,0.025884830585335625
2019-06-07,0.02733457669024877
2019-06-14,0.02234956074178385
2019-06-21,0.03017714529985793
2019-06-28,0.023889782240399098
2019-07-05,0.012571275827430449
2019-07-12,0.020009519850554013
2019-07-19,0.008180970339349388
2019-07-26,0.021554274004145682
2019-08-02,0.015416932550873305
2019-08-09,-0.005422490387361137
2019-08-16,0.005884184207846411
2019-08-23,0.004182264506680165
2019-08-30,-0.005104984845283199
2019-09-06,0.01024163560066577
2019-09-13,0.01216401683479318
2019-09-20,0.003131952791038229
2019-09-27,0.040384779541675124
2019-10-04,0.03584314712035705
2019-10-11,0.031134686614242398
2019-10-18,0.024906214870533287
2019-10-25,0.030259842069190853
2019-11-01,0.020392921122157667
2019-11-08,0.004352658946072545
2019-11-15,0.013220184322380469
2019-11-22,0.022606260153538026
2019-11-29,0.01595716341523522
2019-12-06,0.023641061383865746
2019-12-13,0.008265925494173222
2019-12-20,0.005790408708902759
2019-12-27,0.015412054579436611
2020-01-03,0.005662915609511828
2020-01-10,0.03430157570202047
2020-01-17,0.0072361048422466935
2020-01-24,0.016706842095735516
2020-01-31,0.023476421723955403
2020-02-07,0.03033272348522902
2020-02-14,0.011455409931727098
2020-02-21,0.040361673333442934
2020-02-28,0.025245524173666045
2020-03-06,0.017409538643712547
2020-03-13,0.009064400899041142
2020-03-20,0.01318809038495253
2020-03-27,0.011870396815835661
2020-04-03,0.02153682652797402
2020-04-10,0.03190705585523925
2020-04-17,0.017447992709733254
2020-04-24,0.03712462281074157
2020-05-01,0.030497203661824842
2020-05-08,0.009029665036993335
2020-05-15,-0.005272311405029923
2020-05-22,0.017627850648560702
2020-05-29,0.03837974947152161
2020-06-05,0.05178807728453125
2020-06-12,0.042154153520010736
2020-06-19,0.017684272237998833
2020-06-26,0.006068534069293594
2020-07-03,-0.008112815488517383
2020-07-10,-0.007129550748719291
2020-07-17,0.010597923431904204
2020-07-24,0.028815466264429126
2020-07-31,0.032496930354306945
2020-08-07,0.006242927385200391
2020-08-14,0.0002843528835005588
2020-08-21,0.006007096515664543
2020-08-28,0.011392490488136424
2020-09-04,0.030559771238220602
2020-09-11,0.020738237110927822
2020-09-18,0.007479380871115112
2020-09-25,0.031089759903498385
2020-10-02,0.014822315482447996
2020-10-09,0.012204993048757228
2020-10-16,0.01906661753079375
2020-10-23,0.014324233628790246
2020-10-30,0.017368164251766596
2020-11-06,0.019027908527564034
2020-11-13,0.031793990863848605
2020-11-20,0.0431085007708246
2020-11-27,0.024438685437957648
2020-12-04,0.034597115689013844
2020-12-11,0.011077986898598345
2020-12-18,0.019535502962463702
2020-12-25,0.0006130984535991778
2021-01-01,0.010656987107262195
2021-01-08,0.021534748934427667
2021-01-15,0.02101426959703956
2021-01-22,0.02682579137294539
2021-01-29,0.013505209972960924
2021-02-05,0.0027761151898188837
2021-02-12,0.0022357518710200363
2021-02-19,0.009695354271923272
2021-02-26,0.00025530477392465953
2021-03-05,-0.00374091302259273
2021-03-12,0.011368957721971589
2021-03-19,0.031027317956344662
2021-03-26,0.026372677336930862
2021-04-02,0.020788736416370447
2021-04-09,0.02834984572361649
2021-04-16,0.012472676086808809
2021-04-23,0.012889067019539416
2021-04-30,0.010162367364917711
2021-05-07,0.0032519063194957083
2021-05-14,-0.004380616162310792
2021-05-21,0.019594993085763096
2021-05-28,0.016955469954766097
2021-06-04,0.04114091719248418
2021-06-11,0.01842571679779561
2021-06-18,0.018703213428585462
2021-06-25,0.02516944017236307
2021-07-02,0.029478553435074856
2021-07-09,0.012927967425272318
2021-07-16,0.01627736417463885
2021-07-23,0.004724563534041245
2021-07-30,0.02384152606161136
2021-08-06,0.01014457946304084
2021-08-13,0.01633563374800265
2021-08-20,0.013660501620514041
2021-08-27,-0.010276020253832147
2021-09-03,-0.004477527196659192
2021-09-10,0.013035337928790677
2021-09-17,0.009686768291018695
2021-09-24,0.02131279599980805
2021-10-01,0.01582597649490354
2021-10-08,0.0014556478042009064
2021-10-15,-0.010671022359305532
2021-10-22,-0.01480070001533899
2021-10-29,-0.013685353484420721
2021-11-05,0.021068114713930344
2021-11-12,0.02033192758282057
2021-11-19,0.041314883765166004
2021-11-26,0.03122391852837355
2021-12-03,-0.002057245716868452
2021-12-10,0.008479062923271982
2021-12-17,0.020464607850757963
2021-12-24,0.01947740957457409
2021-12-31,0.03485837561470076
2022-01-07,0.02630242502252577
2022-01-14,0.027217181412757308
2022-01-21,0.02288312350305858
2022-01-28,0.0203029806313759
2022-02-04,0.02478794321142106
2022-02-11,0.01299597928931058
2022-02-18,0.019055506164139483
2022-02-25,-0.02069988227607892
2022-03-04,-0.002801986900061825
2022-03-11,0.0028955711792686837
2022-03-18,-0.01562742279096112
2022-03-25,0.005841541567377792
2022-04-01,0.0018239076889033346
2022-04-08,0.0010711134595645785
2022-04-15,-0.006380109909729358
2022-04-22,0.0015173550114719332
2022-04-29,0.000106703416529803
2022-05-06,0.01983660302888115
2022-05-13,0.012582945877327457
2022-05-20,-0.01604213339274004
2022-05-27,0.028421244375135473
2022-06-03,0.03180524619779625
2022-06-10,0.03914064213191749
2022-06-17,0.02621419081977391
2022-06-24,0.03485023610676428
2022-07-01,0.013541247678339204
2022-07-08,0.011953107419553074
2022-07-15,0.016890441345761047
2022-07-22,0.02336758829722577
2022-07-29,0.019047718932085445
2022-08-05,0.015656309006591693
2022-08-12,0.024466467086855626
2022-08-19,-0.002131416172727456
2022-08-26,0.003959693051074155
2022-09-02,0.0029888779965343637
2022-09-09,0.0011785121202807086
2022-09-16,-0.0013645258677621593
2022-09-23,-0.003210487703299729
2022-09-30,nan
2022-10-07,nan
2022-10-14,nan
2022-10-21,nan
2022-10-28,nan
