,Numerai-MLP_None_1_2000_10-random-77
2015-05-15,0.012935667461076869
2015-05-22,0.027981685521568607
2015-05-29,0.02480709746555011
2015-06-05,0.03456944706612858
2015-06-12,0.031239324553760026
2015-06-19,0.013649266902546524
2015-06-26,0.005307933718294921
2015-07-03,0.006232206652624601
2015-07-10,-0.004886029755096299
2015-07-17,0.005176095136579343
2015-07-24,0.029288584652331574
2015-07-31,0.012807419704778078
2015-08-07,0.027011164437156007
2015-08-14,0.04344743383320094
2015-08-21,0.032302839242139406
2015-08-28,0.022609981186830257
2015-09-04,0.011333023386575164
2015-09-11,0.016401654862896745
2015-09-18,0.009604181095131892
2015-09-25,-0.0016979166315557247
2015-10-02,0.01937165177639086
2015-10-09,0.041210371573671745
2015-10-16,0.056563620616183176
2015-10-23,0.047752070109474236
2015-10-30,0.05059314148327548
2015-11-06,0.04260475743279337
2015-11-13,0.037383642245111356
2015-11-20,0.053634955704775625
2015-11-27,0.031041195986717614
2015-12-04,0.033375529495408084
2015-12-11,0.0454624570069509
2015-12-18,0.05234772718860952
2015-12-25,0.04284707168428716
2016-01-01,0.008500564136049351
2016-01-08,0.0005087694508289865
2016-01-15,0.013255618901300061
2016-01-22,0.009011873504150688
2016-01-29,-0.009078282673227763
2016-02-05,-0.005194172835766645
2016-02-12,0.006523069554522684
2016-02-19,0.009533413573952872
2016-02-26,0.030032567865830955
2016-03-04,0.04457808799416072
2016-03-11,0.018540608813323974
2016-03-18,0.02461658167799404
2016-03-25,0.0260958945371386
2016-04-01,0.037823302949513485
2016-04-08,0.03515360524747245
2016-04-15,0.029183923491751643
2016-04-22,0.0294193105358067
2016-04-29,0.034679857430087085
2016-05-06,0.047121434121466986
2016-05-13,0.03701095431241789
2016-05-20,0.037985825396269136
2016-05-27,0.026727128659596998
2016-06-03,0.0013221595383995453
2016-06-10,-0.015288905182672985
2016-06-17,-0.004413297283756777
2016-06-24,-0.000714039195349936
2016-07-01,0.005486045534038152
2016-07-08,0.015600040854509122
2016-07-15,0.016896131782851084
2016-07-22,0.0047415104360246
2016-07-29,0.009441640428555697
2016-08-05,0.007985979453837957
2016-08-12,0.029816454775425705
2016-08-19,0.0335507188270545
2016-08-26,0.021906491059539523
2016-09-02,0.006960091132558676
2016-09-09,0.011503077766872517
2016-09-16,0.0009298617167949487
2016-09-23,0.0037045795855653466
2016-09-30,0.04317946748378529
2016-10-07,0.044479626504357224
2016-10-14,0.024304880904014694
2016-10-21,0.0032688363902621123
2016-10-28,0.016850750086045668
2016-11-04,0.0018239577646617258
2016-11-11,0.00463348659165639
2016-11-18,0.005966965257423268
2016-11-25,-0.007618388250591025
2016-12-02,0.006064489815487559
2016-12-09,0.015001657802503097
2016-12-16,0.021076356161936125
2016-12-23,0.016172151321789188
2016-12-30,0.02468746394202757
2017-01-06,0.00671510382718395
2017-01-13,0.003154442636776938
2017-01-20,0.013805289830907026
2017-01-27,0.01416543219379454
2017-02-03,0.03244593928711428
2017-02-10,0.04377341655345059
2017-02-17,0.03294173551718769
2017-02-24,0.035019155761368256
2017-03-03,0.01733794025010126
2017-03-10,0.010865123504123875
2017-03-17,0.024848649701290138
2017-03-24,0.04940132812453252
2017-03-31,0.032798578367901655
2017-04-07,0.019321352476254734
2017-04-14,0.016587153305338637
2017-04-21,0.0045125776973498795
2017-04-28,-0.0013960796016556517
2017-05-05,-0.011605413861992084
2017-05-12,-0.004817663806939615
2017-05-19,0.02078311087388761
2017-05-26,0.018600453083388303
2017-06-02,0.03788349819815907
2017-06-09,0.021093459828135215
2017-06-16,0.04852470838814492
2017-06-23,0.032206049528076305
2017-06-30,0.04134308091772718
2017-07-07,0.01591832444018523
2017-07-14,-0.006218500302769759
2017-07-21,0.004741638127240974
2017-07-28,0.018477669882261218
2017-08-04,0.029156572508444247
2017-08-11,0.037146201713279314
2017-08-18,0.015869490414722746
2017-08-25,0.006016510614288008
2017-09-01,0.010201758137281344
2017-09-08,0.027601138115265135
2017-09-15,0.02491313048909945
2017-09-22,0.012302870515880013
2017-09-29,0.029895773337649006
2017-10-06,0.022644350704845505
2017-10-13,0.02608740519195862
2017-10-20,0.010762998175590354
2017-10-27,0.03858473723928563
2017-11-03,0.012776199937009734
2017-11-10,-0.01675424277696501
2017-11-17,0.0028489077340311474
2017-11-24,-0.01575107284985062
2017-12-01,0.007505566326940825
2017-12-08,0.00461937584162953
2017-12-15,-0.0006751335131170758
2017-12-22,0.0035939444799747674
2017-12-29,0.01785887977832588
2018-01-05,0.02794963286512104
2018-01-12,0.041915273607735413
2018-01-19,0.044612942683398125
2018-01-26,0.042741836215131356
2018-02-02,0.02372272726515874
2018-02-09,0.026604473131794825
2018-02-16,0.012332680694372829
2018-02-23,0.010595364333465357
2018-03-02,0.0012177954348215672
2018-03-09,0.01582337267097311
2018-03-16,0.013433469519543204
