,lightgbm-gbdt_None_1_2000_10-random-98
2015-05-08,0.048757768879388215
2015-05-15,0.05204722895446331
2015-05-22,0.05179842627126058
2015-05-29,0.051017032151982264
2015-06-05,0.0329108077511611
2015-06-12,0.03713903820217418
2015-06-19,0.040778988800586016
2015-06-26,0.020923189026204513
2015-07-03,0.021205632090916582
2015-07-10,0.009082022155030183
2015-07-17,0.020584410383675995
2015-07-24,0.028954999932764278
2015-07-31,0.02523922572907718
2015-08-07,0.04826862827009325
2015-08-14,0.040696248758934205
2015-08-21,0.0478287315516073
2015-08-28,0.03145171441533373
2015-09-04,0.012738980176053412
2015-09-11,0.006318454011482483
2015-09-18,-0.008645148732430776
2015-09-25,-0.00038125374871982774
2015-10-02,0.004042500998044181
2015-10-09,0.05276329363651773
2015-10-16,0.05860876522013603
2015-10-23,0.05745690102547752
2015-10-30,0.05905864925950085
2015-11-06,0.05965267681305273
2015-11-13,0.05257556618746152
2015-11-20,0.05620666485687839
2015-11-27,0.03124387782854305
2015-12-04,0.018416747293715348
2015-12-11,0.0281508461142966
2015-12-18,0.054468694679599555
2015-12-25,0.062426707055102205
2016-01-01,0.022722522118487236
2016-01-08,-0.006156189479362141
2016-01-15,0.005098437962676907
2016-01-22,-0.0035921159341310966
2016-01-29,-0.023821078001890556
2016-02-05,-0.022087589979620407
2016-02-12,-0.007505824580872259
2016-02-19,0.008927758331250327
2016-02-26,0.010620135928737395
2016-03-04,0.03571528746275894
2016-03-11,0.03599983563863274
2016-03-18,0.03277140285564919
2016-03-25,0.008199407427393295
2016-04-01,0.02334260892263196
2016-04-08,0.015570509016263957
2016-04-15,0.027737861499542202
2016-04-22,0.029426703909100366
2016-04-29,0.05552784989752912
2016-05-06,0.05617248155650138
2016-05-13,0.05276440065132999
2016-05-20,0.05362254443668685
2016-05-27,0.01780960329971229
2016-06-03,-0.012437034275515376
2016-06-10,-0.012504051656736149
2016-06-17,-0.011839611359995082
2016-06-24,0.02487891732041046
2016-07-01,0.010563564866569747
2016-07-08,0.03304891301104233
2016-07-15,0.04007687299677171
2016-07-22,0.03251528760520775
2016-07-29,0.017660636758705703
2016-08-05,0.04377567190429606
2016-08-12,0.0716451583381033
2016-08-19,0.06998548645698156
2016-08-26,0.04842179608382586
2016-09-02,0.033007692390583813
2016-09-09,0.041376558075440585
2016-09-16,0.028536399529867414
2016-09-23,0.014209254265708845
2016-09-30,0.03598371826073625
2016-10-07,0.04120263417602667
2016-10-14,0.027067595519566136
2016-10-21,0.00847375329111855
2016-10-28,0.03451313724064642
2016-11-04,0.015159660536306966
2016-11-11,-0.004481686285743297
2016-11-18,0.017786409810191212
2016-11-25,-0.002898289870058266
2016-12-02,-0.0014290752938800502
2016-12-09,0.03992127116238036
2016-12-16,0.026803450779972114
2016-12-23,0.011251912108887359
2016-12-30,0.034839517917261316
2017-01-06,0.0028216805538937525
2017-01-13,0.013888633792636473
2017-01-20,0.03576454862111527
2017-01-27,0.032171414708147765
2017-02-03,0.03671615319917029
2017-02-10,0.041774288431590145
2017-02-17,0.035936142255430494
2017-02-24,0.03392414837528104
2017-03-03,0.04357750538999564
2017-03-10,0.01845627686695166
2017-03-17,0.010252688458294938
2017-03-24,0.034329522952573265
2017-03-31,0.02467109653558665
2017-04-07,0.031653922744824786
2017-04-14,0.02613318642323559
2017-04-21,0.015968963115683278
2017-04-28,0.004603313065046967
2017-05-05,-0.008563067035368167
2017-05-12,0.005544773910479935
2017-05-19,0.014880524834473932
2017-05-26,-0.003910775597029275
2017-06-02,0.02009826614156814
2017-06-09,0.029117980749418244
2017-06-16,0.030823231779092804
2017-06-23,0.03441971803363601
2017-06-30,0.03647155932421024
2017-07-07,0.006640342105977973
2017-07-14,0.020549167513307164
2017-07-21,0.0220286989075089
2017-07-28,0.018086986827107673
2017-08-04,0.028749261321757993
2017-08-11,0.02846174350632393
2017-08-18,0.019869356690983116
2017-08-25,0.007888855447916183
2017-09-01,0.027114452988241857
2017-09-08,0.013844579984012253
