,lightgbm-gbdt_None_1_2000_10-random-3
2015-05-08,0.05545620320680393
2015-05-15,0.055810171910688954
2015-05-22,0.050783574102633365
2015-05-29,0.04745503353340208
2015-06-05,0.048546253782572026
2015-06-12,0.041107125147071884
2015-06-19,0.041516205356705894
2015-06-26,0.026680526478137224
2015-07-03,0.022465216515631246
2015-07-10,0.02138173666759485
2015-07-17,0.029019974411739348
2015-07-24,0.03537550656753282
2015-07-31,0.03244001104527858
2015-08-07,0.04902516050266009
2015-08-14,0.046309170970354516
2015-08-21,0.05024062587678457
2015-08-28,0.035836354294061575
2015-09-04,0.019372077189085034
2015-09-11,0.011615520536833663
2015-09-18,-0.004663117663251602
2015-09-25,-0.00015630436866366257
2015-10-02,0.007534838176366604
2015-10-09,0.052055657717418526
2015-10-16,0.06364050844341783
2015-10-23,0.05757519007244869
2015-10-30,0.06306027529917144
2015-11-06,0.06201578784049869
2015-11-13,0.03560357875132651
2015-11-20,0.05815617857945098
2015-11-27,0.04026425959401396
2015-12-04,0.03839574523623055
2015-12-11,0.034367391897717876
2015-12-18,0.05560566179825453
2015-12-25,0.06766459993166031
2016-01-01,0.02870076522022579
2016-01-08,-0.0069937996514423525
2016-01-15,-0.0039461925821202256
2016-01-22,0.007117663212435348
2016-01-29,-0.011945999136451968
2016-02-05,-0.01187686887138275
2016-02-12,0.010858996634942851
2016-02-19,0.003767392032165395
2016-02-26,0.02733144293671014
2016-03-04,0.04432624075799886
2016-03-11,0.04171132540113153
2016-03-18,0.03107751702376543
2016-03-25,0.0067128452685689625
2016-04-01,0.017964821392330823
2016-04-08,0.00934759571364238
2016-04-15,0.026225171293519492
2016-04-22,0.026594733880402087
2016-04-29,0.043239529891112446
2016-05-06,0.029715848059327185
2016-05-13,0.029737232750856005
2016-05-20,0.04288091243116277
2016-05-27,0.015242848495057807
2016-06-03,-0.011753962549728852
2016-06-10,-0.012474545136027432
2016-06-17,-0.01231373812136823
2016-06-24,0.0114395062051248
2016-07-01,0.008738228408800428
2016-07-08,0.029652625828588693
2016-07-15,0.032694567868528805
2016-07-22,0.022530820200981943
2016-07-29,0.012109479053335858
2016-08-05,0.03951705328571509
2016-08-12,0.05316770437060748
2016-08-19,0.06129939053593094
2016-08-26,0.03409601351105124
2016-09-02,0.022816133059182418
