,numerai_models_v4/lightgbm-dart_None_1_2000.parameters-random-0
2015-05-08,0.05091425182814528
2015-05-15,0.052822345951061625
2015-05-22,0.04870087328358388
2015-05-29,0.04420797934416755
2015-06-05,0.03700899861363851
2015-06-12,0.037299192061769515
2015-06-19,0.02398586723661516
2015-06-26,0.024822238990673044
2015-07-03,0.022070165726028847
2015-07-10,0.016535063810755996
2015-07-17,0.03263127447905092
2015-07-24,0.043141266603653194
2015-07-31,0.0379419382800393
2015-08-07,0.043998354785814854
2015-08-14,0.04900326639160412
2015-08-21,0.03172265847663284
2015-08-28,0.019503157070217277
2015-09-04,0.01897140104581184
2015-09-11,0.03656328744127642
2015-09-18,0.011964569831698552
2015-09-25,0.012297447627769447
2015-10-02,0.00995399823471761
2015-10-09,0.045011529394257795
2015-10-16,0.05136626758402022
2015-10-23,0.05951157215437106
2015-10-30,0.04385480800642298
2015-11-06,0.03319385518184718
2015-11-13,0.03923106121415082
2015-11-20,0.05278970305397578
2015-11-27,0.039913445640483436
2015-12-04,0.049105026288245424
2015-12-11,0.041724368683969004
2015-12-18,0.054272505186682966
2015-12-25,0.0665232466954073
2016-01-01,0.04076380108337039
2016-01-08,0.0025694835375148543
2016-01-15,0.0012192438283020676
2016-01-22,0.0022834182721336574
2016-01-29,-0.008723843979332955
2016-02-05,7.60083071586418e-05
2016-02-12,0.018381437447333965
2016-02-19,0.01941867775722889
2016-02-26,0.028566940899466296
2016-03-04,0.038934713161342074
2016-03-11,0.039506770425638035
2016-03-18,0.041014854853341685
2016-03-25,0.011587204347240334
2016-04-01,0.03448330635528282
2016-04-08,0.021200196722535782
2016-04-15,0.03750754883256704
2016-04-22,0.02378956482989338
2016-04-29,0.0358541895276126
2016-05-06,0.03505063095292406
2016-05-13,0.028455668560463176
2016-05-20,0.05239502309003932
2016-05-27,0.02172382241426113
2016-06-03,-0.004645353995912119
2016-06-10,-0.007811890387421673
2016-06-17,0.00820678158310031
2016-06-24,0.011589549975501037
2016-07-01,0.034324058695804016
2016-07-08,0.043638099755912346
2016-07-15,0.02857411081647366
2016-07-22,0.01808233486288568
2016-07-29,0.02052751046927284
2016-08-05,0.02189020422814502
2016-08-12,0.05827221132334382
2016-08-19,0.057786596762797376
2016-08-26,0.0325018432702998
2016-09-02,0.031544561872290204
2016-09-09,0.03840348873012694
2016-09-16,0.026334609623443313
2016-09-23,0.044796012982822785
2016-09-30,0.043376243908369666
2016-10-07,0.05193961739563982
2016-10-14,0.030370056365219514
2016-10-21,0.020437526337320776
2016-10-28,0.023786249682671748
2016-11-04,-0.0005886387987204893
2016-11-11,0.003962672329972849
2016-11-18,0.007387883770641069
2016-11-25,-0.012518948794897202
2016-12-02,0.0031661871926607905
2016-12-09,0.031997231892091214
2016-12-16,0.040588203725104514
