,lightgbm-gbdt_None_1_2000_10-random-57
2015-05-08,0.047885370736464025
2015-05-15,0.04975456087391898
2015-05-22,0.06012237655412297
2015-05-29,0.04378749421501211
2015-06-05,0.048065832923721304
2015-06-12,0.05203686197161277
2015-06-19,0.046863391197399136
2015-06-26,0.03593873121059613
2015-07-03,0.025672919780399924
2015-07-10,0.011857519246428874
2015-07-17,0.028962504587958154
2015-07-24,0.03651876442901762
2015-07-31,0.03395113973259947
2015-08-07,0.049896810423398996
2015-08-14,0.04311230810761673
2015-08-21,0.03613840790729049
2015-08-28,0.01911116933328489
2015-09-04,0.011787154929289397
2015-09-11,0.009047347021121411
2015-09-18,-0.0019102599445066377
2015-09-25,0.007164863348722949
2015-10-02,0.0015817209817000552
2015-10-09,0.056389186091235784
2015-10-16,0.06934400745791308
2015-10-23,0.0671774397011057
2015-10-30,0.06987738598519157
2015-11-06,0.05623382957997268
2015-11-13,0.0360594622635106
2015-11-20,0.043637805874417596
2015-11-27,0.020714180216487455
2015-12-04,0.01667927599597281
2015-12-11,0.0267389221695337
2015-12-18,0.06528723567720253
2015-12-25,0.06427313655196125
2016-01-01,0.03814316377218457
2016-01-08,0.006592797539964684
2016-01-15,0.013156800188396373
2016-01-22,0.01484918337276306
2016-01-29,-0.007734701392102882
2016-02-05,-0.009759890719854567
2016-02-12,0.013423187029232135
2016-02-19,0.003116976670010288
2016-02-26,0.018357714720271954
2016-03-04,0.037143602670403224
2016-03-11,0.03631454419565818
2016-03-18,0.03605781480501236
2016-03-25,0.013565114419612919
2016-04-01,0.03265238910801463
2016-04-08,0.011277937882312112
2016-04-15,0.03320520423992099
2016-04-22,0.03197803380985953
2016-04-29,0.051204686089297756
2016-05-06,0.04212846940036522
2016-05-13,0.042958213133459634
2016-05-20,0.04566545016328682
2016-05-27,0.017177633015104218
2016-06-03,-0.0012374555359982626
2016-06-10,-0.011688485179580974
2016-06-17,-0.0036256982834592427
2016-06-24,0.00724376240073142
2016-07-01,0.013084586202242615
2016-07-08,0.02728797589975472
2016-07-15,0.03267446355173074
2016-07-22,0.03109539728611041
2016-07-29,0.010841033830942107
2016-08-05,0.03366084151716708
2016-08-12,0.0487196746328967
2016-08-19,0.057977770239476194
2016-08-26,0.022430131284460794
2016-09-02,0.010677591027610792
2016-09-09,0.019346715196659
2016-09-16,0.008590437370060688
2016-09-23,0.011017232650869955
2016-09-30,0.035816322695871566
2016-10-07,0.04252813536616757
2016-10-14,0.01803541537942668
2016-10-21,0.0011329724257480814
2016-10-28,0.017820740334800876
2016-11-04,0.0010905259263403332
2016-11-11,-0.004176841409114563
2016-11-18,0.01737663008301998
2016-11-25,-0.001453518380324648
2016-12-02,0.00661481789916833
2016-12-09,0.027529842120332285
2016-12-16,0.029466627745418496
2016-12-23,0.01589653563446498
2016-12-30,0.03656816535055261
2017-01-06,0.022125559825188813
2017-01-13,0.02270584929298318
2017-01-20,0.04450903513486009
2017-01-27,0.03293321260433895
2017-02-03,0.025857898103665178
2017-02-10,0.039270335967978
2017-02-17,0.04058600421650401
2017-02-24,0.03604848045636895
2017-03-03,0.052191039398732465
2017-03-10,0.025703051366360738
2017-03-17,0.026933048344758827
2017-03-24,0.044835250912250026
2017-03-31,0.033573879534095796
2017-04-07,0.024325611645062015
2017-04-14,0.024914351481939146
2017-04-21,0.00471261468723176
2017-04-28,0.0013378006176598266
2017-05-05,-0.0097103410225766
2017-05-12,0.013685029191151471
2017-05-19,0.026509067044786425
2017-05-26,0.007517177517088209
2017-06-02,0.02464032615854838
2017-06-09,0.025686990608819623
2017-06-16,0.02233378357606905
2017-06-23,0.024838686304240944
2017-06-30,0.033539412623631394
2017-07-07,0.020687396935857468
2017-07-14,0.022408244634312006
2017-07-21,0.018374458075666438
2017-07-28,0.007977092535634781
2017-08-04,0.019766970208718735
2017-08-11,0.024182245081743384
2017-08-18,0.009057746772490131
2017-08-25,0.0021351809692444095
2017-09-01,0.026831014551269322
2017-09-08,0.011761540670435425
2017-09-15,0.010173547337859417
2017-09-22,-0.0017509117502845298
2017-09-29,0.007699530218025872
2017-10-06,0.022330211112540584
2017-10-13,0.01841108447239813
2017-10-20,0.032144147027052955
2017-10-27,0.03386681758702027
2017-11-03,0.008929463634242884
2017-11-10,-0.004698335605627246
2017-11-17,0.0070736492112138585
2017-11-24,-0.012916238303270931
2017-12-01,0.008176775979515659
2017-12-08,-0.026400092850964722
2017-12-15,0.008282770359592599
2017-12-22,-0.009499944135714242
2017-12-29,-0.013008854657496972
2018-01-05,0.01300278052062807
2018-01-12,0.01974399374295034
2018-01-19,0.04110756459677585
2018-01-26,0.053476216613937345
2018-02-02,0.033627120914182226
2018-02-09,0.01900245458775326
2018-02-16,0.012175677997251895
2018-02-23,0.011657021290563261
2018-03-02,0.02291488352430678
2018-03-09,0.022905426487781856
2018-03-16,0.02477153960687387
2018-03-23,0.006618528135886933
2018-03-30,0.015527841341716742
2018-04-06,0.00617349233992821
2018-04-13,0.008257228092343007
2018-04-20,0.02492380657544466
2018-04-27,0.020572067125786395
2018-05-04,0.002496027467672936
2018-05-11,0.015660593800663414
2018-05-18,0.01883395202252174
2018-05-25,0.044799325202927155
2018-06-01,0.03784380785550351
2018-06-08,0.028265441227539576
2018-06-15,0.019886903067315314
2018-06-22,0.008516073059533403
2018-06-29,0.02306359347658488
2018-07-06,0.04540610959898946
2018-07-13,0.034202695044085046
2018-07-20,0.04219854849135051
2018-07-27,0.037205849578911376
2018-08-03,0.038174264620981585
2018-08-10,0.035556060043181785
2018-08-17,0.012810685473535212
2018-08-24,0.017765013581824942
2018-08-31,0.005676891939378272
2018-09-07,-0.0011044896624572197
2018-09-14,0.01670830208693638
2018-09-21,0.017985816423078546
2018-09-28,0.012217419111627386
2018-10-05,0.034337395121895604
2018-10-12,0.020901816856548246
2018-10-19,0.011988485759113156
2018-10-26,0.0022851789910738646
2018-11-02,0.011376470726169532
2018-11-09,0.01815947531568228
2018-11-16,0.03573527975773186
2018-11-23,0.050397294319580566
2018-11-30,0.05864865460495088
2018-12-07,0.045958235599003694
2018-12-14,0.04684736511473688
2018-12-21,0.043801216727764276
2018-12-28,0.06185085820727449
2019-01-04,0.05069671072960367
2019-01-11,0.06395106367594888
2019-01-18,0.033306601895586624
2019-01-25,0.01548378211198416
2019-02-01,-2.152802716850979e-06
2019-02-08,0.003950150547075748
2019-02-15,0.029914373776834594
2019-02-22,0.03144224285879413
2019-03-01,0.037735894992481506
2019-03-08,0.0001050996361119556
2019-03-15,0.0025406305077283085
2019-03-22,0.001983131968503172
2019-03-29,0.0030950595700456225
2019-04-05,0.01471978268641233
2019-04-12,0.028014588295315515
2019-04-19,0.03420340704928319
2019-04-26,0.029947966986999756
2019-05-03,0.015960392092518472
2019-05-10,-0.004166315123652756
2019-05-17,0.008514729367484868
2019-05-24,0.007014352754070791
2019-05-31,0.03344024198201364
2019-06-07,0.04396829489051384
2019-06-14,0.023216734774863378
2019-06-21,0.03887736437563105
2019-06-28,0.036870874813654524
2019-07-05,0.03681504322837852
2019-07-12,0.03432860665667305
2019-07-19,0.01937277990974631
2019-07-26,0.012716304115358248
2019-08-02,0.015385195273163472
2019-08-09,0.008145582667357605
2019-08-16,0.01717620250710629
2019-08-23,0.00685480416725829
2019-08-30,-0.010609459501866243
2019-09-06,0.017939353628020484
2019-09-13,0.0009805200489807196
2019-09-20,-0.0018985921696931596
2019-09-27,0.005785030853143491
2019-10-04,0.03194665611008372
2019-10-11,0.013334501327954362
2019-10-18,0.019605225608054538
2019-10-25,0.027185904435181218
2019-11-01,0.038938688244299496
2019-11-08,0.012431214366676883
2019-11-15,0.006862523168844271
2019-11-22,0.02272293238051133
2019-11-29,0.013058751868613185
2019-12-06,0.013712300930392612
2019-12-13,0.0020394640423032928
2019-12-20,0.0029336574981704746
2019-12-27,0.013199644627315304
2020-01-03,0.0024215280202248787
2020-01-10,0.0350342134448593
2020-01-17,0.02100628905594781
2020-01-24,0.03431736032674193
2020-01-31,0.025564845226004555
2020-02-07,0.02276426759215535
2020-02-14,-0.0014458142448287557
2020-02-21,0.019703059966121282
2020-02-28,-0.0027028560902220256
2020-03-06,-0.011470564535330838
2020-03-13,0.005775000723491716
2020-03-20,-0.011415183069414154
2020-03-27,0.0077342711907605975
2020-04-03,0.029026562876868996
2020-04-10,0.03124403883465748
