,lightgbm-gbdt_None_1_2000_10-random-40
2015-05-08,0.04796499800151628
2015-05-15,0.06169233550813381
2015-05-22,0.055518231053806835
2015-05-29,0.04102620177273449
2015-06-05,0.03763844736248129
2015-06-12,0.037053918259622065
2015-06-19,0.030726743423877913
2015-06-26,0.0301557832338157
2015-07-03,0.018267006014000685
2015-07-10,0.011089983751840612
2015-07-17,0.030154126902275355
2015-07-24,0.03859882656748078
2015-07-31,0.029872981962153405
2015-08-07,0.05087936640957192
2015-08-14,0.045311363692344495
2015-08-21,0.04253553840828109
2015-08-28,0.02857911903660904
2015-09-04,0.028279182851175127
2015-09-11,0.023453123302169348
2015-09-18,0.003142778201038973
2015-09-25,0.015599659408207098
2015-10-02,0.013165725852508194
2015-10-09,0.05213791858904736
2015-10-16,0.05960435163666917
2015-10-23,0.057461869806583354
2015-10-30,0.058866029376109234
2015-11-06,0.050653532373651125
2015-11-13,0.0445938627533923
2015-11-20,0.04424002841522372
2015-11-27,0.026082929461556766
2015-12-04,0.02538969626297414
2015-12-11,0.0384981007828798
2015-12-18,0.05162370601327608
2015-12-25,0.06411978928963405
2016-01-01,0.03265827788248224
2016-01-08,0.0008616639688223493
2016-01-15,0.010831682220220585
2016-01-22,0.0008168022660214172
2016-01-29,-0.009082023880184895
2016-02-05,-0.016585469324292532
2016-02-12,0.011062524804094325
2016-02-19,0.01161254571599699
2016-02-26,0.019621714151981703
2016-03-04,0.04414250821550484
2016-03-11,0.032239762240375856
2016-03-18,0.03437320063692681
2016-03-25,0.012189966182586784
2016-04-01,0.024445522650218193
2016-04-08,0.010890136951399764
2016-04-15,0.021025107249931847
2016-04-22,0.01836036437457105
2016-04-29,0.04034246235522198
2016-05-06,0.04635761629046038
2016-05-13,0.0402012544265147
2016-05-20,0.051335920734315324
2016-05-27,0.030840243560358926
2016-06-03,0.00640098043834322
2016-06-10,-0.008291020080834618
2016-06-17,0.0004455224195712911
2016-06-24,0.011805688183349894
2016-07-01,0.0109752808555952
2016-07-08,0.024680945841590776
2016-07-15,0.033338215303247834
2016-07-22,0.030786624790927763
2016-07-29,0.010413300515308792
2016-08-05,0.02907815106699844
2016-08-12,0.057098106734629464
2016-08-19,0.0612239471749685
2016-08-26,0.03341097629901586
2016-09-02,0.028187508554479497
2016-09-09,0.0330646460322198
2016-09-16,0.026383605084842224
2016-09-23,0.0335056949427112
2016-09-30,0.048703219782168856
2016-10-07,0.05096160265080291
2016-10-14,0.024436808715267395
2016-10-21,0.008397325037897545
2016-10-28,0.029774865039326713
2016-11-04,0.005051306158595631
2016-11-11,-0.0006252430632895364
2016-11-18,0.007470209025630409
2016-11-25,-0.007932509040764653
2016-12-02,-0.0022066761562014826
2016-12-09,0.02589928673303989
2016-12-16,0.026842964689811323
2016-12-23,0.018014177789707334
2016-12-30,0.04462266247092938
2017-01-06,0.021361827266412087
2017-01-13,0.026192900669800834
2017-01-20,0.03157375941737078
2017-01-27,0.021374316860383016
2017-02-03,0.02421222587357855
2017-02-10,0.04097063299447132
2017-02-17,0.044638289388535646
2017-02-24,0.039597416850888335
2017-03-03,0.05472886352136412
2017-03-10,0.028665835787700204
2017-03-17,0.02446527635946567
