,lightgbm-gbdt_None_1_2000_10-random-71
2015-05-08,0.04470271615013126
2015-05-15,0.05552681868816309
2015-05-22,0.05098292006432801
2015-05-29,0.0443414303735513
2015-06-05,0.04245711728862803
2015-06-12,0.0406998636625093
2015-06-19,0.03874179845389196
2015-06-26,0.02957482067313271
2015-07-03,0.02180139172373986
2015-07-10,0.015426080631285565
2015-07-17,0.03415109979230952
2015-07-24,0.03516705454922257
2015-07-31,0.03949597211766641
2015-08-07,0.04696084141693029
2015-08-14,0.046701228642732115
2015-08-21,0.03698572684944236
2015-08-28,0.022651750371913228
2015-09-04,0.01660133224611595
2015-09-11,0.006464071277987742
2015-09-18,-0.0015491693671534719
2015-09-25,0.010272903207263977
2015-10-02,0.011913387819613173
2015-10-09,0.055614041737525065
2015-10-16,0.06657474159456507
2015-10-23,0.054548400962687746
2015-10-30,0.055675072055982974
2015-11-06,0.05113914237868501
2015-11-13,0.04600052532643956
2015-11-20,0.04638783297704822
2015-11-27,0.03331884718159552
2015-12-04,0.021895854182502554
2015-12-11,0.04109736457014383
2015-12-18,0.06507497824874817
2015-12-25,0.07676973413375568
2016-01-01,0.04218866062310586
2016-01-08,0.010165894096813118
2016-01-15,0.0075196563296473715
2016-01-22,0.012120840289056758
2016-01-29,-0.006656583143761985
2016-02-05,-0.011795478001700005
2016-02-12,0.017902460106934474
2016-02-19,0.007887618412542997
2016-02-26,0.01583411322634812
2016-03-04,0.040414074132326054
2016-03-11,0.040221843137825085
2016-03-18,0.035791922344900334
2016-03-25,0.016915356084921233
2016-04-01,0.02146867680214984
2016-04-08,0.017273770304766425
2016-04-15,0.02352282284223769
2016-04-22,0.0213187918923132
2016-04-29,0.04153304229439199
2016-05-06,0.03489367995901977
2016-05-13,0.043408293721320955
2016-05-20,0.0511378175056595
2016-05-27,0.018850605734931337
2016-06-03,-0.0013672313928883228
2016-06-10,-0.006538114183916861
2016-06-17,-0.001379512955446512
2016-06-24,-0.000880528264149454
2016-07-01,0.0005294269284425952
2016-07-08,0.025549955860978763
2016-07-15,0.027593174805319715
2016-07-22,0.02091686636866232
2016-07-29,0.002114997540937881
2016-08-05,0.03298886230202213
2016-08-12,0.04763320106483018
2016-08-19,0.053571425299103456
2016-08-26,0.024100350105571777
2016-09-02,0.021702476390799714
2016-09-09,0.0358620935701149
2016-09-16,0.021638710263291696
2016-09-23,0.018138516797346054
2016-09-30,0.0396233287601703
2016-10-07,0.03983749804959077
2016-10-14,0.021193608745569338
2016-10-21,0.00645467169752621
2016-10-28,0.02374666138762172
2016-11-04,0.005479788026053389
2016-11-11,-0.013278482906786338
2016-11-18,0.0057166041548669284
2016-11-25,-0.013147497283686254
2016-12-02,0.003922179517026508
2016-12-09,0.03710469117844713
2016-12-16,0.03849290674359249
2016-12-23,0.020643418328336317
2016-12-30,0.03479179452186372
2017-01-06,0.01884559451799713
2017-01-13,0.02411360713527221
2017-01-20,0.032646947769826934
2017-01-27,0.03260249688698597
2017-02-03,0.021676293880752876
2017-02-10,0.03552597492786428
2017-02-17,0.03881491766262575
2017-02-24,0.03160602276868999
2017-03-03,0.04844733230979601
2017-03-10,0.018692185279414002
2017-03-17,0.022829402365622826
2017-03-24,0.041800087036349395
2017-03-31,0.032116565233982854
2017-04-07,0.02722662933935982
2017-04-14,0.02747060834481859
2017-04-21,0.006168901482279899
2017-04-28,0.01068133149320033
2017-05-05,-0.007587121234469889
2017-05-12,0.009590000519872537
2017-05-19,0.026299075361368073
2017-05-26,0.00956126272313002
2017-06-02,0.03024034133699774
2017-06-09,0.025762114398162797
2017-06-16,0.03256304497838829
2017-06-23,0.022333137415257245
2017-06-30,0.043114084251369124
2017-07-07,0.019461492056434673
2017-07-14,0.021039878906553167
2017-07-21,0.021476096584120943
2017-07-28,0.014917250722528733
2017-08-04,0.033561434299445005
2017-08-11,0.01959484837083273
2017-08-18,0.00014139627044685308
2017-08-25,-0.0046035488057683165
2017-09-01,0.03065793984883126
2017-09-08,0.01777564460035023
2017-09-15,0.015416998706267875
2017-09-22,0.0074050833930794325
2017-09-29,0.016990324465897953
2017-10-06,0.015378374990551655
2017-10-13,0.02287505717005151
2017-10-20,0.03449980947728788
2017-10-27,0.034180463827419176
2017-11-03,0.004269247869593217
2017-11-10,-0.0007133159194303462
2017-11-17,0.007308212368307759
2017-11-24,-0.0070824062830008834
2017-12-01,0.009214191412144723
2017-12-08,-0.013049568600968783
2017-12-15,0.004765337605061297
