,Numerai-MLP_None_1_2004_1-baseline,Numerai-MLP_None_1_2004_1-high_autocorrelation_small,Numerai-MLP_None_1_2004_1-high_autocorrelation_standard,Numerai-MLP_None_1_2004_1-high_calmar_small,Numerai-MLP_None_1_2004_1-high_calmar_standard,Numerai-MLP_None_1_2004_1-high_drawdown_small,Numerai-MLP_None_1_2004_1-high_drawdown_standard,Numerai-MLP_None_1_2004_1-high_kurt_small,Numerai-MLP_None_1_2004_1-high_kurt_standard,Numerai-MLP_None_1_2004_1-high_mean_small,Numerai-MLP_None_1_2004_1-high_mean_standard,Numerai-MLP_None_1_2004_1-high_sharpe_small,Numerai-MLP_None_1_2004_1-high_sharpe_standard,Numerai-MLP_None_1_2004_1-high_skew_small,Numerai-MLP_None_1_2004_1-high_skew_standard,Numerai-MLP_None_1_2004_1-high_volatility_small,Numerai-MLP_None_1_2004_1-high_volatility_standard,Numerai-MLP_None_1_2004_1-low_autocorrelation_small,Numerai-MLP_None_1_2004_1-low_autocorrelation_standard,Numerai-MLP_None_1_2004_1-low_calmar_small,Numerai-MLP_None_1_2004_1-low_calmar_standard,Numerai-MLP_None_1_2004_1-low_drawdown_small,Numerai-MLP_None_1_2004_1-low_drawdown_standard,Numerai-MLP_None_1_2004_1-low_kurt_small,Numerai-MLP_None_1_2004_1-low_kurt_standard,Numerai-MLP_None_1_2004_1-low_mean_small,Numerai-MLP_None_1_2004_1-low_mean_standard,Numerai-MLP_None_1_2004_1-low_sharpe_small,Numerai-MLP_None_1_2004_1-low_sharpe_standard,Numerai-MLP_None_1_2004_1-low_skew_small,Numerai-MLP_None_1_2004_1-low_skew_standard,Numerai-MLP_None_1_2004_1-low_volatility_small,Numerai-MLP_None_1_2004_1-low_volatility_standard,Numerai-MLP_None_1_2004_1-optimizer
2015-05-15,0.02947093933957954,0.018039521777764075,0.0372923395563811,0.023505320312709868,0.015860255791642616,0.035783149216661966,0.028038667846060468,0.046830580597478834,0.021819642263037647,0.02204751054660322,0.02595471434412552,0.024052112985148408,0.021627345145819214,0.02660974065091942,0.012956949355472583,0.03701658701042521,0.033175965139655206,0.03062244183923193,0.01726090846994362,0.019196496765234113,0.0198449864901779,0.026345693146881136,0.017180797338896877,0.035885150296229996,0.034484041577334826,0.019211394091311118,0.02270253685339713,0.015287620818866428,0.02048602755208317,0.04236655123444572,0.03212722378654052,0.014640499215705224,0.008083851579447507,0.01568361606815817
2015-05-22,0.04588216098029438,0.042521757626013464,0.03783324416329947,0.04004204005972342,0.03712708127225438,0.041784984698069516,0.030786387260705372,0.05307079870056438,0.028708255103879587,0.04466628767382388,0.046683961200555825,0.04477791532082322,0.04126872586679004,0.04464253063026055,0.04326066259632848,0.046652285142471446,0.03759734890381516,0.04641075519957789,0.034238011570719755,0.03329077560300347,0.026027973265968566,0.0451303114670122,0.037141396413888694,0.05128414719361143,0.05208762259002155,0.03307117523878371,0.029718538610283094,0.026312296345024255,0.03135427197511276,0.043976571966784145,0.03899992820649472,0.042463583327031526,0.03140132919601699,0.04435896899490883
2015-05-29,0.03591495109044759,0.026943991605773904,0.022772388684968725,0.02888139552150177,0.0181546780373664,0.0336552820023486,0.02618019417131236,0.03339341295383216,0.020022382386890403,0.03212417927779599,0.03166053227285129,0.0354912631357448,0.02245149615259909,0.041245671522772455,0.030060645074867734,0.04603602967353181,0.028727202389265225,0.037666591172431145,0.02144702931886032,0.025108773049688483,0.01379288833525658,0.0292094562805926,0.01729174555250549,0.04270112657809724,0.02751211170229333,0.024689660559692402,0.016241981626507314,0.023071624021712638,0.016207970678447228,0.026665803402807078,0.02872811748203813,0.02843818558848554,0.018231698345753604,0.018503480899309997
2015-06-05,0.03466093405477537,0.029232909027874673,0.03305922674272621,0.03491499692341346,0.02257551807699478,0.022781630194511845,0.028620204985772592,0.03372414382493781,0.029728704572005455,0.03451753847523246,0.01981644707995134,0.035684340085844216,0.022750576374738225,0.03770466506641031,0.03350311369596089,0.031708233357967006,0.03365594720112126,0.02857134088701118,0.03154078629056021,0.032189872013671565,0.02961727615987658,0.03245078498961268,0.03028569440804308,0.02951376342729786,0.03481270198768859,0.026735664354412728,0.02926731178899643,0.025013699603044146,0.028423530793873032,0.026093124289390927,0.03725271020901877,0.03091483870767234,0.036600427769166,0.027799562130872677
2015-06-12,0.03932755291903006,0.03573188482511884,0.010889698359642059,0.03833606604779475,0.021411715243915382,0.038115548853714494,0.02952240793872786,0.03370581624638306,0.02850937364935999,0.03501272064262293,0.020778740733949815,0.03526960865596246,0.018833513177853273,0.03397141491811659,0.038162158517050945,0.03795508935698252,0.03450154253160535,0.03506360922587221,0.03641605355547038,0.03317736963714574,0.030931089501466325,0.034752317802212204,0.023161029395430598,0.03505826057598116,0.030483178277731622,0.03154022431477456,0.02991240092507071,0.028669069053250357,0.03083450816629052,0.027731221499494033,0.03546643897195367,0.029694328828083566,0.03209587262917216,0.033656761485953576
2015-06-19,0.03190384778843205,0.027265794063625597,0.017940691476432024,0.02817563834748288,0.022110925585398445,0.02886828611801541,0.021809933649856294,0.035364491883029675,0.021720338180199496,0.03013437542091694,0.018078976818014764,0.03192445322012485,0.02192486616885389,0.035620304501675,0.03559466218667953,0.030872355141173632,0.015402712823189432,0.035088226465518894,0.01875697183712129,0.03435467309725551,0.03440488929745498,0.02699868661575607,0.029346332133288192,0.024960733104925262,0.02641288182437136,0.024586172146598504,0.034451289676970594,0.02215656280077728,0.03440488929745498,0.025732139414372437,0.028984439699631825,0.025455263465552252,0.031372685549240074,0.024095610239482673
2015-06-26,0.031644394990590734,0.02347692421816513,0.017557081888329492,0.03148234744348867,0.016428999246226556,0.02469311926123234,0.014640683371292823,0.038060898570152234,0.02532286377400629,0.032161636126354975,0.015699251731666176,0.028676013205857144,0.01595703385974675,0.0432383405666039,0.027861354605938488,0.029942514637018133,0.010295583432392785,0.034775129209627,0.019242193445870866,0.039572986641371044,0.03163280927696914,0.026175023499594857,0.032191057741209804,0.022313017329995386,0.013754833610041456,0.028242006275848098,0.03166756641783394,0.024278929999260228,0.03166756641783394,0.02388760727733073,0.020618301825636176,0.02026326068057431,0.02528993595634489,0.013984413672069422
2015-07-03,0.01220852468998817,0.00524124463741699,-0.0019906406153737976,0.013530186358318921,-0.0007239313299103339,0.004018952037046985,-0.0029849376717829513,0.019579193134030823,-0.0028263716219271754,0.010802729026574242,-0.005421185269519097,0.010969935864997676,-0.003921932656638095,0.01798049565623071,5.328486283394124e-05,0.005773638487410734,-0.012293037665323804,0.0085489991382323,0.009120958704299036,0.012235584000987914,0.00918447607991048,0.009551330612081568,0.011848264443261832,0.002701459169650739,0.002499537584174757,0.005630231715743865,0.007846063408613583,0.0008756757045810995,0.008437578443543987,0.005748777271180957,0.0014961449608522843,0.00608940625208527,0.001732174922253256,0.010024300091574867
2015-07-10,0.0012506832090275332,0.006211247939278509,-0.007572024093314939,0.0075784062930323555,0.004508264314679258,-0.003009511081037564,-0.012409883436258278,0.015337185706649997,-0.012498018575213182,0.013140493346767179,0.0013519626401409305,0.01278065884841339,0.0022293631441505854,0.011095606165877379,0.0024893618040675307,-0.0015074147904010462,-0.007336034660906391,0.0026872099953076734,-0.0004011668393809211,0.0010717536811188043,-0.006744009658547265,0.005273824366497857,0.004063485777229271,-0.007644203732976278,-0.006937906964248053,-0.007429944171034188,-0.012175109660938776,-0.009144324580843122,-0.011950668970876033,0.0077820288554454106,-0.013216319957695627,-0.002149129776274401,-0.005579410167253552,-0.0028961510574852423
2015-07-17,0.007566199558503289,0.010573990256186896,-0.0033864512872657892,0.007956445576752234,0.001849400270857916,0.007843487647251273,0.006238905776904229,0.015245509486358418,-0.005716494407943607,0.00585872078881325,-0.002170286156957153,0.00793662839613803,-0.003985235021516523,0.020342335900480946,-0.0025533675022148083,0.003280505590905243,-0.002103669942123246,0.008612699134784166,-0.004360084614826754,0.005199723313465507,0.0028713570311473605,0.002378823872958937,0.005091186139640017,0.0018544307859369087,-0.009320629802263912,0.00750613825725716,-0.0013503121990817222,0.009980846796418669,-0.0005926861402155934,0.005936922432313926,-0.00780400572587374,0.007725956522223943,-0.0014327821584069836,-0.004207797203799138
