,lightgbm-gbdt_None_1_2008_1-all,lightgbm-gbdt_None_1_2008_1-baseline,lightgbm-gbdt_None_1_2008_1-high_autocorrelation_small,lightgbm-gbdt_None_1_2008_1-high_autocorrelation_standard,lightgbm-gbdt_None_1_2008_1-high_calmar_small,lightgbm-gbdt_None_1_2008_1-high_calmar_standard,lightgbm-gbdt_None_1_2008_1-high_drawdown_small,lightgbm-gbdt_None_1_2008_1-high_drawdown_standard,lightgbm-gbdt_None_1_2008_1-high_kurt_small,lightgbm-gbdt_None_1_2008_1-high_kurt_standard,lightgbm-gbdt_None_1_2008_1-high_mean_small,lightgbm-gbdt_None_1_2008_1-high_mean_standard,lightgbm-gbdt_None_1_2008_1-high_sharpe_small,lightgbm-gbdt_None_1_2008_1-high_sharpe_standard,lightgbm-gbdt_None_1_2008_1-high_skew_small,lightgbm-gbdt_None_1_2008_1-high_skew_standard,lightgbm-gbdt_None_1_2008_1-high_volatility_small,lightgbm-gbdt_None_1_2008_1-high_volatility_standard,lightgbm-gbdt_None_1_2008_1-low_autocorrelation_small,lightgbm-gbdt_None_1_2008_1-low_autocorrelation_standard,lightgbm-gbdt_None_1_2008_1-low_calmar_small,lightgbm-gbdt_None_1_2008_1-low_calmar_standard,lightgbm-gbdt_None_1_2008_1-low_drawdown_small,lightgbm-gbdt_None_1_2008_1-low_drawdown_standard,lightgbm-gbdt_None_1_2008_1-low_kurt_small,lightgbm-gbdt_None_1_2008_1-low_kurt_standard,lightgbm-gbdt_None_1_2008_1-low_mean_small,lightgbm-gbdt_None_1_2008_1-low_mean_standard,lightgbm-gbdt_None_1_2008_1-low_sharpe_small,lightgbm-gbdt_None_1_2008_1-low_sharpe_standard,lightgbm-gbdt_None_1_2008_1-low_skew_small,lightgbm-gbdt_None_1_2008_1-low_skew_standard,lightgbm-gbdt_None_1_2008_1-low_volatility_small,lightgbm-gbdt_None_1_2008_1-low_volatility_standard,lightgbm-gbdt_None_1_2008_1-optimizer
2015-02-20,0.0397219160079254,0.0714960910600158,0.0653501337054876,0.0490221033571816,0.0586127681259876,0.0430508442544328,0.0585399111941485,0.0536909656109901,0.0646261575414955,0.0535761367510263,0.065043184283957,0.0456051132539297,0.0582259928487028,0.0454915514710414,0.0656204962764643,0.0421870144582366,0.0649091908832269,0.0516793223690598,0.0588723605418229,0.0375629750559727,0.0742494495449946,0.0606250449064556,0.0561498870605584,0.0501079884108526,0.0502315284257101,0.0505527324643397,0.0578167269533286,0.0644248506711315,0.0597038798725947,0.064681592163547,0.0740435495202321,0.0543490537670581,0.0666335243982961,0.0633150495376613,0.0601345276936174
2015-02-27,0.0226214569581803,0.042692220760967,0.0287897812871188,0.0389511409070998,0.0458403992065253,0.047693710060277,0.0409500295259947,0.0320059276360556,0.0539922798598757,0.0356415782072404,0.0473889609493147,0.0446544383250159,0.0350929349685732,0.0484546344483333,0.0382343166237937,0.0232009228507051,0.0349650604712867,0.0227992799612055,0.0505469394181508,0.0446858932384399,0.043523325960884,0.0371100010499997,0.0407823226760305,0.0472566606350639,0.0377816187743144,0.0318834273450827,0.0350486767989314,0.0412514592742339,0.0364734737316152,0.0399121754478938,0.0510574890179476,0.0372527336470945,0.0417558443432592,0.0300329616593794,0.0449081324759985
2015-03-06,0.0346522525240739,0.0512911195288283,0.0380594942029464,0.0512072537967924,0.0469775311466244,0.0553174599262126,0.0628038114518404,0.0530265433846264,0.064438565018809,0.0562718645209353,0.0553879762439731,0.0639490341447345,0.051685476931716,0.063154979573249,0.0550862794813497,0.034785118459097,0.0513680749758275,0.0485629704067405,0.0559015360637432,0.0540459674794668,0.0559332605541389,0.0590606356890265,0.0465881994055816,0.0624330118388504,0.0455497720268904,0.0386581761702136,0.0449122982322583,0.0664877786360446,0.0477894896384323,0.066741731611142,0.0551880491337078,0.0481416000714368,0.059123927617885,0.0432461342787594,0.0410244776394725
2015-03-13,0.0160759953014905,0.0282468784546051,0.0155777509006807,0.0318645660604849,0.0222968293782678,0.02944414059858,0.0431767860527836,0.0350967186164627,0.0447635076669567,0.0414123666875971,0.0347212300825191,0.0421310065322433,0.0294359778043638,0.033798206428845,0.0226886435006438,0.0209703753181409,0.035066265114964,0.0332724910859616,0.0169938387203736,0.0332756306221986,0.0323359674264684,0.0353522768661535,0.0229459284952648,0.0396790287311567,0.0233174926089122,0.0258617727753663,0.0250996503538377,0.0407244942980733,0.0276505235463895,0.03975061015736,0.0351323523527525,0.0403176104017598,0.0293152626360517,0.018757316224689,0.0166690536966573
2015-03-20,0.0159106071311622,0.0649840645865192,0.0535025379037337,0.043405739178481,0.0550170889952044,0.0518617611868558,0.0720465994861556,0.0473611216013988,0.0553538470763711,0.0401313807617869,0.0613624683898947,0.0515178080886276,0.0550602590975741,0.0503975752148164,0.0493600850372138,0.0365481058516864,0.0653395922774117,0.0421351930134478,0.0606615798800444,0.0488220228917362,0.0659707204044472,0.0446471924484391,0.0516083714555553,0.0509436144444275,0.0528496683120989,0.0450767036843349,0.0635799413656028,0.0502868345174332,0.0618930226914819,0.0496191056514321,0.0584118857409735,0.0452418762499233,0.0573726750158127,0.0402729349018036,0.0257181974532206
2015-03-27,0.0126271275133635,0.071734300648218,0.0596034241851953,0.0368884115407788,0.0608522575370764,0.0537678244322748,0.0630753059430596,0.0428553029101674,0.0585122970726193,0.0405083089662566,0.0640185736875656,0.0464259659794696,0.0571776552714036,0.0479775515469445,0.0462648211502094,0.0338504173154328,0.0568248872019172,0.0439614347789111,0.0572905035417488,0.0373544967792405,0.0605127749287803,0.0349287278654489,0.0560926238410207,0.0479231593058363,0.0542107773383113,0.0261640746689423,0.0624596420415502,0.0379549996250387,0.0609058682804676,0.0359076319058533,0.0530496280302856,0.0439253295843824,0.0625693643210272,0.0413538894961285,0.0238877281186548
2015-04-03,0.0454139770472136,0.0946900806220742,0.0740519026523458,0.0606682082312411,0.0857747095118516,0.0776987116854479,0.0818879686150123,0.0686642287697324,0.0729241452449282,0.0564239766222184,0.0874253475569414,0.0718609908506593,0.0812448891019145,0.0725146304716756,0.0629937614088889,0.0592593655983449,0.0812093263855418,0.0766860283952013,0.0818454175919288,0.06529555434372,0.083055481722829,0.063569287290449,0.0770824983292604,0.0672984030470338,0.0853054058922956,0.062463892464506,0.0864348715524647,0.0569482549212327,0.0867336604882773,0.056496499716306,0.0788364080179653,0.0627429588458237,0.0807130013133706,0.0696323421927345,0.0459985100796455
2015-04-10,0.0467315492926209,0.0665421578806269,0.0539326312644795,0.0438301754157843,0.0561541137024125,0.0498825816497446,0.0625756875718311,0.0534897534662189,0.0568424864361994,0.0558885720698899,0.0599893552485622,0.0521074566056308,0.0549526997308774,0.054690859027031,0.0519389101454989,0.04684674069767,0.0687215422548673,0.0681944683292214,0.059214935923052,0.0593114684793581,0.054175813119583,0.0434448162173673,0.0518041346595379,0.0513473783787412,0.0509871546542506,0.0497109510823824,0.0564838047653239,0.0424063973129497,0.0587214787662156,0.0427397893045373,0.0617852308887237,0.0542535326217847,0.0536891409986531,0.0492344565153122,0.0406689655048009
2015-04-17,0.054569919118553,0.0643778107389908,0.0486207846390508,0.0391631036722687,0.0501732727600065,0.0466828194676178,0.0566167501236531,0.0614884195141721,0.061470479651441,0.063146860157753,0.0576468355751672,0.0591254175949574,0.0493998653444904,0.055615951114717,0.0543048078137499,0.048999515074484,0.0706771558721487,0.0649652262443124,0.0604558807480964,0.0612757478081212,0.0550887951483125,0.0417651504290705,0.0459840848140676,0.0541546956290174,0.0527820661318525,0.0428305022774063,0.049173393744031,0.0407378249564381,0.0532420626121356,0.0401957957705044,0.0646413887221931,0.0613965735502755,0.0519286193287671,0.0504492706481764,0.0544231802413427
2015-04-24,0.0319932858882701,0.0356709124034077,0.0258313305111911,0.0195699591542893,0.0182047483298303,0.022290898048209,0.0370659480218136,0.0460482582726351,0.0430270831196506,0.0265766444645396,0.0210004786301089,0.0329914223256911,0.0174470456159192,0.029907232736265,0.0279069832222301,0.0202793304072404,0.0485154569965146,0.0384024046859547,0.0426133596959264,0.0339910882397247,0.0291671190033995,0.0281873362853304,0.0212161348324938,0.0361502503738149,0.0290761151449463,0.030046415108017,0.0244309417246409,0.0328129324049938,0.02649573515173,0.0327118340008971,0.0411401678226136,0.0345334406465735,0.0287492659928212,0.0213193745038482,0.028079508184138
