,Numerai-MLP_None_1_2003_1-baseline,Numerai-MLP_None_1_2003_1-high_autocorrelation_small,Numerai-MLP_None_1_2003_1-high_autocorrelation_standard,Numerai-MLP_None_1_2003_1-high_calmar_small,Numerai-MLP_None_1_2003_1-high_calmar_standard,Numerai-MLP_None_1_2003_1-high_drawdown_small,Numerai-MLP_None_1_2003_1-high_drawdown_standard,Numerai-MLP_None_1_2003_1-high_kurt_small,Numerai-MLP_None_1_2003_1-high_kurt_standard,Numerai-MLP_None_1_2003_1-high_mean_small,Numerai-MLP_None_1_2003_1-high_mean_standard,Numerai-MLP_None_1_2003_1-high_sharpe_small,Numerai-MLP_None_1_2003_1-high_sharpe_standard,Numerai-MLP_None_1_2003_1-high_skew_small,Numerai-MLP_None_1_2003_1-high_skew_standard,Numerai-MLP_None_1_2003_1-high_volatility_small,Numerai-MLP_None_1_2003_1-high_volatility_standard,Numerai-MLP_None_1_2003_1-low_autocorrelation_small,Numerai-MLP_None_1_2003_1-low_autocorrelation_standard,Numerai-MLP_None_1_2003_1-low_calmar_small,Numerai-MLP_None_1_2003_1-low_calmar_standard,Numerai-MLP_None_1_2003_1-low_drawdown_small,Numerai-MLP_None_1_2003_1-low_drawdown_standard,Numerai-MLP_None_1_2003_1-low_kurt_small,Numerai-MLP_None_1_2003_1-low_kurt_standard,Numerai-MLP_None_1_2003_1-low_mean_small,Numerai-MLP_None_1_2003_1-low_mean_standard,Numerai-MLP_None_1_2003_1-low_sharpe_small,Numerai-MLP_None_1_2003_1-low_sharpe_standard,Numerai-MLP_None_1_2003_1-low_skew_small,Numerai-MLP_None_1_2003_1-low_skew_standard,Numerai-MLP_None_1_2003_1-low_volatility_small,Numerai-MLP_None_1_2003_1-low_volatility_standard,Numerai-MLP_None_1_2003_1-optimizer
2015-05-15,0.02658230220974198,0.01818347859199796,0.029692575067670476,0.016860048787647134,0.0036888363596691,0.02502910395144322,0.01776954574600126,0.04531302951353276,0.017210439977519473,0.014728667063916052,0.013254135809355637,0.016483511270374337,0.007680863707711463,0.02346594880807779,0.006312285884535453,0.033444877076698236,0.017719989334765512,0.019951699989219272,0.005573196094878466,0.017339499465676356,0.009769833656182524,0.020015241645343643,0.01182323243830643,0.026040754002896786,0.014472828290573253,0.018984285875402507,0.012193841427854726,0.01637603770367597,0.009979612329511741,0.03192778203334638,0.018776483377981486,0.0137991043194174,0.004015665452174762,0.01471589792727862
2015-05-22,0.051209221134339664,0.04720143834176161,0.04040296437539664,0.0422295155324367,0.035502617274243226,0.04286943282123796,0.03392201243357967,0.059982270912595795,0.033494233360699434,0.044862435571961914,0.04568327188482214,0.04580601660989922,0.038916626265282354,0.04889260480823902,0.04166361057165958,0.053598936053625465,0.03858981462754617,0.0470033106899933,0.031513718286720296,0.03969878123798186,0.023928368396691345,0.05220336203302226,0.04161731479445929,0.05268063494665936,0.04494817413302688,0.042308248811425336,0.026120107954146772,0.034002420888716994,0.027020286700958806,0.046356997274078854,0.038101272347090556,0.04526402098142617,0.03327067348921914,0.04591886256682488
2015-05-29,0.03262305735449803,0.027511654155906885,0.027134330902540697,0.024667088271293765,0.017389660479207616,0.029419927618363526,0.025501042818345643,0.0362707696628081,0.01886006204982341,0.024979439937782844,0.030027549219580552,0.028962076200980617,0.021763041356441054,0.041646329641848015,0.02858429540122799,0.04031029419338894,0.02656605829055911,0.03260063758156155,0.016597647684247787,0.026161587284929694,0.017168513059085965,0.031009443764920687,0.022325213349936517,0.04077256855917426,0.026367330643373908,0.02393059110455759,0.019333317528883738,0.022679506768517637,0.0186881771239771,0.026513898002502832,0.024818841156135873,0.026510390146873314,0.01758762554908203,0.024145180359806673
2015-06-05,0.03768426696910805,0.03523725641586814,0.031980715404019824,0.03311965991159937,0.016096229915993014,0.026709329497447865,0.037159092075877684,0.03586579181707047,0.024982798007877262,0.030831267398575685,0.011862711378129567,0.032467377471746606,0.015647015101522666,0.03724677344935617,0.03352944855292575,0.03408856953345764,0.033685935448647744,0.02987088235469448,0.02519621690651754,0.03362443670752743,0.026524985498693664,0.03171477901605655,0.02430326736341923,0.03383816005538117,0.03084983880059716,0.02587285528344764,0.025315865447410022,0.026901741400358923,0.024653840632726323,0.023967916554785505,0.02412257675522664,0.03191282322941673,0.03512613245295271,0.02583221131344981
2015-06-12,0.03214752530526303,0.030928338767236628,-0.0010950978605536864,0.025470423599824585,0.008490141199941533,0.032236618530591406,0.025181596505707025,0.024159240283671838,0.015595898989506874,0.026010942875958887,0.005948921227411923,0.025801428618797393,0.00901262788501452,0.023644700164151294,0.024018341563684324,0.029966040242549712,0.016778561889705706,0.025782326297757896,0.03366883415285053,0.025158826539027915,0.018395229523922484,0.025444902898915777,0.011531536346569973,0.029945715372963654,0.023822580977671304,0.022193076583715957,0.01741642659385741,0.022059513155007628,0.018113432083947466,0.014881166545492132,0.024873819909118234,0.024930821235100206,0.02666072742843926,0.02147528776833491
2015-06-19,0.014400220413466532,0.0077570292353721,0.003598242588457243,0.0017990068196080977,-0.004739478238583221,0.010707116522470512,0.006054867944720112,0.01604346543242161,0.0018976076260787962,0.008498366877830555,-0.005900098257783139,0.00775870819647299,-0.0030770014830432883,0.01644504240119001,0.01784987494415638,0.013665903880728105,-0.003006332483978361,0.010053084857258568,0.0006072497036279463,0.014809734288919092,0.015287475038537161,0.004181757887431651,0.008555298922433608,0.001438640714225288,0.006160031962767039,0.00020719906313307416,0.015321817424691816,0.001345229423884616,0.015287475038537161,0.005879492826090345,0.011095567068086483,0.00386336580957117,0.012252676532257268,0.010774274966506283
2015-06-26,0.01550618191263254,0.00112015557488816,-0.0026839220266033025,0.008467022446984026,-0.0053411664231568755,0.005139940870781763,-0.006649284957195442,0.018703457762466534,0.006551873496613839,0.013737759926809626,-0.009751054892177688,0.006947312195751022,-0.0071214027872755535,0.025588725412901914,0.006295006030135008,0.013621293016192498,-0.010752609346044764,0.01041433699701416,0.001106740538063167,0.01997773381724203,0.009655167867598945,0.007978288264472937,0.008609557213249732,0.0015305337468531843,-0.01189837544578068,0.0046509018010701016,0.009921791724495976,0.0036790738492584454,0.009921791724495976,0.0026294996613018535,0.0030546648624944174,0.002974936859545809,0.007935299169192786,-0.003639286069584268
2015-07-03,0.006523113201220942,-0.005632202421908407,-0.00915036770398548,0.0032860009366142465,-0.008691799538771621,-0.0013124145092029533,-0.00672367045150834,0.016139249727408402,-0.0069625806757652,0.00595479186176794,-0.01099585823070069,0.004762363039430037,-0.01011025319890584,0.009321212769174247,-0.008874317248165833,-0.0031488094690048265,-0.013678140913442473,0.0008264080504672096,0.005557618773219085,0.0042992470907595145,0.0012642080045622876,0.002321264472673436,0.006180665106782374,-0.004034262908017763,-0.006086829174793155,-0.0005242836361626774,-0.00042499036402546893,-0.005783188832669733,0.00045788599769536165,0.005623864818904525,0.0005244352289445724,-2.417904871127037e-05,0.0006082660373291182,0.00862418915804918
2015-07-10,0.008889948334962944,0.012362016938377608,0.006824243026423447,0.010620892072609953,0.009843175449901032,0.00721142980928049,0.005188120541721028,0.023921092369448876,-0.006279476693400487,0.016436443629408194,0.007999175602973939,0.014673133021765683,0.007580837607210428,0.01626290857994871,0.007819258353797045,0.009236410605337378,0.008808651267133863,0.0029513114979001103,0.0013762757819215988,0.009191431293043159,0.005680157748507168,0.009142349138073443,0.01291438112820703,-0.0004970517922784116,0.0021112924493782354,0.001272641015081531,0.0003567953556312138,4.194016957164254e-05,0.0007401832100850271,0.015404046846546827,0.0011638397056130698,0.006086491130516482,0.004002247051369233,0.00595717560767059
2015-07-17,0.02908323694985392,0.031197272801836918,0.01939111123099911,0.02885793085025549,0.02304021638132856,0.030309920429873186,0.03254606060240985,0.039525061855329155,0.014632396406125103,0.02799344445592358,0.019967028987618086,0.02947439760720814,0.018169458266058845,0.04503393318637626,0.0160487150606372,0.027036427072108345,0.024962940220459036,0.029151987322600135,0.020934717160994785,0.02924528051133776,0.02578611541520291,0.02511675202999546,0.02119127343002328,0.027372404503444542,0.008297453523167428,0.03078522788491233,0.021052705605574734,0.0337146644992444,0.021781215652923056,0.027524234594919542,0.011139389663095235,0.03188813020601826,0.021467799319516888,0.012335737612789676
