,Numerai-MLP_None_1_2007_1-baseline,Numerai-MLP_None_1_2007_1-high_autocorrelation_small,Numerai-MLP_None_1_2007_1-high_autocorrelation_standard,Numerai-MLP_None_1_2007_1-high_calmar_small,Numerai-MLP_None_1_2007_1-high_calmar_standard,Numerai-MLP_None_1_2007_1-high_drawdown_small,Numerai-MLP_None_1_2007_1-high_drawdown_standard,Numerai-MLP_None_1_2007_1-high_kurt_small,Numerai-MLP_None_1_2007_1-high_kurt_standard,Numerai-MLP_None_1_2007_1-high_mean_small,Numerai-MLP_None_1_2007_1-high_mean_standard,Numerai-MLP_None_1_2007_1-high_sharpe_small,Numerai-MLP_None_1_2007_1-high_sharpe_standard,Numerai-MLP_None_1_2007_1-high_skew_small,Numerai-MLP_None_1_2007_1-high_skew_standard,Numerai-MLP_None_1_2007_1-high_volatility_small,Numerai-MLP_None_1_2007_1-high_volatility_standard,Numerai-MLP_None_1_2007_1-low_autocorrelation_small,Numerai-MLP_None_1_2007_1-low_autocorrelation_standard,Numerai-MLP_None_1_2007_1-low_calmar_small,Numerai-MLP_None_1_2007_1-low_calmar_standard,Numerai-MLP_None_1_2007_1-low_drawdown_small,Numerai-MLP_None_1_2007_1-low_drawdown_standard,Numerai-MLP_None_1_2007_1-low_kurt_small,Numerai-MLP_None_1_2007_1-low_kurt_standard,Numerai-MLP_None_1_2007_1-low_mean_small,Numerai-MLP_None_1_2007_1-low_mean_standard,Numerai-MLP_None_1_2007_1-low_sharpe_small,Numerai-MLP_None_1_2007_1-low_sharpe_standard,Numerai-MLP_None_1_2007_1-low_skew_small,Numerai-MLP_None_1_2007_1-low_skew_standard,Numerai-MLP_None_1_2007_1-low_volatility_small,Numerai-MLP_None_1_2007_1-low_volatility_standard,Numerai-MLP_None_1_2007_1-optimizer
2015-05-15,0.011300609917623737,0.004416525134471235,0.013867358395015095,0.0032972495027879015,-0.0011149432460384901,0.014571333058919137,0.00907786806125892,0.03124189697967871,0.004653666243452087,0.003422052612065642,0.009813765566756543,0.0042044662581710475,0.004285337456874782,0.01370318378110527,-0.0008401027812709503,0.01943698217190571,0.007065360919081044,0.013412533909072332,0.0006499338534920743,0.002582177851091798,0.0016678164597329341,0.00896917838630935,0.0005813757508315813,0.02005461314997569,0.012401339898212963,0.004134236006665176,0.005851228843805377,0.0027148856640022293,0.003550352032565529,0.01965481756239901,0.008444275662392132,0.0018563132386664421,-0.005287410655850267,0.001622668440907747
2015-05-22,0.041304056854653444,0.03764196950486672,0.03611832065325879,0.035661149853406016,0.037005554857103655,0.03761090260174551,0.02281407168032801,0.054965270635996925,0.025945280479719397,0.038818247738731784,0.047002244668807786,0.036125325935335156,0.04213631482307296,0.04674974993657731,0.03830092288626678,0.044716695247025484,0.03372875802151667,0.04455892411156664,0.029206696152486566,0.030501150449204952,0.021675408765438182,0.04378255611101717,0.036656052196989704,0.048495435772257615,0.04723783535081054,0.03237064703114788,0.0249316466210185,0.025842181002204284,0.025653190674883405,0.040154429150426725,0.03134924644666669,0.03714809711848347,0.02502576106282695,0.04217545302945609
2015-05-29,0.03295172817543744,0.025151934925477733,0.029312251702083608,0.02333837356501802,0.020637019699366436,0.030546711852748896,0.02581171681475103,0.03945376735793845,0.019709573174014863,0.02664384117625707,0.03570142944259148,0.02797301342891929,0.02662126888785844,0.04015915137039541,0.02530109504746324,0.03972844770527575,0.0319513792591768,0.037125923859099234,0.0237555033540061,0.02730331803460607,0.018443084776297466,0.02736645943593734,0.024775069218497998,0.042029295967313876,0.03358207458051524,0.02132349179451651,0.019147401180519396,0.023800952961727653,0.01940942274449803,0.029517537514141354,0.027303470550068213,0.02551720945733385,0.01340839685516923,0.0216302003889059
2015-06-05,0.02771964421233763,0.021261058597851604,0.02071655117956612,0.02001677466241253,0.009129061890410609,0.016952188879655106,0.020167933696898833,0.023689193299856574,0.010910394238405213,0.020598729333954454,0.005250226686236046,0.02179217025074455,0.006894252438957098,0.024160480682303274,0.0210943726534785,0.024146932692303988,0.020487605371039042,0.018211695275767516,0.020947323683374007,0.026896565763729972,0.014629089156296219,0.020876539241242963,0.009992023185982427,0.02062475974170588,0.021162873726508546,0.01778637972455431,0.015060493691778748,0.019324304926382162,0.013150227101880928,0.011984491063516314,0.016950666633587765,0.022199371073756476,0.019964104948482782,0.01496200437122222
2015-06-12,0.026233446712044178,0.02300240372151843,-0.004145050847007824,0.01556823882864163,0.009608009027174323,0.023055737401860763,0.016278081078470254,0.019054641646206762,0.014993182556067877,0.01563914664434031,0.006104796167094415,0.015916206708697558,0.006617960919500117,0.01973621246089689,0.019471530700573274,0.022729469758505733,0.01712240366841708,0.018703923031921154,0.025158520901891267,0.020968082940093533,0.014092928370117313,0.018457273862658854,0.007232902838404389,0.020459808381873987,0.017491002055195697,0.016696345499951606,0.0121800983505038,0.016938410112164428,0.01330148100480785,0.008936065782288118,0.023573028255611,0.016666240241993324,0.012664686030634378,0.014527085922703558
2015-06-19,0.003645253499282266,-0.007039349681153524,-0.01381121033236913,-0.009660665858131379,-0.008052526389129476,-0.003292519035267145,-0.007635838770453009,0.0036406745144616512,-0.01440022041312827,-0.0028929262932543306,-0.011659392732332218,-0.003960135022113608,-0.010460767139121136,0.005435026032835473,0.0007328665205403157,0.0013508768384967163,-0.010889970649640611,0.0004732380812111208,-0.005460210449348882,0.005372904472102376,0.0014503934419315336,-0.009079440051567291,-0.005680917517702781,-0.009994626484381966,-0.007825714007681414,-0.009780177361949572,0.0013348503916245427,-0.010681168941820328,0.0014503934419315336,-0.009531691119017242,-0.0034996417819865458,-0.009224746503208313,-0.008866059358926376,-0.004537545007993858
2015-06-26,0.006553245489016396,-0.008197044830880743,-0.005899110000196986,-0.004494189779977966,-0.010862978512650513,-0.0027037396946402474,-0.008387599331235963,0.005244822067777268,-0.0016514215218785368,0.0016970021583635085,-0.011616049898054372,-0.002633463194909242,-0.014355461395161119,0.011514674903865395,0.0007114542825262762,0.009563091933027288,-0.012611049277109225,0.00030458231336778996,-0.005836455680480187,0.010401531734590307,0.002070184091859181,-0.005011583359342474,-0.0026698972153771654,-0.005987984619162661,-0.013390188518161683,-0.006353239485443567,0.0021726261912501485,-0.0059195374426350665,0.0021726261912501485,-0.005925025412245291,-0.006442876322410663,-0.007854351617441892,-0.0035720584418589465,-0.00695813569137119
2015-07-03,0.008633284724962513,-0.0035491660059733423,-0.009206153847720588,0.0036760491644143387,-0.005562772927803308,0.0011442981140881994,-0.0019292455387088085,0.010766043573357146,-0.009314845872334925,0.007866073655822916,-0.007715238837843476,0.006761417054198663,-0.009422779933039796,0.009120958704299045,0.0012445009429167377,0.0030639175111470407,-0.012740387964677885,0.0007906321539414387,0.006545094154443231,0.008653294972171849,0.0010107448732440964,0.001711709896698256,0.0005900749035024514,-0.004333355466684512,-0.004475701088878166,0.0038111183330773284,0.000634794774159675,-0.0024667935432867534,0.0015981669030634884,0.0018875575236893545,-0.003755180596560329,-0.002290794323513773,-0.006345901239041254,0.007368091367317952
2015-07-10,-0.0027890212765141888,0.0007657120089547205,-0.013772179161656014,-0.001083454380600747,0.0015054393476313609,-0.00663642400616784,-0.008057375186111401,0.00965414077255638,-0.0178665122375195,0.004844393499796917,-0.004768718846004602,0.004240515840819713,-0.004714318191270369,0.002291361655691273,-0.0028517795737355222,-0.0026888815238050945,-0.005644903692925219,-0.005750817816807219,-0.006469423113561909,-0.001488116234112644,-0.010912041945433385,-0.003653505423952869,0.0017573842793334824,-0.01206706813715096,-0.012804820033057928,-0.009443072310473003,-0.014468294802263588,-0.011912679686843751,-0.01479880157334448,0.002889312986359425,-0.012949331269516737,-0.0073646026024986625,-0.008386666300103247,-0.00899343114466689
2015-07-17,0.021693105419115302,0.019120835375391557,0.0065605538622578565,0.021248133494400967,0.015219899591410836,0.01924995192908563,0.026457308078620973,0.02670730943406167,0.011286646559043857,0.022630458062167163,0.01059868551202922,0.0219793874590651,0.010453867653694646,0.03470887720667395,0.008818035613917502,0.02176292287081764,0.010979327819672806,0.02037160435184962,0.01494428834102249,0.020747216144414236,0.010541977887502416,0.019503916720649207,0.01879796777123089,0.013512878141273438,-0.004570451609039074,0.019996754758539396,0.007798975210794745,0.021535330173456053,0.008855078497680965,0.020916271939038476,0.004220602151272921,0.02055834316917578,0.011646709486818868,0.005660701422522085
