,Numerai-MLP_None_1_2002_1-baseline,Numerai-MLP_None_1_2002_1-high_autocorrelation_small,Numerai-MLP_None_1_2002_1-high_autocorrelation_standard,Numerai-MLP_None_1_2002_1-high_calmar_small,Numerai-MLP_None_1_2002_1-high_calmar_standard,Numerai-MLP_None_1_2002_1-high_drawdown_small,Numerai-MLP_None_1_2002_1-high_drawdown_standard,Numerai-MLP_None_1_2002_1-high_kurt_small,Numerai-MLP_None_1_2002_1-high_kurt_standard,Numerai-MLP_None_1_2002_1-high_mean_small,Numerai-MLP_None_1_2002_1-high_mean_standard,Numerai-MLP_None_1_2002_1-high_sharpe_small,Numerai-MLP_None_1_2002_1-high_sharpe_standard,Numerai-MLP_None_1_2002_1-high_skew_small,Numerai-MLP_None_1_2002_1-high_skew_standard,Numerai-MLP_None_1_2002_1-high_volatility_small,Numerai-MLP_None_1_2002_1-high_volatility_standard,Numerai-MLP_None_1_2002_1-low_autocorrelation_small,Numerai-MLP_None_1_2002_1-low_autocorrelation_standard,Numerai-MLP_None_1_2002_1-low_calmar_small,Numerai-MLP_None_1_2002_1-low_calmar_standard,Numerai-MLP_None_1_2002_1-low_drawdown_small,Numerai-MLP_None_1_2002_1-low_drawdown_standard,Numerai-MLP_None_1_2002_1-low_kurt_small,Numerai-MLP_None_1_2002_1-low_kurt_standard,Numerai-MLP_None_1_2002_1-low_mean_small,Numerai-MLP_None_1_2002_1-low_mean_standard,Numerai-MLP_None_1_2002_1-low_sharpe_small,Numerai-MLP_None_1_2002_1-low_sharpe_standard,Numerai-MLP_None_1_2002_1-low_skew_small,Numerai-MLP_None_1_2002_1-low_skew_standard,Numerai-MLP_None_1_2002_1-low_volatility_small,Numerai-MLP_None_1_2002_1-low_volatility_standard,Numerai-MLP_None_1_2002_1-optimizer
2015-05-15,0.017031672064595466,0.009679537618532125,0.02043282281609388,0.008317952417800409,0.0014109135916703618,0.016599801621893798,0.008102397230278077,0.03429493674427574,0.006451834306358799,0.006682742860552331,0.00961189159706002,0.009843256191847742,0.005359617083264307,0.018195183633915618,0.0015468136887401506,0.02490050050388052,0.006780031520647035,0.014525424972436949,0.0033579029018156923,0.008551141174964916,0.0027130615016254618,0.014809082222025583,0.003995751679561622,0.022602359936205872,0.014342856721227974,0.008900316256586072,0.005697999204156217,0.006645499545359825,0.0039817664346730106,0.025511442886569025,0.007817371858906857,0.007468044763754295,0.0013803588718593624,0.004083615500709654
2015-05-22,0.03724373444769984,0.03225749649674061,0.024991039229926747,0.029164816748769206,0.0269602849370874,0.029514776275105528,0.014079398663553915,0.048825750051032,0.018204443785343423,0.030852328285467606,0.03716606718989673,0.03437263481757846,0.03133340841762448,0.03791578466080786,0.029230148618568288,0.040262706445128686,0.024069996925626426,0.035459976426821894,0.021620127952531293,0.026696977704260796,0.010670719778442425,0.04041529976340068,0.030025248134234933,0.04213098471714532,0.03809990174842348,0.025397954745318696,0.012596563194477817,0.015870009677767416,0.012830935566554229,0.03572404510335245,0.02109138144450701,0.030623133730578064,0.020697867338304626,0.03303295076484532
2015-05-29,0.032856100980667595,0.02490684257779809,0.02415707656585459,0.02297523424963202,0.013166354816732614,0.029810367201474883,0.025067136328520746,0.04072788152876347,0.023330442760986066,0.023542744284302843,0.02915028028127727,0.027700468298052134,0.01944465381625534,0.044127451180150885,0.031280921287552804,0.043056640120375585,0.027665389741756967,0.03334521806779184,0.0170396374935668,0.027357003477283853,0.01624975991507711,0.02944829549432397,0.017300591449310346,0.04177001968165401,0.02979298043878946,0.02092908680938916,0.018452845765875244,0.022935732744934437,0.01763993835260048,0.02821185264265067,0.021598477172778113,0.024396983387821054,0.011359046590221156,0.023277977442005472
2015-06-05,0.03007044881412201,0.027172701200344422,0.024474215596780875,0.030106830495131298,0.014585248469556979,0.017481626061873982,0.024513946219138306,0.0323812183443355,0.021811502775799695,0.027722688704472292,0.008567809765384436,0.029429126545954067,0.013776326909375523,0.03263771680668132,0.03671946741163155,0.029186480522820978,0.02917917374169777,0.020522921479801202,0.027314574533819965,0.026140009468264818,0.015794520745447356,0.02589142668546912,0.0189866707486474,0.023826043221309927,0.026725465305761597,0.019040862708644513,0.01789278472466096,0.018268475054079077,0.015240270952330935,0.018744938073154725,0.020617909634402864,0.02361490769177067,0.024559613601158332,0.023117894350786008
2015-06-12,0.027199183654540902,0.026992802177390255,-0.0028920914053835313,0.02257038562888858,0.005662539230387406,0.025631800007966443,0.019750883043455233,0.019984695452978967,0.013601463854412512,0.021503864840610044,0.0035293448352619727,0.019467098962092106,0.004614051033170158,0.017306702861806408,0.027564649260029373,0.025179304227182266,0.016664559237741853,0.018587169645727594,0.024157712097988678,0.021399031302745126,0.012886120136124505,0.020870431874939522,0.010605150185437354,0.022497032716096835,0.01676343285144238,0.018103498877006907,0.011535203992209564,0.016728284580729714,0.012152285371070244,0.006984878302027248,0.019409639180405232,0.01968272596198622,0.02091933381680069,0.02134875399376914
2015-06-19,0.01368727247655766,0.0070584287845727785,-0.0020105559183207656,0.004041030420611239,-0.002945279353036757,0.008585978120731768,0.004165731440559472,0.017172643089186618,-0.006090431393493605,0.009974631583998599,-0.008070384429929895,0.008401750298115447,-0.0037659860657192944,0.011197373163931615,0.011246520934339595,0.011209889055774646,-0.008389387039099786,0.007039349681153518,0.0011341382236540205,0.013839905303911692,0.011478217566262997,0.0025444655484051118,0.0017439063689332957,0.0004729328155564232,0.0027558620142904334,0.0013771296848015938,0.011601239625110334,0.0009885265063582739,0.011478217566262997,-1.7476458732032503e-05,0.004866163485287049,0.0008880941059593479,0.006820626839555215,0.0055882693914988905
2015-06-26,0.019719037027559762,0.005305342177090104,-0.0021552476208177517,0.012005085965979599,-0.0023139414087135985,0.011248203490568633,0.0039775584186148745,0.022811812790125247,0.008241558362163727,0.01829795778571062,-0.01065809431386857,0.011660410985737066,-0.010382476284554779,0.02764061627272699,0.011390128482433207,0.020250302974550143,-0.006055059803287704,0.013912002961934433,0.006551416165812999,0.027427652563129987,0.01696285673442177,0.010516626652804863,0.00927451619768934,0.005544831073136541,-0.008750110212711755,0.013089722182001563,0.017328264044302946,0.01058827514493841,0.017328264044302946,-0.0006378240235890119,0.0007789867974521626,0.0036693174588402506,0.011721083538650178,-0.002079025820675671
2015-07-03,0.013659949779615802,0.005700570766540294,-0.0046456365973755985,0.010925822365468017,-0.0024934738728992095,0.006725944343236662,-0.00047835102325035554,0.0208713700068516,-0.005157717014596223,0.012272269454205032,-0.008690435203734624,0.012495262436363569,-0.00823762756423255,0.014447474281528526,-0.0031606337059921544,0.007260460492176842,-0.011007985653251796,0.002297009627571214,0.004608041587467154,0.013811087783159027,0.004576358696052383,0.00881474128488351,0.009229802321695253,0.000763800231547118,-0.0012802768394425145,0.009405649948686342,0.004078679593111197,0.0014148912297598387,0.004715217684262599,0.010680545244371816,0.00224986427240377,0.005492130691443086,0.007879717006192907,0.0048381594303744686
2015-07-10,-0.002875788801243936,0.0049249307819453575,-0.0032695097409545294,0.001404235894969361,0.0011788834620898524,-0.0037528853909813164,-0.0074816095973181,0.009097065911506967,-0.017885506879535648,0.004728906076338773,-0.003804398860129094,0.0033191997244687624,-0.004271970967998449,0.0034099181347378464,-4.23960409800353e-05,-0.0030152854522104825,-0.0035763111987992488,-0.012008716596877371,-0.01502172269204591,-0.0031400422609725092,-0.00963955288748799,-0.0021518650047247143,0.00867675247297376,-0.015040717334062067,-0.011847034204035977,-0.010117610037750252,-0.015375782819226804,-0.011993216968992207,-0.015225801125867338,0.0020134320537110776,-0.014834055628926429,-0.008426479069769078,-0.008555338721206588,-0.016396934774014597
2015-07-17,0.016772194592906558,0.023340827767260954,0.009759351693092205,0.01953684372843899,0.015395662739473728,0.018078756554786156,0.021134565805496504,0.030454738288207748,-0.0007734798033574976,0.018662448743799923,0.011273384292017439,0.019132573243909202,0.014275839594920308,0.03335993696625015,0.005625945136521784,0.016396277920640197,0.009317733445097214,0.015017611909295072,0.00327090188029989,0.01662615721576496,0.013601140814932064,0.015049929157681316,0.015221119110217863,0.017223416551506908,-0.008995932919892704,0.020001023074363977,0.007380375380282397,0.02224859623571655,0.008424131039247452,0.01872235760519517,-0.0012672324803529417,0.020267640373550475,0.009934505081751602,-0.0028067225343748757
