,Numerai-MLP_None_1_2006_1-baseline,Numerai-MLP_None_1_2006_1-high_autocorrelation_small,Numerai-MLP_None_1_2006_1-high_autocorrelation_standard,Numerai-MLP_None_1_2006_1-high_calmar_small,Numerai-MLP_None_1_2006_1-high_calmar_standard,Numerai-MLP_None_1_2006_1-high_drawdown_small,Numerai-MLP_None_1_2006_1-high_drawdown_standard,Numerai-MLP_None_1_2006_1-high_kurt_small,Numerai-MLP_None_1_2006_1-high_kurt_standard,Numerai-MLP_None_1_2006_1-high_mean_small,Numerai-MLP_None_1_2006_1-high_mean_standard,Numerai-MLP_None_1_2006_1-high_sharpe_small,Numerai-MLP_None_1_2006_1-high_sharpe_standard,Numerai-MLP_None_1_2006_1-high_skew_small,Numerai-MLP_None_1_2006_1-high_skew_standard,Numerai-MLP_None_1_2006_1-high_volatility_small,Numerai-MLP_None_1_2006_1-high_volatility_standard,Numerai-MLP_None_1_2006_1-low_autocorrelation_small,Numerai-MLP_None_1_2006_1-low_autocorrelation_standard,Numerai-MLP_None_1_2006_1-low_calmar_small,Numerai-MLP_None_1_2006_1-low_calmar_standard,Numerai-MLP_None_1_2006_1-low_drawdown_small,Numerai-MLP_None_1_2006_1-low_drawdown_standard,Numerai-MLP_None_1_2006_1-low_kurt_small,Numerai-MLP_None_1_2006_1-low_kurt_standard,Numerai-MLP_None_1_2006_1-low_mean_small,Numerai-MLP_None_1_2006_1-low_mean_standard,Numerai-MLP_None_1_2006_1-low_sharpe_small,Numerai-MLP_None_1_2006_1-low_sharpe_standard,Numerai-MLP_None_1_2006_1-low_skew_small,Numerai-MLP_None_1_2006_1-low_skew_standard,Numerai-MLP_None_1_2006_1-low_volatility_small,Numerai-MLP_None_1_2006_1-low_volatility_standard,Numerai-MLP_None_1_2006_1-optimizer
2015-05-15,0.03070323703188602,0.027533982921819144,0.03739555674420034,0.02741115598844959,0.020451216453393036,0.028686245489815854,0.02239516549291041,0.05010191179316338,0.028119235017701378,0.02088688723437964,0.03339258442189734,0.021990657485860383,0.027008016103182157,0.03419491184061588,0.023721787581420586,0.04113539364365346,0.024710483589633053,0.03518573603826791,0.027712598821211777,0.02299729109077782,0.01931157100850237,0.02960410319239685,0.023895083007214275,0.04105893083736029,0.028759972052543856,0.029345072134894696,0.023200533182256917,0.030007699118258485,0.021578092761646267,0.04548830111523464,0.03022735867112858,0.020937507740335187,0.01503041392374104,0.0248798266636104
2015-05-22,0.0524138250727946,0.05280124762936536,0.0435268633152301,0.04758749029966528,0.0455285465241791,0.044905990151827946,0.03178128960428905,0.06675957674399094,0.0423895709990074,0.04614622965682496,0.05375381370300932,0.04530194087788299,0.0474505827216947,0.055826615753907405,0.04794582570674509,0.060420405619849814,0.037076825987793556,0.05373432074418815,0.040260878980239216,0.04266292928872617,0.026582456571186415,0.0561363710526751,0.04619283001150682,0.061818720837787236,0.04973080203754936,0.046023028065525516,0.027700865083551126,0.03758196774099532,0.028750743662560085,0.053885543463793005,0.041394364077942135,0.04989207581404637,0.037984923749126695,0.0442912005052571
2015-05-29,0.03502914128542165,0.035083131759023764,0.03888442713772178,0.027949526047747735,0.0210584199212948,0.030451847235289823,0.035797666699209946,0.04591325472649875,0.03383433515491609,0.02781927784306921,0.036468277186296076,0.031659464664616215,0.026800932102274536,0.044056378974787626,0.033242727677225116,0.04401291206807405,0.03576945133871168,0.034924058131998295,0.029699640975951895,0.032448427150332984,0.024381274295219295,0.034857561390499676,0.025881873927341353,0.044752764574977615,0.034507385889396704,0.02688725585385304,0.026032559203948383,0.030145596187286884,0.026377396663876024,0.03790207504599517,0.03156444753169499,0.03234258141959893,0.017179036625974517,0.03297353788652531
2015-06-05,0.02748065157976613,0.033843792365830315,0.027836704934915635,0.022508995923852283,0.014317180937099407,0.019405288417164348,0.030099675938614828,0.029953083642330538,0.021112791830893252,0.02147097633053702,0.007475902661285541,0.026021578724226203,0.011376353759616245,0.028998939807325385,0.03555129577955919,0.02931100025112892,0.03089489728419027,0.02373973186929208,0.02995460588839788,0.02455748245666406,0.022400003105431134,0.023794228278502656,0.021522123798399444,0.025534155533465743,0.023329791003358927,0.016377084315416193,0.02369969679772118,0.022370471531724858,0.0209869020811247,0.02532773896673523,0.02450009377992555,0.0272600781246094,0.03094437028137862,0.028323975901069342
2015-06-12,0.0225525058563956,0.03126652625892031,-0.0034977113916205295,0.013387823495906509,0.005588727861890704,0.028186162377371256,0.023943154828072785,0.0169465094962852,0.01320978986381817,0.015090527984085276,2.7354523728594106e-05,0.01749497533797191,0.0024935405792149696,0.020184582140336527,0.025286277225003605,0.020218813499639363,0.01877345548050502,0.020222633963847266,0.02218406028818532,0.017003358003698794,0.020883574271814694,0.01650455819671481,0.005989418148015704,0.023537879984898275,0.01793524563329081,0.019016589822696044,0.019594549648067804,0.023398662269162252,0.02018122013183358,0.011487830236031539,0.017604546251454616,0.01947443425337129,0.019524558743779,0.02148965271375664
2015-06-19,0.031306290270811825,0.02760982845648155,0.016216703691468423,0.014402204639883882,0.0074296318206977345,0.02758784932934257,0.022107415030369285,0.034761439582153934,0.012546342092086394,0.02295727461307645,0.007282035876646407,0.023568721719456637,0.009348379093365056,0.03176540981402198,0.027338905187928177,0.024469560666500027,0.011102282912490075,0.021464678194381533,0.009131945744177075,0.027257704523775843,0.031116109766458004,0.014604748401782663,0.013613245555290969,0.01608925528062781,0.020246210333614408,0.018463916808601568,0.031173194443888406,0.018705381941475644,0.031116109766458004,0.018592433649233672,0.021852976107170158,0.016300804379340467,0.0222979007989071,0.026435624115647097
2015-06-26,0.036066478947634296,0.025726077096757963,0.023486833052183603,0.021498358730076755,0.014525588453078263,0.031698207581491056,0.020686596558563468,0.03982131726623395,0.024580006109821452,0.02973473400983079,0.016324575380031882,0.028831505678147004,0.016594552996135173,0.04553840960769162,0.02708587401129285,0.03388272437356338,0.01304917218432596,0.03118843618214076,0.022774159220855062,0.03742170255416067,0.029673909013317422,0.024363536197417948,0.02587364250183305,0.02384004487404206,0.016691202238715345,0.02993748399820875,0.02960683382919237,0.02261866674856518,0.02960683382919237,0.022008282573027334,0.022007672798626185,0.022349603794063623,0.03796043823756497,0.025255636146280968
2015-07-03,0.02234939963026816,0.02038975973879064,0.011974238045011487,0.014297094241894766,0.008023123777859785,0.025270592537266837,0.017250273225871984,0.029775323643876715,0.0032380976175373725,0.022428531062414155,0.00843879118579909,0.020874705048053162,0.004621533345055262,0.02600809142115622,0.007098710993901413,0.02121336332279292,0.006576170674730456,0.012365802200630476,0.019628309195362802,0.023411307067399738,0.019190812426831506,0.017630013144503628,0.025061242905478284,0.009240110630863694,0.017893936177772164,0.02719779157342014,0.018688433947651767,0.01644016139945783,0.01933891857473693,0.022298919233899164,0.010115104167926298,0.014785374592358834,0.017307575297425982,0.01825972956047002
2015-07-10,-0.004264297132723382,0.004422408532766296,-0.0059754104640060875,-0.00498115492231314,-0.006153048356141044,-0.006646453177152356,-0.005053334561974475,0.007319319375932177,-0.015138577729729229,-0.001969668398505882,-0.01431907289458477,0.0006967234691521048,-0.009208754406561884,0.0017687810645431717,-0.009364358513958105,-0.004971125751328611,-0.006813757984030535,-0.01401698210796005,-0.007021635346255204,-0.0036969651648857964,-0.0046789121785522836,-0.0032819702261171176,0.001144997020733063,-0.013330743681200869,-0.01234104685359179,-0.009023518657620456,-0.011509689361829285,-0.011780932849819792,-0.01049309612112535,0.0020448871808898123,-0.010905811702852083,-0.00986308183473395,-0.008633444689176966,-0.009464042395258825
2015-07-17,0.011148764714185671,0.022050576869425364,0.008814529497347297,0.012839246440241358,0.002609617807188984,0.0075187907648800725,0.018102384731672326,0.012671715044125887,-0.002848338613664703,0.00948404532240565,0.0039096248554808,0.011325213841316125,0.005187833005096983,0.027594356926323643,-0.0010286641137280928,0.01298391185872505,0.0015007703318987897,0.006162228531912339,-0.003076693510280683,0.01519230797840183,0.010378257487658906,0.005678536885074867,0.00772717604103097,0.014764104437284122,-0.009512399134669048,0.014386053607105456,0.007206593950280917,0.012983454539172408,0.008159190578420643,0.011293963671886034,0.000611131362171892,0.013681019296792411,0.007866810944435676,-0.004426853269511541
