,lightgbm-dart_None_1_2003_1-all,lightgbm-dart_None_1_2003_1-baseline,lightgbm-dart_None_1_2003_1-high_autocorrelation_small,lightgbm-dart_None_1_2003_1-high_autocorrelation_standard,lightgbm-dart_None_1_2003_1-high_calmar_small,lightgbm-dart_None_1_2003_1-high_calmar_standard,lightgbm-dart_None_1_2003_1-high_drawdown_small,lightgbm-dart_None_1_2003_1-high_drawdown_standard,lightgbm-dart_None_1_2003_1-high_kurt_small,lightgbm-dart_None_1_2003_1-high_kurt_standard,lightgbm-dart_None_1_2003_1-high_mean_small,lightgbm-dart_None_1_2003_1-high_mean_standard,lightgbm-dart_None_1_2003_1-high_sharpe_small,lightgbm-dart_None_1_2003_1-high_sharpe_standard,lightgbm-dart_None_1_2003_1-high_skew_small,lightgbm-dart_None_1_2003_1-high_skew_standard,lightgbm-dart_None_1_2003_1-high_volatility_small,lightgbm-dart_None_1_2003_1-high_volatility_standard,lightgbm-dart_None_1_2003_1-low_autocorrelation_small,lightgbm-dart_None_1_2003_1-low_autocorrelation_standard,lightgbm-dart_None_1_2003_1-low_calmar_small,lightgbm-dart_None_1_2003_1-low_calmar_standard,lightgbm-dart_None_1_2003_1-low_drawdown_small,lightgbm-dart_None_1_2003_1-low_drawdown_standard,lightgbm-dart_None_1_2003_1-low_kurt_small,lightgbm-dart_None_1_2003_1-low_kurt_standard,lightgbm-dart_None_1_2003_1-low_mean_small,lightgbm-dart_None_1_2003_1-low_mean_standard,lightgbm-dart_None_1_2003_1-low_sharpe_small,lightgbm-dart_None_1_2003_1-low_sharpe_standard,lightgbm-dart_None_1_2003_1-low_skew_small,lightgbm-dart_None_1_2003_1-low_skew_standard,lightgbm-dart_None_1_2003_1-low_volatility_small,lightgbm-dart_None_1_2003_1-low_volatility_standard,lightgbm-dart_None_1_2003_1-optimizer
2015-02-20,0.023983710038247036,0.06193536098711772,0.05500112330701778,0.03638491014506196,0.05248993492808662,0.038948998991893656,0.04854885006949669,0.04499105602623397,0.05011654118111198,0.040653376043024415,0.055830425252907614,0.03701448906693213,0.05314580569927263,0.03798000179843416,0.05486332867506129,0.028037723141187524,0.05681272675565947,0.04102399608759703,0.05069369478898487,0.03709669069220273,0.06713401984310365,0.05274857703611531,0.05116916546155197,0.04503983849363924,0.04613665208708598,0.047781634900304466,0.051296031553732614,0.05459850956628974,0.05185988085231316,0.054848123750155756,0.05620912291383631,0.044840273854253966,0.057375784131067885,0.05480773566837539,0.044048033912821416
2015-02-27,0.031055009248322635,0.05261506045955693,0.040260866598714834,0.04118270104639752,0.052665957354645035,0.04623113561850609,0.046362171413624254,0.049199910412123446,0.059394147529552625,0.04066883208387753,0.053005480741754506,0.047893978277906285,0.04760740662947545,0.05021500314583713,0.05089594669875497,0.03743766957024082,0.04774097146285883,0.03345648914606666,0.05810734124721644,0.04997458644574705,0.05350275289065877,0.04312626695324015,0.04681629184712775,0.04461302532342249,0.04651438790421382,0.03903886692192558,0.04358133577609312,0.046156528989681304,0.04406122078692384,0.04536177871482733,0.05108404391973275,0.036835916528003505,0.05171330025310463,0.04315535089329052,0.044986058467546476
2015-03-06,0.03686919760538135,0.06546458529482074,0.054386299017522476,0.05274840441190083,0.057725223105691545,0.06178375914926947,0.06563341612242102,0.058304744737175285,0.06838198199575347,0.05034001302469133,0.06552238040603646,0.06322502473521152,0.062416207282056727,0.06302289889788913,0.06613158485279129,0.044566155772694634,0.061241772929689416,0.04678718420425095,0.06080940895910009,0.05233472962129697,0.06559682302211323,0.056879498448363694,0.058085500239193906,0.06417204788909958,0.052421893443918496,0.0417745576698157,0.05359240149796953,0.06071313612438476,0.05666339498903531,0.061708845377394794,0.06255111489220433,0.04817458097729361,0.0667824080616988,0.045169235194076104,0.043209698230384355
2015-03-13,0.02933253008535515,0.05076300443902655,0.03588803872499528,0.03640229476061371,0.039979325372224546,0.04176383776932778,0.060413938831523746,0.048130189350689474,0.059021868464043836,0.05148133033004912,0.050078585539363445,0.05037448682969943,0.04628775251001381,0.04423810627769704,0.04322874537750579,0.03404811351330922,0.052620197100016045,0.03944152281482872,0.03794537682109268,0.05144710938506596,0.05256085986513702,0.04548261844203857,0.043608786238993044,0.04868651517188353,0.036651887891454134,0.03531271870956747,0.0443085888662174,0.05080397538691922,0.0476765263644449,0.04957814346318778,0.04967719583146469,0.04769426474418389,0.05162135364621871,0.03552448042875222,0.040663116364640234
2015-03-20,0.020142215643880388,0.0701078552148781,0.0598257065935816,0.04107783833221863,0.05874019749776346,0.058023354819646114,0.07336923131817841,0.04654620771246334,0.057381903407261355,0.046994488558085065,0.06353286092787351,0.05483064420525993,0.05851683914202453,0.05314591531894044,0.052422659690833345,0.041905578121133574,0.06418901520121029,0.03717548005677669,0.06066251836053074,0.05079752431539378,0.06979064881050932,0.04565293070292193,0.0546659408799146,0.05750390587048009,0.054082831671094705,0.0449184133089793,0.06835430442623011,0.04601940733282134,0.06794888085614927,0.04708473909818409,0.06315168143702213,0.04744417712443626,0.058808706573263224,0.04127929880994396,0.03782381365939433
2015-03-27,0.016664813618388036,0.06887386270419096,0.059889921248273977,0.03488371359694558,0.05802542399488341,0.04750708992126716,0.061619531995697835,0.043933457160640024,0.051493666075595114,0.038589732070844686,0.059552314234498825,0.03881792940422976,0.05373265703500662,0.040567233894123846,0.044685883162637,0.02715892126277508,0.05419717927803424,0.039005176257240204,0.0592736321485909,0.03651970091786421,0.06152028178562971,0.04336233862900376,0.05333362430066963,0.04792159631040217,0.05127203332303351,0.026314747428793833,0.06481960884756452,0.04024588203286381,0.06282178808364149,0.03999080117801149,0.05277797942383139,0.04262241659047995,0.06018720297984813,0.037706014452379574,0.03316301192349633
2015-04-03,0.04360121028643351,0.09251920196629203,0.07194003636434369,0.06010929899008221,0.08684298866437516,0.06905681631117443,0.08211237090828118,0.06949614785972641,0.0747675052595312,0.06219026143285223,0.0871807568220636,0.06694075703914579,0.08106490138018538,0.06575507433388095,0.06765682553344524,0.06096202770450387,0.0788997686654765,0.07897524237795307,0.08034976466011405,0.06417680408717415,0.08302318021625477,0.06737620619508064,0.07956505546434418,0.06665175173272825,0.08459585981759297,0.059597910234556746,0.08868960988877653,0.0625266319291985,0.08776233923610641,0.0619354211814652,0.07663089842003848,0.059644498945962035,0.07996494190390631,0.06932439081034557,0.05615143266049744
2015-04-10,0.046633166271976736,0.07227967676638104,0.05905240347201904,0.04625166220759757,0.06177597856703312,0.0509997994938946,0.06957136800215653,0.05877745531244424,0.061855240122849944,0.06115992814779513,0.06391835365451075,0.05466479832093565,0.05975712197412605,0.05529272255300998,0.06206064166438314,0.05569859106450794,0.07065805318472727,0.071223370040028,0.06707632525290241,0.06995826925418863,0.06324570986759812,0.054541434031726524,0.058782544089374125,0.05757311143904035,0.060104700858972744,0.05774535882784856,0.06668402681321736,0.051355397057539845,0.06626042468514565,0.0516692049682155,0.0664712234143317,0.05194168584200615,0.05915155751947087,0.060748199832559725,0.04848116332432915
2015-04-17,0.03617205322530743,0.05980989235761883,0.045430555716126926,0.03742125033359644,0.047378334145806,0.040056570169138744,0.04859119153215263,0.043388171343669645,0.05571914365846057,0.05316370987832744,0.047820850759838385,0.04681238514289758,0.04245621847461596,0.043733322036042126,0.051341050491285435,0.03906834439733038,0.059611940538936974,0.04580959281588027,0.057270558454295635,0.04975605595238971,0.05551275857097351,0.03830950353702325,0.04563510081769286,0.05146540287312199,0.047254441760449704,0.038972358465111274,0.04973198280325488,0.03421338821226169,0.054232895030665626,0.03519486736902586,0.05254041464754377,0.04375018857365252,0.049829348724914825,0.05396793705802253,0.04715370253126769
2015-04-24,0.020137547925246982,0.03055206007616193,0.027481023985604727,0.023643108321460497,0.02078589306135295,0.02115587345395507,0.03173572202669842,0.03446950852416442,0.03274349416677918,0.027186752685329208,0.019484002568657944,0.02827681066717101,0.014681751900232477,0.025793399491197227,0.025314214468451293,0.020020084121394784,0.03725759144137979,0.029004688587135244,0.034594007920434815,0.02450894503188654,0.02733281770183811,0.020571307492596957,0.022154468734359865,0.030666311979127527,0.027645442721465508,0.021850714679085885,0.022229260140718878,0.02315352285774848,0.026499405895600438,0.023437699612380458,0.03141896742021683,0.01758255724380078,0.02547052697826502,0.02101684402986442,0.02163398784307216
